Team,Over Record,Over %,Under %,Total +/-
New Orleans,195-171-2,53.3%,46.7%,+0.7
Sacramento,159-140-5,53.2%,46.8%,+0.9
Phoenix,217-192-3,53.1%,46.9%,+0.3
Boston,358-321-7,52.7%,47.3%,+1.2
Philadelphia,228-206-4,52.5%,47.5%,+1.3
Toronto,287-263-6,52.2%,47.8%,+0.5
Cleveland,268-246-7,52.1%,47.9%,+0.8
Milwaukee,313-290-6,51.9%,48.1%,+1.0
Okla City,237-221-10,51.8%,48.3%,+1.3
Washington,174-166-5,51.2%,48.8%,+1.0
Minnesota,180-172-3,51.1%,48.9%,-0.1
Miami,252-247-3,50.5%,49.5%,+0.2
Detroit,118-116-4,50.4%,49.6%,+0.3
Indiana,207-209-4,49.8%,50.2%,+0.6
Charlotte,146-149-2,49.5%,50.5%,+1.7
San Antonio,223-228-4,49.5%,50.6%,+0.4
Houston,231-237-12,49.4%,50.6%,-0.2
Denver,258-271-5,48.8%,51.2%,+0.6
Portland,195-206-6,48.6%,51.4%,+1.3
Atlanta,201-213-5,48.6%,51.5%,0.0
Utah,242-259-5,48.3%,51.7%,0.0
LA Clippers,279-299-9,48.3%,51.7%,-0.2
Brooklyn,153-164-4,48.3%,51.7%,-0.6
Golden State,341-368-10,48.1%,51.9%,-0.2
Dallas,208-227-6,47.8%,52.2%,-0.1
Chicago,152-167-4,47.7%,52.4%,+0.4
LA Lakers,171-193-3,47.0%,53.0%,-0.9
Orlando,103-117-2,46.8%,53.2%,-1.8
Memphis,180-206-12,46.6%,53.4%,-0.5
New York,126-148-3,46.0%,54.0%,-0.4
