Team,Over Record,Over %,Under %,Total +/-
Atlanta,515-474-10,52.1%,47.9%,+1.0
Washington,484-448-18,51.9%,48.1%,+1.4
Utah,465-436-15,51.6%,48.4%,+0.4
Denver,470-443-15,51.5%,48.5%,+0.8
Sacramento,433-411-15,51.3%,48.7%,+0.9
Okla City,480-456-12,51.3%,48.7%,+0.9
Minnesota,468-445-11,51.3%,48.7%,+0.1
Milwaukee,474-451-17,51.2%,48.8%,+0.7
San Antonio,516-501-13,50.7%,49.3%,+0.5
New York,462-449-9,50.7%,49.3%,+1.1
Phoenix,452-447-11,50.3%,49.7%,-0.1
Portland,443-440-5,50.2%,49.8%,+0.6
New Orleans,442-441-13,50.1%,49.9%,+0.8
Golden State,467-466-13,50.1%,50.0%,-0.4
Miami,529-529-13,50.0%,50.0%,+0.1
Memphis,475-485-7,49.5%,50.5%,+0.5
Boston,543-556-6,49.4%,50.6%,0.0
Toronto,485-497-14,49.4%,50.6%,+0.5
Detroit,466-481-19,49.2%,50.8%,0.0
LA Lakers,457-476-8,49.0%,51.0%,-0.2
Dallas,478-501-11,48.8%,51.2%,+0.2
Indiana,482-509-16,48.6%,51.4%,+0.1
Chicago,454-484-10,48.4%,51.6%,0.0
LA Clippers,416-445-15,48.3%,51.7%,-0.6
Charlotte,424-454-13,48.3%,51.7%,+0.1
Houston,455-495-14,47.9%,52.1%,0.0
Brooklyn,447-492-14,47.6%,52.4%,0.0
Orlando,448-498-14,47.4%,52.6%,-0.3
Cleveland,462-520-7,47.1%,53.0%,-0.3
Philadelphia,440-500-12,46.8%,53.2%,-0.9
