Rank,Hotness Score,Matchup,Time,Location
1,87.0,#10 Denver  at  #14 Sacramento,10:00 PM,Golden 1 Center
2,71.1,#12 Miami  at  #24 Detroit,7:00 PM,Little Caesars Arena
3,67.2,#4 Cleveland  at  #25 Brooklyn,7:30 PM,Barclays Center
4,64.5,#22 Chicago  at  #23 Toronto,7:30 PM,Scotiabank Arena
5,63.2,#19 Philadelphia  at  #26 Charlotte,7:00 PM,Spectrum Center
6,48.6,#28 Utah  at  #16 LA Clippers,10:30 PM,Intuit Dome
