Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
New York,853-875-16,49.4%,50.6%,0.4,462-449-9,50.7%,49.3%,1.1,33-18-3,64.7%,35.3%,5.5,480-516-7,48.2%,51.8%,0.0,360-352-7,50.6%,49.4%,0.6,437-425-10,50.7%,49.3%,0.1,550-544-9,50.3%,49.7%,0.5,297-324-5,47.8%,52.2%,0.1,416-448-6,48.2%,51.9%,0.7,180-175-1,50.7%,49.3%,0.9,493-512-8,49.1%,51.0%,0.3,190-213-5,47.2%,52.9%,-0.5,201-213-2,48.6%,51.5%,-0.5,147-170-4,46.4%,53.6%,-0.9
Detroit,874-898-31,49.3%,50.7%,0.0,465-481-19,49.2%,50.9%,0.0,30-33-2,47.6%,52.4%,-3.2,473-489-10,49.2%,50.8%,0.1,391-397-21,49.6%,50.4%,-0.1,414-474-11,46.6%,53.4%,-0.4,472-508-14,48.2%,51.8%,-0.2,399-381-17,51.2%,48.9%,0.3,459-423-20,52.0%,48.0%,0.3,175-202-9,46.4%,53.6%,-0.4,497-497-15,50.0%,50.0%,-0.2,202-200-4,50.3%,49.8%,-0.3,207-217-8,48.8%,51.2%,0.3,172-166-5,50.9%,49.1%,1.5
New Orleans,853-878-24,49.3%,50.7%,0.2,442-440-13,50.1%,49.9%,0.8,32-24-0,57.1%,42.9%,1.4,465-454-8,50.6%,49.4%,0.4,378-412-16,47.9%,52.2%,-0.1,405-454-13,47.2%,52.9%,-0.3,468-520-14,47.4%,52.6%,-0.1,376-351-10,51.7%,48.3%,0.4,446-417-11,51.7%,48.3%,0.6,173-182-8,48.7%,51.3%,0.1,488-503-10,49.2%,50.8%,0.3,210-226-5,48.2%,51.8%,-0.2,201-212-6,48.7%,51.3%,-0.8,160-169-6,48.6%,51.4%,-0.5
Miami,946-980-19,49.1%,50.9%,-0.3,529-529-13,50.0%,50.0%,0.1,44-26-0,62.9%,37.1%,4.3,404-405-9,49.9%,50.1%,-0.5,527-568-10,48.1%,51.9%,-0.2,454-491-9,48.0%,52.0%,-1.2,344-392-5,46.7%,53.3%,-1.2,602-582-14,50.8%,49.2%,0.4,478-473-9,50.3%,49.7%,0.6,169-167-5,50.3%,49.7%,0.1,568-577-11,49.6%,50.4%,-0.4,192-232-1,45.3%,54.7%,-1.2,225-219-5,50.7%,49.3%,-0.2,165-210-3,44.0%,56.0%,-1.2
Dallas,902-936-25,49.1%,50.9%,0.2,478-501-11,48.8%,51.2%,0.2,31-34-0,47.7%,52.3%,0.0,381-386-10,49.7%,50.3%,0.6,508-541-15,48.4%,51.6%,-0.2,446-468-12,48.8%,51.2%,-0.4,351-352-8,49.9%,50.1%,0.6,544-579-17,48.4%,51.6%,-0.1,445-463-13,49.0%,51.0%,0.5,166-176-5,48.5%,51.5%,-0.7,529-558-16,48.7%,51.3%,0.1,205-205-7,50.0%,50.0%,0.9,219-230-7,48.8%,51.2%,-0.5,176-168-4,51.2%,48.8%,1.3
Brooklyn,866-904-20,48.9%,51.1%,0.5,447-492-14,47.6%,52.4%,0.0,36-23-0,61.0%,39.0%,6.0,471-490-15,49.0%,51.0%,0.3,382-405-5,48.5%,51.5%,0.4,427-448-13,48.8%,51.2%,1.0,515-544-14,48.6%,51.4%,0.6,346-353-6,49.5%,50.5%,0.3,431-448-7,49.0%,51.0%,-0.2,184-191-3,49.1%,50.9%,1.9,490-497-14,49.7%,50.4%,-0.1,201-207-3,49.3%,50.7%,0.3,218-205-3,51.5%,48.5%,1.6,156-193-3,44.7%,55.3%,-0.3
Cleveland,902-942-18,48.9%,51.1%,0.2,462-520-7,47.1%,53.0%,-0.3,27-37-2,42.2%,57.8%,-1.2,424-438-9,49.2%,50.8%,0.0,468-492-9,48.8%,51.3%,0.4,459-464-6,49.7%,50.3%,0.3,411-449-5,47.8%,52.2%,-0.3,486-489-13,49.9%,50.2%,0.7,443-477-12,48.2%,51.9%,0.2,184-198-3,48.2%,51.8%,0.2,497-519-10,48.9%,51.1%,0.2,223-207-6,51.9%,48.1%,1.0,217-215-5,50.2%,49.8%,0.6,194-188-3,50.8%,49.2%,0.6
Houston,872-922-26,48.6%,51.4%,0.2,455-495-13,47.9%,52.1%,0.0,24-31-1,43.6%,56.4%,0.8,411-390-15,51.3%,48.7%,1.0,453-519-10,46.6%,53.4%,-0.4,436-449-12,49.3%,50.7%,1.2,370-396-8,48.3%,51.7%,1.0,496-523-18,48.7%,51.3%,-0.4,429-459-14,48.3%,51.7%,-0.6,181-180-4,50.1%,49.9%,0.8,503-528-14,48.8%,51.2%,0.1,208-209-9,49.9%,50.1%,0.6,209-218-4,49.0%,51.1%,0.6,164-183-7,47.3%,52.7%,-0.1
Chicago,861-911-18,48.6%,51.4%,0.4,454-484-10,48.4%,51.6%,0.0,32-23-1,58.2%,41.8%,2.5,429-446-11,49.0%,51.0%,0.4,420-456-6,48.0%,52.1%,0.3,457-425-12,51.8%,48.2%,1.5,471-474-12,49.8%,50.2%,0.5,390-432-5,47.5%,52.6%,0.3,404-484-6,45.5%,54.5%,-0.7,187-197-2,48.7%,51.3%,0.3,459-506-12,47.6%,52.4%,0.0,218-233-6,48.3%,51.7%,0.2,189-194-2,49.4%,50.7%,1.5,183-185-3,49.7%,50.3%,1.3
Orlando,841-910-28,48.0%,52.0%,-0.3,448-498-14,47.4%,52.6%,-0.3,32-29-0,52.5%,47.5%,0.1,461-493-18,48.3%,51.7%,-0.4,371-404-10,47.9%,52.1%,-0.1,415-457-15,47.6%,52.4%,-0.6,496-522-16,48.7%,51.3%,0.0,340-385-12,46.9%,53.1%,-0.9,416-446-13,48.3%,51.7%,-0.1,185-167-8,52.6%,47.4%,0.7,460-555-14,45.3%,54.7%,-0.8,212-212-6,50.0%,50.0%,-0.1,181-200-8,47.5%,52.5%,-0.7,164-159-6,50.8%,49.2%,-0.2
Memphis,850-927-22,47.8%,52.2%,-0.2,474-485-7,49.4%,50.6%,0.4,27-23-1,54.0%,46.0%,3.3,417-462-9,47.4%,52.6%,-0.4,421-456-12,48.0%,52.0%,-0.1,436-449-10,49.3%,50.7%,0.0,466-470-6,49.8%,50.2%,0.1,380-448-15,45.9%,54.1%,-0.3,411-472-12,46.6%,53.5%,-0.4,172-201-7,46.1%,53.9%,-0.6,468-519-10,47.4%,52.6%,-0.2,188-229-6,45.1%,54.9%,-1.5,188-213-9,46.9%,53.1%,-0.3,183-184-4,49.9%,50.1%,-0.1
