Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,82.9,12:00 PM,Thomas M. Ryan Center,117,Col Charlestn,110,Rhode Island,Charleston,Charleston,Rhode Island,Rhode Island,+3.5,−112,True,-3.5,−108,False,Col Charlestn,333-329-13,50.3%,5.2,0.1,157-121-7,56.5%,1.5,1.7,Rhode Island,363-414-13,46.7%,0.7,-0.5,152-198-5,43.4%,4.7,-1.4,Col Charlestn,+3.5,−112,127-99-6,56.2%,-4.6,1.9,Rhode Island,-3.5,−108,177-210-8,45.7%,6.9,-0.9
12,81.2,5:30 PM,HTC Center,144,Middle Tenn,92,Bradley,Middle Tennessee,Middle Tennessee St.,Bradley,Bradley,+5.5,−108,True,-5.5,−112,False,Middle Tenn,359-338-12,51.5%,2.6,0.3,148-157-5,48.5%,-3.4,-0.2,Bradley,389-400-22,49.3%,0.5,0.3,202-156-15,56.4%,7.0,1.9,Middle Tenn,+5.5,−108,165-164-4,50.2%,-6.9,0.2,Bradley,-5.5,−112,189-169-13,52.8%,7.2,0.8
13,78.0,1:00 PM,KSU Convocation Center,60,Rutgers,191,Kennesaw St,Rutgers,Rutgers,Kennesaw State,Kennesaw St.,-11.5,−108,False,+11.5,−112,True,Rutgers,359-383-10,48.4%,-0.6,-0.5,143-155-3,48.0%,-8.8,-0.7,Kennesaw St,112-121-4,48.1%,-5.9,-0.5,42-50-2,45.7%,1.2,-0.1,Kennesaw St,+11.5,−112,80-93-1,46.2%,-13.2,-1.0,Rutgers,-11.5,−108,123-142-6,46.4%,7.4,-0.8
14,77.8,5:30 PM,Sports and Fitness Center,171,Longwood,90,Mcneese St,Longwood,Longwood,McNeese,McNeese St.,+9,−112,True,-9,−108,False,Longwood,115-102-3,53.0%,-4.5,1.2,50-60-1,45.5%,-12.8,0.0,Mcneese St,95-104-4,47.7%,-0.6,-0.4,31-38-0,44.9%,8.2,-1.8,Longwood,+9,−112,59-55-2,51.8%,-7.3,2.4,Mcneese St,-9,−108,37-43-0,46.3%,6.6,-0.8
15,75.6,5:00 PM,John Gray Gymnasium,178,Missouri St,105,High Point,Missouri State,Missouri St.,High Point,High Point,+8,−110,True,-8,−110,False,Missouri St,390-393-18,49.8%,2.9,0.2,162-166-8,49.4%,-3.2,-0.4,High Point,117-123-2,48.8%,0.4,-1.2,52-52-0,50.0%,8.5,-0.4,Missouri St,+8,−110,162-162-8,50.0%,-5.9,0.3,High Point,-8,−110,49-57-0,46.2%,5.4,-1.4
16,74.7,2:00 PM,Reilly Center,162,Bryant,118,St Bonavent,Bryant,Bryant,Saint Bonaventure,St. Bonaventure,+7.5,−108,True,-7.5,−112,False,Bryant,101-122-4,45.3%,-3.6,-0.9,52-68-2,43.3%,-8.7,-1.1,St Bonavent,374-361-19,50.9%,0.5,-0.1,163-158-6,50.8%,5.3,-0.2,Bryant,+7.5,−108,48-64-3,42.9%,-10.8,-1.1,St Bonavent,-7.5,−112,187-179-11,51.1%,7.0,0.0
17,71.2,7:00 PM,Galen Center,224,Grambling St,79,Usc,Grambling,Grambling State,USC,Southern California,+22.5,−112,True,-22.5,−108,False,Grambling St,103-102-2,50.2%,-6.9,0.8,59-56-1,51.3%,-13.6,1.0,Usc,420-416-10,50.2%,2.6,0.1,192-215-8,47.2%,7.0,-0.4,Grambling St,+22.5,−112,62-60-1,50.8%,-11.0,1.7,Usc,-22.5,−108,231-234-8,49.7%,8.3,-0.3
18,70.9,1:00 PM,HTC Center,158,S Florida,160,Wright St,South Florida,South Florida,Wright State,Wright St.,-3,−108,False,+3,−112,True,S Florida,374-382-16,49.5%,-1.4,-0.4,164-142-7,53.6%,-6.4,0.6,Wright St,380-364-20,51.1%,2.5,0.4,175-163-7,51.8%,8.5,0.8,Wright St,+3,−112,173-154-8,52.9%,-6.3,0.7,S Florida,-3,−108,137-146-6,48.4%,5.5,-1.3
19,70.5,2:30 PM,UW-Milwaukee Panther Arena,149,St. Thomas,177,Wi-Milwkee,Saint Thomas MN,St. Thomas (MN),Milwaukee,Milwaukee,+3,−115,True,-3,−105,False,St. Thomas,52-39-2,57.1%,4.4,1.9,24-22-2,52.2%,-4.9,0.0,Wi-Milwkee,376-359-22,51.2%,0.1,0.0,156-162-7,49.1%,5.4,-0.5,St. Thomas,+3,−115,23-22-2,51.1%,-6.2,1.7,Wi-Milwkee,-3,−105,157-170-11,48.0%,4.9,-1.0
20,68.8,8:00 PM,HTC Center,168,Ohio,169,Texas St,Ohio,Ohio,Texas State,Texas State,-3.5,−112,False,+3.5,−108,True,Ohio,397-377-11,51.3%,2.7,0.1,160-180-5,47.1%,-3.8,-1.0,Texas St,169-175-10,49.1%,1.0,0.2,54-80-2,40.3%,7.4,-1.7,Texas St,+3.5,−108,82-90-5,47.7%,-6.5,0.5,Ohio,-3.5,−112,232-217-4,51.7%,7.2,0.2
21,68.5,6:00 PM,Mohegan Sun Arena,84,Yale,232,Delaware,Yale,Yale,Delaware,Delaware,-8.5,−112,False,+8.5,−108,True,Yale,312-248-16,55.7%,2.3,1.1,176-129-12,57.7%,-2.7,1.8,Delaware,310-323-16,49.0%,-0.7,-0.6,120-142-9,45.8%,3.5,-1.3,Delaware,+8.5,−108,198-184-8,51.8%,-7.8,-0.1,Yale,-8.5,−112,165-127-6,56.5%,7.9,0.9
22,68.2,1:30 PM,John Gray Gymnasium,140,S Dakota St,192,Duquesne,South Dakota State,South Dakota State,Duquesne,Duquesne,-2.5,−108,False,+2.5,−112,True,S Dakota St,240-196-6,55.1%,3.8,1.2,105-86-2,55.0%,-4.0,0.5,Duquesne,339-377-11,47.4%,-1.9,-0.7,151-186-4,44.8%,2.8,-1.2,Duquesne,+2.5,−112,206-226-9,47.7%,-9.0,-0.3,S Dakota St,-2.5,−108,167-129-3,56.4%,10.3,1.4
23,65.3,8:00 PM,The Pit,261,Tx Southern,54,New Mexico,Texas Southern,Texas Southern,New Mexico,New Mexico,+24,−112,True,-24,−108,False,Tx Southern,129-141-9,47.8%,-1.8,-0.1,70-74-2,48.6%,-8.2,0.3,New Mexico,406-364-19,52.7%,5.0,0.1,204-169-10,54.7%,11.6,1.0,Tx Southern,+24,−112,63-56-3,52.9%,-12.7,1.3,New Mexico,-24,−108,264-220-11,54.6%,9.4,0.4
24,62.5,12:00 PM,Alico Arena,139,Northeastrn,235,Cs Bakersfld,,Northeastern,CSU Bakersfield,CSU Bakersfield,N/A,N/A,False,+6,−112,True,Northeastrn,270-288-14,48.4%,-0.2,-0.3,133-134-5,49.8%,-4.3,0.0,Cs Bakersfld,112-120-4,48.3%,-1.1,0.5,32-41-2,43.8%,6.4,0.1,Cs Bakersfld,+6,−112,70-77-3,47.6%,-7.5,0.7,Northeastrn,N/A,N/A,139-147-7,48.6%,5.9,-0.4
25,61.3,3:00 PM,James A. Rhodes Arena,222,Alabama St,165,Akron,Alabama State,Alabama St.,Akron,Akron,+7.5,−108,True,-7.5,−112,False,Alabama St,112-112-4,50.0%,-2.8,-0.7,59-55-3,51.8%,-9.0,-1.5,Akron,396-370-15,51.7%,5.1,0.3,174-154-7,53.1%,11.8,0.7,Alabama St,+7.5,−108,78-78-4,50.0%,-13.3,-0.8,Akron,-7.5,−112,258-236-12,52.2%,8.2,0.6
26,59.7,11:00 AM,John Gray Gymnasium,299,Hampton,41,Boise St,,Hampton,Boise State,Boise St.,N/A,N/A,False,-23,−108,False,Hampton,130-124-2,51.2%,0.2,0.3,60-56-0,51.7%,-3.9,0.3,Boise St,388-372-13,51.1%,4.5,0.7,172-174-6,49.7%,10.6,0.4,Boise St,-23,−108,161-147-5,52.3%,-5.2,1.0,Hampton,N/A,N/A,32-28-1,53.3%,5.4,0.7
27,58.7,1:00 PM,Holmes Convocation Center,208,Wm & Mary,201,App State,,William & Mary,Appalachian State,Appalachian St.,N/A,N/A,False,-4,−105,False,Wm & Mary,330-342-19,49.1%,-1.4,-0.2,166-174-10,48.8%,-7.0,0.0,App State,328-317-16,50.9%,1.8,0.1,133-130-3,50.6%,9.3,-0.1,App State,-4,−105,181-167-12,52.0%,-7.0,0.9,Wm & Mary,N/A,N/A,118-119-6,49.8%,4.2,-0.9
28,55.5,3:00 PM,Alico Arena,247,Florida Intl,176,Fla Gulf Cst,FIU,Florida International,FGCU,Florida Gulf Coast,+4,−108,True,N/A,N/A,False,Florida Intl,316-342-14,48.0%,-2.5,-0.6,157-164-5,48.9%,-8.5,-0.4,Fla Gulf Cst,124-126-2,49.6%,0.9,0.1,55-53-1,50.9%,7.2,-0.1,Florida Intl,+4,−108,225-225-13,50.0%,-8.8,-0.1,Fla Gulf Cst,N/A,N/A,61-63-1,49.2%,5.0,-1.2
29,53.7,12:00 PM,UW-Milwaukee Panther Arena,154,Wofford,275,Portland St,,Wofford,Portland State,Portland St.,N/A,N/A,False,+6,−112,True,Wofford,340-310-9,52.3%,2.3,0.3,185-158-7,53.9%,-5.3,0.8,Portland St,309-317-16,49.4%,1.1,-0.1,123-128-5,49.0%,9.1,-0.4,Portland St,+6,−112,183-173-12,51.4%,-7.1,0.6,Wofford,N/A,N/A,160-153-6,51.1%,7.1,-0.2
30,53.2,4:00 PM,Haas Pavilion,289,Sac State,129,California,Sacramento State,Sacramento State,California,California,+16,−108,True,-16,−112,False,Sac State,289-308-21,48.4%,-4.5,-0.6,157-162-12,49.2%,-11.3,-0.7,California,406-416-17,49.4%,0.9,-0.5,212-213-11,49.9%,6.3,-0.2,Sac State,+16,−108,213-226-16,48.5%,-9.8,-0.5,California,-16,−112,208-206-12,50.2%,8.0,-0.3
30,53.2,8:00 PM,Brick Breeden Fieldhouse,252,S Mississippi,182,Montana St,Southern Mississippi,Southern Miss,Montana State,Montana St.,N/A,N/A,False,-6.5,−110,False,S Mississippi,357-349-16,50.6%,1.0,-0.4,155-170-8,47.7%,-7.0,-1.1,Montana St,314-327-16,49.0%,0.5,-0.5,121-142-6,46.0%,7.7,-0.8,Montana St,-6.5,−110,179-181-8,49.7%,-7.4,0.1,S Mississippi,N/A,N/A,167-129-8,56.4%,6.6,0.2
32,49.3,1:00 PM,Mohegan Sun Arena,290,Fairfield,167,Vermont,Fairfield,Fairfield,Vermont,Vermont,+9.5,−112,True,-9.5,−108,False,Fairfield,334-352-18,48.7%,-0.8,-0.5,171-157-11,52.1%,-4.1,0.4,Vermont,152-137-7,52.6%,6.1,0.8,63-47-3,57.3%,11.9,1.8,Fairfield,+9.5,−112,180-183-9,49.6%,-6.8,0.1,Vermont,-9.5,−108,116-92-6,55.8%,11.6,1.2
33,49.0,10:30 AM,HTC Center,315,Portland,133,Princeton,,Portland,Princeton,Princeton,N/A,N/A,False,-13.5,−125,False,Portland,349-381-16,47.8%,-3.3,-0.7,158-169-4,48.3%,-9.3,-0.5,Princeton,329-302-9,52.1%,4.6,0.3,121-134-2,47.5%,10.1,-0.3,Princeton,-13.5,−125,120-96-5,55.6%,-6.0,1.2,Portland,N/A,N/A,123-116-7,51.5%,5.9,-0.2
34,48.5,3:00 PM,Prather Coliseum,172,N Alabama,288,Nw State,North Alabama,North Alabama,Northwestern State,Northwestern St.,-5.5,−112,False,+5.5,−108,True,N Alabama,84-82-3,50.6%,-1.1,0.3,47-50-1,48.5%,-9.6,0.0,Nw State,117-101-6,53.7%,-2.1,0.2,34-34-1,50.0%,6.0,0.6,Nw State,+5.5,−108,87-74-3,54.0%,-12.5,0.0,N Alabama,-5.5,−112,26-27-0,49.1%,4.8,-1.0
35,47.1,5:00 PM,Mizzou Arena,362,Ark Pine Bl,46,Missouri,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Missouri,Missouri,+35.5,−112,True,-35.5,−108,False,Ark Pine Bl,103-127-3,44.8%,-9.9,-0.6,64-85-2,43.0%,-16.1,-0.7,Missouri,373-404-20,48.0%,3.3,-0.4,186-181-15,50.7%,10.6,0.6,Ark Pine Bl,+35.5,−112,80-108-3,42.6%,-16.1,-1.3,Missouri,-35.5,−108,202-208-10,49.3%,9.2,-0.1
36,45.9,7:30 PM,John Gray Gymnasium,326,Old Dominion,134,Boston Col,Old Dominion,Old Dominion,Boston College,Boston College,+11,−108,True,-11,−112,False,Old Dominion,357-422-19,45.8%,3.2,-0.4,151-177-10,46.0%,-1.6,-0.4,Boston Col,376-371-22,50.3%,0.0,0.0,163-193-8,45.8%,3.9,-1.4,Old Dominion,+11,−108,124-166-6,42.8%,-6.1,-0.3,Boston Col,-11,−112,140-151-7,48.1%,6.5,-1.3
37,45.6,12:00 PM,Chesapeake Employers Insurance Arena,258,Boston U,226,Howard,Boston University,Boston U,Howard,Howard,+2.5,−108,True,-2.5,−112,False,Boston U,149-146-6,50.5%,1.1,0.0,82-68-6,54.7%,-2.1,1.7,Howard,97-128-4,43.1%,-6.5,-1.1,30-38-2,44.1%,1.0,0.2,Boston U,+2.5,−108,74-72-3,50.7%,-6.8,1.0,Howard,-2.5,−112,30-41-2,42.3%,6.3,-0.4
38,44.5,4:00 PM,Talmadge L. Hill Field House,124,Towson,340,Morgan St,Towson,Towson,Morgan State,Morgan St.,-9.5,−112,False,+9.5,−108,True,Towson,312-297-13,51.2%,-2.5,0.2,152-130-8,53.9%,-6.7,0.9,Morgan St,110-131-2,45.6%,-2.8,-1.4,31-34-1,47.7%,5.4,-0.4,Morgan St,+9.5,−108,68-79-1,46.3%,-11.2,-1.7,Towson,-9.5,−112,108-105-3,50.7%,5.8,-0.1
39,43.8,5:00 PM,Freedom Hall Civic Center,282,Queens,215,E Tenn St,Queens NC,Queens University Of Charlotte,ETSU,East Tennesee St.,+8.5,−108,True,-8.5,−112,False,Queens,33-30-3,52.4%,0.6,0.0,14-22-2,38.9%,-9.0,-2.0,E Tenn St,241-213-10,53.1%,4.0,0.5,88-91-3,49.2%,10.8,-0.6,Queens,+8.5,−108,17-22-1,43.6%,-9.1,-1.3,E Tenn St,-8.5,−112,134-123-6,52.1%,8.0,0.3
40,43.2,5:00 PM,Allen Arena,334,Jackson St,146,Lipscomb,Jackson State,Jackson State,Lipscomb,Lipscomb,+16,−112,True,-16,−108,False,Jackson St,118-114-3,50.9%,-3.0,-0.4,78-62-2,55.7%,-8.6,0.5,Lipscomb,147-126-3,53.9%,1.1,0.3,60-58-1,50.9%,8.0,-0.3,Jackson St,+16,−112,79-63-3,55.6%,-12.0,0.6,Lipscomb,-16,−108,64-79-1,44.8%,5.7,-2.0
41,42.2,12:00 PM,Ruben Zayas Montanez Coliseum,233,Albany,277,American,Albany NY,Albany,American,American U.,-1.5,−110,False,+1.5,−110,True,Albany,123-122-5,50.2%,-0.4,0.2,68-54-5,55.7%,-4.3,1.1,American,156-162-3,49.1%,-1.1,-0.3,58-75-1,43.6%,3.5,-1.3,American,+1.5,−110,99-97-3,50.5%,-8.3,-0.2,Albany,-1.5,−110,42-49-2,46.2%,4.0,-1.4
42,37.9,12:00 PM,Memorial Gym,305,Holy Cross,228,Maine,Holy Cross,Holy Cross,Maine,Maine,+5,−108,True,-5,−112,False,Holy Cross,121-146-1,45.3%,-1.0,-0.6,68-62-0,52.3%,-4.5,0.8,Maine,109-104-4,51.2%,-3.1,-0.5,31-34-2,47.7%,3.4,-0.2,Holy Cross,+5,−108,99-105-1,48.5%,-8.8,0.1,Maine,-5,−112,17-19-0,47.2%,1.2,-3.3
43,37.6,7:00 PM,Dahlberg Arena/Robin Selvig Court,311,Denver,217,Montana,Denver,Denver,Montana,Montana,+11,−110,True,-11,−110,False,Denver,330-340-16,49.3%,-1.5,-0.4,141-177-7,44.3%,-8.5,-1.5,Montana,320-339-17,48.6%,3.4,-0.1,138-137-8,50.2%,10.1,0.1,Denver,+11,−110,186-211-11,46.9%,-8.3,-0.6,Montana,-11,−110,200-203-13,49.6%,7.2,-0.1
44,35.8,4:00 PM,Dahlberg Arena/Robin Selvig Court,197,Cal St Nrdge,332,Utah Tech,CSUN,CSU Northridge,Utah Tech,Utah Tech,-8.5,−112,False,+8.5,−108,True,Cal St Nrdge,326-329-9,49.8%,-0.9,-0.4,171-156-6,52.3%,-5.9,0.5,Utah Tech,55-52-3,51.4%,-3.3,-0.3,27-20-0,57.5%,5.0,0.7,Utah Tech,+8.5,−108,40-45-2,47.1%,-10.3,-1.0,Cal St Nrdge,-8.5,−112,106-112-6,48.6%,4.6,-1.3
45,35.2,2:00 PM,Farris Center,187,Nc-Asheville,345,Central Ark,UNC Asheville,UNC Asheville,,Central Arkansas,-7.5,−112,False,N/A,N/A,False,Nc-Asheville,124-118-5,51.2%,0.0,-0.2,53-59-2,47.3%,-7.8,-1.4,Central Ark,97-102-7,48.7%,-6.4,-1.2,36-31-2,53.7%,2.7,-0.4,Central Ark,N/A,N/A,82-84-5,49.4%,-13.4,-1.1,Nc-Asheville,-7.5,−112,58-53-3,52.3%,5.4,-0.3
46,34.8,4:00 PM,Ford Center,266,Campbell,286,Evansville,,Campbell,Evansville,Evansville,N/A,N/A,False,-4,−110,False,Campbell,115-112-3,50.7%,-2.4,0.2,59-45-3,56.7%,-8.7,1.0,Evansville,369-376-23,49.5%,-1.8,-0.9,177-166-10,51.6%,4.6,0.3,Evansville,-4,−110,229-240-12,48.8%,-9.2,-1.2,Campbell,N/A,N/A,45-54-1,45.5%,4.1,-1.3
47,34.7,12:00 PM,James A. Rhodes Arena,292,Neb Omaha,262,Lamar,Omaha,Nebraska Omaha,Lamar,Lamar,-2,−110,False,+2,−110,True,Neb Omaha,174-167-2,51.0%,-3.4,-0.4,98-91-2,51.9%,-10.2,-0.7,Lamar,117-130-5,47.4%,0.1,0.0,42-39-3,51.9%,8.9,0.4,Lamar,+2,−110,77-85-5,47.5%,-9.9,0.1,Neb Omaha,-2,−110,50-59-0,45.9%,4.2,-0.7
48,34.2,5:00 PM,SRC Arena,360,Alcorn St,170,Uc Riverside,Alcorn,Alcorn St.,UC Riverside,UC Riverside,+17,−110,True,-17,−110,False,Alcorn St,108-119-4,47.6%,-5.6,-1.1,70-76-1,48.0%,-12.9,-1.6,Uc Riverside,303-303-15,50.0%,-3.1,-0.2,119-135-4,46.9%,3.5,-0.6,Alcorn St,+17,−110,73-85-2,46.2%,-17.2,-1.8,Uc Riverside,-17,−110,76-89-2,46.1%,3.4,-1.6
49,32.6,2:00 PM,Athletics-Recreation Center,323,E Illinois,239,Valparaiso,Eastern Illinois,Eastern Illinois,Valparaiso,Valparaiso,+6.5,−110,True,-6.5,−110,False,E Illinois,285-350-10,44.9%,-2.3,-0.8,172-167-6,50.7%,-7.6,0.5,Valparaiso,268-261-13,50.7%,3.2,0.0,113-113-6,50.0%,9.5,0.0,E Illinois,+6.5,−110,202-238-8,45.9%,-9.3,-0.4,Valparaiso,-6.5,−110,129-126-6,50.6%,7.3,-0.1
50,26.9,1:00 PM,William H. Detrick Gymnasium,331,Binghamton,260,Central Conn,Binghamton,Binghamton,Central Connecticut State,Central Conn. St.,+5,−105,True,-5,−115,False,Binghamton,111-111-4,50.0%,-4.6,0.2,61-56-2,52.1%,-9.3,0.6,Central Conn,106-125-3,45.9%,-2.3,-0.8,34-54-1,38.6%,2.5,-2.3,Binghamton,+5,−105,88-91-4,49.2%,-10.4,0.2,Central Conn,-5,−115,23-35-0,39.7%,1.1,-3.6
51,23.1,5:00 PM,Jenny Craig Pavilion,306,Idaho,312,San Diego,Idaho,Idaho,UC San Diego,UC San Diego,+3,−112,True,N/A,N/A,False,Idaho,342-341-13,50.1%,-2.6,0.1,181-159-8,53.2%,-7.9,1.0,San Diego,356-373-11,48.8%,-0.7,0.2,146-183-6,44.4%,3.6,-0.9,Idaho,+3,−112,251-222-10,53.1%,-8.3,0.7,San Diego,N/A,N/A,131-162-5,44.7%,5.6,-1.0
52,18.0,4:00 PM,Clune Arena,341,Mercyhurst,301,Air Force,0,0,Air Force,Air Force,N/A,N/A,False,-9,−115,False,Mercyhurst,3-0-1,100.0%,3.0,6.6,2-0-1,100.0%,-10.8,4.8,Air Force,334-331-10,50.2%,-1.1,-0.2,145-154-1,48.5%,4.6,-0.6,Air Force,-9,−115,220-215-7,50.6%,-9.4,-0.1,Mercyhurst,N/A,N/A,0,0,0.0,0.0
53,--,3:30 PM,Ruben Zayas Montanez Coliseum,0,Puerto Rico-Rio Piedras,203,Kansas City,0,0,,Kansas City,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kansas City,169-159-4,51.5%,-1.9,0.0,68-65-1,51.1%,5.2,0.2,Kansas City,N/A,N/A,120-103-4,53.8%,-8.2,1.1,Puerto Rico-Rio Piedras,N/A,N/A,0,0,0.0,0.0
53,--,1:00 PM,Kirby Sports Center,0,Rosemont,300,Lafayette,0,0,Lafayette,UL Lafayette,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Lafayette,115-114-2,50.2%,-1.8,-0.8,40-51-1,44.0%,3.3,-2.8,Lafayette,N/A,N/A,80-76-2,51.3%,-8.8,-0.2,Rosemont,N/A,N/A,0,0,0.0,0.0
