,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,15,75.6,5:00 PM,John Gray Gymnasium,178,Missouri St,105,High Point,Missouri St.,High Point,8.0,0.5238,True,-8.0,0.5238,False,0,1.0,9.3,9.2,0,1.0,-7.0,10.0,5,0.4,15.4,-0.9,5,0.4,15.4,-0.9,Missouri St,8.0,0.5238,0,1.0,-1.0,9.3,High Point,-8.0,0.5238,0,0.4,15.4,-0.9,Missouri St.,High Point,8.0,-8.0,0,0.498,2.9,0.2,0,0.494,-3.2,-0.4,242,0.488,0.4,-1.2,104,0.5,8.5,-0.4,8.0,332,0.5,-5.9,0.3,-8.0,0,0.462,5.4,-1.4,Missouri St.,High Point,8.0,-8.0,0,0.487,2.0,-0.3,0,0.475,-3.8,-0.8,215,0.507,1.6,-1.0,97,0.516,8.7,-0.1,8.0,139,0.493,-6.6,-0.3,-8.0,0,0.495,5.9,-0.9,180.0,110.0,110.0,180.0,Missouri St.,High Point,False
11,16,74.7,2:00 PM,Reilly Center,162,Bryant,118,St Bonavent,Bryant,St. Bonaventure,7.5,0.5192,True,-7.5,0.5283,False,0,0.25,12.6,-3.1,0,0.333,7.7,0.2,4,1.0,14.6,3.8,2,1.0,18.3,+3.8,Bryant,7.5,0.5192,0,0.0,0.0,0.0,St Bonavent,-7.5,0.5283,0,1.0,12.8,3.8,Bryant,St. Bonaventure,7.5,-7.5,0,0.453,-3.6,-0.9,0,0.433,-8.7,-1.1,754,0.509,0.5,-0.1,327,0.508,5.3,-0.2,7.5,115,0.429,-10.8,-1.1,-7.5,0,0.511,7.0,0.0,Bryant,St. Bonaventure,7.5,-7.5,0,0.456,-1.3,-0.6,0,0.432,-6.8,-0.8,304,0.531,4.0,0.6,133,0.561,8.9,1.2,7.5,101,0.414,-9.9,-1.0,-7.5,0,0.543,7.9,0.7,31.0,279.0,279.0,31.0,Bryant,St. Bonaventure,True
12,18,70.9,1:00 PM,HTC Center,158,S Florida,160,Wright St,South Florida,Wright St.,-3.0,0.5192,False,3.0,0.5283,True,0,0.167,0.7,-5.1,0,0.0,-15.0,-10.0,5,0.6,6.1,4.8,0,0.0,32.5,--,Wright St,3.0,0.5283,0,0.6,-4.4,4.8,S Florida,-3.0,0.5192,0,0.25,8.5,-4.1,South Florida,Wright St.,-3.0,3.0,0,0.495,-1.4,-0.4,0,0.536,-6.4,0.6,764,0.511,2.5,0.4,345,0.518,8.5,0.8,3.0,335,0.529,-6.3,0.7,-3.0,0,0.484,5.5,-1.3,South Florida,Wright St.,-3.0,3.0,0,0.51,-3.0,0.0,0,0.587,-8.0,1.0,315,0.492,5.2,0.7,138,0.482,11.1,1.2,3.0,95,0.521,-5.0,1.5,-3.0,0,0.47,5.9,-1.3,254.0,357.0,254.0,357.0,South Florida,Wright St.,True
13,20,68.8,8:00 PM,HTC Center,168,Ohio,169,Texas St,Ohio,Texas State,-3.5,0.5283,False,3.5,0.5192,True,0,0.167,-4.7,-5.7,0,0.0,-14.7,-10.3,5,0.6,5.3,2.7,1,1.0,30.0,+11.5,Texas St,3.5,0.5192,0,0.5,-7.0,0.5,Ohio,-3.5,0.5283,0,0.25,1.5,-3.9,Ohio,Texas State,-3.5,3.5,0,0.513,2.7,0.1,0,0.471,-3.8,-1.0,354,0.491,1.0,0.2,136,0.403,7.4,-1.7,3.5,177,0.477,-6.5,0.5,-3.5,0,0.517,7.2,0.2,Ohio,Texas State,-3.5,3.5,0,0.488,3.0,-0.3,0,0.423,-4.4,-1.8,286,0.493,3.5,0.4,114,0.429,9.5,-1.0,3.5,125,0.483,-5.6,0.7,-3.5,0,0.509,6.9,-0.2,222.0,297.0,222.0,297.0,Ohio,Texas State,True
14,21,68.5,6:00 PM,Mohegan Sun Arena,84,Yale,232,Delaware,Yale,Delaware,-8.5,0.5283,False,8.5,0.5192,True,0,0.833,14.9,5.8,0,0.75,-0.3,0.8,5,0.6,-1.4,0.0,3,0.333,-3.0,-5.2,Delaware,8.5,0.5192,0,1.0,0.3,6.0,Yale,-8.5,0.5283,0,0.75,15.3,6.6,Yale,Delaware,-8.5,8.5,0,0.557,2.3,1.1,0,0.577,-2.7,1.8,649,0.49,-0.7,-0.6,271,0.458,3.5,-1.3,8.5,390,0.518,-7.8,-0.1,-8.5,0,0.565,7.9,0.9,Yale,Delaware,-8.5,8.5,0,0.573,7.3,1.5,0,0.569,1.4,1.4,289,0.486,-1.6,-0.8,122,0.454,2.0,-1.5,8.5,168,0.509,-7.9,-0.5,-8.5,0,0.619,10.2,2.4,360.0,68.0,360.0,68.0,Yale,Delaware,True
15,22,68.2,1:30 PM,John Gray Gymnasium,140,S Dakota St,192,Duquesne,South Dakota State,Duquesne,-2.5,0.5192,False,2.5,0.5283,True,0,0.5,14.4,3.8,0,0.0,0.0,0.0,4,0.0,-11.0,-10.9,2,0.0,-5.5,-10.8,Duquesne,2.5,0.5283,0,0.0,-16.5,-11.0,S Dakota St,-2.5,0.5192,0,0.333,5.7,-0.8,South Dakota State,Duquesne,-2.5,2.5,0,0.551,3.8,1.2,0,0.55,-4.0,0.5,727,0.474,-1.9,-0.7,341,0.448,2.8,-1.2,2.5,441,0.477,-9.0,-0.3,-2.5,0,0.564,10.3,1.4,South Dakota State,Duquesne,-2.5,2.5,0,0.553,7.2,1.3,0,0.547,-0.7,0.0,297,0.48,0.2,-0.7,149,0.46,4.2,-1.1,2.5,138,0.493,-6.8,0.3,-2.5,0,0.546,10.1,1.3,253.0,76.0,253.0,76.0,South Dakota State,Duquesne,False
16,25,61.3,3:00 PM,James A. Rhodes Arena,222,Alabama St,165,Akron,Alabama St.,Akron,7.5,0.5192,True,-7.5,0.5283,False,0,1.0,8.8,5.9,0,1.0,-13.5,3.0,4,0.25,4.4,-2.8,2,0.0,15.3,-3.5,Alabama St,7.5,0.5192,0,1.0,-13.5,3.0,Akron,-7.5,0.5283,0,0.0,7.5,-3.5,Alabama St.,Akron,7.5,-7.5,0,0.5,-2.8,-0.7,0,0.518,-9.0,-1.5,781,0.517,5.1,0.3,335,0.531,11.8,0.7,7.5,160,0.5,-13.3,-0.8,-7.5,0,0.522,8.2,0.6,Alabama St.,Akron,7.5,-7.5,0,0.503,-5.2,-0.9,0,0.528,-11.7,-1.3,305,0.507,6.0,0.6,129,0.539,13.2,1.4,7.5,136,0.515,-13.6,-0.8,-7.5,0,0.498,8.2,0.7,5.0,2.0,2.0,5.0,Alabama St.,Akron,True
17,30,53.2,4:00 PM,Haas Pavilion,289,Sac State,129,California,Sacramento State,California,16.0,0.5192,True,-16.0,0.5283,False,0,0.667,8.8,9.3,0,1.0,-8.5,1.3,5,0.5,5.8,0.0,3,0.5,13.3,-1.0,Sac State,16.0,0.5192,0,0.5,-9.0,-1.2,California,-16.0,0.5283,0,0.5,13.3,-1.0,Sacramento State,California,16.0,-16.0,0,0.484,-4.5,-0.6,0,0.492,-11.3,-0.7,839,0.494,0.9,-0.5,436,0.499,6.3,-0.2,16.0,455,0.485,-9.8,-0.5,-16.0,0,0.502,8.0,-0.3,Sacramento State,California,16.0,-16.0,0,0.5,-1.2,-0.4,0,0.533,-7.1,-0.1,325,0.475,-3.2,-1.3,173,0.491,2.1,-0.6,16.0,189,0.527,-7.1,0.2,-16.0,0,0.45,6.9,-1.8,260.0,39.0,39.0,260.0,Sacramento State,California,False
18,32,49.3,1:00 PM,Mohegan Sun Arena,290,Fairfield,167,Vermont,Fairfield,Vermont,9.5,0.5283,True,-9.5,0.5192,False,0,0.4,-4.3,-7.8,0,0.667,-14.7,-6.2,6,0.167,-8.0,-10.2,1,0.0,11.0,-6.0,Fairfield,9.5,0.5283,0,0.333,-25.0,-12.2,Vermont,-9.5,0.5192,0,0.0,-0.5,-9.4,Fairfield,Vermont,9.5,-9.5,0,0.487,-0.8,-0.5,0,0.521,-4.1,0.4,296,0.526,6.1,0.8,113,0.573,11.9,1.8,9.5,372,0.496,-6.8,0.1,-9.5,0,0.558,11.6,1.2,Fairfield,Vermont,9.5,-9.5,0,0.487,-1.5,-0.6,0,0.521,-4.8,-0.1,231,0.52,8.9,0.3,100,0.546,15.5,1.3,9.5,174,0.509,-6.6,-0.1,-9.5,0,0.542,11.8,0.8,86.0,336.0,336.0,86.0,,,
19,35,47.1,5:00 PM,Mizzou Arena,362,Ark Pine Bl,46,Missouri,Arkansas-Pine Bluff,Missouri,35.5,0.5283,True,-35.5,0.5192,False,0,0.4,-19.0,-3.6,0,0.4,-31.2,-3.6,5,0.4,24.2,6.5,4,0.5,32.3,+9.3,Ark Pine Bl,35.5,0.5283,0,0.4,-31.2,-3.6,Missouri,-35.5,0.5192,0,0.5,32.3,9.3,Arkansas-Pine Bluff,Missouri,35.5,-35.5,0,0.448,-9.9,-0.6,0,0.43,-16.1,-0.7,797,0.48,3.3,-0.4,382,0.507,10.6,0.6,35.5,191,0.426,-16.1,-1.3,-35.5,0,0.493,9.2,-0.1,Arkansas-Pine Bluff,Missouri,35.5,-35.5,0,0.45,-8.8,-0.7,0,0.438,-15.8,-0.8,316,0.466,-0.9,-0.8,160,0.471,5.2,-0.8,35.5,166,0.429,-16.4,-1.4,-35.5,0,0.444,8.9,-1.3,13.0,179.0,179.0,13.0,Arkansas-Pine Bluff,Missouri,True
20,36,45.9,7:30 PM,John Gray Gymnasium,326,Old Dominion,134,Boston Col,Old Dominion,Boston College,11.0,0.5192,True,-11.0,0.5283,False,0,0.0,-10.6,-13.8,0,0.0,-35.0,-17.0,4,0.5,2.0,-2.1,3,0.667,11.0,+1.8,Old Dominion,11.0,0.5192,0,0.0,-35.0,-17.0,Boston Col,-11.0,0.5283,0,0.5,15.0,0.5,Old Dominion,Boston College,11.0,-11.0,0,0.458,3.2,-0.4,0,0.46,-1.6,-0.4,769,0.503,0.0,0.0,364,0.458,3.9,-1.4,11.0,296,0.428,-6.1,-0.3,-11.0,0,0.481,6.5,-1.3,Old Dominion,Boston College,11.0,-11.0,0,0.441,2.8,-0.5,0,0.413,-2.7,-1.4,307,0.475,-3.0,-0.2,152,0.477,1.5,-0.5,11.0,113,0.414,-6.2,-0.5,-11.0,0,0.494,7.7,-1.3,226.0,26.0,26.0,226.0,Old Dominion,Boston College,True
21,37,45.6,12:00 PM,Chesapeake Employers Insurance Arena,258,Boston U,226,Howard,Boston U,Howard,2.5,0.5192,True,-2.5,0.5283,False,0,0.333,-3.8,-0.8,0,0.333,-13.7,-3.7,4,0.75,-3.6,3.0,0,0.0,18.0,--,Boston U,2.5,0.5192,0,0.333,-13.7,-3.7,Howard,-2.5,0.5283,0,1.0,4.0,1.5,Boston U,Howard,2.5,-2.5,0,0.505,1.1,0.0,0,0.547,-2.1,1.7,229,0.431,-6.5,-1.1,70,0.441,1.0,0.2,2.5,149,0.507,-6.8,1.0,-2.5,0,0.423,6.3,-0.4,Boston U,Howard,2.5,-2.5,0,0.467,0.4,-0.6,0,0.529,-2.0,1.8,197,0.446,-2.2,-0.4,68,0.455,6.2,0.3,2.5,110,0.482,-5.8,1.0,-2.5,0,0.414,6.2,-0.5,27.0,114.0,114.0,27.0,,,
