Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,97.4,5:30 PM,The Greenbrier,15,Pittsburgh,33,Wisconsin,Pittsburgh,Pittsburgh,Wisconsin,Wisconsin,-2,−112,False,+2,−108,True,Pittsburgh,154-157-9,49.5%,1.1,0.0,51-49-4,51.0%,-5.7,1.1,Wisconsin,170-166-11,50.6%,6.1,0.2,81-81-5,50.0%,11.1,-0.1,Wisconsin,+2,−108,56-46-6,54.9%,-2.2,2.4,Pittsburgh,-2,−112,74-75-1,49.7%,10.2,0.0
2,95.1,11:00 AM,Imperial Arena,18,St Johns,58,Georgia,Saint Johns,St. John'S,Georgia,Georgia,-6,−110,False,+6,−110,True,St Johns,156-159-9,49.5%,1.8,0.0,48-55-2,46.6%,-5.7,0.0,Georgia,160-161-5,49.8%,-0.4,-0.5,79-92-2,46.2%,4.8,-0.7,Georgia,+6,−110,94-84-3,52.8%,-7.3,-0.1,St Johns,-6,−110,81-77-5,51.3%,10.2,0.1
3,93.5,1:00 PM,Prudential Center,67,Villanova,24,Maryland,Villanova,Villanova,Maryland,Maryland,+6,−108,True,-6,−112,False,Villanova,195-155-5,55.7%,10.1,0.6,61-53-3,53.5%,4.0,-0.7,Maryland,158-162-8,49.4%,5.7,0.1,80-90-3,47.1%,11.0,-0.4,Villanova,+6,−108,23-21-2,52.3%,-4.1,-0.2,Maryland,-6,−112,98-103-4,48.8%,10.4,-0.3
4,93.3,12:30 PM,TD Arena,61,Miami,53,Vcu,Miami FL,Miami-Florida,VCU,VCU,+3,−112,True,-3,−108,False,Miami,162-165-6,49.5%,3.5,-0.5,60-49-1,55.1%,-1.7,1.0,Vcu,172-157-6,52.3%,6.5,0.5,82-81-4,50.3%,11.3,0.6,Miami,+3,−112,72-59-1,55.0%,-5.2,0.8,Vcu,-3,−108,132-109-5,54.8%,10.2,0.8
4,93.3,3:00 PM,The Greenbrier,70,Ucf,48,Lsu,UCF,Central Florida,LSU,Louisiana State,+1,−112,True,-1,−108,False,Ucf,160-144-3,52.6%,1.9,0.7,57-58-0,49.6%,-5.1,-0.7,Lsu,148-172-6,46.3%,3.3,-0.3,78-87-3,47.3%,9.4,0.3,Ucf,+1,−112,74-74-0,50.0%,-6.6,0.1,Lsu,-1,−108,88-94-4,48.4%,10.2,0.1
6,91.8,3:00 PM,TD Arena,89,Oklahoma St,35,Nevada,Oklahoma State,Oklahoma State,Nevada,Nevada,+6.5,−112,True,-6.5,−108,False,Oklahoma St,150-165-6,47.6%,2.1,0.1,54-56-3,49.1%,-4.2,1.1,Nevada,182-140-6,56.5%,5.4,1.2,88-56-3,61.1%,11.1,2.2,Oklahoma St,+6.5,−112,76-80-2,48.7%,-5.4,1.1,Nevada,-6.5,−108,130-91-5,58.8%,9.8,1.7
7,89.1,8:30 PM,TD Arena,91,Drake,74,Vanderbilt,Drake,Drake,Vanderbilt,Vanderbilt,+4,−110,True,-4,−110,False,Drake,159-150-6,51.5%,3.4,0.8,48-69-2,41.0%,-4.5,-1.5,Vanderbilt,166-156-7,51.6%,0.8,0.3,82-89-4,48.0%,5.5,-0.1,Drake,+4,−110,70-74-3,48.6%,-6.7,0.3,Vanderbilt,-4,−110,69-67-2,50.7%,10.6,0.6
8,88.7,8:00 PM,Sports and Fitness Center,87,Liberty,77,Kansas St,Liberty,Liberty,Kansas State,Kansas State,+4,−112,True,-4,−108,False,Liberty,118-109-4,52.0%,7.7,0.1,34-41-1,45.3%,-0.1,-0.7,Kansas St,166-155-5,51.7%,2.0,0.0,72-81-4,47.1%,6.9,-0.5,Liberty,+4,−112,23-23-1,50.0%,-7.4,0.1,Kansas St,-4,−108,80-88-4,47.6%,7.8,-1.0
9,87.2,6:00 PM,TD Arena,78,Fla Atlantic,102,Seton Hall,Florida Atlantic,Florida Atlantic,Seton Hall,Seton Hall,-2.5,−110,False,+2.5,−110,True,Fla Atlantic,147-143-5,50.7%,2.9,0.8,59-70-4,45.7%,-4.5,-0.5,Seton Hall,169-152-5,52.7%,3.8,0.4,75-76-2,49.7%,9.3,0.6,Seton Hall,+2.5,−110,79-55-0,59.0%,-4.1,1.1,Fla Atlantic,-2.5,−110,71-70-2,50.4%,8.0,0.9
10,83.5,3:30 PM,Mohegan Sun Arena,127,U Mass,82,Florida St,Massachusetts,Massachusetts,Florida State,Florida State,N/A,N/A,False,-6,−108,False,U Mass,145-151-6,49.0%,-0.8,-0.8,53-57-1,48.2%,-6.8,-1.8,Florida St,159-163-7,49.4%,4.0,-0.3,86-70-4,55.1%,9.8,1.1,Florida St,-6,−108,56-55-0,50.5%,-5.3,0.8,U Mass,N/A,N/A,64-74-5,46.4%,5.0,-1.7
