Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,96.3,9:00 PM,Welsh-Ryan Arena,10,Illinois,58,Northwestern,Illinois,Illinois,Northwestern,Northwestern,-3.5,−112,False,+3.5,−108,True,Illinois,420-413-25,50.4%,6.5,0.5,141-137-9,50.7%,-1.0,0.3,Northwestern,371-377-15,49.6%,0.0,0.0,176-195-7,47.4%,5.4,-0.4,Northwestern,+3.5,−108,222-230-10,49.1%,-8.4,0.1,Illinois,-3.5,−112,285-262-20,52.1%,10.5,0.4
2,89.5,7:00 PM,WVU Coliseum,97,Georgetown,53,W Virginia,Georgetown,Georgetown,West Virginia,West Virginia,+8,−108,True,-8,−112,False,Georgetown,374-403-16,48.1%,4.0,-0.2,153-135-6,53.1%,-2.4,1.1,W Virginia,409-418-10,49.5%,4.5,0.1,198-176-2,52.9%,10.6,1.0,Georgetown,+8,−108,168-166-7,50.3%,-6.3,0.6,W Virginia,-8,−112,253-232-3,52.2%,9.8,0.5
3,82.9,8:00 PM,Nido and Mariana Qubein Arena,84,North Texas,132,High Point,North Texas,North Texas,High Point,High Point,-1,−112,False,+1,−108,True,North Texas,360-337-17,51.7%,0.4,0.1,175-154-12,53.2%,-7.3,0.2,High Point,117-127-2,48.0%,0.5,-1.3,52-52-0,50.0%,8.5,-0.4,High Point,+1,−108,67-64-2,51.2%,-8.7,-0.8,North Texas,-1,−112,154-145-7,51.5%,6.6,-0.2
4,78.3,7:00 PM,Simon Skjodt Assembly Hall,194,Miami (Oh),35,Indiana,Miami OH,Miami (OH),Indiana,Indiana,+19,−112,True,-19,−108,False,Miami (Oh),378-396-17,48.8%,0.0,-0.2,180-187-11,49.1%,-5.4,0.0,Indiana,415-424-16,49.5%,4.6,-0.1,234-188-4,55.5%,11.6,1.2,Miami (Oh),+19,−112,225-208-13,52.0%,-6.4,0.7,Indiana,-19,−108,263-251-10,51.2%,10.3,0.0
5,67.0,6:00 PM,Chace Athletic Center,196,Brown,152,Bryant,Brown,Brown,Bryant,Bryant,+6,−112,True,-6,−108,False,Brown,276-274-12,50.2%,-2.1,0.2,159-137-4,53.7%,-6.1,1.3,Bryant,103-124-4,45.4%,-3.6,-0.9,43-47-2,47.8%,2.9,-0.3,Brown,+6,−112,184-177-5,51.0%,-8.1,0.8,Bryant,-6,−108,54-57-1,48.7%,6.4,-0.6
6,57.9,7:00 PM,Georgia State Convocation Center,181,Kennesaw St,229,Georgia St,Kennesaw State,Kennesaw St.,Georgia State,Georgia St.,+2,−110,True,-2,−110,False,Kennesaw St,114-123-4,48.1%,-5.9,-0.5,57-63-2,47.5%,-12.3,-1.0,Georgia St,268-279-10,49.0%,2.5,0.0,113-113-6,50.0%,8.0,0.0,Kennesaw St,+2,−110,82-95-1,46.3%,-13.0,-0.9,Georgia St,-2,−110,156-150-6,51.0%,6.1,-0.2
7,57.1,6:00 PM,UPMC Cooper Fieldhouse,212,Delaware,207,Duquesne,Delaware,Delaware,Duquesne,Duquesne,+3.5,−110,True,-3.5,−110,False,Delaware,313-323-16,49.2%,-0.6,-0.6,148-149-7,49.8%,-4.4,-0.4,Duquesne,340-380-11,47.2%,-1.9,-0.7,151-187-4,44.7%,2.7,-1.2,Delaware,+3.5,−110,200-184-8,52.1%,-7.7,-0.1,Duquesne,-3.5,−110,127-146-2,46.5%,5.9,-1.3
8,54.5,7:00 PM,McKillop Court at John M. Belk Arena,293,Charl South,115,Davidson,,Charleston Southern,Davidson,Davidson,N/A,N/A,False,-14,−112,False,Charl South,99-118-4,45.6%,-1.7,-0.5,59-58-2,50.4%,-10.0,0.0,Davidson,374-327-14,53.4%,6.4,0.5,152-132-4,53.5%,14.2,0.5,Davidson,-14,−112,106-107-6,49.8%,-7.2,0.0,Charl South,N/A,N/A,25-26-0,49.0%,7.3,0.4
9,49.9,7:00 PM,Memorial Athletic and Convocation Center,316,Portland,117,Kent St,,Portland,Kent State,Kent St.,N/A,N/A,False,-13,−110,False,Portland,350-382-16,47.8%,-3.3,-0.7,158-169-4,48.3%,-9.3,-0.5,Kent St,414-372-25,52.7%,5.1,0.6,166-166-14,50.0%,10.9,0.3,Kent St,-13,−110,145-125-7,53.7%,-4.4,1.4,Portland,N/A,N/A,124-116-7,51.7%,5.9,-0.2
10,44.8,7:00 PM,Victor R. Yanitelli Recreation Life Center,153,St Peters,326,Manhattan,Saint Peters,Saint Peter'S,Manhattan,Manhattan,-9,−110,False,+9,−110,True,St Peters,329-299-14,52.4%,-2.4,0.5,183-134-7,57.7%,-5.6,1.4,Manhattan,346-328-15,51.3%,-0.6,-0.3,140-147-6,48.8%,3.4,-0.9,Manhattan,+9,−110,199-171-7,53.8%,-6.8,0.1,St Peters,-9,−110,117-115-3,50.4%,5.1,0.0
11,42.7,7:00 PM,McCann Arena,265,Mt St Marys,243,Marist,,Mount St. Mary's,Marist,Marist,N/A,N/A,False,-6,−112,False,Mt St Marys,117-130-3,47.4%,-2.6,-0.2,70-74-2,48.6%,-6.9,0.0,Marist,320-326-13,49.5%,-3.1,0.0,133-149-5,47.2%,0.7,-0.5,Marist,-6,−112,216-212-10,50.5%,-7.8,0.3,Mt St Marys,N/A,N/A,44-51-1,46.3%,3.7,-1.4
12,41.8,7:30 PM,Bartow Arena,359,Prairie View,116,Uab,Prairie View,Prairie View A&M,UAB,UAB,+26,−112,True,-26,−108,False,Prairie View,116-108-8,51.8%,-5.5,0.4,63-64-2,49.6%,-12.8,-0.2,Uab,404-380-16,51.5%,4.7,0.3,189-160-9,54.2%,11.2,0.7,Prairie View,+26,−112,69-60-3,53.5%,-12.0,0.8,Uab,-26,−108,234-233-10,50.1%,7.9,-0.5
13,39.6,7:00 PM,Alumni Gymnasium,266,Quinnipiac,258,Rider,Quinnipiac,Quinnipiac,Rider,Rider,-1,−108,False,+1,−112,True,Quinnipiac,154-173-9,47.1%,-0.4,-0.4,73-72-6,50.3%,-3.9,-0.4,Rider,319-341-11,48.3%,0.3,-0.1,116-153-4,43.1%,4.2,-1.2,Rider,+1,−112,167-158-5,51.4%,-6.2,0.6,Quinnipiac,-1,−108,65-86-5,43.1%,3.5,-1.6
14,30.6,7:00 PM,William H. Pitt Health and Recreation Center,272,Iona,303,Sacred Hrt,Iona,Iona,Sacred Heart,Sacred Heart,+1,−115,True,-1,−105,False,Iona,338-368-15,47.9%,3.2,0.2,152-165-2,48.0%,-0.3,0.2,Sacred Hrt,107-116-2,48.0%,-3.3,-0.4,37-43-1,46.3%,1.6,-0.8,Iona,+1,−115,114-125-3,47.7%,-6.1,0.7,Sacred Hrt,-1,−105,46-48-1,48.9%,4.1,-0.6
15,26.7,7:00 PM,Koessler Athletic Center,232,Merrimack,356,Canisius,Merrimack,Merrimack,Canisius,Canisius,-7,−108,False,+7,−112,True,Merrimack,76-69-3,52.4%,0.3,0.2,42-34-3,55.3%,-4.4,1.1,Canisius,330-324-21,50.5%,-2.1,-0.6,130-150-4,46.4%,1.7,-1.5,Canisius,+7,−112,212-177-18,54.5%,-6.9,0.6,Merrimack,-7,−108,42-35-0,54.6%,5.5,0.1
16,25.9,6:30 PM,Gallagher Center,301,Siena,302,Niagara,Siena,Siena,Niagara,Niagara,+2,−108,True,-2,−112,False,Siena,344-343-21,50.1%,0.5,0.2,164-158-3,50.9%,-2.8,0.5,Niagara,353-342-11,50.8%,-0.7,0.0,135-151-5,47.2%,3.4,-0.3,Siena,+2,−108,190-170-6,52.8%,-6.1,0.9,Niagara,-2,−112,145-153-7,48.7%,5.3,-0.8
