Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,42.7,7:00 PM,McCann Arena,265,Mt St Marys,243,Marist,,Mount St. Mary's,Marist,Marist,N/A,N/A,False,-6,−112,False,Mt St Marys,101-113-3,47.2%,-1.3,0.1,60-63-2,48.8%,-6.0,0.5,Marist,139-146-6,48.8%,-4.1,0.0,52-67-2,43.7%,-1.9,-0.8,Marist,-6,−112,104-101-5,50.7%,-6.6,0.2,Mt St Marys,N/A,N/A,40-48-1,45.5%,4.1,-0.7
12,41.8,7:30 PM,Bartow Arena,359,Prairie View,116,Uab,Prairie View,Prairie View A&M,UAB,UAB,+26,−112,True,-26,−108,False,Prairie View,99-98-8,50.3%,-2.4,0.2,59-60-2,49.6%,-8.9,-0.3,Uab,160-153-8,51.1%,6.1,-0.1,80-63-5,55.9%,12.7,0.6,Prairie View,+26,−112,56-53-3,51.4%,-11.9,0.4,Uab,-26,−108,104-108-5,49.1%,7.8,-1.2
13,39.6,7:00 PM,Alumni Gymnasium,266,Quinnipiac,258,Rider,Quinnipiac,Quinnipiac,Rider,Rider,-1,−108,False,+1,−112,True,Quinnipiac,135-150-9,47.4%,-0.7,-0.2,64-63-6,50.4%,-4.2,-0.2,Rider,142-153-4,48.1%,0.2,0.0,55-57-1,49.1%,5.1,-0.1,Rider,+1,−112,66-73-2,47.5%,-7.3,0.0,Quinnipiac,-1,−108,56-73-5,43.4%,3.4,-1.5
14,30.6,7:00 PM,William H. Pitt Health and Recreation Center,272,Iona,303,Sacred Hrt,Iona,Iona,Sacred Heart,Sacred Heart,+1,−115,True,-1,−105,False,Iona,151-162-6,48.2%,3.8,-0.1,64-69-0,48.1%,0.3,-0.5,Sacred Hrt,100-109-2,47.9%,-1.0,-0.2,36-41-1,46.8%,4.2,-0.5,Iona,+1,−115,40-40-1,50.0%,-6.1,0.7,Sacred Hrt,-1,−105,46-45-1,50.6%,4.6,-0.1
15,26.7,7:00 PM,Koessler Athletic Center,232,Merrimack,356,Canisius,Merrimack,Merrimack,Canisius,Canisius,-7,−108,False,+7,−112,True,Merrimack,76-69-3,52.4%,0.3,0.2,42-34-3,55.3%,-4.4,1.1,Canisius,144-145-8,49.8%,-1.2,-0.4,56-61-2,47.9%,3.0,-1.0,Canisius,+7,−112,88-79-6,52.7%,-5.7,0.6,Merrimack,-7,−108,42-35-0,54.6%,5.5,0.1
16,25.9,6:30 PM,Gallagher Center,301,Siena,302,Niagara,Siena,Siena,Niagara,Niagara,+2,−108,True,-2,−112,False,Siena,138-145-7,48.8%,-1.7,-0.5,65-72-2,47.5%,-4.9,-0.8,Niagara,152-147-2,50.8%,-3.0,0.0,57-64-0,47.1%,1.5,-0.3,Siena,+2,−108,80-73-3,52.3%,-6.5,0.3,Niagara,-2,−112,41-47-0,46.6%,2.2,-2.1
17,--,1:00 PM,Groniger Arena,0,Calumet,321,E Illinois,0,0,Eastern Illinois,Eastern Illinois,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,E Illinois,136-158-3,46.3%,-2.6,-0.6,48-70-1,40.7%,4.0,-1.9,E Illinois,N/A,N/A,99-104-3,48.8%,-9.4,-0.1,Calumet,N/A,N/A,0,0,0.0,0.0
17,--,7:00 PM,Ocean Bank Convocation Center (FIU),0,New College Of Florida,246,Florida Intl,0,0,FIU,Florida International,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Florida Intl,137-140-7,49.5%,-0.6,-0.6,60-62-4,49.2%,5.2,-0.3,Florida Intl,N/A,N/A,89-80-6,52.7%,-7.4,0.1,New College Of Florida,N/A,N/A,0,0,0.0,0.0
17,--,7:00 PM,Alfred Lawson Jr. Multipurpose Center,0,Trinity College (Fl),349,Florida A&M,0,0,Florida A&M,Florida A&M,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Florida A&M,108-87-0,55.4%,-8.5,0.9,36-32-0,52.9%,0.2,0.9,Florida A&M,N/A,N/A,90-62-0,59.2%,-11.6,1.9,Trinity College (Fl),N/A,N/A,0,0,0.0,0.0
17,--,7:00 PM,Seabury Center Arena,0,Campbellsville-Harrodsburg,216,E Kentucky,0,0,Eastern Kentucky,Eastern Kentucky,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,E Kentucky,141-144-6,49.5%,2.2,-0.3,54-62-4,46.6%,10.8,-0.4,E Kentucky,N/A,N/A,78-66-2,54.2%,-7.9,1.0,Campbellsville-Harrodsburg,N/A,N/A,0,0,0.0,0.0
17,--,8:00 PM,LeRoy A. Ufkes Court at Western Hall,0,East-West University,324,W Illinois,0,0,Western Illinois,Western Illinois,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,W Illinois,117-140-5,45.5%,-2.2,-1.3,47-61-2,43.5%,6.0,-1.1,W Illinois,N/A,N/A,86-98-3,46.7%,-9.7,-1.0,East-West University,N/A,N/A,0,0,0.0,0.0
17,--,11:30 AM,David S. Mack Sports Complex,0,St. Joe'S (Brooklyn),159,Hofstra,0,0,Hofstra,Hofstra,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Hofstra,161-140-5,53.5%,5.5,0.6,53-64-1,45.3%,9.9,-1.1,Hofstra,N/A,N/A,50-36-3,58.1%,-4.5,1.8,St. Joe'S (Brooklyn),N/A,N/A,0,0,0.0,0.0
