,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
0,1,96.3,9:00 PM,Welsh-Ryan Arena,10,Illinois,58,Northwestern,Illinois,Northwestern,-3.5,0.5283,False,3.5,0.5192,True,0,0.714,27.7,9.1,0,0.0,0.0,0.0,9,0.375,8.9,-0.4,5,0.25,16.6,-0.7,Northwestern,3.5,0.5192,0,0.5,-3.0,1.8,Illinois,-3.5,0.5283,0,0.833,34.5,11.3,Illinois,Northwestern,-3.5,3.5,0,0.504,6.5,0.5,0,0.507,-1.0,0.3,763,0.496,0.0,0.0,378,0.474,5.4,-0.4,3.5,462,0.491,-8.4,0.1,-3.5,0,0.521,10.5,0.4,Illinois,Northwestern,-3.5,3.5,0,0.502,5.3,0.4,0,0.514,-2.5,0.6,320,0.51,2.4,0.4,167,0.478,8.0,0.2,3.5,164,0.506,-6.4,0.3,-3.5,0,0.53,11.2,0.6,119.0,218.0,119.0,218.0,Illinois,Northwestern,True
1,2,89.5,7:00 PM,WVU Coliseum,97,Georgetown,53,W Virginia,Georgetown,West Virginia,8.0,0.5192,True,-8.0,0.5283,False,0,0.5,15.6,2.1,0,0.0,0.0,0.0,7,0.571,8.4,7.4,3,0.667,25.7,+12.3,Georgetown,8.0,0.5192,0,0.0,-21.0,-18.0,W Virginia,-8.0,0.5283,0,0.667,25.7,12.3,Georgetown,West Virginia,8.0,-8.0,0,0.481,4.0,-0.2,0,0.531,-2.4,1.1,837,0.495,4.5,0.1,376,0.529,10.6,1.0,8.0,341,0.503,-6.3,0.6,-8.0,0,0.522,9.8,0.5,Georgetown,West Virginia,8.0,-8.0,0,0.449,-0.4,-0.7,0,0.543,-6.1,1.6,338,0.494,5.2,0.0,160,0.531,11.7,1.4,8.0,179,0.477,-8.2,-0.3,-8.0,0,0.525,10.9,0.7,101.0,344.0,344.0,101.0,Georgetown,West Virginia,True
2,3,82.9,8:00 PM,Nido and Mariana Qubein Arena,84,North Texas,132,High Point,North Texas,High Point,-1.0,0.5283,False,1.0,0.5192,True,0,0.667,10.1,3.4,0,0.5,-2.0,0.8,9,0.222,10.3,-4.8,5,0.4,18.0,-0.9,High Point,1.0,0.5192,0,0.0,0.0,0.0,North Texas,-1.0,0.5283,0,0.667,13.3,6.2,North Texas,High Point,-1.0,1.0,0,0.517,0.4,0.1,0,0.532,-7.3,0.2,246,0.48,0.5,-1.3,104,0.5,8.5,-0.4,1.0,133,0.512,-8.7,-0.8,-1.0,0,0.515,6.6,-0.2,North Texas,High Point,-1.0,1.0,0,0.545,3.9,0.9,0,0.545,-3.4,0.7,219,0.498,1.6,-1.2,97,0.516,8.9,-0.1,1.0,115,0.522,-8.6,-0.8,-1.0,0,0.556,8.5,0.8,216.0,110.0,216.0,110.0,North Texas,High Point,True
3,5,67.0,6:00 PM,Chace Athletic Center,196,Brown,152,Bryant,Brown,Bryant,6.0,0.5283,True,-6.0,0.5192,False,0,0.5,7.9,2.5,0,0.333,4.3,2.5,8,0.375,6.3,-1.5,1,0.0,20.0,-13.0,Brown,6.0,0.5283,0,1.0,7.0,12.0,Bryant,-6.0,0.5192,0,0.4,6.6,-1.8,Brown,Bryant,6.0,-6.0,0,0.502,-2.1,0.2,0,0.537,-6.1,1.3,231,0.454,-3.6,-0.9,92,0.478,2.9,-0.3,6.0,366,0.51,-8.1,0.8,-6.0,0,0.487,6.4,-0.6,Brown,Bryant,6.0,-6.0,0,0.496,-0.5,0.2,0,0.539,-4.5,1.5,213,0.457,-1.3,-0.6,88,0.494,5.6,0.0,6.0,144,0.521,-6.3,1.4,-6.0,0,0.505,6.8,-0.2,30.0,31.0,31.0,30.0,Brown,Bryant,False
4,6,57.9,7:00 PM,Georgia State Convocation Center,181,Kennesaw St,229,Georgia St,Kennesaw St.,Georgia St.,2.0,0.5238,True,-2.0,0.5238,False,0,0.714,9.6,4.7,0,1.0,-4.0,6.5,7,0.714,-2.4,-0.4,2,1.0,19.7,+6.3,Kennesaw St,2.0,0.5238,0,0.6,-4.4,3.6,Georgia St,-2.0,0.5238,0,0.667,2.3,-0.3,Kennesaw St.,Georgia St.,2.0,-2.0,0,0.481,-5.9,-0.5,0,0.475,-12.3,-1.0,557,0.49,2.5,0.0,232,0.5,8.0,0.0,2.0,178,0.463,-13.0,-0.9,-2.0,0,0.51,6.1,-0.2,Kennesaw St.,Georgia St.,2.0,-2.0,0,0.455,-4.2,-1.0,0,0.444,-11.9,-1.4,297,0.483,4.0,-0.6,121,0.496,11.0,-0.2,2.0,153,0.428,-13.4,-1.6,-2.0,0,0.518,5.9,-0.4,136.0,103.0,103.0,136.0,Kennesaw St.,Georgia St.,False
5,7,57.1,6:00 PM,UPMC Cooper Fieldhouse,212,Delaware,207,Duquesne,Delaware,Duquesne,3.5,0.5238,True,-3.5,0.5238,False,0,0.75,2.3,2.9,0,1.0,6.0,10.0,8,0.125,-6.3,-8.6,3,0.0,-4.7,-10.0,Delaware,3.5,0.5238,0,1.0,2.6,8.1,Duquesne,-3.5,0.5238,0,0.2,-1.2,-7.7,Delaware,Duquesne,3.5,-3.5,0,0.492,-0.6,-0.6,0,0.498,-4.4,-0.4,731,0.472,-1.9,-0.7,342,0.447,2.7,-1.2,3.5,392,0.521,-7.7,-0.1,-3.5,0,0.465,5.9,-1.3,Delaware,Duquesne,3.5,-3.5,0,0.491,-1.5,-0.7,0,0.48,-5.4,-0.8,301,0.477,0.1,-0.8,150,0.456,4.2,-1.2,3.5,170,0.515,-7.7,-0.4,-3.5,0,0.451,5.4,-1.9,68.0,76.0,76.0,68.0,Delaware,Duquesne,True
6,10,44.8,7:00 PM,Victor R. Yanitelli Recreation Life Center,153,St Peters,326,Manhattan,Saint Peter'S,Manhattan,-9.0,0.5238,False,9.0,0.5238,True,0,0.833,8.1,4.8,0,0.833,-1.3,4.8,6,0.5,-3.7,0.4,3,0.667,4.0,+0.8,Manhattan,9.0,0.5238,0,0.75,-9.0,4.0,St Peters,-9.0,0.5238,0,0.5,5.0,0.3,Saint Peter'S,Manhattan,-9.0,9.0,0,0.524,-2.4,0.5,0,0.577,-5.6,1.4,689,0.513,-0.6,-0.3,293,0.488,3.4,-0.9,9.0,377,0.538,-6.8,0.1,-9.0,0,0.504,5.1,0.0,Saint Peter'S,Manhattan,-9.0,9.0,0,0.554,0.7,1.0,0,0.563,-3.4,1.1,300,0.507,-3.6,-0.7,126,0.512,0.2,-0.6,9.0,201,0.523,-7.3,-0.4,-9.0,0,0.493,4.9,-0.2,284.0,158.0,284.0,158.0,,,
7,13,39.6,7:00 PM,Alumni Gymnasium,266,Quinnipiac,258,Rider,Quinnipiac,Rider,-1.0,0.5192,False,1.0,0.5283,True,0,0.143,-6.1,-6.3,0,0.167,-12.7,-6.9,9,0.444,-7.3,0.2,1,0.0,-6.0,-7.5,Rider,1.0,0.5283,0,0.429,-10.1,1.0,Quinnipiac,-1.0,0.5192,0,0.333,0.0,-4.8,Quinnipiac,Rider,-1.0,1.0,0,0.471,-0.4,-0.4,0,0.503,-3.9,-0.4,671,0.483,0.3,-0.1,273,0.431,4.2,-1.2,1.0,330,0.514,-6.2,0.6,-1.0,0,0.431,3.5,-1.6,Quinnipiac,Rider,-1.0,1.0,0,0.474,-0.7,-0.2,0,0.504,-4.2,-0.2,299,0.481,0.2,0.0,113,0.491,5.1,-0.1,1.0,141,0.475,-7.3,0.0,-1.0,0,0.434,3.4,-1.5,242.0,247.0,242.0,247.0,Quinnipiac,Rider,False
8,14,30.6,7:00 PM,William H. Pitt Health and Recreation Center,272,Iona,303,Sacred Hrt,Iona,Sacred Heart,1.0,0.5349,True,-1.0,0.5122,False,0,0.556,-8.1,-4.7,0,0.333,-19.3,-9.5,8,0.5,-5.0,3.2,1,1.0,13.0,+14.5,Iona,1.0,0.5349,0,0.571,-11.1,-5.0,Sacred Hrt,-1.0,0.5122,0,0.0,-7.0,-9.5,Iona,Sacred Heart,1.0,-1.0,0,0.479,3.2,0.2,0,0.48,-0.3,0.2,225,0.48,-3.3,-0.4,81,0.463,1.6,-0.8,1.0,242,0.477,-6.1,0.7,-1.0,0,0.489,4.1,-0.6,Iona,Sacred Heart,1.0,-1.0,0,0.482,3.8,-0.1,0,0.481,0.3,-0.5,211,0.479,-1.0,-0.2,78,0.468,4.2,-0.5,1.0,81,0.5,-6.1,0.7,-1.0,0,0.506,4.6,-0.1,124.0,261.0,261.0,124.0,Iona,Sacred Heart,True
9,15,26.7,7:00 PM,Koessler Athletic Center,232,Merrimack,356,Canisius,Merrimack,Canisius,-7.0,0.5192,False,7.0,0.5283,True,0,0.429,-9.1,0.8,0,0.5,-14.8,-1.8,8,0.375,-21.9,-8.9,2,0.5,-8.0,-0.3,Canisius,7.0,0.5283,0,0.429,-23.6,-8.5,Merrimack,-7.0,0.5192,0,0.0,0.0,0.0,Merrimack,Canisius,-7.0,7.0,0,0.524,0.3,0.2,0,0.553,-4.4,1.1,675,0.505,-2.1,-0.6,284,0.464,1.7,-1.5,7.0,407,0.545,-6.9,0.6,-7.0,0,0.546,5.5,0.1,Merrimack,Canisius,-7.0,7.0,0,0.524,0.3,0.2,0,0.553,-4.4,1.1,297,0.498,-1.2,-0.4,119,0.479,3.0,-1.0,7.0,173,0.527,-5.7,0.6,-7.0,0,0.546,5.5,0.1,169.0,41.0,169.0,41.0,Merrimack,Canisius,False
