Team,ATS Record,Cover %,MOV,ATS +/-
Le Moyne,10-4-0,71.4%,3.1,+4.8
Presbyterian,33-18-2,64.7%,-4.5,+1.6
Yale,162-110-7,59.6%,2.8,+1.8
SE Louisiana,41-28-1,59.4%,-2.2,-0.4
Abl Christian,38-26-0,59.4%,3.8,+0.8
Nevada,141-97-7,59.2%,4.7,+1.5
Sam Hous St,47-33-2,58.8%,5.3,+1.5
St Fran (PA),49-35-1,58.3%,-3.9,+1.9
Gard-Webb,40-29-1,58.0%,-0.8,+1.7
N Florida,48-35-0,57.8%,-3.2,+1.3
WI-Milwkee,148-108-9,57.8%,0.6,+1.6
Lehigh,38-28-1,57.6%,-0.1,+0.1
Vermont,51-38-2,57.3%,4.3,+1.7
NW State,40-30-2,57.1%,-1.8,0.0
NC Central,48-36-0,57.1%,2.4,+2.5
Grd Canyon,62-47-2,56.9%,5.7,+0.7
Princeton,148-113-4,56.7%,6.0,+1.2
Wisconsin,136-104-7,56.7%,8.9,+1.3
Hampton,43-33-1,56.6%,0.7,+0.8
UCF,78-60-2,56.5%,4.1,+0.3
Chattanooga,118-91-2,56.5%,4.9,+1.3
N Alabama,31-24-1,56.4%,-0.7,+0.8
Canisius,121-94-9,56.3%,-1.2,+0.5
Miami,121-94-3,56.3%,7.3,+0.9
Norfolk St,54-42-2,56.3%,-0.6,+1.7
S Dakota St,97-77-3,55.8%,3.2,+0.7
New Mexico,127-102-8,55.5%,6.6,0.0
Marquette,123-99-2,55.4%,8.3,+0.7
Delaware,108-87-2,55.4%,0.9,+1.1
Fla Gulf Cst,47-38-0,55.3%,0.4,+1.9
Houston,105-85-5,55.3%,7.3,+1.6
Utah Valley,63-51-0,55.3%,2.6,+1.5
St Peters,117-95-3,55.2%,-2.7,+0.7
Stetson,38-31-2,55.1%,-3.1,+1.7
E Tenn St,80-66-5,54.8%,3.8,+1.1
Creighton,110-91-3,54.7%,9.7,+0.7
Dayton,118-98-6,54.6%,7.4,+1.7
Colgate,36-30-3,54.6%,-0.6,+1.2
Morehead St,128-107-8,54.5%,0.6,+1.0
Florida A&M,55-46-0,54.5%,-6.5,+1.0
Duke,123-103-3,54.4%,17.7,+1.0
LA Tech,169-142-6,54.3%,4.5,+0.7
Villanova,126-106-2,54.3%,9.4,+0.6
TX-Arlington,82-69-3,54.3%,1.7,+1.1
Geo Mason,95-80-5,54.3%,3.1,+0.9
Stanford,166-140-6,54.3%,7.6,+0.9
Iowa St,110-93-4,54.2%,9.5,+1.1
TX A&M-CC,39-33-2,54.2%,3.7,-0.2
Maryland ES,40-34-3,54.1%,-9.0,-0.6
Jackson St,47-40-2,54.0%,-2.1,-0.1
Bucknell,34-29-0,54.0%,1.0,+1.5
Coastal Car,62-53-3,53.9%,2.3,+0.5
Utah St,145-124-2,53.9%,9.8,+1.9
S Car State,49-42-2,53.9%,-3.4,+0.2
Kentucky,114-98-7,53.8%,12.1,+0.4
Oregon St,165-142-5,53.8%,-0.7,+0.1
Xavier,122-105-12,53.7%,8.3,+0.7
E Kentucky,116-100-4,53.7%,-0.1,+0.8
Navy,30-26-0,53.6%,-1.3,+0.7
Santa Clara,167-145-7,53.5%,1.3,+0.1
IL-Chicago,137-119-4,53.5%,-0.5,+0.6
Indiana,133-116-5,53.4%,5.9,+0.4
Siena,116-102-6,53.2%,0.8,+0.7
Drake,93-82-2,53.1%,3.1,+0.9
Alab A&M,51-45-1,53.1%,-5.7,0.0
TN Tech,129-114-4,53.1%,0.4,-0.2
UCSD,26-23-1,53.1%,1.3,-0.1
Wofford,114-101-3,53.0%,0.8,+0.3
Missouri St,88-78-3,53.0%,6.7,+2.3
Furman,99-88-1,52.9%,3.2,+0.2
UTSA,72-64-2,52.9%,-0.8,+0.3
Florida,108-96-7,52.9%,11.6,+0.9
UC Irvine,164-146-14,52.9%,2.9,-0.1
Connecticut,130-116-3,52.9%,11.7,+0.5
CS Bakersfld,56-50-2,52.8%,-0.5,+1.6
Tennessee,104-93-4,52.8%,9.2,+0.3
UCSB,171-153-7,52.8%,3.4,0.0
Jksnville St,105-94-5,52.8%,1.0,+0.2
N Arizona,147-132-5,52.7%,-0.9,-0.6
