Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,421-339-20,55.4%,2.4,+1.4
Miami,436-366-18,54.4%,1.5,+0.9
Golden State,428-363-13,54.1%,1.3,+1.4
Indiana,456-396-24,53.5%,0.7,+1.2
Boston,423-374-8,53.1%,1.7,+0.7
Okla City,435-388-19,52.9%,-0.6,+0.5
Denver,404-365-10,52.5%,1.6,+0.6
San Antonio,365-331-18,52.4%,2.2,+0.8
Philadelphia,485-449-13,51.9%,-2.3,+0.5
Chicago,456-423-12,51.9%,-0.7,+0.8
Sacramento,499-465-24,51.8%,-2.4,+0.4
Phoenix,430-415-13,50.9%,-1.1,+0.1
Toronto,444-429-18,50.9%,-0.7,+0.2
Milwaukee,445-431-15,50.8%,-0.4,+0.2
Memphis,442-436-13,50.3%,-1.6,+0.2
New York,498-493-14,50.3%,-3.0,+0.1
New Orleans,459-455-19,50.2%,-1.7,+0.4
Utah,414-411-15,50.2%,0.0,0.0
Charlotte,473-482-23,49.5%,-4.5,-0.3
Houston,397-408-13,49.3%,0.1,+0.5
Detroit,469-487-20,49.1%,-2.6,-0.1
Orlando,466-487-20,48.9%,-2.7,-0.2
Atlanta,459-487-11,48.5%,-2.2,-0.3
LA Lakers,414-443-17,48.3%,-1.4,-0.3
Minnesota,483-518-10,48.3%,-2.5,+0.1
Washington,475-511-26,48.2%,-2.9,0.0
LA Clippers,407-438-6,48.2%,-0.6,-0.2
Portland,430-466-9,48.0%,-2.3,-0.7
Brooklyn,460-499-21,48.0%,-3.0,-0.1
Cleveland,406-451-15,47.4%,-2.1,-0.7
