Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,76.3,4:00 PM,Maples Pavilion,190,Uc Davis,60,Stanford,UC Davis,UC Davis,Stanford,Stanford,+13.5,−115,True,-13.5,−105,False,Uc Davis,145-131-6,52.5%,1.7,0.6,80-56-1,58.8%,-2.0,2.5,Stanford,153-158-9,49.2%,1.5,-0.2,84-70-3,54.6%,7.7,1.3,Uc Davis,+13.5,−115,78-63-0,55.3%,-4.6,2.0,Stanford,-13.5,−105,87-78-3,52.7%,8.5,-0.1
12,73.6,3:00 PM,Thompson-Boling Arena at Food City Center,230,Austin Peay,6,Tennessee,Austin Peay,Austin Peay,Tennessee,Tennessee,+29,−108,True,-29,−112,False,Austin Peay,142-142-7,50.0%,-0.1,-0.3,69-74-2,48.3%,-8.0,-1.4,Tennessee,166-163-4,50.5%,7.1,0.7,78-79-3,49.7%,13.0,1.0,Austin Peay,+29,−108,88-84-2,51.2%,-8.8,-0.5,Tennessee,-29,−112,117-119-3,49.6%,10.8,0.1
13,70.0,1:00 PM,Hammel Court,113,Princeton,206,Merrimack,Princeton,Princeton,Merrimack,Merrimack,-5.5,−115,False,+8.5,−120,True,Princeton,118-114-3,50.9%,6.0,0.8,59-50-3,54.1%,2.2,1.8,Merrimack,74-66-2,52.9%,0.8,0.3,32-29-0,52.5%,6.4,-0.7,Merrimack,+8.5,−120,32-31-2,50.8%,-8.2,0.5,Princeton,-5.5,−115,82-75-1,52.2%,8.3,1.1
14,64.6,10:00 PM,SimpliFi Arena at Stan Sheriff Center,192,Weber St,175,Hawaii,Weber State,Weber St.,Hawaii,Hawaii,+5,−108,True,-5,−112,False,Weber St,135-152-3,47.0%,5.0,-1.1,64-67-1,48.9%,-2.5,-1.2,Hawaii,140-139-3,50.2%,4.0,0.3,75-79-1,48.7%,7.0,-0.2,Weber St,+5,−108,47-54-0,46.5%,-7.7,-1.4,Hawaii,-5,−112,86-80-1,51.8%,7.1,-0.1
15,62.2,5:00 PM,Neches Federal Credit Union Arena at the Montagne,126,Sam Hous St,246,Lamar,Sam Houston,Sam Houston St.,Lamar,Lamar,-6.5,−112,False,+6.5,−108,True,Sam Hous St,117-87-5,57.4%,6.3,1.5,61-44-3,58.1%,-2.3,1.2,Lamar,87-97-4,47.3%,0.6,0.1,38-28-3,57.6%,10.2,1.4,Lamar,+6.5,−108,53-68-4,43.8%,-9.8,-0.4,Sam Hous St,-6.5,−112,66-40-3,62.3%,9.9,2.6
16,60.1,2:00 PM,CU Events Center,282,Harvard,73,Colorado,Harvard,Harvard,Colorado,Colorado,+14.5,−120,True,-14.5,−110,False,Harvard,113-124-2,47.7%,2.7,-0.5,57-61-2,48.3%,-1.4,-0.5,Colorado,157-173-8,47.6%,4.6,0.3,89-68-6,56.7%,10.8,1.7,Harvard,+14.5,−120,52-39-1,57.1%,-4.7,1.4,Colorado,-14.5,−110,113-106-6,51.6%,9.4,0.4
17,59.6,3:00 PM,Pete Hanna Center,262,Tx Southern,117,Samford,Texas Southern,Texas Southern,Samford,Samford,+12.5,−112,True,-12.5,−108,False,Tx Southern,118-119-9,49.8%,0.3,0.3,67-65-2,50.8%,-6.3,0.8,Samford,140-139-5,50.2%,1.2,0.0,54-61-1,47.0%,8.5,1.0,Tx Southern,+12.5,−112,58-46-3,55.8%,-12.6,2.0,Samford,-12.5,−108,64-59-0,52.0%,8.3,1.3
18,57.4,2:30 PM,Rock Hill Sports & Event Center,264,Nc Central,140,Winthrop,North Carolina Central,North Carolina Central,,Winthrop,N/A,N/A,False,N/A,N/A,False,Nc Central,113-81-4,58.3%,5.7,1.0,54-43-2,55.7%,-5.4,0.1,Winthrop,101-115-3,46.8%,6.6,-0.1,39-47-3,45.4%,13.3,-0.3,Winthrop,N/A,N/A,32-35-1,47.8%,-7.1,0.7,Nc Central,N/A,N/A,61-41-2,59.8%,8.8,1.8
19,56.8,8:00 PM,Paul and Alejandra Foster Pavilion,321,Tarleton St,18,Baylor,Tarleton State,Tarleton State,Baylor,Baylor,+31.5,−112,True,-31.5,−108,False,Tarleton St,55-53-1,50.9%,3.8,1.0,29-29-0,50.0%,-6.6,0.8,Baylor,173-139-7,55.5%,9.1,0.9,79-72-2,52.3%,15.6,1.4,Tarleton St,+31.5,−112,33-34-0,49.3%,-7.1,1.3,Baylor,-31.5,−108,128-100-6,56.1%,12.1,0.8
20,55.9,5:00 PM,Provident Credit Union Event Center,112,Ucsb,284,San Jose St,UC Santa Barbara,UC Santa Barbara,San Jose State,San Jose St.,-6.5,−108,False,+6.5,−112,True,Ucsb,143-135-7,51.4%,4.8,-0.2,74-59-2,55.6%,-0.3,0.9,San Jose St,135-153-4,46.9%,-8.0,-1.1,63-68-3,48.1%,-2.6,-0.6,San Jose St,+6.5,−112,111-129-3,46.3%,-12.8,-1.2,Ucsb,-6.5,−108,96-90-6,51.6%,7.0,-0.5
21,55.6,12:00 PM,Rock Hill Sports & Event Center,212,Ga Southern,215,Wm & Mary,Georgia Southern,Georgia Southern,,William & Mary,N/A,N/A,False,N/A,N/A,False,Ga Southern,142-135-9,51.3%,3.0,0.4,71-72-1,49.7%,-4.1,0.1,Wm & Mary,140-134-6,51.1%,0.1,-0.4,60-49-3,55.1%,7.8,0.0,Wm & Mary,N/A,N/A,75-78-3,49.0%,-8.4,-0.1,Ga Southern,N/A,N/A,64-62-8,50.8%,5.5,0.1
22,47.6,2:00 PM,HTC Center,194,Jksnville St,278,Coastal Car,Jacksonville State,Jacksonville St.,Coastal Carolina,Coastal Carolina,-3.5,−115,False,+3.5,−115,True,Jksnville St,144-133-7,52.0%,2.6,0.5,80-63-6,55.9%,-3.1,1.1,Coastal Car,125-124-7,50.2%,3.3,-0.1,59-57-4,50.9%,9.7,0.6,Coastal Car,+3.5,−115,79-67-5,54.1%,-5.5,0.6,Jksnville St,-3.5,−115,64-73-2,46.7%,5.6,-1.1
23,47.5,2:00 PM,Watsco Center,361,Coppin St,43,Miami,Coppin State,Coppin St.,Miami FL,Miami-Florida,+35.5,−110,True,-35.5,−120,False,Coppin St,104-105-4,49.8%,-10.7,-0.8,70-61-4,53.4%,-15.1,-0.4,Miami,162-162-6,50.0%,3.5,-0.4,71-78-5,47.7%,8.3,-1.1,Coppin St,+35.5,−110,88-90-3,49.4%,-13.8,-0.4,Miami,-35.5,−120,88-102-5,46.3%,8.5,-1.3
24,42.7,3:00 PM,Show Me Center,178,Chattanooga,317,Se Missouri,Chattanooga,Chattanooga,,SE Missouri St.,-8,−110,False,N/A,N/A,False,Chattanooga,146-145-6,50.2%,4.1,0.1,79-67-1,54.1%,-1.9,0.7,Se Missouri,133-144-7,48.0%,-3.2,-0.2,52-56-2,48.2%,2.6,-0.6,Se Missouri,N/A,N/A,95-112-6,45.9%,-9.1,-0.7,Chattanooga,-8,−110,79-84-6,48.5%,7.2,-0.2
25,41.2,4:00 PM,Hamilton Gymnasium,193,Montana St,316,Denver,Montana State,Montana St.,Denver,Denver,N/A,N/A,False,N/A,N/A,False,Montana St,142-145-9,49.5%,0.6,-0.2,77-65-6,54.2%,-5.5,-0.2,Denver,131-148-5,47.0%,-2.7,-0.8,57-62-1,47.9%,3.4,-0.5,Denver,N/A,N/A,88-96-3,47.8%,-8.1,-0.3,Montana St,N/A,N/A,61-67-4,47.7%,5.6,-0.5
26,35.5,1:00 PM,Alumni Hall,277,Campbell,272,Navy,,Campbell,Navy,Navy,N/A,N/A,False,+1.5,−125,True,Campbell,106-100-3,51.5%,2.0,0.4,54-41-3,56.8%,-4.2,1.0,Navy,109-103-3,51.4%,0.8,0.2,48-50-1,49.0%,3.5,-1.0,Navy,+1.5,−125,48-56-1,46.2%,-7.0,0.5,Campbell,N/A,N/A,43-50-1,46.2%,4.5,-0.9
27,35.0,7:00 PM,Reese Court,315,Cal Poly,231,E Washingtn,Cal Poly,Cal Poly SLO,Eastern Washington,Eastern Washington,+4.5,−108,True,-4.5,−112,False,Cal Poly,118-153-8,43.5%,-5.9,-1.6,66-73-5,47.5%,-10.7,-0.9,E Washingtn,171-131-3,56.6%,4.5,1.6,58-48-1,54.7%,13.8,2.0,Cal Poly,+4.5,−108,102-117-7,46.6%,-9.8,-0.7,E Washingtn,-4.5,−112,93-75-2,55.4%,8.3,1.4
28,31.1,6:00 PM,Pizzitola Sports Center,319,Sacred Hrt,251,Brown,Sacred Heart,Sacred Heart,Brown,Brown,+8.5,−108,True,-8.5,−112,False,Sacred Hrt,98-108-2,47.6%,-1.1,-0.3,58-62-1,48.3%,-5.5,-0.4,Brown,111-115-6,49.1%,-0.7,0.0,41-57-3,41.8%,3.6,-1.6,Sacred Hrt,+8.5,−108,50-61-1,45.1%,-8.3,-0.5,Brown,-8.5,−112,35-46-4,43.2%,3.1,-2.2
29,30.2,2:00 PM,McAlister Field House,275,Nc A&T,300,Citadel,,North Carolina A&T,,The Citadel,N/A,N/A,False,N/A,N/A,False,Nc A&T,96-100-2,49.0%,-4.3,-0.4,49-53-1,48.0%,-11.6,-1.0,Citadel,126-131-9,49.0%,-3.3,-0.8,46-62-3,42.6%,4.4,-1.7,Citadel,N/A,N/A,108-108-8,50.0%,-10.5,-0.4,Nc A&T,N/A,N/A,24-37-0,39.3%,4.4,-2.0
30,14.5,4:00 PM,UPMC Events Center,357,New Orleans,298,Rob Morris,New Orleans,New Orleans,Robert Morris,Robert Morris,+9.5,−108,True,-9.5,−112,False,New Orleans,93-95-3,49.5%,-1.4,-1.3,44-50-2,46.8%,-10.3,-2.8,Rob Morris,115-103-2,52.8%,-1.5,-0.3,42-44-1,48.8%,3.9,-0.7,New Orleans,+9.5,−108,50-62-2,44.6%,-13.5,-3.1,Rob Morris,-9.5,−112,41-38-0,51.9%,4.5,-0.8
31,13.5,2:30 PM,Pizzitola Sports Center,355,N Hampshire,305,Holy Cross,New Hampshire,New Hampshire,Holy Cross,Holy Cross,+5.5,−112,True,-5.5,−108,False,N Hampshire,98-102-4,49.0%,0.8,-0.5,55-51-1,51.9%,-5.6,-0.1,Holy Cross,99-125-0,44.2%,-5.3,-0.8,37-60-0,38.1%,-1.9,-2.4,N Hampshire,+5.5,−112,57-56-1,50.4%,-8.3,0.8,Holy Cross,-5.5,−108,16-29-0,35.6%,1.8,-3.2
32,13.4,12:00 PM,University Arena in Read Fieldhouse,333,Canisius,335,W Michigan,Canisius,Canisius,Western Michigan,Western Michigan,N/A,N/A,False,N/A,N/A,False,Canisius,142-143-8,49.8%,-0.8,-0.2,76-64-6,54.3%,-3.8,0.6,W Michigan,132-149-7,47.0%,-2.9,-1.0,57-63-3,47.5%,3.5,-1.1,W Michigan,N/A,N/A,96-101-5,48.7%,-8.4,-0.2,Canisius,N/A,N/A,50-64-2,43.9%,2.9,-2.2
33,9.3,2:00 PM,Bogota Savings Bank Center,337,Manhattan,352,F Dickinson,Manhattan,Manhattan,Fairleigh Dickinson,Fairleigh Dickinson,-1.5,−115,False,+1.5,−115,True,Manhattan,147-143-6,50.7%,-3.6,-0.7,64-72-2,47.1%,-8.3,-1.6,F Dickinson,101-112-1,47.4%,-2.1,-0.1,33-49-1,40.2%,4.6,-0.8,F Dickinson,+1.5,−115,63-67-0,48.5%,-9.0,0.3,Manhattan,-1.5,−115,42-45-2,48.3%,3.2,-1.5
34,5.5,1:00 PM,UPMC Events Center,350,Stonehill,354,Lindenwood,,Stonehill,,Lindenwood,N/A,N/A,False,N/A,N/A,False,Stonehill,27-37-0,42.2%,-7.4,-1.3,15-25-0,37.5%,-13.6,-1.8,Lindenwood,26-33-1,44.1%,-6.4,-1.3,11-10-0,52.4%,5.4,-1.6,Lindenwood,N/A,N/A,23-30-1,43.4%,-11.4,-1.1,Stonehill,N/A,N/A,7-5-0,58.3%,2.8,-1.4
35,--,4:00 PM,F. G. Clark Activity Center,0,Ecclesia College,276,Southern,0,0,Southern University,Southern,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Southern,101-96-3,51.3%,0.1,0.5,42-20-0,67.7%,12.4,3.8,Southern,N/A,N/A,49-47-3,51.0%,-12.1,0.4,Ecclesia College,N/A,N/A,0,0,0.0,0.0
35,--,5:30 PM,CEFCU Arena - Home of the Redbirds,0,Trinity Christian,171,Illinois St,0,0,Illinois State,Illinois St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Illinois St,140-166-6,45.8%,0.2,0.0,68-71-4,48.9%,5.5,0.6,Illinois St,N/A,N/A,72-85-4,45.9%,-6.6,0.4,Trinity Christian,N/A,N/A,0,0,0.0,0.0
