,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
0,2,95.8,1:30 PM,ExtraMile Arena,40,Clemson,49,Boise St,Clemson,Boise St.,4.5,0.5455,True,-4.5,0.5238,False,0,0.333,22.0,-2.5,0,0.0,0.0,0.0,2,0.5,22.7,7.0,0,1.0,39.5,+27.0,Clemson,4.5,0.5455,0,0.0,0.0,0.0,Boise St,-4.5,0.5238,0,0.5,16.5,7.0,Clemson,Boise St.,4.5,-4.5,0,0.502,4.0,0.2,0,0.482,-3.9,-0.5,772,0.51,4.5,0.7,351,0.496,10.6,0.4,4.5,316,0.52,-6.6,0.4,-4.5,0,0.495,8.6,0.4,Clemson,Boise St.,4.5,-4.5,0,0.521,4.6,0.7,0,0.436,-3.5,-1.0,312,0.536,7.3,1.4,135,0.538,14.7,2.0,4.5,118,0.535,-3.9,1.0,-4.5,0,0.517,10.0,1.2,51.0,25.0,25.0,51.0,Clemson,Boise St.,True
1,3,95.5,4:00 PM,DeSoto Civic Center,39,Utah,34,Miss State,Utah,Mississippi State,7.5,0.5238,True,-7.5,0.5238,False,0,1.0,35.7,10.2,0,0.0,0.0,0.0,3,0.667,30.3,5.3,0,0.667,30.3,+5.3,Utah,7.5,0.5238,0,0.0,0.0,0.0,Miss State,-7.5,0.5238,0,0.667,30.3,5.3,Utah,Mississippi State,7.5,-7.5,0,0.521,5.1,0.4,0,0.488,-2.5,-0.5,795,0.524,4.0,0.5,370,0.548,9.9,0.9,7.5,315,0.482,-7.1,-0.5,-7.5,0,0.522,9.2,0.6,Utah,Mississippi State,7.5,-7.5,0,0.51,5.5,0.4,0,0.434,-4.0,-1.8,323,0.53,3.9,0.7,158,0.568,9.5,1.4,7.5,122,0.405,-7.9,-2.7,-7.5,0,0.541,10.1,0.9,327.0,176.0,176.0,327.0,Utah,Mississippi State,False
2,4,93.8,1:00 PM,Sanford Sports Pentagon,52,St Marys,63,Nebraska,Saint Mary'S,Nebraska,-4.5,0.5349,False,4.5,0.5349,True,0,0.333,12.7,-1.3,0,0.0,0.0,0.0,3,0.0,17.0,-7.7,0,0.0,17.0,-7.7,Nebraska,4.5,0.5349,0,0.0,0.0,0.0,St Marys,-4.5,0.5349,0,0.333,12.7,-1.3,Saint Mary'S,Nebraska,-4.5,4.5,0,0.514,6.7,0.3,0,0.556,1.1,1.1,748,0.491,0.6,-0.1,362,0.551,7.7,0.8,4.5,451,0.466,-8.5,-0.5,-4.5,0,0.546,11.5,0.8,Saint Mary'S,Nebraska,-4.5,4.5,0,0.54,10.1,1.1,0,0.59,6.6,1.9,314,0.494,-0.2,-0.1,161,0.538,5.7,0.0,4.5,187,0.47,-8.6,-0.3,-4.5,0,0.56,12.9,1.4,283.0,207.0,283.0,207.0,Saint Mary'S,Nebraska,True
3,7,83.4,4:00 PM,TD Arena,114,Liberty,101,Col Charlestn,Liberty,Charleston,5.0,0.5192,True,-5.0,0.5283,False,0,0.667,13.8,2.3,0,1.0,2.0,3.0,3,1.0,9.3,5.7,0,1.0,9.0,+5.5,Liberty,5.0,0.5192,0,1.0,2.0,3.0,Col Charlestn,-5.0,0.5283,0,1.0,9.3,5.7,Liberty,Charleston,5.0,-5.0,0,0.495,1.8,-0.6,0,0.452,-5.9,-0.9,673,0.503,5.2,0.2,291,0.446,9.5,-1.0,5.0,84,0.463,-9.9,-1.2,-5.0,0,0.474,7.1,-0.7,Liberty,Charleston,5.0,-5.0,0,0.516,7.6,-0.1,0,0.446,-0.3,-1.0,308,0.478,4.1,0.1,141,0.471,8.0,0.0,5.0,46,0.489,-8.0,-0.5,-5.0,0,0.485,7.7,-0.2,146.0,54.0,54.0,146.0,Liberty,Charleston,False
4,8,80.6,8:00 PM,Desert Financial Arena,166,St. Thomas,61,Arizona St,St. Thomas (MN),Arizona State,12.0,0.5122,True,-12.0,0.5349,False,0,1.0,19.5,7.0,0,1.0,2.5,7.0,4,0.75,4.3,8.0,0,0.0,7.0,-11.0,St. Thomas,12.0,0.5122,0,1.0,-9.0,3.5,Arizona St,-12.0,0.5349,0,0.0,7.0,-11.0,St. Thomas (MN),Arizona State,12.0,-12.0,0,0.58,4.5,1.8,0,0.533,-4.7,0.1,796,0.479,1.9,-0.4,401,0.489,7.6,-0.2,12.0,45,0.535,-5.9,2.0,-12.0,0,0.463,7.7,-0.7,St. Thomas (MN),Arizona State,12.0,-12.0,0,0.58,4.5,1.8,0,0.533,-4.7,0.1,322,0.465,1.0,-0.5,157,0.484,7.1,0.5,12.0,45,0.535,-5.9,2.0,-12.0,0,0.432,8.2,-0.6,285.0,12.0,12.0,285.0,St. Thomas (MN),Arizona State,True
5,9,78.9,3:00 PM,E.A. Diddle Arena,141,Lipscomb,116,W Kentucky,Lipscomb,Western Kentucky,5.0,0.5192,True,-5.0,0.5283,False,0,0.75,-0.8,1.4,0,1.0,-5.5,4.8,2,0.5,6.3,2.3,0,0.0,10.5,-6.0,Lipscomb,5.0,0.5192,0,1.0,-5.5,4.8,W Kentucky,-5.0,0.5283,0,0.0,0.0,0.0,Lipscomb,Western Kentucky,5.0,-5.0,0,0.54,1.2,0.4,0,0.577,-4.8,1.2,813,0.509,3.8,0.1,346,0.499,9.3,-0.4,5.0,127,0.635,-6.1,2.8,-5.0,0,0.494,7.1,-0.5,Lipscomb,Western Kentucky,5.0,-5.0,0,0.531,3.1,0.3,0,0.575,-2.8,1.6,312,0.519,3.5,-0.1,133,0.504,9.2,-0.4,5.0,104,0.621,-5.9,2.7,-5.0,0,0.487,6.1,-1.1,148.0,342.0,342.0,148.0,,,
6,10,78.5,10:30 PM,Alaska Airlines Arena at Hec Edmundson Pavilion,161,Mass Lowell,93,Washington,Massachusetts Lowell,Washington,10.0,0.5283,True,-10.0,0.5192,False,0,0.0,1.3,-17.5,0,0.0,-59.0,-31.5,2,0.0,3.7,-6.5,0,0.0,10.5,-9.5,Mass Lowell,10.0,0.5283,0,0.0,-59.0,-31.5,Washington,-10.0,0.5192,0,0.0,6.0,-9.5,Massachusetts Lowell,Washington,10.0,-10.0,0,0.498,0.3,0.1,0,0.535,-5.1,0.4,841,0.495,2.3,-0.1,424,0.477,7.6,-0.1,10.0,100,0.495,-7.3,0.8,-10.0,0,0.496,9.4,0.4,Massachusetts Lowell,Washington,10.0,-10.0,0,0.5,1.0,0.1,0,0.541,-4.4,0.5,319,0.483,0.4,-0.2,163,0.453,5.1,-0.7,10.0,98,0.505,-6.7,1.1,-10.0,0,0.486,9.3,0.3,165.0,348.0,348.0,165.0,Massachusetts Lowell,Washington,False
7,12,73.6,3:00 PM,Thompson-Boling Arena at Food City Center,230,Austin Peay,6,Tennessee,Austin Peay,Tennessee,29.0,0.5192,True,-29.0,0.5283,False,0,1.0,9.3,14.0,0,1.0,2.0,19.5,3,0.667,24.3,7.2,0,0.5,25.5,-1.5,Austin Peay,29.0,0.5192,0,1.0,4.0,14.0,Tennessee,-29.0,0.5283,0,0.5,25.5,-1.5,Austin Peay,Tennessee,29.0,-29.0,0,0.499,0.7,0.0,0,0.481,-6.2,-0.6,837,0.517,6.1,0.4,392,0.536,12.2,1.3,29.0,361,0.487,-8.7,-0.5,-29.0,0,0.487,9.3,-0.3,Austin Peay,Tennessee,29.0,-29.0,0,0.5,-0.1,-0.3,0,0.483,-8.0,-1.4,333,0.505,7.1,0.7,160,0.497,13.0,1.0,29.0,174,0.512,-8.8,-0.5,-29.0,0,0.496,10.8,0.1,18.0,294.0,294.0,18.0,Austin Peay,Tennessee,True
8,13,70.0,1:00 PM,Hammel Court,113,Princeton,206,Merrimack,Princeton,Merrimack,-5.5,0.5349,False,8.5,0.5455,True,0,0.25,1.5,-5.4,0,0.0,3.0,-4.5,2,0.5,-3.5,7.8,0,1.0,14.0,+21.5,Merrimack,8.5,0.5455,0,0.5,-3.5,7.8,Princeton,-5.5,0.5349,0,0.25,1.5,-5.4,Princeton,Merrimack,-5.5,8.5,0,0.522,4.6,0.3,0,0.568,0.6,0.9,142,0.529,0.8,0.3,61,0.525,6.4,-0.7,8.5,65,0.508,-8.2,0.5,-5.5,0,0.501,7.9,-0.2,Princeton,Merrimack,-5.5,8.5,0,0.509,6.0,0.8,0,0.541,2.2,1.8,142,0.529,0.8,0.3,61,0.525,6.4,-0.7,8.5,65,0.508,-8.2,0.5,-5.5,0,0.522,8.3,1.1,238.0,169.0,238.0,169.0,Princeton,Merrimack,False
9,14,64.6,10:00 PM,SimpliFi Arena at Stan Sheriff Center,192,Weber St,175,Hawaii,Weber St.,Hawaii,5.0,0.5192,True,-5.0,0.5283,False,0,0.0,8.3,-18.0,0,0.0,-29.0,-18.0,2,1.0,18.7,6.5,0,1.0,18.7,+6.5,Weber St,5.0,0.5192,0,0.0,-29.0,-18.0,Hawaii,-5.0,0.5283,0,1.0,10.5,6.5,Weber St.,Hawaii,5.0,-5.0,0,0.523,4.5,0.3,0,0.52,-2.9,0.0,737,0.49,2.6,0.0,410,0.493,6.7,-0.1,5.0,260,0.521,-6.8,0.1,-5.0,0,0.478,6.5,-0.7,Weber St.,Hawaii,5.0,-5.0,0,0.47,5.0,-1.1,0,0.489,-2.5,-1.2,282,0.502,4.0,0.3,155,0.487,7.0,-0.2,5.0,101,0.465,-7.7,-1.4,-5.0,0,0.518,7.1,-0.1,349.0,109.0,109.0,349.0,Weber St.,Hawaii,False
