Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,95.9,12:00 PM,Madison Square Garden,54,New Mexico,27,St Johns,New Mexico,New Mexico,Saint Johns,St. John'S,N/A,N/A,False,N/A,N/A,False,New Mexico,406-362-19,52.9%,5.0,0.1,150-142-8,51.4%,-2.9,-0.3,St Johns,384-391-16,49.6%,1.4,-0.1,186-204-9,47.7%,5.8,-0.5,St Johns,N/A,N/A,207-199-8,51.0%,-7.1,0.4,New Mexico,N/A,N/A,264-219-11,54.7%,9.4,0.4
2,95.8,1:30 PM,ExtraMile Arena,40,Clemson,49,Boise St,Clemson,Clemson,Boise State,Boise St.,+4.5,−120,True,-4.5,−110,False,Clemson,380-377-14,50.2%,4.0,0.2,135-145-7,48.2%,-3.9,-0.5,Boise St,387-372-13,51.0%,4.5,0.7,171-174-6,49.6%,10.6,0.4,Clemson,+4.5,−120,159-147-10,52.0%,-6.6,0.4,Boise St,-4.5,−110,215-219-8,49.5%,8.6,0.4
3,95.5,4:00 PM,DeSoto Civic Center,39,Utah,34,Miss State,Utah,Utah,Mississippi State,Mississippi State,+7.5,−110,True,-7.5,−110,False,Utah,404-372-23,52.1%,5.1,0.4,143-150-9,48.8%,-2.5,-0.5,Miss State,403-366-26,52.4%,4.0,0.5,196-162-12,54.8%,9.9,0.9,Utah,+7.5,−110,145-156-14,48.2%,-7.1,-0.5,Miss State,-7.5,−110,222-203-15,52.2%,9.2,0.6
4,93.8,1:00 PM,Sanford Sports Pentagon,52,St Marys,63,Nebraska,Saint Marys,Saint Mary'S,Nebraska,Nebraska,-4.5,−115,False,+4.5,−115,True,St Marys,400-379-14,51.4%,6.7,0.3,159-127-5,55.6%,1.1,1.1,Nebraska,361-375-12,49.1%,0.6,-0.1,195-159-8,55.1%,7.7,0.8,Nebraska,+4.5,−115,207-237-7,46.6%,-8.5,-0.5,St Marys,-4.5,−115,295-245-13,54.6%,11.5,0.8
5,87.4,5:00 PM,Matthew Knight Arena,122,Troy,41,Oregon,,Troy,Oregon,Oregon,N/A,N/A,False,-12.5,−115,False,Troy,254-265-11,48.9%,0.3,0.0,128-128-6,50.0%,-5.8,0.3,Oregon,434-410-17,51.4%,5.1,0.5,217-201-8,51.9%,11.2,1.1,Oregon,-12.5,−115,155-140-4,52.5%,-5.0,1.2,Troy,N/A,N/A,76-101-3,42.9%,3.2,-1.9
6,84.4,9:30 PM,Galen Center,138,California,66,Usc,California,California,USC,Southern California,+8,−108,True,-8,−112,False,California,405-415-17,49.4%,0.9,-0.6,153-151-4,50.3%,-5.8,-0.6,Usc,420-414-10,50.4%,2.6,0.1,192-213-8,47.4%,7.0,-0.3,California,+8,−108,189-206-5,47.9%,-8.3,-0.9,Usc,-8,−112,231-232-8,49.9%,8.4,-0.2
7,83.4,4:00 PM,TD Arena,114,Liberty,101,Col Charlestn,Liberty,Liberty,Charleston,Charleston,+5,−108,True,-5,−112,False,Liberty,136-139-5,49.5%,1.8,-0.6,42-51-2,45.2%,-5.9,-0.9,Col Charlestn,332-328-13,50.3%,5.2,0.2,128-159-4,44.6%,9.5,-1.0,Liberty,+5,−108,38-44-2,46.3%,-9.9,-1.2,Col Charlestn,-5,−112,204-226-7,47.4%,7.1,-0.7
8,80.6,8:00 PM,Desert Financial Arena,166,St. Thomas,61,Arizona St,Saint Thomas MN,St. Thomas (MN),Arizona State,Arizona State,+12,−105,True,-12,−115,False,St. Thomas,51-37-2,58.0%,4.5,1.8,24-21-2,53.3%,-4.7,0.1,Arizona St,373-405-18,47.9%,1.9,-0.4,193-202-6,48.9%,7.6,-0.2,St. Thomas,+12,−105,23-20-2,53.5%,-5.9,2.0,Arizona St,-12,−115,186-216-5,46.3%,7.7,-0.7
9,78.9,3:00 PM,E.A. Diddle Arena,141,Lipscomb,116,W Kentucky,Lipscomb,Lipscomb,Western Kentucky,Western Kentucky,+5,−108,True,-5,−112,False,Lipscomb,147-125-2,54.0%,1.2,0.4,79-58-1,57.7%,-4.8,1.2,W Kentucky,408-394-11,50.9%,3.8,0.1,170-171-5,49.9%,9.3,-0.4,Lipscomb,+5,−108,80-46-1,63.5%,-6.1,2.8,W Kentucky,-5,−112,251-257-8,49.4%,7.1,-0.5
10,78.5,10:30 PM,Alaska Airlines Arena at Hec Edmundson Pavilion,161,Mass Lowell,93,Washington,UMass Lowell,Massachusetts Lowell,Washington,Washington,+10,−112,True,-10,−108,False,Mass Lowell,102-103-3,49.8%,0.3,0.1,61-53-0,53.5%,-5.1,0.4,Washington,409-417-15,49.5%,2.3,-0.1,198-217-9,47.7%,7.6,-0.1,Mass Lowell,+10,−112,49-50-1,49.5%,-7.3,0.8,Washington,-10,−108,222-226-7,49.6%,9.4,0.4
11,76.3,4:00 PM,Maples Pavilion,190,Uc Davis,60,Stanford,UC Davis,UC Davis,Stanford,Stanford,+13.5,−115,True,-13.5,−105,False,Uc Davis,235-234-10,50.1%,-2.0,-0.1,132-100-3,56.9%,-6.4,1.6,Stanford,431-395-20,52.2%,5.2,0.3,212-180-8,54.1%,10.9,0.9,Uc Davis,+13.5,−115,146-134-3,52.1%,-7.3,0.5,Stanford,-13.5,−105,285-243-12,54.0%,10.1,0.5
12,73.6,3:00 PM,Thompson-Boling Arena at Food City Center,230,Austin Peay,6,Tennessee,Austin Peay,Austin Peay,Tennessee,Tennessee,+29,−108,True,-29,−112,False,Austin Peay,332-334-21,49.9%,0.7,0.0,160-173-11,48.1%,-6.2,-0.6,Tennessee,427-399-11,51.7%,6.1,0.4,207-179-6,53.6%,12.2,1.3,Austin Peay,+29,−108,172-181-8,48.7%,-8.7,-0.5,Tennessee,-29,−112,271-286-8,48.7%,9.3,-0.3
13,70.0,1:00 PM,Hammel Court,113,Princeton,206,Merrimack,Princeton,Princeton,Merrimack,Merrimack,-5.5,−115,False,+8.5,−120,True,Princeton,328-300-9,52.2%,4.6,0.3,175-133-6,56.8%,0.6,0.9,Merrimack,74-66-2,52.9%,0.8,0.3,32-29-0,52.5%,6.4,-0.7,Merrimack,+8.5,−120,32-31-2,50.8%,-8.2,0.5,Princeton,-5.5,−115,204-203-4,50.1%,7.9,-0.2
14,64.6,10:00 PM,SimpliFi Arena at Stan Sheriff Center,192,Weber St,175,Hawaii,Weber State,Weber St.,Hawaii,Hawaii,+5,−108,True,-5,−112,False,Weber St,339-309-11,52.3%,4.5,0.3,158-146-3,52.0%,-2.9,0.0,Hawaii,357-371-9,49.0%,2.6,0.0,200-206-4,49.3%,6.7,-0.1,Weber St,+5,−108,135-124-1,52.1%,-6.8,0.1,Hawaii,-5,−112,192-210-6,47.8%,6.5,-0.7
15,62.2,5:00 PM,Neches Federal Credit Union Arena at the Montagne,126,Sam Hous St,246,Lamar,Sam Houston,Sam Houston St.,Lamar,Lamar,-6.5,−112,False,+6.5,−108,True,Sam Hous St,136-108-6,55.7%,4.9,1.0,63-51-4,55.3%,-3.2,0.6,Lamar,116-128-5,47.5%,0.1,0.0,42-38-3,52.5%,8.9,0.5,Lamar,+6.5,−108,76-83-5,47.8%,-9.9,0.1,Sam Hous St,-6.5,−112,75-47-3,61.5%,9.5,2.5
16,60.1,2:00 PM,CU Events Center,282,Harvard,73,Colorado,Harvard,Harvard,Colorado,Colorado,+14.5,−120,True,-14.5,−110,False,Harvard,267-296-7,47.4%,1.6,-0.3,138-153-4,47.4%,-2.4,-0.1,Colorado,386-408-12,48.6%,2.8,0.0,200-173-9,53.6%,9.5,1.1,Harvard,+14.5,−120,129-117-5,52.4%,-7.1,0.8,Colorado,-14.5,−110,219-209-8,51.2%,8.8,0.4
17,59.6,3:00 PM,Pete Hanna Center,262,Tx Southern,117,Samford,Texas Southern,Texas Southern,Samford,Samford,+12.5,−112,True,-12.5,−108,False,Tx Southern,129-140-9,48.0%,-1.7,-0.1,70-73-2,49.0%,-8.2,0.3,Samford,274-289-10,48.7%,0.6,-0.5,105-121-2,46.5%,7.7,-0.1,Tx Southern,+12.5,−112,63-55-3,53.4%,-12.7,1.4,Samford,-12.5,−108,111-123-0,47.4%,5.5,-0.8
18,57.4,2:30 PM,Rock Hill Sports & Event Center,264,Nc Central,140,Winthrop,North Carolina Central,North Carolina Central,,Winthrop,N/A,N/A,False,N/A,N/A,False,Nc Central,132-97-4,57.6%,2.3,1.4,62-49-2,55.9%,-8.3,0.5,Winthrop,129-141-4,47.8%,4.5,0.0,41-54-4,43.2%,11.7,-0.6,Winthrop,N/A,N/A,52-54-1,49.1%,-7.7,0.6,Nc Central,N/A,N/A,69-51-2,57.5%,9.3,1.8
19,56.8,8:00 PM,Paul and Alejandra Foster Pavilion,321,Tarleton St,18,Baylor,Tarleton State,Tarleton State,Baylor,Baylor,+31.5,−112,True,-31.5,−108,False,Tarleton St,55-53-1,50.9%,3.9,1.0,29-29-0,50.0%,-6.4,0.8,Baylor,379-348-15,52.1%,5.3,0.6,164-162-9,50.3%,11.8,0.7,Tarleton St,+31.5,−112,33-34-0,49.3%,-7.1,1.3,Baylor,-31.5,−108,214-198-7,51.9%,10.2,0.5
20,55.9,5:00 PM,Provident Credit Union Event Center,112,Ucsb,284,San Jose St,UC Santa Barbara,UC Santa Barbara,San Jose State,San Jose St.,-6.5,−108,False,+6.5,−112,True,Ucsb,367-357-19,50.7%,3.0,-0.2,181-172-8,51.3%,-2.2,0.3,San Jose St,336-391-11,46.2%,-6.3,-0.9,141-181-9,43.8%,-1.0,-1.2,San Jose St,+6.5,−112,275-308-8,47.2%,-11.1,-0.7,Ucsb,-6.5,−108,217-217-13,50.0%,6.7,-0.5
21,55.6,12:00 PM,Rock Hill Sports & Event Center,212,Ga Southern,215,Wm & Mary,Georgia Southern,Georgia Southern,,William & Mary,N/A,N/A,False,N/A,N/A,False,Ga Southern,309-314-15,49.6%,0.8,-0.2,158-164-6,49.1%,-6.2,-0.6,Wm & Mary,329-341-19,49.1%,-1.4,-0.2,143-140-8,50.5%,4.8,-0.3,Wm & Mary,N/A,N/A,205-218-13,48.5%,-8.5,0.0,Ga Southern,N/A,N/A,126-125-10,50.2%,5.4,-0.4
