Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
14,87.6,8:00 PM,McCamish Pavilion,74,Georgia,103,Ga Tech,Georgia,Georgia,Georgia Tech,Georgia Tech,N/A,N/A,False,N/A,N/A,False,Georgia,158-160-5,49.7%,-0.5,-0.6,62-50-1,55.4%,-7.1,-0.4,Ga Tech,165-141-4,53.9%,-0.1,0.4,83-74-2,52.9%,4.2,-0.3,Ga Tech,N/A,N/A,107-91-3,54.0%,-6.3,0.8,Georgia,N/A,N/A,64-76-2,45.7%,7.4,-1.2
15,87.4,7:00 PM,Nido and Mariana Qubein Arena,86,Uab,96,High Point,UAB,UAB,High Point,High Point,N/A,N/A,False,N/A,N/A,False,Uab,159-149-8,51.6%,6.1,0.0,51-62-3,45.1%,-0.3,-0.7,High Point,107-104-2,50.7%,1.6,-1.0,49-46-0,51.6%,8.8,-0.1,High Point,N/A,N/A,59-54-2,52.2%,-8.6,-0.8,Uab,N/A,N/A,103-105-5,49.5%,7.9,-1.1
16,86.1,7:00 PM,Jadwin Gymnasium,92,Loyola-Chi,104,Princeton,Loyola Chicago,Loyola-Chicago,Princeton,Princeton,N/A,N/A,False,N/A,N/A,False,Loyola-Chi,163-154-4,51.4%,5.7,0.4,61-52-4,54.0%,-0.6,0.1,Princeton,118-113-3,51.1%,6.1,0.9,44-49-0,47.3%,11.7,-0.2,Princeton,N/A,N/A,34-39-2,46.6%,-5.9,0.0,Loyola-Chi,N/A,N/A,108-107-3,50.2%,9.1,0.2
17,83.5,7:00 PM,Fifth Third Arena,162,Nicholls,12,Cincinnati,Nicholls State,Nicholls State,Cincinnati,Cincinnati,N/A,N/A,False,N/A,N/A,False,Nicholls,87-91-1,48.9%,0.8,0.1,50-50-1,50.0%,-8.4,0.1,Cincinnati,155-167-6,48.1%,8.2,0.4,84-78-3,51.9%,14.7,1.6,Cincinnati,N/A,N/A,34-38-1,47.2%,-6.1,-0.7,Nicholls,N/A,N/A,41-50-1,45.1%,6.8,-0.4
18,81.3,8:00 PM,FedExForum,163,Ohio,47,Memphis,Ohio,Ohio,Memphis,Memphis,N/A,N/A,False,N/A,N/A,False,Ohio,144-150-4,49.0%,3.0,-0.2,52-70-1,42.6%,-4.2,-1.8,Memphis,158-154-4,50.6%,5.4,0.4,79-77-2,50.6%,10.9,0.9,Memphis,N/A,N/A,53-51-0,51.0%,-5.1,0.5,Ohio,N/A,N/A,88-85-2,50.9%,7.0,-0.2
19,80.5,9:00 PM,Wintrust Arena,138,Duquesne,107,Depaul,Duquesne,Duquesne,DePaul,DePaul,N/A,N/A,False,N/A,N/A,False,Duquesne,141-151-3,48.3%,0.3,-0.6,51-47-1,52.0%,-5.3,-0.1,Depaul,140-161-8,46.5%,-4.2,-0.8,76-88-3,46.3%,0.0,-1.1,Depaul,N/A,N/A,95-111-7,46.1%,-9.9,-0.7,Duquesne,N/A,N/A,68-81-1,45.6%,5.6,-1.8
20,77.9,7:00 PM,Conte Forum,116,Temple,151,Boston Col,Temple,Temple,Boston College,Boston College,N/A,N/A,False,N/A,N/A,False,Temple,156-144-9,52.0%,0.7,0.0,63-48-5,56.8%,-3.1,0.2,Boston Col,142-159-4,47.2%,-3.1,-0.3,70-79-1,47.0%,1.3,-0.6,Boston Col,N/A,N/A,100-113-4,47.0%,-8.2,0.2,Temple,N/A,N/A,73-85-4,46.2%,5.8,-1.2
21,74.6,7:00 PM,Bon Secours Wellness Arena,154,Tulane,140,Furman,Tulane,Tulane,Furman,Furman,N/A,N/A,False,N/A,N/A,False,Tulane,129-148-6,46.6%,-2.1,-0.5,54-47-3,53.5%,-7.1,1.1,Furman,160-123-5,56.5%,7.4,1.3,72-44-2,62.1%,14.8,1.9,Furman,N/A,N/A,45-39-2,53.6%,-6.8,0.6,Tulane,N/A,N/A,48-57-1,45.7%,5.9,-1.5
22,74.2,8:45 PM,CB&S Bank Arena at Flowers Hall,120,Samford,170,N Alabama,Samford,Samford,North Alabama,North Alabama,N/A,N/A,False,N/A,N/A,False,Samford,140-138-5,50.4%,1.2,0.0,71-68-3,51.1%,-6.0,-1.1,N Alabama,82-81-3,50.3%,-0.4,0.3,32-29-1,52.5%,10.2,0.4,N Alabama,N/A,N/A,56-54-3,50.9%,-9.1,0.8,Samford,N/A,N/A,64-58-0,52.5%,8.3,1.3
23,68.8,8:00 PM,Dean E. Smith Center,256,American,13,N Carolina,American,American U.,North Carolina,North Carolina,N/A,N/A,False,N/A,N/A,False,American,102-109-1,48.3%,-2.8,-0.1,62-54-1,53.5%,-6.0,0.9,N Carolina,185-168-11,52.4%,8.7,0.6,78-70-4,52.7%,13.4,0.2,N Carolina,N/A,N/A,26-33-2,44.1%,-4.2,0.4,American,N/A,N/A,38-52-0,42.2%,3.8,-1.5
24,67.2,5:00 PM,Rock Hill Sports & Event Center,209,Wm & Mary,133,Winthrop,,William & Mary,,Winthrop,N/A,N/A,False,N/A,N/A,False,Wm & Mary,139-133-6,51.1%,0.1,-0.4,69-72-3,48.9%,-6.2,-0.5,Winthrop,101-113-3,47.2%,6.7,0.0,39-47-3,45.4%,13.3,-0.3,Winthrop,N/A,N/A,32-35-1,47.8%,-7.1,0.7,Wm & Mary,N/A,N/A,65-54-3,54.6%,4.6,-0.6
25,65.4,10:00 PM,Pauley Pavilion presented by Wescom,275,Lehigh,25,Ucla,Lehigh,Lehigh,UCLA,UCLA,N/A,N/A,False,N/A,N/A,False,Lehigh,101-100-1,50.3%,-0.2,-0.4,63-49-0,56.3%,-3.8,1.0,Ucla,166-168-7,49.7%,6.0,0.2,87-74-3,54.0%,12.5,1.1,Ucla,N/A,N/A,50-52-1,49.0%,-5.5,0.2,Lehigh,N/A,N/A,41-47-1,46.6%,3.9,-1.5
26,63.2,8:00 PM,The Palestra,118,St Josephs,244,U Penn,Saint Josephs,Saint Joseph'S,,Pensylvania,N/A,N/A,False,N/A,N/A,False,St Josephs,155-146-7,51.5%,-1.1,-0.1,61-59-5,50.8%,-5.5,0.2,U Penn,120-117-4,50.6%,0.7,-0.4,60-47-1,56.1%,5.4,0.1,U Penn,N/A,N/A,54-64-3,45.8%,-8.3,-0.8,St Josephs,N/A,N/A,62-62-1,50.0%,5.9,-0.9
27,62.7,7:00 PM,Hynes Athletics Center,143,Vermont,229,Iona,Vermont,Vermont,Iona,Iona,N/A,N/A,False,N/A,N/A,False,Vermont,117-105-6,52.7%,9.0,0.4,53-47-3,53.0%,3.9,-0.1,Iona,147-160-6,47.9%,4.0,0.0,45-63-4,41.7%,8.2,-0.5,Iona,N/A,N/A,37-38-1,49.3%,-5.7,1.2,Vermont,N/A,N/A,96-78-5,55.2%,11.9,0.9
28,59.9,6:30 PM,Jersey Mike's Arena,293,Monmouth,54,Rutgers,,Monmouth-NJ,Rutgers,Rutgers,N/A,N/A,False,N/A,N/A,False,Monmouth,157-148-6,51.5%,-0.3,-0.1,77-73-3,51.3%,-4.0,-0.2,Rutgers,148-150-5,49.7%,-0.5,-0.3,84-72-4,53.9%,6.1,0.6,Rutgers,N/A,N/A,89-90-1,49.7%,-8.8,-0.3,Monmouth,N/A,N/A,80-79-4,50.3%,6.0,-0.4
29,54.8,10:00 PM,Gill Coliseum,291,Cs Fullerton,109,Oregon St,Cal State Fullerton,CSU Fullerton,Oregon State,Oregon St.,N/A,N/A,False,N/A,N/A,False,Cs Fullerton,134-144-8,48.2%,-0.3,0.2,65-68-4,48.9%,-5.3,0.8,Oregon St,156-151-6,50.8%,-1.0,0.3,85-72-1,54.1%,4.7,1.3,Oregon St,N/A,N/A,96-86-5,52.8%,-7.6,0.8,Cs Fullerton,N/A,N/A,48-51-2,48.5%,5.1,0.1
30,51.6,7:00 PM,Paul Porter Arena,254,Elon,194,Gard-Webb,,Elon University,,Gardner-Webb,N/A,N/A,False,N/A,N/A,False,Elon,134-144-3,48.2%,-2.1,0.0,77-62-0,55.4%,-7.1,1.1,Gard-Webb,115-102-2,53.0%,2.7,0.9,28-43-0,39.4%,11.5,-0.9,Gard-Webb,N/A,N/A,66-41-0,61.7%,-6.6,2.3,Elon,N/A,N/A,33-37-1,47.1%,4.7,0.0
31,49.1,8:00 PM,Welsh-Ryan Arena,356,E Illinois,35,Northwestern,Eastern Illinois,Eastern Illinois,Northwestern,Northwestern,N/A,N/A,False,N/A,N/A,False,E Illinois,132-157-3,45.7%,-2.5,-0.6,78-74-2,51.3%,-8.1,0.8,Northwestern,156-149-9,51.2%,2.4,0.5,77-82-5,48.4%,8.0,0.4,Northwestern,N/A,N/A,79-78-6,50.3%,-6.5,0.3,E Illinois,N/A,N/A,34-52-0,39.5%,3.3,-1.9
32,47.0,7:00 PM,G.B. Hodge Center,137,Nc-Wilmgton,324,Sc Upstate,UNCW,UNC Wilmington,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,Nc-Wilmgton,143-138-9,50.9%,2.7,0.3,64-63-6,50.4%,-3.5,-0.1,Sc Upstate,104-96-6,52.0%,-2.5,0.2,38-39-1,49.4%,5.3,-0.3,Sc Upstate,N/A,N/A,88-74-2,54.3%,-8.9,0.8,Nc-Wilmgton,N/A,N/A,70-73-3,49.0%,6.5,0.1
33,45.1,10:00 PM,Dale E. and Sarah Ann Fowler Events Center,313,Liu,169,Cal Baptist,LIU,LIU,California Baptist,California Baptist,N/A,N/A,False,N/A,N/A,False,Liu,62-71-3,46.6%,-4.3,-0.5,32-44-2,42.1%,-11.5,-1.6,Cal Baptist,77-88-3,46.7%,4.7,-0.3,41-47-0,46.6%,12.0,-0.1,Cal Baptist,N/A,N/A,35-34-3,50.7%,-7.2,-0.2,Liu,N/A,N/A,22-22-1,50.0%,5.3,-0.4
34,45.0,7:00 PM,Clune Arena,171,Belmont,309,Air Force,Belmont,Belmont,Air Force,Air Force,N/A,N/A,False,N/A,N/A,False,Belmont,162-143-6,53.1%,7.7,0.4,73-73-3,50.0%,3.2,-0.1,Air Force,133-151-4,46.8%,-3.9,-1.4,65-73-0,47.1%,1.4,-1.1,Air Force,N/A,N/A,93-99-4,48.4%,-10.1,-1.2,Belmont,N/A,N/A,128-110-4,53.8%,10.6,0.5
35,44.7,7:30 PM,Rock Hill Sports & Event Center,267,Nc Central,224,Ga Southern,North Carolina Central,North Carolina Central,Georgia Southern,Georgia Southern,N/A,N/A,False,N/A,N/A,False,Nc Central,112-81-3,58.0%,5.7,1.0,54-43-2,55.7%,-5.4,0.1,Ga Southern,141-135-8,51.1%,3.0,0.4,56-49-7,53.3%,11.1,1.1,Ga Southern,N/A,N/A,75-72-1,51.0%,-5.9,0.7,Nc Central,N/A,N/A,61-41-2,59.8%,8.8,1.8
36,44.1,7:00 PM,M&T Bank Arena,242,Maine,257,Quinnipiac,Maine,Maine,Quinnipiac,Quinnipiac,N/A,N/A,False,N/A,N/A,False,Maine,99-86-4,53.5%,-7.6,-0.2,65-55-1,54.2%,-13.0,-0.6,Quinnipiac,134-146-9,47.9%,-0.7,-0.1,57-71-3,44.5%,3.2,-0.4,Quinnipiac,N/A,N/A,76-73-4,51.0%,-5.5,0.9,Maine,N/A,N/A,16-14-0,53.3%,2.0,-2.3
37,42.0,7:00 PM,McCann Arena,281,Army,230,Marist,Army West Point,Army,Marist,Marist,N/A,N/A,False,N/A,N/A,False,Army,106-106-5,50.0%,0.1,-0.7,58-50-2,53.7%,-4.6,-0.2,Marist,138-143-6,49.1%,-4.2,0.1,51-65-2,44.0%,-2.1,-0.8,Marist,N/A,N/A,104-100-5,51.0%,-6.6,0.3,Army,N/A,N/A,45-55-2,45.0%,2.5,-2.3
38,39.6,7:00 PM,Yuengling Center,352,W Georgia,145,S Florida,0,0,South Florida,South Florida,N/A,N/A,False,N/A,N/A,False,W Georgia,2-1-0,66.7%,-20.3,-1.7,2-1-0,66.7%,-20.3,-1.7,S Florida,152-145-8,51.2%,-3.1,0.0,71-87-3,44.9%,0.5,-1.0,S Florida,N/A,N/A,105-94-5,52.8%,-8.3,0.6,W Georgia,N/A,N/A,0,0,0.0,0.0
39,38.6,7:00 PM,Draddy Gymnasium,164,Fordham,346,Manhattan,Fordham,Fordham,Manhattan,Manhattan,N/A,N/A,False,N/A,N/A,False,Fordham,135-148-5,47.7%,-2.2,-0.1,51-52-3,49.5%,-8.4,0.4,Manhattan,146-143-6,50.5%,-3.6,-0.7,61-59-3,50.8%,0.2,-0.6,Manhattan,N/A,N/A,100-94-4,51.6%,-7.4,-0.5,Fordham,N/A,N/A,41-49-1,45.6%,5.7,-1.2
40,33.3,1:00 PM,The Greenbrier,262,Tx-Pan Am,299,Charl South,UTRGV,Texas Rio Grande Valley,,Charleston Southern,N/A,N/A,False,N/A,N/A,False,Tx-Pan Am,88-99-5,47.1%,-3.8,-0.7,46-51-2,47.4%,-11.7,-1.0,Charl South,85-104-4,45.0%,-1.4,-0.8,29-43-1,40.3%,8.2,-0.7,Charl South,N/A,N/A,63-80-4,44.1%,-11.3,-1.2,Tx-Pan Am,N/A,N/A,19-23-1,45.2%,4.5,-1.3
41,31.2,7:00 PM,Pizzitola Sports Center,339,N Hampshire,223,Brown,New Hampshire,New Hampshire,Brown,Brown,N/A,N/A,False,N/A,N/A,False,N Hampshire,98-100-4,49.5%,1.0,-0.3,55-50-1,52.4%,-5.5,0.0,Brown,110-114-6,49.1%,-0.7,0.0,40-56-3,41.7%,3.6,-1.6,Brown,N/A,N/A,73-68-2,51.8%,-6.4,1.3,N Hampshire,N/A,N/A,39-44-3,47.0%,3.4,-2.1
42,27.9,5:00 PM,University Arena in Read Fieldhouse,276,Siu Edward,314,W Michigan,SIUE,SIU Edwardsville,Western Michigan,Western Michigan,N/A,N/A,False,N/A,N/A,False,Siu Edward,128-147-5,46.6%,-4.1,-1.0,63-81-3,43.8%,-10.2,-1.5,W Michigan,132-148-7,47.1%,-2.9,-0.9,57-62-3,47.9%,3.7,-1.0,W Michigan,N/A,N/A,96-101-5,48.7%,-8.4,-0.2,Siu Edward,N/A,N/A,31-38-1,44.9%,3.4,-1.4
43,14.2,7:00 PM,UPMC Events Center,348,Lindenwood,310,Rob Morris,,Lindenwood,Robert Morris,Robert Morris,N/A,N/A,False,N/A,N/A,False,Lindenwood,26-32-1,44.8%,-6.3,-1.2,12-19-1,38.7%,-16.4,-1.5,Rob Morris,114-103-2,52.5%,-1.6,-0.4,41-44-1,48.2%,3.8,-0.8,Rob Morris,N/A,N/A,74-65-2,53.2%,-8.4,0.0,Lindenwood,N/A,N/A,2-3-0,40.0%,-1.0,-3.0
44,13.7,4:30 PM,Pizzitola Sports Center,338,Holy Cross,330,Sacred Hrt,Holy Cross,Holy Cross,Sacred Heart,Sacred Heart,N/A,N/A,False,N/A,N/A,False,Holy Cross,97-125-0,43.7%,-5.4,-1.0,53-56-0,48.6%,-8.4,0.4,Sacred Hrt,97-107-2,47.6%,-1.1,-0.3,35-41-1,46.1%,4.1,-0.7,Sacred Hrt,N/A,N/A,50-61-1,45.1%,-8.3,-0.5,Holy Cross,N/A,N/A,16-29-0,35.6%,1.8,-3.2
45,13.6,3:30 PM,The Greenbrier,335,Vmi,332,Tn Tech,,VMI,,Tennessee Tech,N/A,N/A,False,N/A,N/A,False,Vmi,125-134-6,48.3%,-3.9,-0.7,63-70-5,47.4%,-12.3,-0.8,Tn Tech,134-138-6,49.3%,-2.7,-0.8,59-52-5,53.2%,5.5,0.3,Tn Tech,N/A,N/A,93-100-4,48.2%,-9.8,-0.6,Vmi,N/A,N/A,24-22-0,52.2%,4.4,0.2
46,11.5,7:00 PM,Chartway Arena at the Ted Constant Convocation Cen,360,Maryland Es,317,Old Dominion,UMES,Maryland-Eastern Shore,Old Dominion,Old Dominion,N/A,N/A,False,N/A,N/A,False,Maryland Es,86-78-4,52.4%,-6.5,-0.6,54-50-2,51.9%,-13.9,-0.4,Old Dominion,135-170-6,44.3%,2.8,-0.5,68-68-1,50.0%,9.0,1.1,Old Dominion,N/A,N/A,46-65-2,41.4%,-6.2,-0.5,Maryland Es,N/A,N/A,16-10-1,61.5%,6.1,1.1
47,6.3,4:00 PM,UPMC Events Center,358,Stonehill,345,New Orleans,,Stonehill,New Orleans,New Orleans,N/A,N/A,False,N/A,N/A,False,Stonehill,26-37-0,41.3%,-7.9,-1.7,15-25-0,37.5%,-13.6,-1.8,New Orleans,93-94-3,49.7%,-1.3,-1.1,34-33-1,50.8%,8.5,0.3,New Orleans,N/A,N/A,50-62-2,44.6%,-13.5,-3.1,Stonehill,N/A,N/A,7-5-0,58.3%,2.8,-1.4
48,--,8:00 PM,Schoenecker Arena,0,St. Norbert,180,St. Thomas,0,0,Saint Thomas MN,St. Thomas (MN),N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,St. Thomas,51-37-2,58.0%,4.1,1.8,19-14-0,57.6%,13.9,2.9,St. Thomas,N/A,N/A,23-20-2,53.5%,-5.9,2.0,St. Norbert,N/A,N/A,0,0,0.0,0.0
48,--,8:00 PM,College Park Center,0,Texas College,167,Tx-Arlington,0,0,UT Arlington,Texas-Arlington,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tx-Arlington,158-133-7,54.3%,3.0,0.8,67-51-3,56.8%,9.9,0.4,Tx-Arlington,N/A,N/A,75-56-3,57.3%,-5.6,2.7,Texas College,N/A,N/A,0,0,0.0,0.0
48,--,7:00 PM,Leo D. Mahoney Arena,0,John Jay College,277,Fairfield,0,0,Fairfield,Fairfield,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Fairfield,146-152-6,49.0%,-1.6,-0.5,56-67-2,45.5%,1.7,-1.0,Fairfield,N/A,N/A,87-83-3,51.2%,-6.5,-0.1,John Jay College,N/A,N/A,0,0,0.0,0.0
