Team,ATS Record,Cover %,MOV,ATS +/-
Indiana,40-20-3,66.7%,4.7,+2.6
Denver,44-23-2,65.7%,4.7,+3.6
Sacramento,37-22-1,62.7%,0.6,+1.3
Okla City,36-25-2,59.0%,1.1,+0.2
Miami,41-30-0,57.8%,3.6,+1.0
Toronto,33-26-1,55.9%,0.6,+0.3
New York,29-24-1,54.7%,-4.1,-0.9
San Antonio,39-33-0,54.2%,5.2,+2.1
Boston,39-33-1,54.2%,4.3,+2.6
Cleveland,36-31-0,53.7%,2.5,+0.7
Milwaukee,29-26-0,52.7%,1.4,+0.4
LA Lakers,40-38-0,51.3%,3.3,+0.7
LA Clippers,33-32-0,50.8%,-2.9,-2.6
Portland,31-32-0,49.2%,-0.7,-0.1
Houston,27-28-1,49.1%,2.5,+0.7
Charlotte,25-26-1,49.0%,-1.4,+1.2
Minnesota,27-30-0,47.4%,1.2,+1.1
Chicago,27-30-0,47.4%,0.8,+0.2
Philadelphia,28-32-0,46.7%,-0.7,-0.2
Golden State,31-37-0,45.6%,0.4,-2.7
Phoenix,31-37-1,45.6%,2.0,-0.6
Atlanta,25-30-1,45.5%,-3.2,-1.3
Dallas,29-35-1,45.3%,0.1,-1.1
Brooklyn,27-33-0,45.0%,-4.3,-3.2
Utah,26-32-1,44.8%,0.3,-0.8
Washington,25-31-1,44.6%,-5.4,-2.5
Orlando,27-34-0,44.3%,1.0,+0.7
New Orleans,24-31-1,43.6%,-1.1,-0.1
Detroit,27-39-0,40.9%,-0.8,-1.3
Memphis,17-34-1,33.3%,-4.0,-3.8
