Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,98.7,9:00 PM,Lahaina Civic Center,4,Auburn,12,Iowa St,Auburn,Auburn,Iowa State,Iowa State,-4,−108,False,+4,−112,True,Auburn,3-0-1,100.0%,28.0,12.1,0,0,0.0,0.0,Iowa St,1-2-0,33.3%,33.3,-2.3,1-2-0,33.3%,33.3,-2.3,Iowa St,+4,−112,0,0,0.0,0.0,Auburn,-4,−108,2-0-1,100.0%,35.7,12.7
2,97.7,2:30 PM,Lahaina Civic Center,38,Memphis,6,Connecticut,Memphis,Memphis,UConn,Connecticut,+9,−112,True,-9,−108,False,Memphis,4-0-0,100.0%,10.5,7.4,1-0-0,100.0%,6.0,7.5,Connecticut,3-1-0,75.0%,37.8,1.0,3-1-0,75.0%,37.8,+1.0,Memphis,+9,−112,2-0-0,100.0%,5.0,6.8,Connecticut,-9,−108,3-1-0,75.0%,37.8,1.0
3,95.3,11:30 PM,Lahaina Civic Center,61,Dayton,8,N Carolina,Dayton,Dayton,North Carolina,North Carolina,+7.5,−112,True,-7.5,−108,False,Dayton,3-1-0,75.0%,17.0,1.4,0,0,0.0,0.0,N Carolina,3-1-0,75.0%,20.3,5.1,1-1-0,50.0%,33.0,+6.8,Dayton,+7.5,−112,0,0,0.0,0.0,N Carolina,-7.5,−108,2-1-0,66.7%,28.0,5.2
4,94.8,6:30 PM,Ocean Center,43,Clemson,56,San Francisco,Clemson,Clemson,San Francisco,San Francisco,-2,−115,False,+2,−105,True,Clemson,2-3-0,40.0%,16.2,-2.2,0-1-0,0.0%,-13.0,-9.5,San Francisco,3-2-0,60.0%,18.0,5.1,3-1-0,75.0%,23.5,+7.9,San Francisco,+2,−105,1-0-0,100.0%,11.0,13.0,Clemson,-2,−115,2-2-0,50.0%,23.5,-0.4
5,93.8,5:00 PM,Lahaina Civic Center,72,Colorado,34,Michigan St,Colorado,Colorado,Michigan State,Michigan St.,+7.5,−112,True,-7.5,−108,False,Colorado,3-1-0,75.0%,18.5,3.6,0,0,0.0,0.0,Michigan St,2-3-0,40.0%,14.8,-2.3,2-2-0,50.0%,20.5,-2.4,Colorado,+7.5,−112,0,0,0.0,0.0,Michigan St,-7.5,−108,2-2-0,50.0%,20.5,-2.4
6,93.1,8:30 PM,Suncoast Credit Union Arena,47,Xavier,71,S Carolina,Xavier,Xavier,South Carolina,South Carolina,-6.5,−108,False,+6.5,−112,True,Xavier,2-3-0,40.0%,20.0,-3.4,0,0,0.0,0.0,S Carolina,2-3-0,40.0%,8.2,-3.0,2-2-0,50.0%,14.3,-1.8,S Carolina,+6.5,−112,0-1-0,0.0%,-16.0,-8.0,Xavier,-6.5,−108,2-3-0,40.0%,20.0,-3.4
7,89.1,6:00 PM,Suncoast Credit Union Arena,30,Michigan,116,Va Tech,Michigan,Michigan,Virginia Tech,Virginia Tech,-10.5,−110,False,+10.5,−110,True,Michigan,3-2-0,60.0%,21.6,4.7,0,0,0.0,0.0,Va Tech,1-4-0,20.0%,3.2,-8.3,1-3-0,25.0%,9.5,-6.8,Va Tech,+10.5,−110,0-1-0,0.0%,-22.0,-14.5,Michigan,-10.5,−110,3-2-0,60.0%,21.6,4.7
8,86.2,1:30 PM,John Gray Gymnasium,44,Boise St,133,S Dakota St,Boise State,Boise St.,South Dakota State,South Dakota State,-11,−110,False,+11,−110,True,Boise St,2-2-0,50.0%,19.0,3.6,0-1-0,0.0%,-11.0,-13.0,S Dakota St,3-2-0,60.0%,13.8,4.7,1-1-0,50.0%,24.7,+5.0,S Dakota St,+11,−110,1-0-0,100.0%,7.0,17.5,Boise St,-11,−110,2-2-0,50.0%,15.0,3.6
9,84.8,8:00 PM,UNT Coliseum,105,Oregon St,101,North Texas,Oregon State,Oregon St.,North Texas,North Texas,+6.5,−112,True,-6.5,−108,False,Oregon St,4-0-0,100.0%,20.6,11.5,0,0,0.0,0.0,North Texas,2-1-0,66.7%,12.4,1.7,1-0-0,100.0%,22.0,+3.5,Oregon St,+6.5,−112,1-0-0,100.0%,-3.0,3.5,North Texas,-6.5,−108,1-0-0,100.0%,17.0,3.5
10,79.5,4:00 PM,Ocean Center,187,Fordham,22,Penn St,Fordham,Fordham,Penn State,Penn St.,+15.5,−115,True,-15.5,−105,False,Fordham,2-3-0,40.0%,3.3,-3.9,1-2-0,33.3%,-11.0,-3.8,Penn St,3-2-0,60.0%,31.2,11.5,2-2-0,50.0%,33.5,+10.8,Fordham,+15.5,−115,1-1-0,50.0%,-15.5,-0.8,Penn St,-15.5,−105,3-2-0,60.0%,31.2,11.5
11,78.5,12:30 PM,Ocean Center,151,Drexel,107,Ipfw,Drexel,Drexel,Purdue Fort Wayne,Purdue Fort Wayne,+3.5,−110,True,-3.5,−110,False,Drexel,5-0-0,100.0%,11.0,8.2,3-0-0,100.0%,0.0,6.3,Ipfw,4-0-0,100.0%,14.6,5.4,2-0-0,100.0%,31.0,+6.5,Drexel,+3.5,−110,5-0-0,100.0%,2.8,8.2,Ipfw,-3.5,−110,2-0-0,100.0%,20.5,6.5
12,76.1,9:00 PM,State Farm Center,213,Ar Lit Rock,24,Illinois,Little Rock,Little Rock,Illinois,Illinois,+21,−108,True,-21,−112,False,Ar Lit Rock,3-2-0,60.0%,1.2,11.3,3-2-0,60.0%,-2.6,11.3,Illinois,3-2-0,60.0%,24.6,4.0,3-1-0,75.0%,34.0,+6.1,Ar Lit Rock,+21,−108,3-2-0,60.0%,-2.6,11.3,Illinois,-21,−112,3-1-0,75.0%,34.0,6.1
13,76.0,3:00 PM,Germain Arena,162,S Illinois,111,La Tech,Southern Illinois,Southern Illinois,Louisiana Tech,Louisiana Tech,+5,−112,True,-5,−108,False,S Illinois,2-2-0,50.0%,1.0,2.8,1-1-0,50.0%,-16.0,-0.5,La Tech,2-0-0,100.0%,22.5,12.5,0-0-0,0.0%,32.5,--,S Illinois,+5,−112,1-2-0,33.3%,-14.0,-2.3,La Tech,-5,−108,1-0-0,100.0%,10.0,8.5
14,74.4,3:00 PM,Sports and Fitness Center,164,Illinois St,132,Geo Wshgtn,Illinois State,Illinois St.,George Washington,George Washington,+1,−115,True,-1,−105,False,Illinois St,4-1-0,80.0%,10.8,4.1,1-0-0,100.0%,9.0,12.5,Geo Wshgtn,2-4-0,33.3%,11.2,0.1,1-3-0,25.0%,17.5,+0.4,Illinois St,+1,−115,4-0-0,100.0%,3.0,8.9,Geo Wshgtn,-1,−105,2-3-0,40.0%,15.8,0.8
15,72.4,8:00 PM,Williams Arena,207,Central Mich,94,Minnesota,Central Michigan,Central Michigan,Minnesota,Minnesota,+13.5,−112,True,-13.5,−108,False,Central Mich,3-1-0,75.0%,6.0,9.3,3-0-0,100.0%,-1.0,14.5,Minnesota,1-4-0,20.0%,7.6,-3.7,1-4-0,20.0%,7.6,-3.7,Central Mich,+13.5,−112,3-0-0,100.0%,-1.0,14.5,Minnesota,-13.5,−108,1-4-0,20.0%,7.6,-3.7
16,66.2,8:00 PM,Value City Arena,272,Wi-Grn Bay,13,Ohio St,Green Bay,Green Bay,Ohio State,Ohio St.,+24,−110,True,-24,−110,False,Wi-Grn Bay,4-2-0,66.7%,-3.2,2.5,3-1-0,75.0%,-7.5,1.0,Ohio St,4-1-0,80.0%,24.4,12.1,3-0-0,100.0%,42.7,+19.8,Wi-Grn Bay,+24,−110,3-1-0,75.0%,-6.8,2.9,Ohio St,-24,−110,3-0-0,100.0%,42.7,19.8
17,65.8,9:00 PM,University Credit Union Center,188,Norfolk St,167,Uc Davis,Norfolk State,Norfolk State,UC Davis,UC Davis,+6,−112,True,-6,−108,False,Norfolk St,4-1-0,80.0%,12.3,5.7,3-1-0,75.0%,-6.8,2.5,Uc Davis,3-1-0,75.0%,0.2,8.6,0-0-0,0.0%,10.0,--,Norfolk St,+6,−112,3-1-0,75.0%,-5.5,6.0,Uc Davis,-6,−108,1-0-0,100.0%,4.0,2.0
18,61.5,8:00 PM,Chaifetz Arena,231,Quinnipiac,155,Saint Louis,Quinnipiac,Quinnipiac,Saint Louis,Saint Louis,+8,−112,True,-8,−108,False,Quinnipiac,1-4-0,20.0%,-3.5,-4.0,1-3-0,25.0%,-12.0,-4.4,Saint Louis,0-3-0,0.0%,6.3,-9.2,0-1-0,0.0%,28.5,-0.5,Quinnipiac,+8,−112,0-3-0,0.0%,-19.7,-8.7,Saint Louis,-8,−108,0-1-0,0.0%,6.0,-0.5
19,58.5,12:30 PM,Sports and Fitness Center,110,Uab,277,Louisiana,UAB,UAB,Louisiana-Lafayette,Lafayette,-9.5,−112,False,N/A,N/A,False,Uab,1-5-0,16.7%,7.4,-7.5,0-1-0,0.0%,-3.0,-0.5,Louisiana,0-5-0,0.0%,-14.0,-10.7,0-2-0,0.0%,-3.0,-13.5,Louisiana,N/A,N/A,0-4-0,0.0%,-19.8,-7.1,Uab,-9.5,−112,1-4-0,20.0%,2.0,-8.9
19,58.5,1:30 PM,Suncoast Credit Union Arena,212,Jacksonville,189,Mercer,Jacksonville,Jacksonville,,Mercer,-4.5,−105,False,N/A,N/A,False,Jacksonville,3-1-0,75.0%,0.4,7.3,2-1-0,66.7%,-6.7,8.8,Mercer,1-2-0,33.3%,15.4,-6.3,0-0-0,0.0%,64.5,--,Mercer,N/A,N/A,1-2-0,33.3%,-17.3,-6.3,Jacksonville,-4.5,−105,1-0-0,100.0%,9.0,2.5
21,58.1,6:00 PM,Costello Athletic Center,256,Merrimack,141,Mass Lowell,Merrimack,Merrimack,UMass Lowell,Massachusetts Lowell,+7.5,−110,True,-7.5,−110,False,Merrimack,2-3-0,40.0%,-13.6,-1.6,1-2-0,33.3%,-23.7,-8.0,Mass Lowell,2-2-0,50.0%,10.7,-5.9,1-1-0,50.0%,32.0,+0.8,Merrimack,+7.5,−110,2-3-0,40.0%,-13.6,-1.6,Mass Lowell,-7.5,−110,1-1-0,50.0%,8.5,0.8
22,54.2,8:00 PM,Trojan Arena,285,Utsa,125,Troy,UTSA,Texas-San Antonio,,Troy,+12,−115,True,N/A,N/A,False,Utsa,0-2-0,0.0%,-1.3,-14.3,0-1-0,0.0%,-13.0,-1.0,Troy,3-2-0,60.0%,1.8,0.4,1-0-0,100.0%,10.0,+4.0,Utsa,+12,−115,0-1-0,0.0%,-13.0,-1.0,Troy,N/A,N/A,3-0-0,100.0%,15.3,4.3
