Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
1,98.7,9:00 PM,Lahaina Civic Center,4,Auburn,12,Iowa St,Auburn,Auburn,Iowa State,Iowa State,-4,−108,False,+4,−112,True,Auburn,3-0-1,100.0%,28.0,12.1,0,0,0.0,0.0,Iowa St,1-2-0,33.3%,33.3,-2.3,1-2-0,33.3%,33.3,-2.3,Iowa St,+4,−112,0,0,0.0,0.0,Auburn,-4,−108,2-0-1,100.0%,35.7,12.7,1,98.7,9:00 PM,Lahaina Civic Center,4,Auburn,12,Iowa St,Auburn,Auburn,Iowa State,Iowa State,-4,−108,False,+4,−112,True,Auburn,386-363-20,51.5%,3.4,0.3,132-136-7,49.3%,-5.0,-0.7,Iowa St,407-363-17,52.9%,4.2,0.6,201-161-9,55.5%,11.1,1.2,Iowa St,+4,−112,185-176-11,51.3%,-6.9,0.3,Auburn,-4,−108,207-186-11,52.7%,9.5,0.8,1,98.7,9:00 PM,Lahaina Civic Center,4,Auburn,12,Iowa St,Auburn,Auburn,Iowa State,Iowa State,-4,−108,False,+4,−112,True,Auburn,170-151-8,53.0%,5.4,0.9,50-60-1,45.5%,-2.5,-0.7,Iowa St,167-151-5,52.5%,4.9,0.8,81-70-2,53.6%,11.9,1.2,Iowa St,+4,−112,70-66-3,51.5%,-5.6,0.8,Auburn,-4,−108,120-92-7,56.6%,11.3,1.6
2,97.7,2:30 PM,Lahaina Civic Center,38,Memphis,6,Connecticut,Memphis,Memphis,UConn,Connecticut,+9,−112,True,-9,−108,False,Memphis,4-0-0,100.0%,10.5,7.4,1-0-0,100.0%,6.0,7.5,Connecticut,3-1-0,75.0%,37.8,1.0,3-1-0,75.0%,37.8,+1.0,Memphis,+9,−112,2-0-0,100.0%,5.0,6.8,Connecticut,-9,−108,3-1-0,75.0%,37.8,1.0,2,97.7,2:30 PM,Lahaina Civic Center,38,Memphis,6,Connecticut,Memphis,Memphis,UConn,Connecticut,+9,−112,True,-9,−108,False,Memphis,442-392-20,53.0%,7.8,0.7,151-131-6,53.6%,1.5,0.8,Connecticut,441-404-11,52.2%,8.8,0.5,196-180-7,52.1%,14.8,0.3,Memphis,+9,−112,127-103-4,55.2%,-4.3,1.3,Connecticut,-9,−108,334-307-8,52.1%,10.7,0.3,2,97.7,2:30 PM,Lahaina Civic Center,38,Memphis,6,Connecticut,Memphis,Memphis,UConn,Connecticut,+9,−112,True,-9,−108,False,Memphis,160-154-4,51.0%,5.5,0.4,50-55-2,47.6%,-1.0,-0.4,Connecticut,177-151-5,54.0%,7.5,0.8,80-71-4,53.0%,13.5,0.6,Memphis,+9,−112,54-51-0,51.4%,-5.0,0.6,Connecticut,-9,−108,132-100-3,56.9%,13.1,1.6
3,95.3,11:30 PM,Lahaina Civic Center,61,Dayton,8,N Carolina,Dayton,Dayton,North Carolina,North Carolina,+7.5,−112,True,-7.5,−108,False,Dayton,3-1-0,75.0%,17.0,1.4,0,0,0.0,0.0,N Carolina,3-1-0,75.0%,20.3,5.1,1-1-0,50.0%,33.0,+6.8,Dayton,+7.5,−112,0,0,0.0,0.0,N Carolina,-7.5,−108,2-1-0,66.7%,28.0,5.2,3,95.3,11:30 PM,Lahaina Civic Center,61,Dayton,8,N Carolina,Dayton,Dayton,North Carolina,North Carolina,+7.5,−112,True,-7.5,−108,False,Dayton,411-396-17,50.9%,5.4,0.5,144-143-8,50.2%,-0.4,0.3,N Carolina,475-434-18,52.3%,9.3,0.5,213-181-6,54.1%,14.5,0.5,Dayton,+7.5,−112,126-118-3,51.6%,-4.0,1.5,N Carolina,-7.5,−108,397-332-14,54.5%,12.3,0.7,3,95.3,11:30 PM,Lahaina Civic Center,61,Dayton,8,N Carolina,Dayton,Dayton,North Carolina,North Carolina,+7.5,−112,True,-7.5,−108,False,Dayton,159-159-6,50.0%,7.2,0.8,52-52-3,50.0%,2.8,0.7,N Carolina,187-168-11,52.7%,8.8,0.7,79-70-4,53.0%,13.7,0.3,Dayton,+7.5,−112,37-37-2,50.0%,-2.6,1.8,N Carolina,-7.5,−108,160-134-9,54.4%,11.5,0.8
4,94.8,6:30 PM,Ocean Center,43,Clemson,56,San Francisco,Clemson,Clemson,San Francisco,San Francisco,-2,−115,False,+2,−105,True,Clemson,2-3-0,40.0%,16.2,-2.2,0-1-0,0.0%,-13.0,-9.5,San Francisco,3-2-0,60.0%,18.0,5.1,3-1-0,75.0%,23.5,+7.9,San Francisco,+2,−105,1-0-0,100.0%,11.0,13.0,Clemson,-2,−115,2-2-0,50.0%,23.5,-0.4,4,94.8,6:30 PM,Ocean Center,43,Clemson,56,San Francisco,Clemson,Clemson,San Francisco,San Francisco,-2,−115,False,+2,−105,True,Clemson,381-378-14,50.2%,4.1,0.2,135-146-7,48.0%,-3.9,-0.5,San Francisco,371-381-16,49.3%,1.8,0.2,157-193-4,44.9%,6.8,-0.5,San Francisco,+2,−105,179-173-9,50.9%,-7.9,0.3,Clemson,-2,−115,216-226-4,48.9%,8.5,0.1,4,94.8,6:30 PM,Ocean Center,43,Clemson,56,San Francisco,Clemson,Clemson,San Francisco,San Francisco,-2,−115,False,+2,−105,True,Clemson,161-148-6,52.1%,4.6,0.7,44-58-2,43.1%,-3.6,-1.0,San Francisco,148-163-6,47.6%,4.7,0.4,65-86-2,43.1%,9.0,-0.5,San Francisco,+2,−105,52-54-2,49.1%,-7.6,0.2,Clemson,-2,−115,98-92-2,51.6%,9.1,0.6
5,93.8,5:00 PM,Lahaina Civic Center,72,Colorado,34,Michigan St,Colorado,Colorado,Michigan State,Michigan St.,+7.5,−112,True,-7.5,−108,False,Colorado,3-1-0,75.0%,18.5,3.6,0,0,0.0,0.0,Michigan St,2-3-0,40.0%,14.8,-2.3,2-2-0,50.0%,20.5,-2.4,Colorado,+7.5,−112,0,0,0.0,0.0,Michigan St,-7.5,−108,2-2-0,50.0%,20.5,-2.4,5,93.8,5:00 PM,Lahaina Civic Center,72,Colorado,34,Michigan St,Colorado,Colorado,Michigan State,Michigan St.,+7.5,−112,True,-7.5,−108,False,Colorado,387-408-12,48.7%,2.8,0.0,128-179-2,41.7%,-6.0,-1.6,Michigan St,468-415-13,53.0%,8.7,0.5,218-172-4,55.9%,15.5,1.1,Colorado,+7.5,−112,162-197-4,45.1%,-7.9,-0.6,Michigan St,-7.5,−108,365-310-10,54.1%,11.3,0.5,5,93.8,5:00 PM,Lahaina Civic Center,72,Colorado,34,Michigan St,Colorado,Colorado,Michigan State,Michigan St.,+7.5,−112,True,-7.5,−108,False,Colorado,158-173-8,47.7%,4.6,0.3,41-74-2,35.7%,-3.8,-1.9,Michigan St,185-162-3,53.3%,8.0,0.4,96-63-1,60.4%,15.2,1.3,Colorado,+7.5,−112,42-66-2,38.9%,-6.1,-0.1,Michigan St,-7.5,−108,147-116-2,55.9%,11.9,0.6
6,93.1,8:30 PM,Suncoast Credit Union Arena,47,Xavier,71,S Carolina,Xavier,Xavier,South Carolina,South Carolina,-6.5,−108,False,+6.5,−112,True,Xavier,2-3-0,40.0%,20.0,-3.4,0,0,0.0,0.0,S Carolina,2-3-0,40.0%,8.2,-3.0,2-2-0,50.0%,14.3,-1.8,S Carolina,+6.5,−112,0-1-0,0.0%,-16.0,-8.0,Xavier,-6.5,−108,2-3-0,40.0%,20.0,-3.4,6,93.1,8:30 PM,Suncoast Credit Union Arena,47,Xavier,71,S Carolina,Xavier,Xavier,South Carolina,South Carolina,-6.5,−108,False,+6.5,−112,True,Xavier,440-400-25,52.4%,7.1,0.6,148-148-9,50.0%,1.1,0.1,S Carolina,384-395-10,49.3%,1.4,-0.4,169-199-6,45.9%,6.6,-0.9,S Carolina,+6.5,−112,206-200-4,50.7%,-7.1,0.2,Xavier,-6.5,−108,312-292-16,51.7%,9.9,0.3,6,93.1,8:30 PM,Suncoast Credit Union Arena,47,Xavier,71,S Carolina,Xavier,Xavier,South Carolina,South Carolina,-6.5,−108,False,+6.5,−112,True,Xavier,169-167-7,50.3%,5.4,0.3,51-56-2,47.7%,-1.3,-0.3,S Carolina,161-148-4,52.1%,1.8,0.0,78-75-0,51.0%,6.8,-0.1,S Carolina,+6.5,−112,78-73-2,51.7%,-6.5,0.5,Xavier,-6.5,−108,112-117-3,48.9%,9.5,-0.2
7,89.1,6:00 PM,Suncoast Credit Union Arena,30,Michigan,116,Va Tech,Michigan,Michigan,Virginia Tech,Virginia Tech,-10.5,−110,False,+10.5,−110,True,Michigan,3-2-0,60.0%,21.6,4.7,0,0,0.0,0.0,Va Tech,1-4-0,20.0%,3.2,-8.3,1-3-0,25.0%,9.5,-6.8,Va Tech,+10.5,−110,0-1-0,0.0%,-22.0,-14.5,Michigan,-10.5,−110,3-2-0,60.0%,21.6,4.7,7,89.1,6:00 PM,Suncoast Credit Union Arena,30,Michigan,116,Va Tech,Michigan,Michigan,Virginia Tech,Virginia Tech,-10.5,−110,False,+10.5,−110,True,Michigan,427-405-11,51.3%,3.9,0.4,129-154-5,45.6%,-5.0,-0.7,Va Tech,374-384-10,49.3%,2.3,0.1,187-175-4,51.7%,8.6,0.6,Va Tech,+10.5,−110,185-191-6,49.2%,-7.6,0.2,Michigan,-10.5,−110,254-224-6,53.1%,9.6,0.4,7,89.1,6:00 PM,Suncoast Credit Union Arena,30,Michigan,116,Va Tech,Michigan,Michigan,Virginia Tech,Virginia Tech,-10.5,−110,False,+10.5,−110,True,Michigan,175-165-2,51.5%,6.0,0.7,48-58-0,45.3%,-2.5,-0.3,Va Tech,159-152-1,51.1%,4.6,0.4,89-63-0,58.6%,11.8,1.8,Va Tech,+10.5,−110,63-67-0,48.5%,-6.6,0.2,Michigan,-10.5,−110,123-108-1,53.3%,10.3,0.3
8,86.2,1:30 PM,John Gray Gymnasium,44,Boise St,133,S Dakota St,Boise State,Boise St.,South Dakota State,South Dakota State,-11,−110,False,+11,−110,True,Boise St,2-2-0,50.0%,19.0,3.6,0-1-0,0.0%,-11.0,-13.0,S Dakota St,3-2-0,60.0%,13.8,4.7,1-1-0,50.0%,24.7,+5.0,S Dakota St,+11,−110,1-0-0,100.0%,7.0,17.5,Boise St,-11,−110,2-2-0,50.0%,15.0,3.6,8,86.2,1:30 PM,John Gray Gymnasium,44,Boise St,133,S Dakota St,Boise State,Boise St.,South Dakota State,South Dakota State,-11,−110,False,+11,−110,True,Boise St,388-373-13,51.0%,4.6,0.7,178-155-6,53.5%,-1.4,1.2,S Dakota St,241-196-6,55.2%,3.8,1.3,98-66-1,59.8%,12.3,3.0,S Dakota St,+11,−110,69-65-3,51.5%,-5.8,1.0,Boise St,-11,−110,216-220-8,49.5%,8.6,0.4,8,86.2,1:30 PM,John Gray Gymnasium,44,Boise St,133,S Dakota St,Boise State,Boise St.,South Dakota State,South Dakota State,-11,−110,False,+11,−110,True,Boise St,165-143-6,53.6%,7.3,1.4,69-54-2,56.1%,1.2,1.4,S Dakota St,169-136-4,55.4%,7.2,1.3,69-45-1,60.5%,16.4,3.4,S Dakota St,+11,−110,49-36-2,57.7%,-5.3,1.6,Boise St,-11,−110,106-99-4,51.7%,10.0,1.2
9,84.8,8:00 PM,UNT Coliseum,105,Oregon St,101,North Texas,Oregon State,Oregon St.,North Texas,North Texas,+6.5,−112,True,-6.5,−108,False,Oregon St,4-0-0,100.0%,20.6,11.5,0,0,0.0,0.0,North Texas,2-1-0,66.7%,12.4,1.7,1-0-0,100.0%,22.0,+3.5,Oregon St,+6.5,−112,1-0-0,100.0%,-3.0,3.5,North Texas,-6.5,−108,1-0-0,100.0%,17.0,3.5,9,84.8,8:00 PM,UNT Coliseum,105,Oregon St,101,North Texas,Oregon State,Oregon St.,North Texas,North Texas,+6.5,−112,True,-6.5,−108,False,Oregon St,371-385-14,49.1%,-1.3,-0.3,143-157-6,47.7%,-8.1,-0.4,North Texas,358-336-17,51.6%,0.4,0.1,144-153-3,48.5%,7.3,-0.2,Oregon St,+6.5,−112,238-242-10,49.6%,-8.5,0.2,North Texas,-6.5,−108,153-144-7,51.5%,6.6,-0.3,9,84.8,8:00 PM,UNT Coliseum,105,Oregon St,101,North Texas,Oregon State,Oregon St.,North Texas,North Texas,+6.5,−112,True,-6.5,−108,False,Oregon St,158-151-6,51.1%,-0.9,0.3,48-60-2,44.4%,-8.9,-1.4,North Texas,157-132-5,54.3%,3.9,0.8,70-60-1,53.9%,9.8,1.0,Oregon St,+6.5,−112,97-86-5,53.0%,-7.6,0.8,North Texas,-6.5,−108,88-70-3,55.7%,8.5,0.7
10,79.5,4:00 PM,Ocean Center,187,Fordham,22,Penn St,Fordham,Fordham,Penn State,Penn St.,+15.5,−115,True,-15.5,−105,False,Fordham,2-3-0,40.0%,3.3,-3.9,1-2-0,33.3%,-11.0,-3.8,Penn St,3-2-0,60.0%,31.2,11.5,2-2-0,50.0%,33.5,+10.8,Fordham,+15.5,−115,1-1-0,50.0%,-15.5,-0.8,Penn St,-15.5,−105,3-2-0,60.0%,31.2,11.5,10,79.5,4:00 PM,Ocean Center,187,Fordham,22,Penn St,Fordham,Fordham,Penn State,Penn St.,+15.5,−115,True,-15.5,−105,False,Fordham,320-378-15,45.9%,-5.1,-0.7,135-170-10,44.3%,-11.3,-0.9,Penn St,396-364-21,52.1%,-0.2,0.4,183-168-11,52.1%,5.3,0.5,Fordham,+15.5,−115,232-276-14,45.7%,-10.5,-0.6,Penn St,-15.5,−105,147-138-11,51.6%,7.7,0.1,10,79.5,4:00 PM,Ocean Center,187,Fordham,22,Penn St,Fordham,Fordham,Penn State,Penn St.,+15.5,−115,True,-15.5,−105,False,Fordham,135-150-5,47.4%,-2.1,-0.2,51-53-3,49.0%,-8.3,0.3,Penn St,173-142-7,54.9%,2.3,1.1,80-71-1,53.0%,7.8,1.0,Fordham,+15.5,−115,92-97-4,48.7%,-7.8,0.3,Penn St,-15.5,−105,74-76-5,49.3%,8.7,0.1
