Team,Over Record,Over %,Under %,Total +/-
Denver,292-257-8,53.2%,46.8%,+1.5
Minnesota,275-243-5,53.1%,46.9%,+0.3
Cleveland,280-252-4,52.6%,47.4%,+0.9
San Antonio,272-250-7,52.1%,47.9%,+0.6
New Orleans,263-244-4,51.9%,48.1%,+1.1
Milwaukee,276-259-7,51.6%,48.4%,+1.0
Toronto,284-267-6,51.5%,48.5%,+0.8
Portland,268-253-7,51.4%,48.6%,+0.8
Atlanta,270-255-7,51.4%,48.6%,+1.2
Sacramento,243-231-12,51.3%,48.7%,+0.9
Utah,261-257-10,50.4%,49.6%,+0.2
Indiana,270-267-5,50.3%,49.7%,+0.5
Phoenix,265-269-5,49.6%,50.4%,-0.1
LA Clippers,260-266-12,49.4%,50.6%,+0.4
Brooklyn,251-257-8,49.4%,50.6%,+0.2
Boston,290-297-4,49.4%,50.6%,0.0
LA Lakers,269-278-1,49.2%,50.8%,-0.7
Detroit,235-243-8,49.2%,50.8%,+0.2
Okla City,261-270-8,49.2%,50.9%,+0.1
Houston,269-279-9,49.1%,50.9%,-0.1
Washington,244-257-10,48.7%,51.3%,+0.2
Chicago,240-261-7,47.9%,52.1%,+0.6
Charlotte,233-257-7,47.6%,52.5%,+0.1
Memphis,245-272-6,47.4%,52.6%,-0.3
Miami,270-301-3,47.3%,52.7%,-1.1
Philadelphia,249-279-6,47.2%,52.8%,-0.9
Dallas,253-288-5,46.8%,53.2%,-0.2
New York,238-272-7,46.7%,53.3%,+0.2
Golden State,250-293-7,46.0%,54.0%,-1.1
Orlando,233-274-6,46.0%,54.0%,-0.9
