Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
1,97.9,9:00 PM,State Farm Center,37,Wisconsin,12,Illinois,Wisconsin,Wisconsin,Illinois,Illinois,+6.5,−108,True,-6.5,−112,False,Wisconsin,5-5-0,50.0%,11.1,0.6,0-1-0,0.0%,-14.0,-7.5,Illinois,5-3-0,62.5%,23.8,7.1,4-1-0,80.0%,38.8,+11.8,Wisconsin,+6.5,−108,2-1-0,66.7%,2.3,6.8,Illinois,-6.5,−112,5-2-0,71.4%,29.0,8.7,1,97.9,9:00 PM,State Farm Center,37,Wisconsin,12,Illinois,Wisconsin,Wisconsin,Illinois,Illinois,+6.5,−108,True,-6.5,−112,False,Wisconsin,449-412-22,52.2%,7.0,0.6,155-147-7,51.3%,0.1,0.4,Illinois,420-414-25,50.4%,6.5,0.5,193-181-14,51.6%,12.8,1.1,Wisconsin,+6.5,−108,134-114-12,54.0%,-3.1,1.7,Illinois,-6.5,−112,285-263-20,52.0%,10.5,0.4,1,97.9,9:00 PM,State Farm Center,37,Wisconsin,12,Illinois,Wisconsin,Wisconsin,Illinois,Illinois,+6.5,−108,True,-6.5,−112,False,Wisconsin,171-169-11,50.3%,6.0,0.1,56-56-4,50.0%,-0.2,0.1,Illinois,160-160-11,50.0%,5.2,0.4,80-74-7,52.0%,12.2,1.3,Wisconsin,+6.5,−108,57-47-6,54.8%,-2.2,2.4,Illinois,-6.5,−112,106-95-8,52.7%,11.1,0.6
2,97.3,9:00 PM,Madison Square Garden,36,Arkansas,22,Michigan,Arkansas,Arkansas,Michigan,Michigan,+4.5,−115,True,-4.5,−105,False,Arkansas,2-7-0,22.2%,15.2,1.7,0-1-0,0.0%,3.0,-1.0,Michigan,6-3-0,66.7%,16.7,5.3,3-2-0,60.0%,22.4,+4.0,Arkansas,+4.5,−115,0-2-0,0.0%,-9.0,-4.8,Michigan,-4.5,−105,5-3-0,62.5%,18.4,5.2,2,97.3,9:00 PM,Madison Square Garden,36,Arkansas,22,Michigan,Arkansas,Arkansas,Michigan,Michigan,+4.5,−115,True,-4.5,−105,False,Arkansas,368-400-15,47.9%,5.1,-0.4,111-156-4,41.6%,-5.6,-1.7,Michigan,430-406-11,51.4%,3.9,0.5,209-184-4,53.2%,9.6,0.4,Arkansas,+4.5,−115,134-168-6,44.4%,-7.0,-1.0,Michigan,-4.5,−105,256-225-6,53.2%,9.6,0.4,2,97.3,9:00 PM,Madison Square Garden,36,Arkansas,22,Michigan,Arkansas,Arkansas,Michigan,Michigan,+4.5,−115,True,-4.5,−105,False,Arkansas,172-168-4,50.6%,5.5,0.1,55-52-0,51.4%,-2.9,-0.1,Michigan,178-166-2,51.7%,6.0,0.7,83-78-2,51.6%,11.1,0.0,Arkansas,+4.5,−115,54-59-0,47.8%,-6.6,-1.2,Michigan,-4.5,−105,125-109-1,53.4%,10.4,0.4
3,94.5,7:00 PM,Jersey Mike's Arena,25,Penn St,67,Rutgers,Penn State,Penn St.,Rutgers,Rutgers,N/A,N/A,False,N/A,N/A,False,Penn St,5-4-0,55.6%,22.3,6.3,0,0,0.0,0.0,Rutgers,3-5-1,37.5%,4.1,-3.2,1-3-0,25.0%,15.3,-3.6,Rutgers,N/A,N/A,2-1-0,66.7%,-7.7,-0.3,Penn St,N/A,N/A,5-3-0,62.5%,26.1,8.0,3,94.5,7:00 PM,Jersey Mike's Arena,25,Penn St,67,Rutgers,Penn State,Penn St.,Rutgers,Rutgers,N/A,N/A,False,N/A,N/A,False,Penn St,398-366-21,52.1%,-0.1,0.4,149-149-4,50.0%,-8.0,0.1,Rutgers,361-385-11,48.4%,-0.7,-0.6,187-191-6,49.5%,5.3,-0.1,Rutgers,N/A,N/A,231-238-4,49.3%,-8.5,-0.3,Penn St,N/A,N/A,149-139-11,51.7%,7.8,0.1,3,94.5,7:00 PM,Jersey Mike's Arena,25,Penn St,67,Rutgers,Penn State,Penn St.,Rutgers,Rutgers,N/A,N/A,False,N/A,N/A,False,Penn St,175-144-7,54.9%,2.4,1.1,56-51-3,52.3%,-4.9,0.7,Rutgers,150-154-6,49.3%,-0.4,-0.4,84-74-4,53.2%,6.2,0.5,Rutgers,N/A,N/A,91-91-1,50.0%,-8.8,-0.3,Penn St,N/A,N/A,76-77-5,49.7%,8.8,0.1
4,92.4,6:30 PM,Madison Square Garden,84,Miami,5,Tennessee,Miami FL,Miami-Florida,Tennessee,Tennessee,+15.5,−110,True,-15.5,−110,False,Miami,2-7-0,22.2%,6.0,-7.1,0,0,0.0,0.0,Tennessee,7-1-0,87.5%,26.8,7.1,4-1-0,80.0%,31.0,+2.5,Miami,+15.5,−110,1-2-0,33.3%,-6.7,-2.7,Tennessee,-15.5,−110,6-1-0,85.7%,27.4,4.6,4,92.4,6:30 PM,Madison Square Garden,84,Miami,5,Tennessee,Miami FL,Miami-Florida,Tennessee,Tennessee,+15.5,−110,True,-15.5,−110,False,Miami,404-370-19,52.2%,4.1,0.3,163-123-10,57.0%,-1.6,1.5,Tennessee,432-399-11,52.0%,6.2,0.5,210-179-6,54.0%,12.4,1.3,Miami,+15.5,−110,195-143-8,57.7%,-4.3,1.8,Tennessee,-15.5,−110,276-286-8,49.1%,9.5,-0.3,4,92.4,6:30 PM,Madison Square Garden,84,Miami,5,Tennessee,Miami FL,Miami-Florida,Tennessee,Tennessee,+15.5,−110,True,-15.5,−110,False,Miami,163-168-6,49.2%,3.4,-0.6,60-49-1,55.1%,-1.7,1.0,Tennessee,171-163-4,51.2%,7.4,0.8,81-79-3,50.6%,13.4,1.1,Miami,+15.5,−110,73-61-1,54.5%,-5.2,0.8,Tennessee,-15.5,−110,122-119-3,50.6%,11.1,0.3
5,89.6,8:30 PM,Wintrust Arena,81,Providence,79,Depaul,Providence,Providence,DePaul,DePaul,+1.5,−110,True,-1.5,−110,False,Providence,4-6-0,40.0%,6.8,-3.5,0-1-0,0.0%,-6.0,-8.5,Depaul,5-3-0,62.5%,19.0,8.6,5-2-0,71.4%,23.7,+9.9,Providence,+1.5,−110,2-1-0,66.7%,0.3,4.2,Depaul,-1.5,−110,5-2-0,71.4%,23.7,9.9,5,89.6,8:30 PM,Wintrust Arena,81,Providence,79,Depaul,Providence,Providence,DePaul,DePaul,+1.5,−110,True,-1.5,−110,False,Providence,394-403-15,49.4%,2.6,0.4,161-130-7,55.3%,-3.1,1.4,Depaul,372-408-15,47.7%,-2.7,-0.6,181-215-6,45.7%,1.7,-1.1,Providence,+1.5,−110,206-178-5,53.7%,-4.7,1.6,Depaul,-1.5,−110,134-138-4,49.3%,7.1,-0.7,5,89.6,8:30 PM,Wintrust Arena,81,Providence,79,Depaul,Providence,Providence,DePaul,DePaul,+1.5,−110,True,-1.5,−110,False,Providence,175-157-5,52.7%,3.6,0.7,63-44-2,58.9%,-1.7,1.9,Depaul,143-163-8,46.7%,-3.9,-0.7,79-89-3,47.0%,0.6,-0.8,Providence,+1.5,−110,89-58-2,60.5%,-2.8,2.6,Depaul,-1.5,−110,47-50-1,48.5%,8.5,-0.4
6,88.8,8:00 PM,Fertitta Center,123,Troy,4,Houston,,Troy,Houston,Houston,N/A,N/A,False,-27,−110,False,Troy,5-3-0,62.5%,3.6,-1.1,2-2-0,50.0%,-0.3,-0.5,Houston,4-4-0,50.0%,20.6,1.4,4-0-0,100.0%,41.8,+13.1,Houston,-27,−110,0,0,0.0,0.0,Troy,N/A,N/A,5-1-0,83.3%,11.0,0.3,6,88.8,8:00 PM,Fertitta Center,123,Troy,4,Houston,,Troy,Houston,Houston,N/A,N/A,False,-27,−110,False,Troy,257-267-11,49.1%,0.3,0.0,129-129-6,50.0%,-5.8,0.3,Houston,403-362-15,52.7%,4.8,1.1,195-149-10,56.7%,11.0,2.2,Houston,-27,−110,162-167-4,49.2%,-7.7,0.6,Troy,N/A,N/A,79-102-3,43.7%,3.3,-1.9,6,88.8,8:00 PM,Fertitta Center,123,Troy,4,Houston,,Troy,Houston,Houston,N/A,N/A,False,-27,−110,False,Troy,140-149-5,48.4%,1.1,-0.1,73-71-3,50.7%,-5.4,0.6,Houston,183-144-7,56.0%,12.4,2.4,91-59-6,60.7%,18.8,3.8,Houston,-27,−110,31-25-0,55.4%,-2.9,3.2,Troy,N/A,N/A,50-62-1,44.6%,3.9,-1.9
7,80.1,7:00 PM,Michael J. Hagan Arena,146,Col Charlestn,102,St Josephs,Charleston,Charleston,Saint Josephs,Saint Joseph'S,+8.5,−110,True,-8.5,−110,False,Col Charlestn,5-2-0,71.4%,2.8,-4.6,1-1-0,50.0%,-11.5,-15.8,St Josephs,4-5-0,44.4%,5.8,-0.9,1-4-0,20.0%,5.8,-7.2,Col Charlestn,+8.5,−110,0-1-0,0.0%,-38.0,-34.5,St Josephs,-8.5,−110,2-4-0,33.3%,8.8,-4.8,7,80.1,7:00 PM,Michael J. Hagan Arena,146,Col Charlestn,102,St Josephs,Charleston,Charleston,Saint Josephs,Saint Joseph'S,+8.5,−110,True,-8.5,−110,False,Col Charlestn,334-330-13,50.3%,5.1,0.1,157-122-7,56.3%,1.4,1.6,St Josephs,403-386-20,51.1%,1.6,0.3,156-171-7,47.7%,5.1,-0.4,Col Charlestn,+8.5,−110,127-100-6,56.0%,-4.8,1.7,St Josephs,-8.5,−110,206-200-8,50.7%,7.5,0.0,7,80.1,7:00 PM,Michael J. Hagan Arena,146,Col Charlestn,102,St Josephs,Charleston,Charleston,Saint Josephs,Saint Joseph'S,+8.5,−110,True,-8.5,−110,False,Col Charlestn,146-159-7,47.9%,4.1,0.0,62-61-2,50.4%,0.8,0.7,St Josephs,158-149-7,51.5%,-1.0,0.0,68-68-2,50.0%,3.2,-0.5,Col Charlestn,+8.5,−110,47-54-2,46.5%,-5.6,0.6,St Josephs,-8.5,−110,64-64-1,50.0%,6.1,-0.8
8,79.7,10:00 PM,Haas Pavilion,129,Cornell,121,California,Cornell,Cornell,California,California,+9.5,−112,True,-9.5,−108,False,Cornell,4-4-0,50.0%,8.8,3.1,3-2-0,60.0%,7.2,8.1,California,4-4-1,50.0%,5.3,-0.9,2-3-1,40.0%,10.7,-2.8,Cornell,+9.5,−112,1-2-0,33.3%,-8.0,-3.3,California,-9.5,−108,2-3-1,40.0%,10.7,-2.8,8,79.7,10:00 PM,Haas Pavilion,129,Cornell,121,California,Cornell,Cornell,California,California,+9.5,−112,True,-9.5,−108,False,Cornell,292-261-12,52.8%,-0.8,0.5,167-135-9,55.3%,-5.5,1.1,California,408-418-17,49.4%,0.9,-0.6,213-215-11,49.8%,6.3,-0.2,Cornell,+9.5,−112,190-157-11,54.8%,-7.9,1.2,California,-9.5,−108,209-208-12,50.1%,8.0,-0.4,8,79.7,10:00 PM,Haas Pavilion,129,Cornell,121,California,Cornell,Cornell,California,California,+9.5,−112,True,-9.5,−108,False,Cornell,116-112-3,50.9%,-0.2,0.5,61-66-2,48.0%,-6.0,0.1,California,154-170-5,47.5%,-3.1,-1.3,84-88-4,48.8%,2.2,-0.6,Cornell,+9.5,−112,78-74-3,51.3%,-7.0,0.8,California,-9.5,−108,55-68-4,44.7%,7.0,-1.8
9,78.0,6:30 PM,Hinkle Fieldhouse,181,N Dakota St,64,Butler,North Dakota State,North Dakota State,Butler,Butler,+13.5,−115,True,-13.5,−105,False,N Dakota St,6-3-0,66.7%,5.1,5.1,3-2-0,60.0%,-4.6,3.6,Butler,5-4-0,55.6%,8.2,2.2,3-3-0,50.0%,15.0,+1.2,N Dakota St,+13.5,−115,4-2-0,66.7%,-0.5,7.3,Butler,-13.5,−105,2-3-0,40.0%,15.8,-1.1,9,78.0,6:30 PM,Hinkle Fieldhouse,181,N Dakota St,64,Butler,North Dakota State,North Dakota State,Butler,Butler,+13.5,−115,True,-13.5,−105,False,N Dakota St,212-226-4,48.4%,4.7,0.5,100-113-2,47.0%,-2.9,0.1,Butler,429-395-21,52.1%,5.8,0.7,197-179-10,52.4%,11.7,1.1,N Dakota St,+13.5,−115,77-91-2,45.8%,-7.2,0.6,Butler,-13.5,−105,277-262-14,51.4%,10.0,0.8,9,78.0,6:30 PM,Hinkle Fieldhouse,181,N Dakota St,64,Butler,North Dakota State,North Dakota State,Butler,Butler,+13.5,−115,True,-13.5,−105,False,N Dakota St,139-160-4,46.5%,3.2,-0.1,65-78-2,45.5%,-3.8,-0.2,Butler,165-159-5,50.9%,3.5,0.1,84-76-3,52.5%,10.1,1.0,N Dakota St,+13.5,−115,48-70-2,40.7%,-8.7,-1.0,Butler,-13.5,−105,100-85-3,54.1%,11.2,1.3
10,75.9,7:00 PM,Pizzitola Sports Center,89,Rhode Island,184,Brown,Rhode Island,Rhode Island,Brown,Brown,-4,−112,False,+4,−108,True,Rhode Island,4-4-0,50.0%,17.7,6.3,0,0,0.0,0.0,Brown,5-4-0,55.6%,7.1,3.0,3-2-0,60.0%,10.0,+2.5,Brown,+4,−108,2-0-0,100.0%,4.0,9.5,Rhode Island,-4,−112,3-4-0,42.9%,17.3,6.0,10,75.9,7:00 PM,Pizzitola Sports Center,89,Rhode Island,184,Brown,Rhode Island,Rhode Island,Brown,Brown,-4,−112,False,+4,−108,True,Rhode Island,366-416-13,46.8%,0.8,-0.5,167-167-7,50.0%,-3.7,0.2,Brown,277-274-12,50.3%,-2.1,0.2,109-126-8,46.4%,2.4,-1.0,Brown,+4,−108,185-177-5,51.1%,-8.1,0.8,Rhode Island,-4,−112,179-212-8,45.8%,7.0,-0.8,10,75.9,7:00 PM,Pizzitola Sports Center,89,Rhode Island,184,Brown,Rhode Island,Rhode Island,Brown,Brown,-4,−112,False,+4,−108,True,Rhode Island,146-167-2,46.7%,3.3,-0.3,50-67-1,42.7%,-0.9,-0.2,Brown,115-116-6,49.8%,-0.5,0.2,43-57-3,43.0%,3.8,-1.4,Brown,+4,−108,75-68-2,52.5%,-6.2,1.4,Rhode Island,-4,−112,97-99-1,49.5%,7.6,-0.2
