Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
12,67.3,7:00 PM,Eleanor R. Baldwin Arena,237,Jacksonville,94,Fla Atlantic,Jacksonville,Jacksonville,Florida Atlantic,Florida Atlantic,+12.5,−112,True,-12.5,−108,False,Jacksonville,4-3-0,57.1%,-1.4,0.0,2-2-0,50.0%,-16.5,-0.6,Fla Atlantic,4-5-0,44.4%,8.0,0.2,0-1-0,0.0%,24.0,-16.0,Jacksonville,+12.5,−112,2-2-0,50.0%,-16.5,-0.6,Fla Atlantic,-12.5,−108,3-3-0,50.0%,6.0,-0.3
13,66.4,7:00 PM,McKillop Court at John M. Belk Arena,216,Charlotte,127,Davidson,Charlotte,Charlotte,Davidson,Davidson,+9,−112,True,-9,−108,False,Charlotte,1-5-0,16.7%,0.3,-7.3,0-1-0,0.0%,-29.0,-15.0,Davidson,4-3-0,57.1%,4.3,-1.8,2-1-0,66.7%,18.8,-1.8,Charlotte,+9,−112,0-1-0,0.0%,-29.0,-15.0,Davidson,-9,−108,3-1-0,75.0%,10.0,-1.3
14,65.9,7:00 PM,Cameron Indoor Stadium,274,Incar Word,2,Duke,UIW,Incarnate Word,Duke,Duke,N/A,N/A,False,N/A,N/A,False,Incar Word,5-3-0,62.5%,7.7,0.9,2-1-0,66.7%,-9.0,-1.5,Duke,6-3-0,66.7%,19.1,3.7,4-1-0,80.0%,31.0,+6.5,Duke,N/A,N/A,1-0-0,100.0%,14.0,15.5,Incar Word,N/A,N/A,3-2-0,60.0%,10.4,2.3
15,65.2,7:00 PM,JMA Wireless Dome,247,Albany,96,Syracuse,Albany NY,Albany,Syracuse,Syracuse,+12.5,−108,True,-12.5,−112,False,Albany,4-4-0,50.0%,5.4,1.6,1-3-0,25.0%,-8.0,-2.9,Syracuse,4-4-0,50.0%,-1.9,-2.6,1-3-0,25.0%,6.3,-7.6,Albany,+12.5,−108,3-3-0,50.0%,-2.5,2.0,Syracuse,-12.5,−112,1-3-0,25.0%,6.3,-7.6
16,62.2,11:00 PM,Alaska Airlines Arena at Hec Edmundson Pavilion,256,E Washingtn,108,Washington,Eastern Washington,Eastern Washington,Washington,Washington,+13.5,−115,True,-13.5,−105,False,E Washingtn,3-7-0,30.0%,-8.9,0.7,2-4-0,33.3%,-13.8,0.5,Washington,3-5-0,37.5%,1.2,-5.3,0-4-0,0.0%,3.8,-13.5,E Washingtn,+13.5,−115,3-5-0,37.5%,-11.4,2.1,Washington,-13.5,−105,1-4-0,20.0%,2.0,-9.9
17,56.8,8:00 PM,Sanford Coyote Sports Center,192,Wyoming,228,South Dakota,Wyoming,Wyoming,,South Dakota,+1,−112,True,N/A,N/A,False,Wyoming,5-2-0,71.4%,0.8,-0.9,1-1-0,50.0%,-25.0,-6.5,South Dakota,5-3-0,62.5%,8.8,0.4,2-1-0,66.7%,25.2,+6.3,Wyoming,+1,−112,3-1-0,75.0%,-13.0,-2.3,South Dakota,N/A,N/A,3-2-0,60.0%,6.2,1.8
18,54.4,7:00 PM,Jadwin Gymnasium,293,Monmouth,115,Princeton,,Monmouth-NJ,Princeton,Princeton,N/A,N/A,False,N/A,N/A,False,Monmouth,3-6-1,33.3%,-12.7,-3.9,3-3-1,50.0%,-11.1,-0.4,Princeton,5-6-0,45.5%,5.5,-1.5,1-2-0,33.3%,10.7,-2.3,Princeton,N/A,N/A,1-0-0,100.0%,8.0,14.0,Monmouth,N/A,N/A,0-1-0,0.0%,-13.0,-15.5
19,52.9,8:00 PM,E.A. Diddle Arena,301,Tn State,112,W Kentucky,Tennessee State,Tennessee St.,Western Kentucky,Western Kentucky,+16,−108,True,-16,−112,False,Tn State,3-4-0,42.9%,5.9,-0.7,2-1-0,66.7%,-10.0,5.0,W Kentucky,4-1-2,80.0%,5.5,2.9,1-1-2,50.0%,10.2,-0.9,Tn State,+16,−108,2-4-0,33.3%,-10.7,-1.1,W Kentucky,-16,−112,2-0-2,100.0%,11.0,2.8
20,49.7,7:00 PM,Cintas Center,343,Morgan St,63,Xavier,Morgan State,Morgan St.,Xavier,Xavier,+30,−108,True,-30,−112,False,Morgan St,3-5-0,37.5%,7.3,-4.9,1-4-0,20.0%,-14.8,-7.6,Xavier,3-6-0,33.3%,9.2,-7.1,2-4-0,33.3%,17.2,-6.8,Morgan St,+30,−108,2-4-0,33.3%,-13.0,-5.3,Xavier,-30,−112,3-4-0,42.9%,16.0,-5.3
21,49.4,8:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,250,S Mississippi,217,Tulane,Southern Mississippi,Southern Miss,Tulane,Tulane,N/A,N/A,False,-6,−110,False,S Mississippi,3-4-0,42.9%,-0.1,-2.4,0-3-0,0.0%,-19.7,-10.5,Tulane,4-5-0,44.4%,4.4,-5.3,3-2-0,60.0%,14.7,-3.5,Tulane,-6,−110,1-1-0,50.0%,-10.0,-1.0,S Mississippi,N/A,N/A,2-0-0,100.0%,13.0,8.3
22,45.8,7:00 PM,Reynolds Coliseum,362,Coppin St,62,Nc State,Coppin State,Coppin St.,North Carolina State,NC State,+33,−112,True,N/A,N/A,False,Coppin St,4-6-0,40.0%,-23.1,-1.1,4-4-0,50.0%,-26.1,-0.7,Nc State,4-5-0,44.4%,9.2,0.1,4-3-0,57.1%,14.9,+1.5,Coppin St,+33,−112,4-6-0,40.0%,-23.1,-1.1,Nc State,N/A,N/A,4-2-0,66.7%,18.0,2.0
23,31.5,10:00 PM,Chiles Center,246,Kansas City,321,Portland,,Kansas City,,Portland,N/A,N/A,False,N/A,N/A,False,Kansas City,1-6-0,14.3%,13.7,-6.8,1-3-0,25.0%,-20.5,-6.8,Portland,4-4-0,50.0%,-9.9,-4.0,1-1-0,50.0%,-5.7,-15.0,Portland,N/A,N/A,3-4-0,42.9%,-16.1,-5.1,Kansas City,N/A,N/A,0-4-0,0.0%,-8.0,-11.1
24,20.9,10:00 PM,Jenny Craig Pavilion,306,Lg Beach St,324,San Diego,Long Beach State,Long Beach St.,UC San Diego,UC San Diego,+5,−110,True,N/A,N/A,False,Lg Beach St,3-7-0,30.0%,-6.7,-3.6,2-2-0,50.0%,-14.3,1.8,San Diego,3-5-0,37.5%,-6.1,-3.1,2-4-0,33.3%,-0.1,-2.6,Lg Beach St,+5,−110,3-5-0,37.5%,-14.3,-2.8,San Diego,N/A,N/A,2-2-0,50.0%,2.0,-1.3
25,--,7:00 PM,The Liacouras Center,0,Holy Family,136,Temple,0,0,Temple,Temple,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Temple,2-6-0,25.0%,0.8,-1.4,0-2-0,0.0%,9.5,-3.0,Temple,N/A,N/A,1-2-0,33.3%,-10.3,-5.0,Holy Family,N/A,N/A,0,0,0.0,0.0
25,--,6:30 PM,Bob Carpenter Center,0,Chestnut Hill,221,Delaware,0,0,Delaware,Delaware,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Delaware,6-3-0,66.7%,0.4,1.4,2-2-0,50.0%,1.0,-3.8,Delaware,N/A,N/A,5-1-0,83.3%,-0.2,5.0,Chestnut Hill,N/A,N/A,0,0,0.0,0.0
25,--,7:00 PM,Hampton Convocation Center,0,The Apprentice School,257,Hampton,0,0,,Hampton,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Hampton,6-2-0,75.0%,2.2,5.7,1-1-0,50.0%,19.7,+1.0,Hampton,N/A,N/A,5-2-0,71.4%,-6.9,5.6,The Apprentice School,N/A,N/A,0,0,0.0,0.0
25,--,9:00 PM,Titan Gym,0,La Sierra University,305,Cs Fullerton,0,0,Cal State Fullerton,CSU Fullerton,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Cs Fullerton,3-7-0,30.0%,-14.2,-3.9,0-2-0,0.0%,-8.0,-11.8,Cs Fullerton,N/A,N/A,3-5-0,37.5%,-15.8,-1.9,La Sierra University,N/A,N/A,0,0,0.0,0.0
25,--,7:00 PM,Curry Arena,0,Piedmont International,294,Queens,0,0,Queens NC,Queens University Of Charlotte,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Queens,3-5-0,37.5%,-2.1,-0.4,1-1-0,50.0%,18.7,+2.8,Queens,N/A,N/A,0-5-0,0.0%,-22.0,-6.7,Piedmont International,N/A,N/A,0,0,0.0,0.0
25,--,9:00 PM,Hamilton Gymnasium,0,Colorado-Colorado Springs,327,Denver,0,0,Denver,Denver,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Denver,6-4-0,60.0%,-3.0,1.0,3-0-0,100.0%,15.5,+9.8,Denver,N/A,N/A,4-4-0,50.0%,-11.8,-1.8,Colorado-Colorado Springs,N/A,N/A,0,0,0.0,0.0
25,--,9:00 PM,Dahlberg Arena/Robin Selvig Court,0,Montana Tech,204,Montana,0,0,Montana,Montana,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Montana,3-5-0,37.5%,2.1,-1.7,2-2-0,50.0%,17.7,+1.4,Montana,N/A,N/A,3-3-0,50.0%,-12.2,-0.8,Montana Tech,N/A,N/A,0,0,0.0,0.0
25,--,7:00 PM,Robert F. Hyland Arena,0,Harris-Stowe State,345,Lindenwood,0,0,,Lindenwood,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Lindenwood,2-5-0,28.6%,0.6,-1.6,0-0-0,0.0%,62.5,--,Lindenwood,N/A,N/A,2-5-0,28.6%,-17.1,-1.6,Harris-Stowe State,N/A,N/A,0,0,0.0,0.0
25,--,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,0,Penn State Altoona,353,Mercyhurst,0,0,0,0,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mercyhurst,5-3-1,62.5%,-2.1,1.3,1-1-0,50.0%,21.3,+5.5,Mercyhurst,N/A,N/A,5-3-1,62.5%,-11.3,1.3,Penn State Altoona,N/A,N/A,0,0,0.0,0.0
25,--,8:00 PM,Jack Stephens Center,0,Ouachita Baptist,238,Ar Lit Rock,0,0,Little Rock,Little Rock,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Ar Lit Rock,4-4-0,50.0%,-2.9,2.4,1-1-0,50.0%,15.0,-1.3,Ar Lit Rock,N/A,N/A,3-3-0,50.0%,-11.8,3.7,Ouachita Baptist,N/A,N/A,0,0,0.0,0.0
25,--,7:30 PM,Stopher Gymnasium,0,Southern-New Orleans,218,Nicholls,0,0,Nicholls State,Nicholls State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Nicholls,3-4-1,42.9%,4.6,-1.5,0-3-1,0.0%,14.5,-5.9,Nicholls,N/A,N/A,3-2-0,60.0%,-9.4,1.6,Southern-New Orleans,N/A,N/A,0,0,0.0,0.0
25,--,6:00 PM,Chesapeake Employers Insurance Arena,0,Philadelphia Biblical,240,Maryland Bc,0,0,UMBC,UMBC,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Maryland Bc,4-5-0,44.4%,6.5,0.9,3-3-0,50.0%,16.5,+3.2,Maryland Bc,N/A,N/A,2-3-0,40.0%,-10.0,0.6,Philadelphia Biblical,N/A,N/A,0,0,0.0,0.0
25,--,12:00 PM,F. G. Clark Activity Center,0,Lindsey Wilson,191,Southern,0,0,Southern University,Southern,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Southern,4-2-0,66.7%,13.9,5.4,0-0-0,0.0%,76.0,--,Southern,N/A,N/A,4-1-0,80.0%,-7.8,7.5,Lindsey Wilson,N/A,N/A,0,0,0.0,0.0
