Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
43,--,9:00 PM,Dee Glen Smith Spectrum,0,Westminster College,30,Utah St,0,0,Utah State,Utah St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Utah St,2-0-0,100.0%,42.0,+21.0,2-0-0,100.0%,42.0,+21.0,Utah St,N/A,N/A,0,0,0.0,0.0,Westminster College,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,John J. Lee Amphitheater,0,Emerson,109,Yale,0,0,Yale,Yale,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Yale,2-1-0,66.7%,2.0,+2.2,1-0-0,100.0%,26.0,+18.0,Yale,N/A,N/A,1-0-0,100.0%,-8.0,6.5,Emerson,N/A,N/A,0,0,0.0,0.0
43,--,9:00 PM,Burns Arena,0,Bethesda University,318,Utah Tech,0,0,Utah Tech,Utah Tech,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Utah Tech,0-2-0,0.0%,-17.5,-11.0,0-1-0,0.0%,-12.0,-8.5,Utah Tech,N/A,N/A,0-2-0,0.0%,-17.5,-11.0,Bethesda University,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,KSU Convocation Center,0,Bryan,224,Kennesaw St,0,0,Kennesaw State,Kennesaw St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Kennesaw St,1-0-0,100.0%,22.5,+6.5,0-0-0,0.0%,49.0,--,Kennesaw St,N/A,N/A,1-0-0,100.0%,-4.0,6.5,Bryan,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Gore Arena/Pope Convocation Center,0,Newberry,293,Campbell,0,0,,Campbell,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Campbell,1-1-0,50.0%,12.3,-1.0,0-1-0,0.0%,23.0,-9.0,Campbell,N/A,N/A,1-0-0,100.0%,-9.0,7.0,Newberry,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Ramsey Center,0,Truett-Mcconnell,288,W Carolina,0,0,,Western Carolina,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,W Carolina,0-1-0,0.0%,13.0,-8.5,0-0-0,0.0%,39.0,--,W Carolina,N/A,N/A,0-1-0,0.0%,-13.0,-8.5,Truett-Mcconnell,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Freedom Hall Civic Center,0,Tusculum,203,E Tenn St,0,0,ETSU,East Tennesee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,E Tenn St,0-1-0,0.0%,8.5,-16.0,0-1-0,0.0%,8.5,-16.0,E Tenn St,N/A,N/A,0,0,0.0,0.0,Tusculum,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Hawkins Arena,0,Trinity Baptist,205,Mercer,0,0,,Mercer,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Mercer,0-1-0,0.0%,20.0,-22.0,0-0-0,0.0%,71.0,--,Mercer,N/A,N/A,0-1-0,0.0%,-31.0,-22.0,Trinity Baptist,N/A,N/A,0,0,0.0,0.0
43,--,10:00 PM,Premier America Credit Union Arena,0,Nobel University,215,Cal St Nrdge,0,0,CSUN,CSU Northridge,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Cal St Nrdge,1-1-0,50.0%,4.0,+6.8,0,0,0.0,0,Cal St Nrdge,N/A,N/A,0-1-0,0.0%,-14.0,-6.0,Nobel University,N/A,N/A,0,0,0.0,0.0
43,--,7:30 PM,Farris Center,0,Randall University,356,Central Ark,0,0,,Central Arkansas,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Central Ark,0-2-0,0.0%,-36.5,-4.8,0,0,0.0,0,Central Ark,N/A,N/A,0-2-0,0.0%,-36.5,-4.8,Randall University,N/A,N/A,0,0,0.0,0.0
