Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,75.5,11:00 PM,Galen Center,198,Tx-Arlington,59,Usc,UT Arlington,Texas-Arlington,USC,Southern California,N/A,N/A,False,N/A,N/A,False,Tx-Arlington,197-163-9,54.7%,1.7,0.7,99-82-3,54.7%,-4.5,1.6,Usc,420-413-10,50.4%,2.6,0.1,192-212-8,47.5%,7.0,-0.3,Usc,N/A,N/A,187-176-2,51.5%,-5.7,0.7,Tx-Arlington,N/A,N/A,93-90-5,50.8%,5.4,-0.9
12,75.4,7:00 PM,Thompson-Boling Arena at Food City Center,217,Montana,10,Tennessee,Montana,Montana,Tennessee,Tennessee,N/A,N/A,False,N/A,N/A,False,Montana,319-338-17,48.6%,3.5,-0.1,157-163-9,49.1%,-2.7,0.1,Tennessee,426-399-11,51.6%,6.1,0.4,206-179-6,53.5%,12.2,+1.2,Tennessee,N/A,N/A,149-110-3,57.5%,-3.6,2.0,Montana,N/A,N/A,200-203-13,49.6%,7.2,-0.1
13,71.9,7:00 PM,Alico Arena,114,St Bonavent,191,Fla Gulf Cst,Saint Bonaventure,St. Bonaventure,FGCU,Florida Gulf Coast,N/A,N/A,False,N/A,N/A,False,St Bonavent,372-361-19,50.8%,0.5,-0.1,158-161-9,49.5%,-4.5,-0.3,Fla Gulf Cst,122-124-2,49.6%,0.9,0.1,54-51-1,51.4%,7.3,-0.1,Fla Gulf Cst,N/A,N/A,60-61-1,49.6%,-7.1,1.2,St Bonavent,N/A,N/A,185-179-11,50.8%,7.0,0.0
14,70.4,10:00 PM,War Memorial at the Sobrato Center,226,Lg Beach St,78,San Francisco,Long Beach State,Long Beach St.,San Francisco,San Francisco,N/A,N/A,False,N/A,N/A,False,Lg Beach St,386-367-17,51.3%,-0.9,0.0,193-180-4,51.7%,-6.8,-0.1,San Francisco,369-380-16,49.3%,1.7,0.1,155-193-4,44.5%,6.7,-0.6,San Francisco,N/A,N/A,179-173-9,50.9%,-7.9,0.3,Lg Beach St,N/A,N/A,154-160-6,49.0%,6.3,-0.2
15,69.2,7:00 PM,EagleBank Arena,233,Central Mich,77,Geo Mason,Central Michigan,Central Michigan,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,Central Mich,343-376-29,47.7%,-2.2,-0.6,171-188-18,47.6%,-8.6,-0.4,Geo Mason,386-378-20,50.5%,2.5,0.4,176-170-10,50.9%,7.1,+0.4,Geo Mason,N/A,N/A,171-163-3,51.2%,-5.6,0.8,Central Mich,N/A,N/A,116-123-7,48.5%,4.4,-1.0
16,68.9,7:00 PM,University of Dayton Arena,245,Ball St,45,Dayton,Ball State,Ball St.,Dayton,Dayton,N/A,N/A,False,N/A,N/A,False,Ball St,346-390-13,47.0%,1.1,-0.4,171-176-5,49.3%,-4.4,0.1,Dayton,410-395-17,50.9%,5.4,0.5,204-191-6,51.7%,10.5,+0.6,Dayton,N/A,N/A,126-118-3,51.6%,-4.0,1.5,Ball St,N/A,N/A,154-192-10,44.5%,5.1,-1.5
16,68.9,9:00 PM,State Farm Center,256,Oakland,14,Illinois,Oakland,Oakland,Illinois,Illinois,N/A,N/A,False,N/A,N/A,False,Oakland,245-220-6,52.7%,1.0,-0.2,126-100-3,55.8%,-4.5,0.5,Illinois,417-411-25,50.4%,6.4,0.5,191-180-14,51.5%,12.6,+1.0,Illinois,N/A,N/A,130-146-5,47.1%,-5.2,0.6,Oakland,N/A,N/A,131-132-3,49.8%,7.2,-0.5
16,68.9,7:00 PM,Dale F. Halton Arena,174,Richmond,158,Charlotte,Richmond,Richmond,Charlotte,Charlotte,N/A,N/A,False,N/A,N/A,False,Richmond,383-383-22,50.0%,2.5,0.3,165-156-7,51.4%,-2.2,0.6,Charlotte,363-386-21,48.5%,0.7,-0.4,171-158-7,52.0%,6.2,+0.5,Charlotte,N/A,N/A,180-190-15,48.7%,-7.0,-0.5,Richmond,N/A,N/A,208-217-12,48.9%,7.0,-0.3
19,67.3,7:00 PM,Savage Arena,200,Wright St,148,Toledo,Wright State,Wright St.,Toledo,Toledo,N/A,N/A,False,N/A,N/A,False,Wright St,378-363-20,51.0%,2.4,0.3,166-174-13,48.8%,-3.8,-0.2,Toledo,396-380-12,51.0%,2.4,0.3,173-164-5,51.3%,8.6,+1.0,Toledo,N/A,N/A,161-164-7,49.5%,-7.7,-0.2,Wright St,N/A,N/A,202-205-12,49.6%,6.9,0.2
20,66.0,10:00 PM,Leavey Center,241,N Dakota St,92,Santa Clara,North Dakota State,North Dakota State,Santa Clara,Santa Clara,N/A,N/A,False,N/A,N/A,False,N Dakota St,206-225-4,47.8%,4.7,0.3,97-112-2,46.4%,-2.9,0.0,Santa Clara,382-368-19,50.9%,0.4,-0.3,176-193-8,47.7%,4.6,-1.1,Santa Clara,N/A,N/A,209-190-13,52.4%,-7.9,0.0,N Dakota St,N/A,N/A,129-131-2,49.6%,7.3,0.3
21,64.4,9:00 PM,Marriott Center,279,Queens,36,Byu,Queens NC,Queens University Of Charlotte,BYU,Brigham Young,N/A,N/A,False,N/A,N/A,False,Queens,32-28-3,53.3%,1.0,-0.1,14-20-2,41.2%,-7.9,-1.7,Byu,414-384-18,51.9%,7.5,1.0,209-155-10,57.4%,14.0,+1.9,Byu,N/A,N/A,91-136-9,40.1%,-7.1,-0.9,Queens,N/A,N/A,15-8-2,65.2%,5.2,1.2
22,64.1,6:30 PM,Carnesecca Arena,282,Wagner,19,St Johns,Wagner,Wagner,Saint Johns,St. John'S,N/A,N/A,False,N/A,N/A,False,Wagner,106-118-3,47.3%,0.5,-0.7,53-70-1,43.1%,-4.2,-0.7,St Johns,384-390-16,49.6%,1.4,-0.1,186-203-9,47.8%,5.8,-0.5,St Johns,N/A,N/A,207-199-8,51.0%,-7.1,0.4,Wagner,N/A,N/A,54-55-2,49.5%,5.3,-1.5
23,63.9,9:00 PM,CU Events Center,259,Cs Fullerton,84,Colorado,Cal State Fullerton,CSU Fullerton,Colorado,Colorado,N/A,N/A,False,N/A,N/A,False,Cs Fullerton,342-358-21,48.9%,-0.4,-0.1,179-165-11,52.0%,-5.2,0.9,Colorado,385-408-12,48.6%,2.8,0.0,199-173-9,53.5%,9.5,+1.0,Colorado,N/A,N/A,162-197-4,45.1%,-7.9,-0.6,Cs Fullerton,N/A,N/A,131-141-6,48.2%,4.9,-0.9
24,63.7,7:30 PM,Murphy Center,225,Evansville,139,Middle Tenn,Evansville,Evansville,Middle Tennessee,Middle Tennessee St.,N/A,N/A,False,N/A,N/A,False,Evansville,368-373-23,49.7%,-1.8,-0.8,168-173-9,49.3%,-8.7,-1.7,Middle Tenn,356-337-12,51.4%,2.6,0.3,165-131-5,55.7%,9.1,+1.0,Middle Tenn,N/A,N/A,163-164-4,49.9%,-7.0,0.1,Evansville,N/A,N/A,136-125-11,52.1%,5.4,-0.1
25,62.8,10:00 PM,The Thunderdome,258,Fresno St,99,Ucsb,Fresno State,Fresno St.,UC Santa Barbara,UC Santa Barbara,N/A,N/A,False,N/A,N/A,False,Fresno St,367-402-14,47.7%,2.3,-0.2,176-161-6,52.2%,-3.6,0.3,Ucsb,367-356-19,50.8%,3.0,-0.2,146-157-10,48.2%,8.1,-1.0,Ucsb,N/A,N/A,146-137-6,51.6%,-6.2,0.4,Fresno St,N/A,N/A,179-221-7,44.8%,6.7,-1.2
26,62.1,7:00 PM,Ross E. Templeton Physical Education Center,135,Wofford,242,Presbyterian,,Wofford,Presbyterian,Presbyterian,N/A,N/A,False,N/A,N/A,False,Wofford,338-308-9,52.3%,2.4,0.4,184-156-7,54.1%,-5.2,0.9,Presbyterian,112-106-6,51.4%,-5.1,-0.7,37-31-3,54.4%,4.5,+0.2,Presbyterian,N/A,N/A,92-79-3,53.8%,-10.1,-0.2,Wofford,N/A,N/A,159-152-6,51.1%,7.1,-0.2
27,60.1,7:00 PM,Lenovo Center,290,Coastal Car,60,Nc State,Coastal Carolina,Coastal Carolina,North Carolina State,NC State,N/A,N/A,False,N/A,N/A,False,Coastal Car,144-137-7,51.3%,1.8,0.0,59-55-3,51.8%,-6.3,-0.1,Nc State,392-405-23,49.2%,3.8,0.3,185-212-13,46.6%,9.5,-0.3,Nc State,N/A,N/A,187-184-11,50.4%,-6.0,0.8,Coastal Car,N/A,N/A,55-62-2,47.0%,4.5,-1.3
28,59.8,8:00 PM,Reynolds Center,230,Oral Roberts,162,Tulsa,,Oral Roberts,Tulsa,Tulsa,N/A,N/A,False,N/A,N/A,False,Oral Roberts,188-217-9,46.4%,3.6,0.0,92-107-4,46.2%,-2.9,0.0,Tulsa,389-365-18,51.6%,3.3,0.1,191-160-9,54.4%,9.1,+0.6,Tulsa,N/A,N/A,161-168-9,48.9%,-6.6,0.2,Oral Roberts,N/A,N/A,97-108-4,47.3%,8.0,0.2
29,59.5,7:00 PM,Joan Perry Brock Center,192,Wi-Milwkee,206,Longwood,Milwaukee,Milwaukee,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,Wi-Milwkee,374-357-22,51.2%,0.1,0.0,193-162-13,54.4%,-4.8,0.5,Longwood,113-100-3,53.1%,-4.6,1.2,46-31-2,59.7%,4.7,+2.1,Longwood,N/A,N/A,58-55-2,51.3%,-7.4,2.3,Wi-Milwkee,N/A,N/A,156-169-11,48.0%,4.9,-1.1
30,58.3,7:00 PM,Pete Mathews Coliseum,216,Georgia St,195,Jksnville St,Georgia State,Georgia St.,Jacksonville State,Jacksonville St.,N/A,N/A,False,N/A,N/A,False,Georgia St,264-278-10,48.7%,2.5,0.0,117-139-3,45.7%,-3.0,-0.5,Jksnville St,277-255-15,52.1%,-0.3,0.1,95-117-4,44.8%,5.4,-1.2,Jksnville St,N/A,N/A,174-133-10,56.7%,-7.1,1.3,Georgia St,N/A,N/A,155-149-6,51.0%,6.2,-0.1
31,56.8,7:00 PM,XL Center,323,Le Moyne,7,Connecticut,Le Moyne,Le Moyne,UConn,Connecticut,N/A,N/A,False,N/A,N/A,False,Le Moyne,18-12-1,60.0%,-1.3,3.9,11-8-1,57.9%,-11.3,2.9,Connecticut,440-403-11,52.2%,8.7,0.5,195-179-7,52.1%,14.7,+0.3,Connecticut,N/A,N/A,104-93-3,52.8%,-4.4,1.0,Le Moyne,N/A,N/A,6-3-0,66.7%,13.1,8.4
32,53.6,7:00 PM,Matthews Arena,249,Harvard,187,Northeastrn,Harvard,Harvard,,Northeastern,N/A,N/A,False,N/A,N/A,False,Harvard,267-295-7,47.5%,1.7,-0.2,138-152-4,47.6%,-2.3,-0.1,Northeastrn,267-287-14,48.2%,-0.3,-0.3,94-115-7,45.0%,4.3,-1.1,Northeastrn,N/A,N/A,127-132-7,49.0%,-6.6,0.1,Harvard,N/A,N/A,138-174-2,44.2%,6.5,-1.1
33,51.7,9:00 PM,CHI Health Center Omaha,343,Hsn Christian,34,Creighton,Houston Christian,Houston Christian,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Hsn Christian,97-104-3,48.3%,-6.4,-1.2,58-49-1,54.2%,-15.1,-0.6,Creighton,441-388-15,53.2%,7.2,0.7,205-181-9,53.1%,13.3,+1.0,Creighton,N/A,N/A,121-102-3,54.3%,-3.2,1.8,Hsn Christian,N/A,N/A,15-16-0,48.4%,2.7,-1.8
34,50.8,7:00 PM,Lawrence Joel Veterans Memorial Coliseum,342,Sc Upstate,53,Wake Forest,,South Carolina Upstate,Wake Forest,Wake Forest,N/A,N/A,False,N/A,N/A,False,Sc Upstate,122-113-8,51.9%,-2.8,0.2,69-58-6,54.3%,-9.3,0.6,Wake Forest,371-403-16,47.9%,1.9,-0.1,194-177-13,52.3%,8.1,+1.0,Wake Forest,N/A,N/A,181-208-4,46.5%,-8.2,-0.4,Sc Upstate,N/A,N/A,19-28-5,40.4%,2.5,-2.6
35,48.2,8:00 PM,Pinnacle Bank Arena,349,F Dickinson,68,Nebraska,Fairleigh Dickinson,Fairleigh Dickinson,Nebraska,Nebraska,N/A,N/A,False,N/A,N/A,False,F Dickinson,113-122-1,48.1%,-3.3,0.1,70-61-0,53.4%,-7.2,0.7,Nebraska,361-374-12,49.1%,0.5,-0.1,195-158-8,55.2%,7.6,+0.8,Nebraska,N/A,N/A,207-237-7,46.6%,-8.5,-0.5,F Dickinson,N/A,N/A,37-44-1,45.7%,4.1,-0.5
36,43.4,7:00 PM,Sojka Pavilion,287,Mt St Marys,208,Bucknell,,Mount St. Mary's,Bucknell,Bucknell,N/A,N/A,False,N/A,N/A,False,Mt St Marys,113-129-3,46.7%,-2.6,-0.2,68-73-2,48.2%,-6.9,0.0,Bucknell,136-137-2,49.8%,1.9,0.2,51-60-0,46.0%,7.8,-0.9,Bucknell,N/A,N/A,70-70-1,50.0%,-7.6,0.4,Mt St Marys,N/A,N/A,42-51-1,45.2%,3.6,-1.4
37,35.9,7:00 PM,Global Credit Union Arena at GCU,254,Howard,292,Tn State,Howard,Howard,Tennessee State,Tennessee St.,N/A,N/A,False,N/A,N/A,False,Howard,95-128-4,42.6%,-6.5,-1.1,41-65-2,38.7%,-12.6,-2.2,Tn State,314-314-11,50.0%,-2.7,-0.3,117-130-2,47.4%,4.0,-0.6,Tn State,N/A,N/A,200-189-9,51.4%,-9.9,0.0,Howard,N/A,N/A,29-41-2,41.4%,6.3,-0.5
38,26.7,5:00 PM,Leede Arena,296,Albany,301,Dartmouth,Albany NY,Albany,Dartmouth,Dartmouth,N/A,N/A,False,N/A,N/A,False,Albany,120-122-5,49.6%,-0.5,0.1,67-54-5,55.4%,-4.4,1.0,Dartmouth,230-261-19,46.8%,-4.7,-0.5,90-117-9,43.5%,0.5,-1.2,Dartmouth,N/A,N/A,189-201-15,48.5%,-9.9,-0.2,Albany,N/A,N/A,41-49-2,45.6%,3.9,-1.5
39,24.1,7:30 PM,The Field House,263,Southern,347,Tx A&M-Com,Southern University,Southern,Texas A&M-Commerce,Texas A&M Commerce,N/A,N/A,False,N/A,N/A,False,Southern,114-105-4,52.1%,-1.0,0.3,58-61-4,48.7%,-8.1,0.0,Tx A&M-Com,30-33-2,47.6%,-3.9,-1.1,9-12-0,42.9%,8.3,-2.8,Tx A&M-Com,N/A,N/A,25-20-2,55.6%,-10.2,0.1,Southern,N/A,N/A,54-50-0,51.9%,6.6,0.2
40,23.3,8:00 PM,LeRoy A. Ufkes Court at Western Hall,322,Wi-Grn Bay,294,W Illinois,Green Bay,Green Bay,Western Illinois,Western Illinois,N/A,N/A,False,N/A,N/A,False,Wi-Grn Bay,377-359-20,51.2%,0.2,0.1,180-179-12,50.1%,-6.4,-0.3,W Illinois,170-197-5,46.3%,-3.2,-0.8,69-85-2,44.8%,4.1,-0.9,W Illinois,N/A,N/A,119-134-3,47.0%,-9.3,-0.5,Wi-Grn Bay,N/A,N/A,176-150-8,54.0%,6.5,0.4
41,22.5,6:30 PM,Freedom Hall,306,S Indiana,316,Bellarmine,Southern Indiana,Southern Indiana,,Bellarmine,N/A,N/A,False,N/A,N/A,False,S Indiana,23-37-2,38.3%,-1.6,-1.2,15-18-1,45.5%,-7.2,0.4,Bellarmine,52-54-3,49.1%,-0.2,-0.6,15-25-1,37.5%,8.6,-3.3,Bellarmine,N/A,N/A,34-32-1,51.5%,-8.2,0.8,S Indiana,N/A,N/A,3-16-1,15.8%,-1.4,-7.4
42,15.4,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,303,Canisius,355,Mercyhurst,Canisius,Canisius,0,0,N/A,N/A,False,N/A,N/A,False,Canisius,328-320-21,50.6%,-2.0,-0.5,172-142-15,54.8%,-5.4,0.3,Mercyhurst,2-0-0,100.0%,-5.0,7.3,0-0-0,0.0%,26.0,--,Mercyhurst,N/A,N/A,2-0-0,100.0%,-6.0,7.3,Canisius,N/A,N/A,112-140-3,44.4%,2.8,-2.4
43,--,8:00 PM,Alabama A&M Events Center,0,Fisk,307,Alab A&M,0,0,Alabama A&M,Alabama A&M,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Alab A&M,103-111-3,48.1%,-4.6,-0.6,44-30-0,59.5%,4.1,+2.4,Alab A&M,N/A,N/A,82-87-3,48.5%,-11.7,-0.6,Fisk,N/A,N/A,0,0,0.0,0.0
43,--,7:30 PM,Show Me Center,0,Crowley'S Ridge College,334,Se Missouri,0,0,,SE Missouri St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Se Missouri,293-329-19,47.1%,-2.2,-0.3,110-139-5,44.2%,3.4,-1.2,Se Missouri,N/A,N/A,204-229-17,47.1%,-9.3,-0.2,Crowley'S Ridge College,N/A,N/A,0,0,0.0,0.0
43,--,9:00 PM,Dee Glen Smith Spectrum,0,Westminster College,30,Utah St,0,0,Utah State,Utah St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Utah St,407-360-13,53.1%,7.7,1.2,197-152-9,56.5%,13.9,+1.9,Utah St,N/A,N/A,104-114-2,47.7%,-4.8,0.6,Westminster College,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,John J. Lee Amphitheater,0,Emerson,109,Yale,0,0,Yale,Yale,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Yale,309-248-16,55.5%,2.2,1.1,105-105-3,50.0%,8.4,-0.4,Yale,N/A,N/A,144-116-10,55.4%,-7.4,1.5,Emerson,N/A,N/A,0,0,0.0,0.0
43,--,9:00 PM,Burns Arena,0,Bethesda University,318,Utah Tech,0,0,Utah Tech,Utah Tech,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Utah Tech,55-50-3,52.4%,-3.3,-0.1,27-20-0,57.5%,4.5,+0.7,Utah Tech,N/A,N/A,40-43-2,48.2%,-9.9,-0.8,Bethesda University,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,KSU Convocation Center,0,Bryan,224,Kennesaw St,0,0,Kennesaw State,Kennesaw St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kennesaw St,110-121-4,47.6%,-6.0,-0.6,40-50-2,44.4%,1.0,-0.3,Kennesaw St,N/A,N/A,80-93-1,46.2%,-13.2,-1.0,Bryan,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Gore Arena/Pope Convocation Center,0,Newberry,293,Campbell,0,0,,Campbell,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Campbell,114-111-3,50.7%,-2.4,0.1,44-48-0,47.8%,4.0,-0.3,Campbell,N/A,N/A,66-57-2,53.7%,-5.5,1.1,Newberry,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Ramsey Center,0,Truett-Mcconnell,288,W Carolina,0,0,,Western Carolina,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,W Carolina,304-331-11,47.9%,-1.9,-0.4,108-127-4,46.0%,7.2,-0.1,W Carolina,N/A,N/A,196-214-6,47.8%,-9.9,-0.4,Truett-Mcconnell,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Freedom Hall Civic Center,0,Tusculum,203,E Tenn St,0,0,ETSU,East Tennesee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,E Tenn St,241-211-10,53.3%,4.0,0.5,88-90-3,49.4%,10.7,-0.6,E Tenn St,N/A,N/A,104-84-4,55.3%,-6.7,1.0,Tusculum,N/A,N/A,0,0,0.0,0.0
43,--,7:00 PM,Hawkins Arena,0,Trinity Baptist,205,Mercer,0,0,,Mercer,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mercer,172-170-5,50.3%,0.4,-0.1,67-65-3,50.8%,7.2,+0.2,Mercer,N/A,N/A,88-82-2,51.8%,-6.3,0.3,Trinity Baptist,N/A,N/A,0,0,0.0,0.0
43,--,10:00 PM,Premier America Credit Union Arena,0,Nobel University,215,Cal St Nrdge,0,0,CSUN,CSU Northridge,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Cal St Nrdge,325-329-9,49.7%,-1.0,-0.4,126-145-3,46.5%,4.5,-1.6,Cal St Nrdge,N/A,N/A,213-215-3,49.8%,-8.0,0.0,Nobel University,N/A,N/A,0,0,0.0,0.0
43,--,7:30 PM,Farris Center,0,Randall University,356,Central Ark,0,0,,Central Arkansas,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Central Ark,96-101-7,48.7%,-6.6,-1.2,36-30-2,54.6%,2.5,-0.3,Central Ark,N/A,N/A,81-84-5,49.1%,-13.5,-1.2,Randall University,N/A,N/A,0,0,0.0,0.0
