Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,75.5,11:00 PM,Galen Center,198,Tx-Arlington,59,Usc,UT Arlington,Texas-Arlington,USC,Southern California,N/A,N/A,False,N/A,N/A,False,Tx-Arlington,0-1-0,0.0%,10.0,-16.5,0,0,0.0,0.0,Usc,1-1-0,50.0%,16.0,-3.3,1-1-0,50.0%,16.0,-3.3,Usc,N/A,N/A,0,0,0.0,0.0,Tx-Arlington,N/A,N/A,0-1-0,0.0%,-15.0,-16.5,11,75.5,11:00 PM,Galen Center,198,Tx-Arlington,59,Usc,UT Arlington,Texas-Arlington,USC,Southern California,N/A,N/A,False,N/A,N/A,False,Tx-Arlington,197-163-9,54.7%,1.7,0.7,99-82-3,54.7%,-4.5,1.6,Usc,420-413-10,50.4%,2.6,0.1,192-212-8,47.5%,7.0,-0.3,Usc,N/A,N/A,187-176-2,51.5%,-5.7,0.7,Tx-Arlington,N/A,N/A,93-90-5,50.8%,5.4,-0.9,11,75.5,11:00 PM,Galen Center,198,Tx-Arlington,59,Usc,UT Arlington,Texas-Arlington,USC,Southern California,N/A,N/A,False,N/A,N/A,False,Tx-Arlington,157-133-7,54.1%,3.0,0.8,77-72-3,51.7%,-3.0,1.2,Usc,179-158-0,53.1%,4.4,0.2,86-81-0,51.5%,9.5,+0.3,Usc,N/A,N/A,60-59-0,50.4%,-5.8,-0.1,Tx-Arlington,N/A,N/A,81-75-4,51.9%,5.7,-0.8
12,75.4,7:00 PM,Thompson-Boling Arena at Food City Center,217,Montana,10,Tennessee,Montana,Montana,Tennessee,Tennessee,N/A,N/A,False,N/A,N/A,False,Montana,0-1-0,0.0%,16.7,-13.0,0-1-0,0.0%,-31.0,-13.0,Tennessee,1-1-0,50.0%,19.0,+6.5,0-1-0,0.0%,16.0,-11.5,Tennessee,N/A,N/A,1-0-0,100.0%,22.0,24.5,Montana,N/A,N/A,0,0,0.0,0.0,12,75.4,7:00 PM,Thompson-Boling Arena at Food City Center,217,Montana,10,Tennessee,Montana,Montana,Tennessee,Tennessee,N/A,N/A,False,N/A,N/A,False,Montana,319-338-17,48.6%,3.5,-0.1,157-163-9,49.1%,-2.7,0.1,Tennessee,426-399-11,51.6%,6.1,0.4,206-179-6,53.5%,12.2,+1.2,Tennessee,N/A,N/A,149-110-3,57.5%,-3.6,2.0,Montana,N/A,N/A,200-203-13,49.6%,7.2,-0.1,12,75.4,7:00 PM,Thompson-Boling Arena at Food City Center,217,Montana,10,Tennessee,Montana,Montana,Tennessee,Tennessee,N/A,N/A,False,N/A,N/A,False,Montana,141-151-11,48.3%,4.6,-0.1,73-71-5,50.7%,-2.0,-0.1,Tennessee,165-163-4,50.3%,7.0,0.6,77-79-3,49.4%,12.9,+0.9,Tennessee,N/A,N/A,47-43-1,52.2%,-3.7,2.0,Montana,N/A,N/A,100-98-9,50.5%,7.5,0.1
13,71.9,7:00 PM,Alico Arena,114,St Bonavent,191,Fla Gulf Cst,Saint Bonaventure,St. Bonaventure,FGCU,Florida Gulf Coast,N/A,N/A,False,N/A,N/A,False,St Bonavent,2-0-0,100.0%,11.5,+3.8,1-0-0,100.0%,9.0,1.5,Fla Gulf Cst,1-1-0,50.0%,-12.5,-1.0,0,0,0.0,0,Fla Gulf Cst,N/A,N/A,1-1-0,50.0%,-12.5,-1.0,St Bonavent,N/A,N/A,2-0-0,100.0%,11.5,3.8,13,71.9,7:00 PM,Alico Arena,114,St Bonavent,191,Fla Gulf Cst,Saint Bonaventure,St. Bonaventure,FGCU,Florida Gulf Coast,N/A,N/A,False,N/A,N/A,False,St Bonavent,372-361-19,50.8%,0.5,-0.1,158-161-9,49.5%,-4.5,-0.3,Fla Gulf Cst,122-124-2,49.6%,0.9,0.1,54-51-1,51.4%,7.3,-0.1,Fla Gulf Cst,N/A,N/A,60-61-1,49.6%,-7.1,1.2,St Bonavent,N/A,N/A,185-179-11,50.8%,7.0,0.0,13,71.9,7:00 PM,Alico Arena,114,St Bonavent,191,Fla Gulf Cst,Saint Bonaventure,St. Bonaventure,FGCU,Florida Gulf Coast,N/A,N/A,False,N/A,N/A,False,St Bonavent,154-138-10,52.7%,3.9,0.6,56-56-6,50.0%,-0.7,-0.3,Fla Gulf Cst,103-110-1,48.4%,3.2,-0.3,48-47-1,50.5%,9.1,-0.3,Fla Gulf Cst,N/A,N/A,48-53-0,47.5%,-7.2,0.8,St Bonavent,N/A,N/A,100-86-6,53.8%,7.8,0.7
14,70.4,10:00 PM,War Memorial at the Sobrato Center,226,Lg Beach St,78,San Francisco,Long Beach State,Long Beach St.,San Francisco,San Francisco,N/A,N/A,False,N/A,N/A,False,Lg Beach St,1-0-0,100.0%,22.0,+8.5,1-0-0,100.0%,-1.0,8.5,San Francisco,1-1-0,50.0%,9.5,+0.3,1-1-0,50.0%,9.5,+0.3,San Francisco,N/A,N/A,1-0-0,100.0%,11.0,13.0,Lg Beach St,N/A,N/A,0,0,0.0,0.0,14,70.4,10:00 PM,War Memorial at the Sobrato Center,226,Lg Beach St,78,San Francisco,Long Beach State,Long Beach St.,San Francisco,San Francisco,N/A,N/A,False,N/A,N/A,False,Lg Beach St,386-367-17,51.3%,-0.9,0.0,193-180-4,51.7%,-6.8,-0.1,San Francisco,369-380-16,49.3%,1.7,0.1,155-193-4,44.5%,6.7,-0.6,San Francisco,N/A,N/A,179-173-9,50.9%,-7.9,0.3,Lg Beach St,N/A,N/A,154-160-6,49.0%,6.3,-0.2,14,70.4,10:00 PM,War Memorial at the Sobrato Center,226,Lg Beach St,78,San Francisco,Long Beach State,Long Beach St.,San Francisco,San Francisco,N/A,N/A,False,N/A,N/A,False,Lg Beach St,152-144-6,51.4%,-1.2,-0.2,74-74-1,50.0%,-7.2,-0.3,San Francisco,146-162-6,47.4%,4.6,0.4,63-86-2,42.3%,8.7,-0.7,San Francisco,N/A,N/A,52-54-2,49.1%,-7.6,0.2,Lg Beach St,N/A,N/A,57-68-3,45.6%,4.5,-1.0
15,69.2,7:00 PM,EagleBank Arena,233,Central Mich,77,Geo Mason,Central Michigan,Central Michigan,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,Central Mich,2-1-0,66.7%,-1.7,+7.2,2-0-0,100.0%,-2.0,14.0,Geo Mason,2-1-0,66.7%,12.0,+6.2,2-0-0,100.0%,27.5,+12.0,Geo Mason,N/A,N/A,0-1-0,0.0%,-19.0,-5.5,Central Mich,N/A,N/A,0-1-0,0.0%,-1.0,-6.5,15,69.2,7:00 PM,EagleBank Arena,233,Central Mich,77,Geo Mason,Central Michigan,Central Michigan,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,Central Mich,343-376-29,47.7%,-2.2,-0.6,171-188-18,47.6%,-8.6,-0.4,Geo Mason,386-378-20,50.5%,2.5,0.4,176-170-10,50.9%,7.1,+0.4,Geo Mason,N/A,N/A,171-163-3,51.2%,-5.6,0.8,Central Mich,N/A,N/A,116-123-7,48.5%,4.4,-1.0,15,69.2,7:00 PM,EagleBank Arena,233,Central Mich,77,Geo Mason,Central Michigan,Central Michigan,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,Central Mich,139-135-11,50.7%,0.4,0.0,68-66-7,50.8%,-6.8,0.1,Geo Mason,145-152-5,48.8%,-0.1,0.1,67-75-3,47.2%,4.2,-0.3,Geo Mason,N/A,N/A,79-79-2,50.0%,-6.3,0.7,Central Mich,N/A,N/A,57-53-3,51.8%,4.9,-0.1
16,68.9,7:00 PM,University of Dayton Arena,245,Ball St,45,Dayton,Ball State,Ball St.,Dayton,Dayton,N/A,N/A,False,N/A,N/A,False,Ball St,0-1-0,0.0%,11.0,-2.5,0-1-0,0.0%,-5.0,-2.5,Dayton,2-0-0,100.0%,17.5,+4.0,2-0-0,100.0%,17.5,+4.0,Dayton,N/A,N/A,0,0,0.0,0.0,Ball St,N/A,N/A,0,0,0.0,0.0,16,68.9,7:00 PM,University of Dayton Arena,245,Ball St,45,Dayton,Ball State,Ball St.,Dayton,Dayton,N/A,N/A,False,N/A,N/A,False,Ball St,346-390-13,47.0%,1.1,-0.4,171-176-5,49.3%,-4.4,0.1,Dayton,410-395-17,50.9%,5.4,0.5,204-191-6,51.7%,10.5,+0.6,Dayton,N/A,N/A,126-118-3,51.6%,-4.0,1.5,Ball St,N/A,N/A,154-192-10,44.5%,5.1,-1.5,16,68.9,7:00 PM,University of Dayton Arena,245,Ball St,45,Dayton,Ball State,Ball St.,Dayton,Dayton,N/A,N/A,False,N/A,N/A,False,Ball St,132-157-1,45.7%,2.2,-0.1,65-70-0,48.2%,-3.3,0.5,Dayton,158-158-6,50.0%,7.1,0.9,80-75-3,51.6%,12.4,+1.3,Dayton,N/A,N/A,37-37-2,50.0%,-2.6,1.8,Ball St,N/A,N/A,61-84-1,42.1%,5.2,-1.5
16,68.9,9:00 PM,State Farm Center,256,Oakland,14,Illinois,Oakland,Oakland,Illinois,Illinois,N/A,N/A,False,N/A,N/A,False,Oakland,0-1-0,0.0%,-10.5,-27.0,0-1-0,0.0%,-44.0,-27.0,Illinois,2-0-0,100.0%,38.5,+12.8,2-0-0,100.0%,38.5,+12.8,Illinois,N/A,N/A,0,0,0.0,0.0,Oakland,N/A,N/A,0,0,0.0,0.0,16,68.9,9:00 PM,State Farm Center,256,Oakland,14,Illinois,Oakland,Oakland,Illinois,Illinois,N/A,N/A,False,N/A,N/A,False,Oakland,245-220-6,52.7%,1.0,-0.2,126-100-3,55.8%,-4.5,0.5,Illinois,417-411-25,50.4%,6.4,0.5,191-180-14,51.5%,12.6,+1.0,Illinois,N/A,N/A,130-146-5,47.1%,-5.2,0.6,Oakland,N/A,N/A,131-132-3,49.8%,7.2,-0.5,16,68.9,9:00 PM,State Farm Center,256,Oakland,14,Illinois,Oakland,Oakland,Illinois,Illinois,N/A,N/A,False,N/A,N/A,False,Oakland,168-144-4,53.9%,1.6,-0.1,85-67-3,55.9%,-2.8,0.7,Illinois,157-157-11,50.0%,5.0,0.3,78-73-7,51.7%,11.8,+1.1,Illinois,N/A,N/A,53-62-3,46.1%,-6.1,0.3,Oakland,N/A,N/A,87-89-2,49.4%,6.0,-0.9
16,68.9,7:00 PM,Dale F. Halton Arena,174,Richmond,158,Charlotte,Richmond,Richmond,Charlotte,Charlotte,N/A,N/A,False,N/A,N/A,False,Richmond,0-1-0,0.0%,13.0,-16.0,0,0,0.0,0.0,Charlotte,0-2-0,0.0%,-10.0,-9.0,0-1-0,0.0%,9.0,-3.0,Charlotte,N/A,N/A,0-1-0,0.0%,-29.0,-15.0,Richmond,N/A,N/A,0-1-0,0.0%,-7.0,-16.0,16,68.9,7:00 PM,Dale F. Halton Arena,174,Richmond,158,Charlotte,Richmond,Richmond,Charlotte,Charlotte,N/A,N/A,False,N/A,N/A,False,Richmond,383-383-22,50.0%,2.5,0.3,165-156-7,51.4%,-2.2,0.6,Charlotte,363-386-21,48.5%,0.7,-0.4,171-158-7,52.0%,6.2,+0.5,Charlotte,N/A,N/A,180-190-15,48.7%,-7.0,-0.5,Richmond,N/A,N/A,208-217-12,48.9%,7.0,-0.3,16,68.9,7:00 PM,Dale F. Halton Arena,174,Richmond,158,Charlotte,Richmond,Richmond,Charlotte,Charlotte,N/A,N/A,False,N/A,N/A,False,Richmond,152-154-7,49.7%,2.9,0.2,60-57-1,51.3%,-1.4,0.7,Charlotte,141-150-5,48.5%,-1.4,-0.5,77-57-3,57.5%,4.4,+1.4,Charlotte,N/A,N/A,78-84-3,48.2%,-8.0,-0.7,Richmond,N/A,N/A,87-90-5,49.2%,6.9,-0.3
19,67.3,7:00 PM,Savage Arena,200,Wright St,148,Toledo,Wright State,Wright St.,Toledo,Toledo,N/A,N/A,False,N/A,N/A,False,Wright St,1-1-0,50.0%,0.3,-1.3,1-1-0,50.0%,-14.0,-1.3,Toledo,1-1-0,50.0%,0.0,+2.5,0,0,0.0,0,Toledo,N/A,N/A,0-1-0,0.0%,-10.0,-4.0,Wright St,N/A,N/A,0,0,0.0,0.0,19,67.3,7:00 PM,Savage Arena,200,Wright St,148,Toledo,Wright State,Wright St.,Toledo,Toledo,N/A,N/A,False,N/A,N/A,False,Wright St,378-363-20,51.0%,2.4,0.3,166-174-13,48.8%,-3.8,-0.2,Toledo,396-380-12,51.0%,2.4,0.3,173-164-5,51.3%,8.6,+1.0,Toledo,N/A,N/A,161-164-7,49.5%,-7.7,-0.2,Wright St,N/A,N/A,202-205-12,49.6%,6.9,0.2,19,67.3,7:00 PM,Savage Arena,200,Wright St,148,Toledo,Wright State,Wright St.,Toledo,Toledo,N/A,N/A,False,N/A,N/A,False,Wright St,151-157-4,49.0%,5.2,0.6,66-72-1,47.8%,-0.3,0.1,Toledo,167-147-1,53.2%,6.3,0.7,69-68-0,50.4%,11.9,+0.9,Toledo,N/A,N/A,46-30-1,60.5%,-2.5,2.2,Wright St,N/A,N/A,103-111-3,48.1%,7.8,0.3
20,66.0,10:00 PM,Leavey Center,241,N Dakota St,92,Santa Clara,North Dakota State,North Dakota State,Santa Clara,Santa Clara,N/A,N/A,False,N/A,N/A,False,N Dakota St,0-2-0,0.0%,7.7,-7.5,0-1-0,0.0%,-5.0,-2.5,Santa Clara,1-1-0,50.0%,0.0,-3.8,0,0,0.0,0,Santa Clara,N/A,N/A,0,0,0.0,0.0,N Dakota St,N/A,N/A,0-1-0,0.0%,-9.0,-12.5,20,66.0,10:00 PM,Leavey Center,241,N Dakota St,92,Santa Clara,North Dakota State,North Dakota State,Santa Clara,Santa Clara,N/A,N/A,False,N/A,N/A,False,N Dakota St,206-225-4,47.8%,4.7,0.3,97-112-2,46.4%,-2.9,0.0,Santa Clara,382-368-19,50.9%,0.4,-0.3,176-193-8,47.7%,4.6,-1.1,Santa Clara,N/A,N/A,209-190-13,52.4%,-7.9,0.0,N Dakota St,N/A,N/A,129-131-2,49.6%,7.3,0.3,20,66.0,10:00 PM,Leavey Center,241,N Dakota St,92,Santa Clara,North Dakota State,North Dakota State,Santa Clara,Santa Clara,N/A,N/A,False,N/A,N/A,False,N Dakota St,133-159-4,45.6%,3.2,-0.3,62-77-2,44.6%,-3.8,-0.3,Santa Clara,150-140-8,51.7%,0.3,0.1,68-79-3,46.3%,4.0,-1.3,Santa Clara,N/A,N/A,83-69-6,54.6%,-8.2,0.3,N Dakota St,N/A,N/A,85-87-2,49.4%,6.4,0.3
21,64.4,9:00 PM,Marriott Center,279,Queens,36,Byu,Queens NC,Queens University Of Charlotte,BYU,Brigham Young,N/A,N/A,False,N/A,N/A,False,Queens,1-1-0,50.0%,11.0,+0.5,0-1-0,0.0%,-31.0,-7.5,Byu,1-1-0,50.0%,22.0,-6.0,1-1-0,50.0%,22.0,-6.0,Byu,N/A,N/A,0,0,0.0,0.0,Queens,N/A,N/A,1-0-0,100.0%,13.0,8.5,21,64.4,9:00 PM,Marriott Center,279,Queens,36,Byu,Queens NC,Queens University Of Charlotte,BYU,Brigham Young,N/A,N/A,False,N/A,N/A,False,Queens,32-28-3,53.3%,1.0,-0.1,14-20-2,41.2%,-7.9,-1.7,Byu,414-384-18,51.9%,7.5,1.0,209-155-10,57.4%,14.0,+1.9,Byu,N/A,N/A,91-136-9,40.1%,-7.1,-0.9,Queens,N/A,N/A,15-8-2,65.2%,5.2,1.2,21,64.4,9:00 PM,Marriott Center,279,Queens,36,Byu,Queens NC,Queens University Of Charlotte,BYU,Brigham Young,N/A,N/A,False,N/A,N/A,False,Queens,32-28-3,53.3%,1.2,-0.1,14-20-2,41.2%,-7.9,-1.7,Byu,164-149-9,52.4%,8.2,1.0,82-65-6,55.8%,13.4,+1.1,Byu,N/A,N/A,33-40-4,45.2%,-5.9,0.7,Queens,N/A,N/A,15-8-2,65.2%,5.2,1.2
22,64.1,6:30 PM,Carnesecca Arena,282,Wagner,19,St Johns,Wagner,Wagner,Saint Johns,St. John'S,N/A,N/A,False,N/A,N/A,False,Wagner,0-1-0,0.0%,9.5,-6.0,0-1-0,0.0%,-23.0,-6.0,St Johns,2-0-0,100.0%,27.5,+8.0,2-0-0,100.0%,27.5,+8.0,St Johns,N/A,N/A,0,0,0.0,0.0,Wagner,N/A,N/A,0,0,0.0,0.0,22,64.1,6:30 PM,Carnesecca Arena,282,Wagner,19,St Johns,Wagner,Wagner,Saint Johns,St. John'S,N/A,N/A,False,N/A,N/A,False,Wagner,106-118-3,47.3%,0.5,-0.7,53-70-1,43.1%,-4.2,-0.7,St Johns,384-390-16,49.6%,1.4,-0.1,186-203-9,47.8%,5.8,-0.5,St Johns,N/A,N/A,207-199-8,51.0%,-7.1,0.4,Wagner,N/A,N/A,54-55-2,49.5%,5.3,-1.5,22,64.1,6:30 PM,Carnesecca Arena,282,Wagner,19,St Johns,Wagner,Wagner,Saint Johns,St. John'S,N/A,N/A,False,N/A,N/A,False,Wagner,92-107-2,46.2%,1.3,-0.8,47-65-1,42.0%,-4.2,-0.8,St Johns,153-158-9,49.2%,1.6,0.0,77-77-6,50.0%,7.2,+0.2,St Johns,N/A,N/A,73-80-4,47.7%,-7.4,-0.1,Wagner,N/A,N/A,47-49-1,49.0%,5.2,-1.6
23,63.9,9:00 PM,CU Events Center,259,Cs Fullerton,84,Colorado,Cal State Fullerton,CSU Fullerton,Colorado,Colorado,N/A,N/A,False,N/A,N/A,False,Cs Fullerton,1-1-0,50.0%,-18.5,-1.0,1-1-0,50.0%,-18.5,-1.0,Colorado,1-1-0,50.0%,11.0,-4.0,1-1-0,50.0%,11.0,-4.0,Colorado,N/A,N/A,0,0,0.0,0.0,Cs Fullerton,N/A,N/A,0,0,0.0,0.0,23,63.9,9:00 PM,CU Events Center,259,Cs Fullerton,84,Colorado,Cal State Fullerton,CSU Fullerton,Colorado,Colorado,N/A,N/A,False,N/A,N/A,False,Cs Fullerton,342-358-21,48.9%,-0.4,-0.1,179-165-11,52.0%,-5.2,0.9,Colorado,385-408-12,48.6%,2.8,0.0,199-173-9,53.5%,9.5,+1.0,Colorado,N/A,N/A,162-197-4,45.1%,-7.9,-0.6,Cs Fullerton,N/A,N/A,131-141-6,48.2%,4.9,-0.9,23,63.9,9:00 PM,CU Events Center,259,Cs Fullerton,84,Colorado,Cal State Fullerton,CSU Fullerton,Colorado,Colorado,N/A,N/A,False,N/A,N/A,False,Cs Fullerton,134-143-8,48.4%,-0.2,0.3,65-67-4,49.2%,-5.1,0.9,Colorado,156-173-8,47.4%,4.5,0.3,88-68-6,56.4%,10.7,+1.6,Colorado,N/A,N/A,42-66-2,38.9%,-6.1,-0.1,Cs Fullerton,N/A,N/A,48-51-2,48.5%,5.1,0.1
24,63.7,7:30 PM,Murphy Center,225,Evansville,139,Middle Tenn,Evansville,Evansville,Middle Tennessee,Middle Tennessee St.,N/A,N/A,False,N/A,N/A,False,Evansville,0-1-0,0.0%,15.0,-3.5,0-1-0,0.0%,-17.0,-3.5,Middle Tenn,1-0-0,100.0%,34.5,+27.0,0-0-0,0.0%,46.0,--,Middle Tenn,N/A,N/A,1-0-0,100.0%,23.0,27.0,Evansville,N/A,N/A,0,0,0.0,0.0,24,63.7,7:30 PM,Murphy Center,225,Evansville,139,Middle Tenn,Evansville,Evansville,Middle Tennessee,Middle Tennessee St.,N/A,N/A,False,N/A,N/A,False,Evansville,368-373-23,49.7%,-1.8,-0.8,168-173-9,49.3%,-8.7,-1.7,Middle Tenn,356-337-12,51.4%,2.6,0.3,165-131-5,55.7%,9.1,+1.0,Middle Tenn,N/A,N/A,163-164-4,49.9%,-7.0,0.1,Evansville,N/A,N/A,136-125-11,52.1%,5.4,-0.1,24,63.7,7:30 PM,Murphy Center,225,Evansville,139,Middle Tenn,Evansville,Evansville,Middle Tennessee,Middle Tennessee St.,N/A,N/A,False,N/A,N/A,False,Evansville,140-154-6,47.6%,-2.1,-0.9,60-70-1,46.2%,-9.9,-2.4,Middle Tenn,156-151-5,50.8%,1.9,0.2,74-53-1,58.3%,8.9,+1.8,Middle Tenn,N/A,N/A,72-86-2,45.6%,-7.4,-0.7,Evansville,N/A,N/A,48-53-3,47.5%,5.6,-0.2
25,62.8,10:00 PM,The Thunderdome,258,Fresno St,99,Ucsb,Fresno State,Fresno St.,UC Santa Barbara,UC Santa Barbara,N/A,N/A,False,N/A,N/A,False,Fresno St,0-0-1,0.0%,7.0,0.0,0,0,0.0,0.0,Ucsb,1-0-0,100.0%,45.0,+34.0,0-0-0,0.0%,49.0,--,Ucsb,N/A,N/A,0,0,0.0,0.0,Fresno St,N/A,N/A,0-0-1,0.0%,7.0,0.0,25,62.8,10:00 PM,The Thunderdome,258,Fresno St,99,Ucsb,Fresno State,Fresno St.,UC Santa Barbara,UC Santa Barbara,N/A,N/A,False,N/A,N/A,False,Fresno St,367-402-14,47.7%,2.3,-0.2,176-161-6,52.2%,-3.6,0.3,Ucsb,367-356-19,50.8%,3.0,-0.2,146-157-10,48.2%,8.1,-1.0,Ucsb,N/A,N/A,146-137-6,51.6%,-6.2,0.4,Fresno St,N/A,N/A,179-221-7,44.8%,6.7,-1.2,25,62.8,10:00 PM,The Thunderdome,258,Fresno St,99,Ucsb,Fresno State,Fresno St.,UC Santa Barbara,UC Santa Barbara,N/A,N/A,False,N/A,N/A,False,Fresno St,143-151-5,48.6%,2.3,0.1,65-60-2,52.0%,-2.5,1.0,Ucsb,143-134-7,51.6%,4.8,-0.2,50-61-4,45.1%,10.1,-2.1,Ucsb,N/A,N/A,46-44-1,51.1%,-5.8,0.4,Fresno St,N/A,N/A,71-78-3,47.7%,7.9,-0.4
26,62.1,7:00 PM,Ross E. Templeton Physical Education Center,135,Wofford,242,Presbyterian,,Wofford,Presbyterian,Presbyterian,N/A,N/A,False,N/A,N/A,False,Wofford,0-1-0,0.0%,22.5,-3.5,0-1-0,0.0%,-9.0,-3.5,Presbyterian,2-0-0,100.0%,19.0,+8.0,0-0-0,0.0%,75.0,--,Presbyterian,N/A,N/A,2-0-0,100.0%,-9.0,8.0,Wofford,N/A,N/A,0,0,0.0,0.0,26,62.1,7:00 PM,Ross E. Templeton Physical Education Center,135,Wofford,242,Presbyterian,,Wofford,Presbyterian,Presbyterian,N/A,N/A,False,N/A,N/A,False,Wofford,338-308-9,52.3%,2.4,0.4,184-156-7,54.1%,-5.2,0.9,Presbyterian,112-106-6,51.4%,-5.1,-0.7,37-31-3,54.4%,4.5,+0.2,Presbyterian,N/A,N/A,92-79-3,53.8%,-10.1,-0.2,Wofford,N/A,N/A,159-152-6,51.1%,7.1,-0.2,26,62.1,7:00 PM,Ross E. Templeton Physical Education Center,135,Wofford,242,Presbyterian,,Wofford,Presbyterian,Presbyterian,N/A,N/A,False,N/A,N/A,False,Wofford,153-138-3,52.6%,5.3,1.0,75-68-2,52.5%,-1.8,0.8,Presbyterian,98-90-6,52.1%,-3.5,-0.3,36-30-3,54.6%,4.9,+0.2,Presbyterian,N/A,N/A,78-66-3,54.2%,-8.9,-0.1,Wofford,N/A,N/A,88-77-3,53.3%,8.8,0.8
