Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,89.7,8:00 PM,Williams Arena,86,North Texas,75,Minnesota,North Texas,North Texas,Minnesota,Minnesota,N/A,N/A,False,N/A,N/A,False,North Texas,156-131-5,54.4%,3.9,0.8,66-55-4,54.6%,-3.4,0.7,Minnesota,151-158-6,48.9%,0.7,-0.2,89-75-4,54.3%,6.8,+0.5,Minnesota,N/A,N/A,76-93-3,45.0%,-7.9,-0.7,North Texas,N/A,N/A,88-70-3,55.7%,8.5,0.7
2,88.5,8:00 PM,Neville Arena,122,Kent St,1,Auburn,Kent State,Kent St.,Auburn,Auburn,N/A,N/A,False,N/A,N/A,False,Kent St,148-141-13,51.2%,4.3,0.1,63-63-5,50.0%,-2.0,-0.1,Auburn,169-151-7,52.8%,5.3,0.9,84-64-4,56.8%,11.5,+2.2,Auburn,N/A,N/A,49-57-1,46.2%,-7.5,-0.5,Kent St,N/A,N/A,90-89-10,50.3%,5.9,-0.8
3,88.4,8:00 PM,Bud Walton Arena,123,Troy,35,Arkansas,,Troy,Arkansas,Arkansas,N/A,N/A,False,N/A,N/A,False,Troy,137-146-5,48.4%,1.1,0.0,72-69-3,51.1%,-5.4,0.7,Arkansas,170-163-4,51.1%,5.3,0.1,89-77-3,53.6%,11.9,+0.8,Arkansas,N/A,N/A,54-58-0,48.2%,-6.6,-1.1,Troy,N/A,N/A,47-61-1,43.5%,3.7,-1.9
4,83.8,6:00 PM,Nassau Veterans Memorial Coliseum,96,U Mass,120,La Tech,Massachusetts,Massachusetts,Louisiana Tech,Louisiana Tech,N/A,N/A,False,N/A,N/A,False,U Mass,145-148-6,49.5%,-0.7,-0.7,53-57-1,48.2%,-6.8,-1.8,La Tech,153-137-1,52.8%,7.2,-0.1,72-56-1,56.3%,14.6,+0.9,La Tech,N/A,N/A,46-42-0,52.3%,-5.0,0.5,U Mass,N/A,N/A,64-72-5,47.1%,5.1,-1.6
5,82.8,8:00 PM,United Supermarkets Arena,168,Wyoming,21,Texas Tech,Wyoming,Wyoming,Texas Tech,Texas Tech,N/A,N/A,False,N/A,N/A,False,Wyoming,145-155-7,48.3%,-0.1,-0.1,58-57-2,50.4%,-6.6,-0.6,Texas Tech,157-165-4,48.8%,7.0,0.7,88-77-2,53.3%,14.1,+1.5,Texas Tech,N/A,N/A,50-56-2,47.2%,-5.7,0.6,Wyoming,N/A,N/A,54-67-3,44.6%,7.0,-0.6
6,81.5,10:00 PM,Lawlor Events Center,164,Weber St,47,Nevada,Weber State,Weber St.,Nevada,Nevada,N/A,N/A,False,N/A,N/A,False,Weber St,135-151-3,47.2%,5.1,-1.0,64-66-1,49.2%,-2.3,-1.1,Nevada,179-139-6,56.3%,5.3,1.1,86-56-3,60.6%,10.9,+2.0,Nevada,N/A,N/A,51-49-1,51.0%,-6.4,0.2,Weber St,N/A,N/A,85-98-3,46.5%,6.1,-1.0
7,81.0,8:00 PM,Fertitta Center,180,Louisiana,2,Houston,Louisiana-Lafayette,Lafayette,Houston,Houston,N/A,N/A,False,N/A,N/A,False,Louisiana,143-141-7,50.4%,4.8,-0.1,66-69-2,48.9%,-1.8,-0.7,Houston,180-141-7,56.1%,12.3,2.4,88-59-6,59.9%,18.4,+3.7,Houston,N/A,N/A,31-25-0,55.4%,-2.9,3.2,Louisiana,N/A,N/A,95-80-4,54.3%,7.1,0.3
8,80.1,8:00 PM,Memorial Gymnasium,137,California,105,Vanderbilt,California,California,Vanderbilt,Vanderbilt,N/A,N/A,False,N/A,N/A,False,California,151-166-5,47.6%,-3.2,-1.3,50-60-0,45.5%,-10.4,-2.3,Vanderbilt,163-155-7,51.3%,0.6,0.3,81-88-4,47.9%,5.4,-0.1,Vanderbilt,N/A,N/A,96-86-5,52.8%,-6.9,0.2,California,N/A,N/A,54-65-4,45.4%,6.9,-1.7
9,79.2,8:00 PM,Nassau Veterans Memorial Coliseum,151,Hofstra,104,Seton Hall,Hofstra,Hofstra,Seton Hall,Seton Hall,N/A,N/A,False,N/A,N/A,False,Hofstra,157-137-5,53.4%,5.7,0.6,84-50-4,62.7%,2.8,2.2,Seton Hall,167-150-5,52.7%,3.8,0.4,74-76-2,49.3%,9.2,+0.5,Seton Hall,N/A,N/A,78-54-0,59.1%,-4.1,1.1,Hofstra,N/A,N/A,108-103-2,51.2%,7.0,-0.1
10,78.3,7:00 PM,Stuart C. Siegel Center,193,Merrimack,44,Vcu,Merrimack,Merrimack,VCU,VCU,N/A,N/A,False,N/A,N/A,False,Merrimack,74-65-2,53.2%,0.9,0.3,40-32-2,55.6%,-3.7,1.3,Vcu,170-155-6,52.3%,6.4,0.5,80-81-4,49.7%,11.2,+0.6,Vcu,N/A,N/A,39-46-1,45.9%,-4.8,-0.5,Merrimack,N/A,N/A,42-35-0,54.6%,5.5,0.1
11,75.5,11:00 PM,Galen Center,198,Tx-Arlington,59,Usc,UT Arlington,Texas-Arlington,USC,Southern California,N/A,N/A,False,N/A,N/A,False,Tx-Arlington,157-133-7,54.1%,3.0,0.8,77-72-3,51.7%,-3.0,1.2,Usc,179-158-0,53.1%,4.4,0.2,86-81-0,51.5%,9.5,+0.3,Usc,N/A,N/A,60-59-0,50.4%,-5.8,-0.1,Tx-Arlington,N/A,N/A,81-75-4,51.9%,5.7,-0.8
12,75.4,7:00 PM,Thompson-Boling Arena at Food City Center,217,Montana,10,Tennessee,Montana,Montana,Tennessee,Tennessee,N/A,N/A,False,N/A,N/A,False,Montana,141-151-11,48.3%,4.6,-0.1,73-71-5,50.7%,-2.0,-0.1,Tennessee,165-163-4,50.3%,7.0,0.6,77-79-3,49.4%,12.9,+0.9,Tennessee,N/A,N/A,47-43-1,52.2%,-3.7,2.0,Montana,N/A,N/A,100-98-9,50.5%,7.5,0.1
13,71.9,7:00 PM,Alico Arena,114,St Bonavent,191,Fla Gulf Cst,Saint Bonaventure,St. Bonaventure,FGCU,Florida Gulf Coast,N/A,N/A,False,N/A,N/A,False,St Bonavent,154-138-10,52.7%,3.9,0.6,56-56-6,50.0%,-0.7,-0.3,Fla Gulf Cst,103-110-1,48.4%,3.2,-0.3,48-47-1,50.5%,9.1,-0.3,Fla Gulf Cst,N/A,N/A,48-53-0,47.5%,-7.2,0.8,St Bonavent,N/A,N/A,100-86-6,53.8%,7.8,0.7
14,70.4,10:00 PM,War Memorial at the Sobrato Center,226,Lg Beach St,78,San Francisco,Long Beach State,Long Beach St.,San Francisco,San Francisco,N/A,N/A,False,N/A,N/A,False,Lg Beach St,152-144-6,51.4%,-1.2,-0.2,74-74-1,50.0%,-7.2,-0.3,San Francisco,146-162-6,47.4%,4.6,0.4,63-86-2,42.3%,8.7,-0.7,San Francisco,N/A,N/A,52-54-2,49.1%,-7.6,0.2,Lg Beach St,N/A,N/A,57-68-3,45.6%,4.5,-1.0
15,69.2,7:00 PM,EagleBank Arena,233,Central Mich,77,Geo Mason,Central Michigan,Central Michigan,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,Central Mich,139-135-11,50.7%,0.4,0.0,68-66-7,50.8%,-6.8,0.1,Geo Mason,145-152-5,48.8%,-0.1,0.1,67-75-3,47.2%,4.2,-0.3,Geo Mason,N/A,N/A,79-79-2,50.0%,-6.3,0.7,Central Mich,N/A,N/A,57-53-3,51.8%,4.9,-0.1
16,68.9,7:00 PM,University of Dayton Arena,245,Ball St,45,Dayton,Ball State,Ball St.,Dayton,Dayton,N/A,N/A,False,N/A,N/A,False,Ball St,132-157-1,45.7%,2.2,-0.1,65-70-0,48.2%,-3.3,0.5,Dayton,158-158-6,50.0%,7.1,0.9,80-75-3,51.6%,12.4,+1.3,Dayton,N/A,N/A,37-37-2,50.0%,-2.6,1.8,Ball St,N/A,N/A,61-84-1,42.1%,5.2,-1.5
16,68.9,9:00 PM,State Farm Center,256,Oakland,14,Illinois,Oakland,Oakland,Illinois,Illinois,N/A,N/A,False,N/A,N/A,False,Oakland,168-144-4,53.9%,1.6,-0.1,85-67-3,55.9%,-2.8,0.7,Illinois,157-157-11,50.0%,5.0,0.3,78-73-7,51.7%,11.8,+1.1,Illinois,N/A,N/A,53-62-3,46.1%,-6.1,0.3,Oakland,N/A,N/A,87-89-2,49.4%,6.0,-0.9
16,68.9,7:00 PM,Dale F. Halton Arena,174,Richmond,158,Charlotte,Richmond,Richmond,Charlotte,Charlotte,N/A,N/A,False,N/A,N/A,False,Richmond,152-154-7,49.7%,2.9,0.2,60-57-1,51.3%,-1.4,0.7,Charlotte,141-150-5,48.5%,-1.4,-0.5,77-57-3,57.5%,4.4,+1.4,Charlotte,N/A,N/A,78-84-3,48.2%,-8.0,-0.7,Richmond,N/A,N/A,87-90-5,49.2%,6.9,-0.3
19,67.3,7:00 PM,Savage Arena,200,Wright St,148,Toledo,Wright State,Wright St.,Toledo,Toledo,N/A,N/A,False,N/A,N/A,False,Wright St,151-157-4,49.0%,5.2,0.6,66-72-1,47.8%,-0.3,0.1,Toledo,167-147-1,53.2%,6.3,0.7,69-68-0,50.4%,11.9,+0.9,Toledo,N/A,N/A,46-30-1,60.5%,-2.5,2.2,Wright St,N/A,N/A,103-111-3,48.1%,7.8,0.3
20,66.0,10:00 PM,Leavey Center,241,N Dakota St,92,Santa Clara,North Dakota State,North Dakota State,Santa Clara,Santa Clara,N/A,N/A,False,N/A,N/A,False,N Dakota St,133-159-4,45.6%,3.2,-0.3,62-77-2,44.6%,-3.8,-0.3,Santa Clara,150-140-8,51.7%,0.3,0.1,68-79-3,46.3%,4.0,-1.3,Santa Clara,N/A,N/A,83-69-6,54.6%,-8.2,0.3,N Dakota St,N/A,N/A,85-87-2,49.4%,6.4,0.3
21,64.4,9:00 PM,Marriott Center,279,Queens,36,Byu,Queens NC,Queens University Of Charlotte,BYU,Brigham Young,N/A,N/A,False,N/A,N/A,False,Queens,32-28-3,53.3%,1.2,-0.1,14-20-2,41.2%,-7.9,-1.7,Byu,164-149-9,52.4%,8.2,1.0,82-65-6,55.8%,13.4,+1.1,Byu,N/A,N/A,33-40-4,45.2%,-5.9,0.7,Queens,N/A,N/A,15-8-2,65.2%,5.2,1.2
