Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,947-857-31,52.5%,0.9,+0.3
San Antonio,975-893-38,52.2%,3.7,+0.5
Boston,993-919-38,51.9%,3.0,+0.6
Golden State,945-880-38,51.8%,2.3,+0.3
Denver,929-877-35,51.4%,1.9,+0.2
Dallas,938-887-39,51.4%,2.0,+0.1
Miami,975-927-43,51.3%,1.8,+0.1
Memphis,906-863-31,51.2%,-0.4,+0.3
Indiana,914-876-42,51.1%,0.6,+0.3
New York,873-849-23,50.7%,-2.1,+0.1
Toronto,893-875-34,50.5%,0.4,+0.2
Utah,888-871-37,50.5%,1.0,+0.1
Philadelphia,893-878-30,50.4%,-1.1,+0.1
Phoenix,896-892-28,50.1%,0.5,-0.1
New Orleans,864-862-30,50.1%,-1.0,+0.3
Chicago,883-884-24,50.0%,-0.4,+0.1
Orlando,866-877-37,49.7%,-1.4,-0.1
Houston,889-906-26,49.5%,1.3,+0.2
Sacramento,835-854-41,49.4%,-2.4,-0.4
Portland,865-890-27,49.3%,-1.2,-0.3
Charlotte,784-808-33,49.3%,-3.5,-0.1
Detroit,868-895-41,49.2%,-1.1,-0.2
Brooklyn,863-894-34,49.1%,-2.1,-0.4
Cleveland,897-930-36,49.1%,0.2,-0.3
Milwaukee,871-904-35,49.1%,0.2,-0.5
LA Clippers,880-918-20,48.9%,0.8,-0.1
Atlanta,868-931-19,48.3%,-1.4,-0.4
Washington,822-910-37,47.5%,-2.4,-0.3
LA Lakers,870-973-32,47.2%,0.3,-0.4
Minnesota,803-913-27,46.8%,-1.9,-0.4
