Team,Over Record,Over %,Under %,Total +/-
Indiana,8-2-0,80.0%,20.0%,+5.3
Denver,7-2-0,77.8%,22.2%,+9.3
Toronto,7-2-0,77.8%,22.2%,+8.6
Atlanta,7-3-0,70.0%,30.0%,+2.0
Cleveland,8-4-0,66.7%,33.3%,+8.0
Chicago,6-3-0,66.7%,33.3%,+9.4
Boston,6-3-0,66.7%,33.3%,+3.1
Memphis,8-5-0,61.5%,38.5%,+1.9
Philadelphia,5-4-0,55.6%,44.4%,+2.8
New Orleans,5-4-1,55.6%,44.4%,+1.1
Brooklyn,5-4-0,55.6%,44.4%,+7.7
Sacramento,6-5-0,54.6%,45.5%,+1.6
Houston,6-5-1,54.6%,45.5%,-1.0
Portland,5-5-0,50.0%,50.0%,+6.8
Okla City,5-5-0,50.0%,50.0%,-5.8
Minnesota,5-5-0,50.0%,50.0%,-1.8
Golden State,4-4-0,50.0%,50.0%,-3.9
LA Lakers,5-5-0,50.0%,50.0%,+2.1
Miami,4-4-0,50.0%,50.0%,-0.6
Milwaukee,5-6-0,45.5%,54.6%,-0.5
Phoenix,5-6-0,45.5%,54.6%,+0.2
Orlando,4-5-0,44.4%,55.6%,-5.3
San Antonio,5-7-0,41.7%,58.3%,-0.2
Detroit,4-6-0,40.0%,60.0%,+0.6
Dallas,4-6-0,40.0%,60.0%,-7.6
New York,3-5-0,37.5%,62.5%,0.0
LA Clippers,4-8-0,33.3%,66.7%,-5.2
Washington,3-6-0,33.3%,66.7%,-2.6
Utah,3-8-0,27.3%,72.7%,-8.2
Charlotte,3-9-0,25.0%,75.0%,-7.9
