Rank,Hotness Score,Matchup,Time,Location
1,94.1,#4 Dallas  at  #8 Golden State,8:30 PM,Chase Center
2,88.3,#7 New York  at  #11 Orlando,6:00 PM,Kia Center
3,80.4,#9 Minnesota  at  #19 San Antonio,7:00 PM,Frost Bank Center
4,79.9,#5 Memphis  at  #17 LA Lakers,9:30 PM,Crypto.com Arena
5,54.4,#29 Portland  at  #15 Phoenix,8:00 PM,Footprint Center
6,53.6,#27 New Orleans  at  #18 Indiana,5:00 PM,Gainbridge Fieldhouse
7,43.0,#2 Boston  at  #30 Washington,6:00 PM,Capital One Arena
