Team,ATS Record,Cover %,MOV,ATS +/-
Orlando,9-2-1,81.8%,10.8,+5.8
Memphis,12-4-0,75.0%,13.3,+8.3
Cleveland,12-4-0,75.0%,13.5,+4.4
Toronto,10-4-1,71.4%,-3.9,+1.7
Houston,10-4-0,71.4%,11.1,+5.1
LA Clippers,10-6-0,62.5%,4.1,+3.6
Portland,8-5-0,61.5%,-7.5,-1.6
LA Lakers,7-5-0,58.3%,3.3,-0.6
Okla City,7-5-0,58.3%,12.4,+2.7
Golden State,7-5-0,58.3%,2.6,-0.1
Dallas,7-5-0,58.3%,8.6,+2.1
New York,6-5-1,54.6%,11.3,+2.7
New Orleans,7-6-0,53.9%,-4.8,-1.5
Charlotte,8-7-0,53.3%,-3.7,+1.8
Brooklyn,6-6-0,50.0%,-6.3,-1.6
San Antonio,8-9-0,47.1%,0.4,+0.7
Chicago,6-7-0,46.2%,-5.1,-1.8
Miami,6-7-0,46.2%,5.5,+2.1
Indiana,5-6-1,45.5%,1.9,-3.5
Denver,4-6-1,40.0%,1.9,-2.5
Detroit,5-8-0,38.5%,-6.1,-3.6
Washington,5-9-0,35.7%,-13.9,-3.9
Boston,5-10-0,33.3%,7.7,-2.7
Milwaukee,4-8-1,33.3%,4.7,-1.9
Utah,4-8-0,33.3%,-10.2,-4.4
Minnesota,4-9-0,30.8%,4.1,-3.0
Philadelphia,4-9-0,30.8%,-6.0,-5.9
Atlanta,4-9-0,30.8%,-2.8,-4.3
Phoenix,4-10-0,28.6%,1.9,-2.1
Sacramento,4-10-1,28.6%,3.3,-2.0
