Team,Over Record,Over %,Under %,Total +/-
San Antonio,308-277-11,52.7%,47.4%,+0.3
Utah,423-384-14,52.4%,47.6%,+1.2
Milwaukee,430-397-11,52.0%,48.0%,+0.7
Indiana,448-424-14,51.4%,48.6%,+0.7
Minnesota,517-490-16,51.3%,48.7%,+0.9
Atlanta,514-492-9,51.1%,48.9%,+0.7
Denver,376-363-9,50.9%,49.1%,+0.2
Washington,554-535-21,50.9%,49.1%,+0.9
Golden State,384-373-7,50.7%,49.3%,+0.6
Toronto,456-443-7,50.7%,49.3%,+1.4
Portland,482-470-9,50.6%,49.4%,+0.1
LA Lakers,421-413-8,50.5%,49.5%,-0.1
New York,551-544-9,50.3%,49.7%,+0.5
Sacramento,532-526-22,50.3%,49.7%,+0.6
Dallas,356-352-8,50.3%,49.7%,+0.7
LA Clippers,397-393-19,50.3%,49.8%,+0.7
Chicago,477-476-12,50.1%,50.0%,+0.6
Memphis,469-470-6,50.0%,50.1%,+0.1
Phoenix,404-412-11,49.5%,50.5%,+0.2
Philadelphia,482-495-16,49.3%,50.7%,-0.1
Charlotte,553-574-16,49.1%,50.9%,-0.1
Orlando,497-522-16,48.8%,51.2%,0.0
Brooklyn,519-547-14,48.7%,51.3%,+0.6
Detroit,475-508-14,48.3%,51.7%,-0.2
Houston,371-397-8,48.3%,51.7%,+1.0
Boston,329-358-6,47.9%,52.1%,+0.3
Cleveland,412-449-5,47.9%,52.2%,-0.3
Okla City,393-438-8,47.3%,52.7%,-0.4
New Orleans,470-525-14,47.2%,52.8%,-0.1
Miami,346-392-5,46.9%,53.1%,-1.2
