Team,Over Record,Over %,Under %,Total +/-
Atlanta,515-474-10,52.1%,47.9%,+1.0
Washington,483-447-18,51.9%,48.1%,+1.4
Utah,465-436-15,51.6%,48.4%,+0.4
Denver,470-443-15,51.5%,48.5%,+0.8
Okla City,480-455-12,51.3%,48.7%,+0.9
Sacramento,433-411-15,51.3%,48.7%,+0.9
Minnesota,467-444-11,51.3%,48.7%,+0.2
Milwaukee,473-450-17,51.3%,48.8%,+0.7
New York,462-448-9,50.8%,49.2%,+1.1
San Antonio,515-501-13,50.7%,49.3%,+0.4
Phoenix,452-447-11,50.3%,49.7%,-0.1
Portland,442-439-5,50.2%,49.8%,+0.6
New Orleans,442-440-13,50.1%,49.9%,+0.8
Golden State,466-466-13,50.0%,50.0%,-0.4
Miami,528-529-13,50.0%,50.1%,0.0
Toronto,485-496-14,49.4%,50.6%,+0.6
Memphis,474-485-7,49.4%,50.6%,+0.4
Boston,543-556-6,49.4%,50.6%,0.0
Detroit,464-481-19,49.1%,50.9%,-0.1
LA Lakers,456-476-8,48.9%,51.1%,-0.2
Dallas,477-501-11,48.8%,51.2%,+0.2
Indiana,482-509-16,48.6%,51.4%,+0.1
Chicago,454-483-10,48.5%,51.6%,0.0
Charlotte,424-453-13,48.4%,51.7%,+0.1
LA Clippers,416-445-14,48.3%,51.7%,-0.6
Houston,455-494-13,48.0%,52.1%,0.0
Brooklyn,447-492-14,47.6%,52.4%,0.0
Orlando,448-497-14,47.4%,52.6%,-0.3
Cleveland,462-519-7,47.1%,52.9%,-0.3
Philadelphia,440-499-12,46.9%,53.1%,-0.9
