Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
1,83.1,10:30 PM,Crypto.com Arena,10,Denver,14,La Lakers,DEN Nuggets,Denver,LA Lakers,L.A. Lakers,+4.5,−112,True,-4.5,−108,False,Denver,5-8-1,38.5%,1.1,-1.3,2-4-0,33.3%,-1.0,-1.1,La Lakers,7-8-0,46.7%,1.1,-2.6,5-3-0,62.5%,7.3,2.0,Denver,+4.5,−112,3-1-0,75.0%,-1.0,4.6,La Lakers,-4.5,−108,5-6-0,45.5%,5.0,-1.3,1,83.1,10:30 PM,Crypto.com Arena,10,Denver,14,La Lakers,DEN Nuggets,Denver,LA Lakers,L.A. Lakers,+4.5,−112,True,-4.5,−108,False,Denver,930-880-35,51.4%,1.9,0.2,445-442-20,50.2%,-2.0,-0.3,La Lakers,871-976-32,47.2%,0.3,-0.4,426-481-18,47.0%,3.5,0.0,Denver,+4.5,−112,381-350-16,52.1%,-4.4,0.8,La Lakers,-4.5,−108,463-544-19,46.0%,5.4,-1.2,1,83.1,10:30 PM,Crypto.com Arena,10,Denver,14,La Lakers,DEN Nuggets,Denver,LA Lakers,L.A. Lakers,+4.5,−112,True,-4.5,−108,False,Denver,435-440-20,49.7%,1.6,-0.1,207-214-9,49.2%,-1.7,-0.6,La Lakers,404-450-12,47.3%,-1.8,-0.3,197-215-6,47.8%,0.8,0.2,Denver,+4.5,−112,180-165-8,52.2%,-4.4,1.1,La Lakers,-4.5,−108,166-196-6,45.9%,4.3,-1.5
2,76.1,8:30 PM,Frost Bank Center,4,Golden State,19,San Antonio,GS Warriors,Golden State,SA Spurs,San Antonio,-3,−105,False,+3,−115,True,Golden State,10-5-0,66.7%,10.1,7.0,6-3-0,66.7%,10.6,8.4,San Antonio,8-8-0,50.0%,0.0,2.7,6-4-0,60.0%,5.8,5.8,San Antonio,+3,−115,5-6-0,45.5%,-4.3,1.9,Golden State,-3,−105,6-4-0,60.0%,12.9,6.0,2,76.1,8:30 PM,Frost Bank Center,4,Golden State,19,San Antonio,GS Warriors,Golden State,SA Spurs,San Antonio,-3,−105,False,+3,−115,True,Golden State,946-883-38,51.7%,2.3,0.3,453-458-19,49.7%,-1.2,-0.2,San Antonio,977-895-38,52.2%,3.7,0.5,501-427-20,54.0%,7.0,0.8,San Antonio,+3,−115,291-295-8,49.7%,-5.6,0.0,Golden State,-3,−105,550-524-22,51.2%,7.6,0.1,2,76.1,8:30 PM,Frost Bank Center,4,Golden State,19,San Antonio,GS Warriors,Golden State,SA Spurs,San Antonio,-3,−105,False,+3,−115,True,Golden State,473-457-21,50.9%,5.3,0.1,226-236-9,48.9%,2.3,-0.4,San Antonio,429-418-15,50.7%,1.0,0.2,217-201-3,51.9%,3.8,0.4,San Antonio,+3,−115,196-199-8,49.6%,-6.5,-0.1,Golden State,-3,−105,359-343-19,51.1%,8.6,0.1
3,73.4,8:00 PM,United Center,8,Memphis,25,Chicago,MEM Grizzlies,Memphis,CHI Bulls,Chicago,-5.5,−108,False,+5.5,−112,True,Memphis,10-6-0,62.5%,6.4,5.2,4-3-0,57.1%,4.6,6.1,Chicago,8-9-0,47.1%,-6.2,-0.5,3-4-0,42.9%,-9.9,-5.1,Chicago,+5.5,−112,8-8-0,50.0%,-6.1,0.5,Memphis,-5.5,−108,5-5-0,50.0%,8.6,3.7,3,73.4,8:00 PM,United Center,8,Memphis,25,Chicago,MEM Grizzlies,Memphis,CHI Bulls,Chicago,-5.5,−108,False,+5.5,−112,True,Memphis,909-864-31,51.3%,-0.4,0.3,444-437-16,50.4%,-3.1,0.4,Chicago,885-887-24,49.9%,-0.5,0.1,428-458-10,48.3%,1.6,-0.7,Chicago,+5.5,−112,479-472-12,50.4%,-5.0,0.6,Memphis,-5.5,−108,425-404-16,51.3%,5.0,-0.4,3,73.4,8:00 PM,United Center,8,Memphis,25,Chicago,MEM Grizzlies,Memphis,CHI Bulls,Chicago,-5.5,−108,False,+5.5,−112,True,Memphis,433-418-13,50.9%,-0.6,0.3,204-216-6,48.6%,-3.2,-0.2,Chicago,403-421-13,48.9%,-1.9,-0.4,197-215-5,47.8%,-0.7,-1.4,Chicago,+5.5,−112,243-259-9,48.4%,-5.8,-0.1,Memphis,-5.5,−108,199-191-8,51.0%,5.0,-0.3
4,68.6,7:00 PM,Kia Center,21,Detroit,9,Orlando,DET Pistons,Detroit,ORL Magic,Orlando,+9.5,−112,True,-9.5,−108,False,Detroit,9-7-1,56.3%,-1.2,1.9,5-3-1,62.5%,2.0,4.4,Orlando,9-8-0,52.9%,3.5,2.2,6-1-0,85.7%,16.3,9.2,Detroit,+9.5,−112,7-3-1,70.0%,-3.0,3.4,Orlando,-9.5,−108,7-3-0,70.0%,11.0,4.8,4,68.6,7:00 PM,Kia Center,21,Detroit,9,Orlando,DET Pistons,Detroit,ORL Magic,Orlando,+9.5,−112,True,-9.5,−108,False,Detroit,870-897-41,49.2%,-1.1,-0.2,434-444-25,49.4%,-3.7,0.0,Orlando,869-878-37,49.7%,-1.4,-0.1,415-444-18,48.3%,1.3,-0.3,Detroit,+9.5,−112,474-496-25,48.9%,-6.1,0.3,Orlando,-9.5,−108,362-365-14,49.8%,5.1,-0.7,4,68.6,7:00 PM,Kia Center,21,Detroit,9,Orlando,DET Pistons,Detroit,ORL Magic,Orlando,+9.5,−112,True,-9.5,−108,False,Detroit,391-406-22,49.1%,-3.6,-0.1,192-206-13,48.2%,-6.0,-0.3,Orlando,416-406-13,50.6%,-3.5,-0.1,191-204-8,48.4%,-1.3,-0.3,Detroit,+9.5,−112,273-283-19,49.1%,-6.7,0.3,Orlando,-9.5,−108,118-102-3,53.6%,4.8,-0.2
5,65.1,8:00 PM,Fiserv Forum,22,Charlotte,12,Milwaukee,CHA Hornets,Charlotte,MIL Bucks,Milwaukee,+7.5,−112,True,-7.5,−108,False,Charlotte,9-6-0,60.0%,-4.5,1.2,4-3-0,57.1%,-9.0,-1.9,Milwaukee,6-9-1,40.0%,-0.1,-3.3,4-4-1,50.0%,6.1,0.4,Charlotte,+7.5,−112,9-5-0,64.3%,-5.1,1.4,Milwaukee,-7.5,−108,5-6-1,45.5%,3.3,-3.3,5,65.1,8:00 PM,Fiserv Forum,22,Charlotte,12,Milwaukee,CHA Hornets,Charlotte,MIL Bucks,Milwaukee,+7.5,−112,True,-7.5,−108,False,Charlotte,787-809-33,49.3%,-3.5,-0.1,394-404-19,49.4%,-6.4,-0.2,Milwaukee,873-906-35,49.1%,0.2,-0.5,420-456-19,48.0%,3.0,-0.5,Charlotte,+7.5,−112,541-571-28,48.7%,-6.9,-0.1,Milwaukee,-7.5,−108,469-467-25,50.1%,5.5,-0.7,5,65.1,8:00 PM,Fiserv Forum,22,Charlotte,12,Milwaukee,CHA Hornets,Charlotte,MIL Bucks,Milwaukee,+7.5,−112,True,-7.5,−108,False,Charlotte,388-411-18,48.6%,-2.7,-0.3,195-203-13,49.0%,-4.9,-0.3,Milwaukee,440-447-20,49.6%,2.7,-0.5,213-217-13,49.5%,5.4,-0.1,Charlotte,+7.5,−112,238-264-16,47.4%,-6.9,-0.5,Milwaukee,-7.5,−108,306-288-17,51.5%,6.7,-0.4
6,61.1,5:00 PM,Delta Center,6,New York,28,Utah,NY Knicks,New York,UTA Jazz,Utah,-8.5,−112,False,+8.5,−108,True,New York,7-7-1,50.0%,6.4,1.2,4-4-0,50.0%,2.0,-0.8,Utah,7-8-0,46.7%,-10.7,-3.5,2-4-0,33.3%,-14.0,-8.9,Utah,+8.5,−108,7-8-0,46.7%,-10.7,-3.5,New York,-8.5,−112,7-6-1,53.9%,8.5,2.5,6,61.1,5:00 PM,Delta Center,6,New York,28,Utah,NY Knicks,New York,UTA Jazz,Utah,-8.5,−112,False,+8.5,−108,True,New York,875-850-24,50.7%,-2.1,0.2,450-409-14,52.4%,-4.3,0.7,Utah,890-873-37,50.5%,1.0,0.1,454-412-22,52.4%,5.0,0.7,Utah,+8.5,−108,393-409-16,49.0%,-5.6,0.2,New York,-8.5,−112,323-302-6,51.7%,4.5,-0.4,6,61.1,5:00 PM,Delta Center,6,New York,28,Utah,NY Knicks,New York,UTA Jazz,Utah,-8.5,−112,False,+8.5,−108,True,New York,415-408-15,50.4%,-2.3,0.5,216-193-8,52.8%,-4.0,1.0,Utah,434-411-21,51.4%,2.1,0.5,213-196-13,52.1%,5.4,0.9,Utah,+8.5,−108,179-168-7,51.6%,-5.0,0.7,New York,-8.5,−112,150-124-4,54.7%,5.6,0.9
7,48.0,8:00 PM,Toyota Center,29,Portland,5,Houston,POR Trail Blazers,Portland,HOU Rockets,Houston,+12.5,−112,True,-12.5,−108,False,Portland,9-6-1,60.0%,-8.4,-0.2,4-3-1,57.1%,-9.5,-0.1,Houston,12-5-0,70.6%,9.6,6.3,8-2-0,80.0%,13.7,7.7,Portland,+12.5,−112,9-6-1,60.0%,-8.4,-0.2,Houston,-12.5,−108,9-4-0,69.2%,12.7,6.9,7,48.0,8:00 PM,Toyota Center,29,Portland,5,Houston,POR Trail Blazers,Portland,HOU Rockets,Houston,+12.5,−112,True,-12.5,−108,False,Portland,867-891-27,49.3%,-1.2,-0.3,426-449-12,48.7%,-4.5,-0.5,Houston,894-906-26,49.7%,1.4,0.2,433-455-18,48.8%,4.1,0.1,Portland,+12.5,−112,453-490-15,48.0%,-6.7,-0.3,Houston,-12.5,−108,509-518-15,49.6%,6.0,-0.3,7,48.0,8:00 PM,Toyota Center,29,Portland,5,Houston,POR Trail Blazers,Portland,HOU Rockets,Houston,+12.5,−112,True,-12.5,−108,False,Portland,419-433-18,49.2%,-1.4,-0.4,206-217-6,48.7%,-4.3,-0.6,Houston,431-445-14,49.2%,0.4,-0.2,212-218-9,49.3%,2.9,0.0,Portland,+12.5,−112,209-238-10,46.8%,-7.4,-0.8,Houston,-12.5,−108,239-236-7,50.3%,6.4,-0.3
