Team,ATS Record,Cover %,MOV,ATS +/-
Dallas,1-0-0,100.0%,23.0,+16.5
Toronto,1-0-0,100.0%,-2.0,+4.0
Brooklyn,1-0-0,100.0%,-4.0,+9.5
Miami,2-0-0,100.0%,14.0,+6.3
Denver,1-0-0,100.0%,-3.0,+0.5
Golden State,1-0-0,100.0%,6.0,+11.0
Sacramento,1-0-0,100.0%,8.0,+2.0
Phoenix,1-0-0,100.0%,6.0,+2.0
Houston,1-0-0,100.0%,6.0,+12.5
Indiana,1-0-0,100.0%,7.0,+11.5
Atlanta,1-0-0,100.0%,1.0,+17.0
LA Lakers,1-1-0,50.0%,-2.5,-6.8
Milwaukee,1-1-0,50.0%,0.0,-8.3
LA Clippers,1-1-0,50.0%,2.0,+1.8
Utah,1-2-0,33.3%,-13.0,-4.0
Minnesota,1-2-0,33.3%,4.3,-1.3
New York,1-2-0,33.3%,2.3,-0.8
Philadelphia,0-2-0,0.0%,-13.5,-16.0
New Orleans,0-1-0,0.0%,-2.0,-0.5
Chicago,0-1-0,0.0%,-9.0,-16.5
Charlotte,0-1-0,0.0%,5.0,-1.5
Washington,0-2-0,0.0%,-22.0,-13.5
Portland,0-1-0,0.0%,-13.0,-9.0
Okla City,0-1-0,0.0%,12.0,-0.5
