Team,ATS Record,Cover %,MOV,ATS +/-
LA Lakers,1-0-0,100.0%,4.0,+3.0
Golden State,1-0-0,100.0%,15.0,+12.0
Indiana,1-0-0,100.0%,-4.0,+1.5
Detroit,2-0-0,100.0%,3.0,+12.8
San Antonio,2-0-0,100.0%,15.5,+12.5
Phoenix,1-0-0,100.0%,12.0,+15.5
Brooklyn,3-0-0,100.0%,3.3,+12.8
Memphis,2-0-0,100.0%,18.0,+20.8
Okla City,2-1-0,66.7%,14.3,+6.8
Toronto,2-1-0,66.7%,-9.3,+2.3
Cleveland,2-1-0,66.7%,8.3,+1.7
Portland,1-1-1,50.0%,-14.7,-2.2
Minnesota,1-1-0,50.0%,7.5,0.0
Houston,1-1-0,50.0%,6.0,-0.8
Dallas,1-1-0,50.0%,-0.5,-0.8
Charlotte,1-1-0,50.0%,-9.0,-0.8
Denver,1-1-0,50.0%,15.5,+7.3
LA Clippers,1-2-0,33.3%,1.3,+3.7
Sacramento,1-2-0,33.3%,-2.0,-8.2
Orlando,0-2-0,0.0%,-14.5,-7.8
Utah,0-1-0,0.0%,-17.0,-10.5
Washington,0-1-0,0.0%,-15.0,-3.0
Boston,0-1-0,0.0%,10.0,-0.5
New Orleans,0-2-0,0.0%,-16.5,-15.5
Milwaukee,0-2-0,0.0%,-16.5,-8.8
Atlanta,0-3-0,0.0%,-14.7,-14.7
Chicago,0-2-0,0.0%,-17.5,-7.8
