Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,2-0-0,100.0%,3.5,+6.0
Okla City,1-0-0,100.0%,15.0,+17.0
Denver,2-0-0,100.0%,-0.5,+4.8
Brooklyn,7-1-0,87.5%,-0.6,+8.6
Indiana,4-1-0,80.0%,-1.6,+3.3
Golden State,4-1-0,80.0%,4.4,+9.1
LA Clippers,5-2-0,71.4%,-0.9,+5.4
Detroit,7-3-0,70.0%,-2.6,+3.7
Houston,2-1-0,66.7%,-0.3,+5.0
Memphis,2-1-0,66.7%,6.7,+10.3
Phoenix,2-1-0,66.7%,2.0,+4.5
Toronto,8-4-0,66.7%,-8.0,+1.0
Charlotte,6-4-0,60.0%,-6.0,+1.4
Portland,6-5-1,54.6%,-9.0,-1.3
Dallas,1-1-1,50.0%,0.3,+3.2
San Antonio,4-4-0,50.0%,-3.9,+1.3
Miami,2-2-0,50.0%,-6.0,-1.6
LA Lakers,2-2-0,50.0%,-9.5,-6.1
Sacramento,2-2-0,50.0%,1.0,+2.0
Chicago,5-5-0,50.0%,-5.2,+1.5
Atlanta,3-3-0,50.0%,-9.5,-0.9
Utah,4-6-0,40.0%,-13.3,-6.4
Philadelphia,2-4-0,33.3%,-7.8,-2.5
Milwaukee,1-3-0,25.0%,-10.3,-3.1
Washington,2-7-0,22.2%,-13.7,-3.9
New Orleans,1-5-0,16.7%,-10.2,-5.9
Orlando,1-5-0,16.7%,-8.5,-2.8
New York,0-1-0,0.0%,-23.0,-17.0
