Team,ATS Record,Cover %,MOV,ATS +/-
Golden State,2-0-0,100.0%,14.5,+18.5
Brooklyn,6-1-0,85.7%,1.1,+9.1
Miami,5-1-0,83.3%,4.3,+5.1
Memphis,4-1-0,80.0%,7.0,+6.3
Houston,3-1-0,75.0%,9.8,+7.8
Detroit,6-2-0,75.0%,0.6,+5.1
Portland,6-2-0,75.0%,-2.9,+4.2
San Antonio,5-2-0,71.4%,-0.3,+4.1
Phoenix,2-1-0,66.7%,1.3,+3.2
New York,4-2-0,66.7%,10.8,+5.5
Boston,2-1-0,66.7%,14.7,+3.3
Indiana,4-2-0,66.7%,0.0,+1.3
Toronto,7-4-0,63.6%,-5.5,+3.1
Sacramento,3-2-1,60.0%,7.7,+3.5
Chicago,4-3-0,57.1%,-2.6,+2.8
Dallas,3-3-1,50.0%,8.7,+2.4
Okla City,1-1-0,50.0%,12.5,+5.5
Minnesota,3-3-0,50.0%,1.3,-4.7
Utah,4-4-0,50.0%,-12.3,-4.9
Charlotte,3-4-0,42.9%,-8.1,-3.1
Atlanta,3-4-0,42.9%,-2.0,-0.2
Milwaukee,3-5-0,37.5%,-2.4,-4.1
Philadelphia,3-6-0,33.3%,-7.0,-4.0
Denver,1-2-0,33.3%,7.7,-1.3
LA Clippers,2-4-0,33.3%,-5.7,-1.8
LA Lakers,1-3-0,25.0%,-6.3,-8.4
Washington,2-6-0,25.0%,-14.6,-4.9
New Orleans,2-7-0,22.2%,-10.3,-6.1
Orlando,1-5-0,16.7%,-4.3,-1.4
