Team,ATS Record,Cover %,MOV,ATS +/-
Boston,194-161-6,54.7%,2.1,+1.7
Memphis,205-173-2,54.2%,-2.1,+0.2
New Orleans,191-166-7,53.5%,-3.0,+0.7
Portland,189-168-7,52.9%,-1.3,+1.2
Toronto,184-166-7,52.6%,-1.4,+0.9
Golden State,186-170-8,52.3%,-0.1,+0.6
Okla City,174-163-7,51.6%,-1.7,+0.1
Dallas,176-165-7,51.6%,0.3,+0.2
Chicago,196-185-6,51.4%,-0.9,+0.2
Phoenix,181-173-3,51.1%,-1.3,-0.1
Miami,168-161-13,51.1%,-0.5,-0.4
San Antonio,175-168-8,51.0%,2.4,+0.5
Orlando,177-177-7,50.0%,-3.3,-0.4
New York,175-176-7,49.9%,-3.5,+0.2
Charlotte,184-186-6,49.7%,-4.9,0.0
Milwaukee,191-195-7,49.5%,-1.3,-0.2
Sacramento,178-182-10,49.4%,-5.5,-0.9
LA Clippers,188-194-4,49.2%,-0.6,+0.4
LA Lakers,164-172-3,48.8%,-2.2,-0.7
Minnesota,174-183-9,48.7%,-3.7,-0.1
Detroit,185-196-7,48.6%,-3.0,-0.7
Atlanta,189-202-6,48.3%,-2.5,-0.6
Washington,183-196-4,48.3%,-3.7,-0.1
Philadelphia,178-192-5,48.1%,-3.1,+0.1
Houston,171-190-5,47.4%,-0.9,-0.2
Utah,171-190-9,47.4%,-1.3,-0.5
Denver,162-187-7,46.4%,-2.0,-1.2
Cleveland,174-201-10,46.4%,-3.0,-1.4
Indiana,175-208-5,45.7%,-2.1,-0.9
Brooklyn,167-206-5,44.8%,-5.3,-1.6
