Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
Chicago,Washington,Chicago,-5.5,244.,235,False
Milwaukee,Miami,Milwaukee,6.0,222.,209,False
Houston,Minnesota,Houston,2.5,220.,228,False
San Antonio,Utah,San Antonio,-2.0,225.,243,False
L.A. Lakers,Phoenix,Phoenix,-2.5,234.5.,227,True
