Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,2-1-1,66.7%,-15.4,-2.6
Gard-Webb,72-43-2,62.6%,-3.8,+2.0
Hofstra,85-52-4,62.0%,2.4,+2.1
Wichita St,63-41-3,60.6%,3.5,+1.1
W Georgia,3-2-0,60.0%,-18.0,-0.3
Virginia,65-44-3,59.6%,3.4,+0.3
Providence,63-43-2,59.4%,-1.7,+1.9
Baylor,60-41-3,59.4%,0.4,+0.6
St Marys,56-39-2,59.0%,6.6,+1.9
NW State,63-44-3,58.9%,-10.9,+0.9
Vanderbilt,64-45-3,58.7%,-5.8,+1.2
S Florida,64-45-5,58.7%,-8.0,+1.0
UC Davis,81-57-1,58.7%,-2.0,+2.6
Sam Hous St,62-44-3,58.5%,-2.2,+1.2
E Washingtn,96-70-2,57.8%,-2.7,+1.5
SE Louisiana,64-47-0,57.7%,-8.4,+0.3
Towson,69-51-4,57.5%,-0.1,+1.5
Toledo,81-60-1,57.5%,1.9,+1.2
Buffalo,74-55-3,57.4%,0.0,+2.3
TX A&M-CC,59-44-1,57.3%,-3.6,+1.8
GA Tech,67-50-1,57.3%,-5.8,+1.7
Lafayette,64-48-1,57.1%,-6.8,+1.3
Lipscomb,69-52-2,57.0%,-3.0,+1.5
Yale,70-53-5,56.9%,1.4,+1.4
Kansas St,62-47-1,56.9%,-5.3,+0.5
N Colorado,80-61-4,56.7%,-2.9,+1.9
Utah Valley,64-49-2,56.6%,-3.5,+1.6
Seton Hall,64-49-2,56.6%,-1.9,+1.0
Oakland,87-67-3,56.5%,-3.0,+0.8
St Peters,84-65-1,56.4%,-3.5,+1.1
Elon,80-62-0,56.3%,-6.7,+1.4
Santa Clara,58-45-3,56.3%,-4.9,+1.0
Temple,63-49-5,56.3%,-3.1,+0.1
Jksnville St,81-63-6,56.3%,-3.0,+1.2
Campbell,55-43-3,56.1%,-4.3,+1.0
Texas A&M,55-43-2,56.1%,-1.5,+1.8
Boise St,69-54-2,56.1%,1.2,+1.4
Stetson,60-47-5,56.1%,-9.5,+0.6
Marquette,60-47-2,56.1%,-1.6,+1.0
Loyola Mymt,65-51-6,56.0%,-6.1,+0.8
Stony Brook,66-52-2,55.9%,-3.0,+0.1
Georgia,63-50-1,55.8%,-7.0,-0.3
Mississippi,63-50-1,55.8%,-4.0,+0.1
Lehigh,63-50-0,55.8%,-4.1,+0.8
S Alabama,74-59-4,55.6%,-6.3,-0.4
James Mad,70-56-2,55.6%,-1.5,+1.5
Arizona,58-47-2,55.2%,5.1,+0.3
Albany,58-47-4,55.2%,-1.9,+1.2
UCSB,74-60-2,55.2%,-0.2,+0.9
Florida A&M,64-52-0,55.2%,-13.9,+0.8
Northwestern,59-48-3,55.1%,-5.0,+1.0
Rob Morris,70-57-0,55.1%,-6.2,-0.2
NC Central,54-44-2,55.1%,-5.4,0.0
USC,60-49-0,55.1%,-2.0,-0.3
Miami,60-49-1,55.1%,-1.7,+1.0
Jackson St,71-58-2,55.0%,-8.7,+0.5
Cal St Nrdge,77-63-4,55.0%,-8.1,+0.5
Hsn Christian,55-45-1,55.0%,-13.9,-0.5
Maine,67-55-1,54.9%,-12.9,-0.5
Texas,56-46-0,54.9%,-3.3,+0.2
S Dakota St,70-58-1,54.7%,-0.7,0.0
N Arizona,82-68-3,54.7%,-10.7,-0.4
Merrimack,41-34-3,54.7%,-4.5,+0.9
Princeton,60-50-3,54.6%,2.3,+1.9
North Texas,67-56-4,54.5%,-3.4,+0.7
Mass Lowell,61-51-0,54.5%,-4.4,+0.6
Furman,74-62-3,54.4%,1.2,+1.3
Loyola-Chi,62-52-4,54.4%,-0.5,+0.1
Georgetown,57-48-1,54.3%,-6.1,+1.6
Montana St,78-66-6,54.2%,-5.4,-0.1
S Utah,80-68-1,54.1%,-6.8,+0.4
NJIT,61-52-2,54.0%,-7.4,+0.3
Bellarmine,34-29-1,54.0%,-7.0,+0.8
Portland St,75-64-5,54.0%,-4.4,+0.4
Colgate,63-54-2,53.9%,-0.6,+0.8
Notre Dame,56-48-4,53.9%,-2.8,+1.0
Davidson,64-55-1,53.8%,0.5,+0.7
Navy,57-49-1,53.8%,-2.0,+1.3
N Illinois,79-68-2,53.7%,-7.2,+0.5
Chattanooga,79-68-1,53.7%,-1.9,+0.7
NC-Grnsboro,72-62-1,53.7%,0.1,+1.9
Sac State,73-63-5,53.7%,-7.1,-0.1
Army,59-51-2,53.6%,-4.6,-0.1
S Carolina,59-51-1,53.6%,-4.5,+0.5
Marist,74-64-3,53.6%,-6.0,+0.5
Idaho St,82-71-1,53.6%,-8.4,+1.1
Canisius,76-66-6,53.5%,-4.3,+0.2
Villanova,61-53-3,53.5%,4.0,-0.7
SC Upstate,61-53-5,53.5%,-9.5,+0.7
Brown,62-54-3,53.5%,-4.6,+1.4
E Tenn St,70-61-3,53.4%,-0.5,+1.1
American,63-55-1,53.4%,-6.3,+0.7
Coppin St,71-62-4,53.4%,-15.3,-0.4
Nevada,64-56-3,53.3%,-0.7,+0.4
Bucknell,64-56-1,53.3%,-3.4,+0.6
Niagara,80-70-1,53.3%,-6.6,+0.3
Tennessee,57-50-0,53.3%,0.6,+0.5
N Florida,66-58-1,53.2%,-8.2,+0.2
VCU,58-51-0,53.2%,1.7,+0.1
Grambling St,59-52-1,53.2%,-9.4,+1.2
Geo Mason,60-53-2,53.1%,-4.0,+1.8
IPFW,79-70-1,53.0%,-3.5,+0.2
Central Conn,62-55-1,53.0%,-10.9,+0.5
Tulane,54-48-3,52.9%,-7.1,+1.0
Kansas City,54-48-3,52.9%,-8.0,+0.3
Boston U,63-56-5,52.9%,-2.0,+1.8
WI-Milwkee,73-65-3,52.9%,-5.7,-0.1
Morehead St,82-73-5,52.9%,-4.7,+0.5
South Dakota,69-62-1,52.7%,-5.1,-0.3
W Carolina,80-72-2,52.6%,-8.5,-0.2
San Diego,62-56-1,52.5%,-7.1,+0.7
Vermont,53-48-3,52.5%,3.8,-0.1
S Car State,64-58-0,52.5%,-13.5,+0.4
Fresno St,67-61-2,52.3%,-2.6,+1.0
Norfolk St,56-51-1,52.3%,-4.3,+0.3
N Kentucky,67-61-1,52.3%,-2.1,+0.7
Alabama St,56-51-3,52.3%,-11.7,-1.4
Penn St,56-51-3,52.3%,-4.9,+0.7
Citadel,68-62-5,52.3%,-11.5,-0.2
Maryland BC,57-52-2,52.3%,-5.0,+1.5
Radford,58-53-3,52.3%,-3.5,+1.2
Mercer,72-66-2,52.2%,-3.5,+0.3
Fairfield,73-67-2,52.1%,-4.8,-0.1
Wofford,76-70-2,52.1%,-2.1,+0.5
Maryland,52-48-5,52.0%,-1.9,+0.9
Monmouth,79-73-4,52.0%,-4.1,-0.1
W Kentucky,66-61-0,52.0%,-2.3,-0.6
Binghamton,54-50-2,51.9%,-10.0,+0.7
Arkansas,55-51-0,51.9%,-2.9,-0.1
N Hampshire,56-52-1,51.9%,-5.7,-0.1
Maryland ES,56-52-2,51.9%,-14.4,-0.7
Bowling Grn,71-66-1,51.8%,-3.9,-0.2
Jacksonville,59-55-1,51.8%,-7.7,-0.4
UC Irvine,78-73-5,51.7%,0.9,+0.9
TX-Arlington,78-73-3,51.7%,-3.0,+1.2
E Illinois,80-75-2,51.6%,-8.2,+0.8
High Point,49-46-2,51.6%,-5.6,-1.7
McNeese St,49-46-3,51.6%,-8.5,+0.7
Texas St,67-63-6,51.5%,-2.7,+0.4
Valparaiso,68-64-5,51.5%,-3.9,-0.5
Duquesne,51-48-1,51.5%,-5.5,-0.3
Cal Baptist,34-32-2,51.5%,-4.4,+0.3
Central Mich,70-66-7,51.5%,-6.7,+0.3
Hampton,53-50-0,51.5%,-8.0,+0.2
Illinois,54-51-3,51.4%,-2.5,+0.6
BYU,54-51-2,51.4%,2.6,+1.1
UC Riverside,73-69-5,51.4%,-6.3,-0.1
Presbyterian,55-52-2,51.4%,-10.9,-0.5
Columbia,56-53-3,51.4%,-6.8,0.0
Colorado St,57-54-0,51.4%,-2.4,+0.3
