Team,ATS Record,Cover %,MOV,ATS +/-
Boston,513-436-20,54.1%,4.4,+0.9
Okla City,454-412-15,52.4%,1.3,+0.4
Philadelphia,458-419-17,52.2%,-0.1,+0.4
Dallas,450-423-20,51.6%,0.7,+0.5
Miami,460-437-23,51.3%,0.9,+0.2
Memphis,442-421-13,51.2%,-0.4,+0.4
Indiana,438-418-19,51.2%,0.3,+0.4
Utah,438-418-21,51.2%,2.0,+0.4
LA Clippers,458-441-7,51.0%,2.9,+0.3
Golden State,478-463-21,50.8%,5.1,0.0
Orlando,423-410-14,50.8%,-3.4,-0.1
San Antonio,433-425-15,50.5%,0.9,+0.2
Toronto,454-446-14,50.4%,2.2,+0.2
New York,421-414-15,50.4%,-2.2,+0.5
Sacramento,406-407-24,49.9%,-2.3,-0.3
New Orleans,421-424-11,49.8%,-0.6,+0.3
Brooklyn,421-426-16,49.7%,-2.1,0.0
Denver,440-446-20,49.7%,1.6,-0.1
Milwaukee,445-453-20,49.6%,2.7,-0.5
Portland,425-438-18,49.3%,-1.5,-0.4
Houston,436-450-14,49.2%,0.4,-0.2
Chicago,409-425-14,49.0%,-1.9,-0.3
Phoenix,424-443-10,48.9%,-1.3,-0.7
Detroit,395-413-22,48.9%,-3.6,-0.1
Charlotte,394-418-18,48.5%,-2.7,-0.3
Atlanta,425-455-8,48.3%,-1.0,-0.6
Cleveland,429-471-21,47.7%,0.7,-0.4
Washington,401-442-18,47.6%,-2.4,-0.6
LA Lakers,409-457-12,47.2%,-1.9,-0.4
Minnesota,395-444-14,47.1%,-1.1,-0.1
