Team,ATS Record,Cover %,MOV,ATS +/-
LA Clippers,23-10-0,69.7%,2.7,+1.6
Miami,22-10-0,68.8%,5.7,+3.7
Sacramento,18-9-0,66.7%,0.6,+2.1
Boston,24-14-1,63.2%,7.4,+3.8
Indiana,20-12-0,62.5%,3.7,+1.3
Okla City,17-12-1,58.6%,1.9,+1.8
Charlotte,16-13-0,55.2%,1.7,+2.7
Denver,19-16-0,54.3%,2.6,+0.6
Toronto,16-14-0,53.3%,-0.6,-3.4
Portland,16-15-0,51.6%,-0.8,+0.7
Orlando,16-15-0,51.6%,-0.4,+1.9
Milwaukee,16-16-0,50.0%,3.4,-0.3
San Antonio,15-15-0,50.0%,0.3,+1.8
Cleveland,18-19-0,48.7%,2.2,+0.6
Philadelphia,15-16-0,48.4%,0.7,+0.8
Golden State,17-19-0,47.2%,3.9,-1.5
Houston,15-17-0,46.9%,-0.3,-1.1
Chicago,14-16-0,46.7%,-0.7,-0.6
Utah,13-15-1,46.4%,1.6,-1.0
Minnesota,13-15-0,46.4%,0.9,+1.4
Detroit,13-15-0,46.4%,-3.0,+0.2
Phoenix,14-17-1,45.2%,-0.5,-2.5
Dallas,13-18-0,41.9%,-2.7,-1.9
New York,10-14-1,41.7%,-7.0,-2.6
Atlanta,12-17-0,41.4%,-1.1,-2.1
New Orleans,10-15-1,40.0%,-1.9,-1.0
LA Lakers,13-20-0,39.4%,-1.7,-2.0
Brooklyn,11-17-0,39.3%,-8.4,-5.6
Memphis,10-17-0,37.0%,-3.4,-4.1
Washington,10-18-1,35.7%,-7.3,-3.8
