Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,466-413-18,53.0%,1.1,+0.7
Okla City,504-465-11,52.0%,2.4,+0.2
San Antonio,602-556-20,52.0%,4.6,+0.3
New York,369-350-9,51.3%,-0.7,+0.3
Cleveland,487-469-21,50.9%,2.4,+0.1
Orlando,396-383-17,50.8%,0.1,-0.2
Brooklyn,397-386-14,50.7%,-1.0,-0.5
Utah,465-453-22,50.7%,1.8,+0.1
Boston,557-546-29,50.5%,3.9,+0.5
Portland,425-418-18,50.4%,-0.1,+0.1
Houston,492-487-12,50.3%,2.6,+0.1
Denver,513-511-24,50.1%,2.0,-0.2
Toronto,441-441-16,50.0%,1.4,+0.3
New Orleans,397-399-11,49.9%,-0.4,-0.1
Golden State,507-512-25,49.8%,3.1,-0.5
Phoenix,460-469-15,49.5%,2.0,-0.3
LA Clippers,465-476-14,49.4%,2.0,-0.1
Detroit,390-403-21,49.2%,0.6,-0.3
Miami,532-553-25,49.0%,2.1,-0.5
Charlotte,305-318-9,49.0%,-2.1,+0.1
Dallas,516-538-19,49.0%,2.0,-0.7
Philadelphia,400-422-17,48.7%,0.3,-0.5
Chicago,424-452-12,48.4%,-0.2,-0.7
Indiana,444-480-19,48.1%,0.4,-0.6
Atlanta,403-439-8,47.9%,-0.6,-0.6
Milwaukee,418-468-20,47.2%,0.8,-1.1
Washington,339-390-12,46.5%,-1.9,-0.8
LA Lakers,447-525-15,46.0%,1.7,-0.7
Sacramento,325-387-16,45.7%,-2.4,-1.5
Minnesota,315-386-17,44.9%,-0.9,-1.0
