Team,Over Record,Over %,Under %,Total +/-
Indiana,9-2-0,81.8%,18.2%,+4.0
Atlanta,8-2-0,80.0%,20.0%,+6.1
Cleveland,9-3-0,75.0%,25.0%,+9.3
Denver,6-2-0,75.0%,25.0%,+8.9
Toronto,6-2-0,75.0%,25.0%,+8.7
Washington,6-2-0,75.0%,25.0%,+11.1
Brooklyn,7-3-0,70.0%,30.0%,+11.4
New York,6-3-0,66.7%,33.3%,+10.6
Memphis,7-4-0,63.6%,36.4%,+0.7
Houston,7-4-1,63.6%,36.4%,+3.4
Phoenix,7-4-0,63.6%,36.4%,+0.2
Miami,5-3-0,62.5%,37.5%,+3.6
Golden State,6-4-0,60.0%,40.0%,+0.7
Chicago,7-5-0,58.3%,41.7%,+4.2
Minnesota,4-3-0,57.1%,42.9%,+2.4
LA Lakers,5-4-0,55.6%,44.4%,+5.3
Utah,5-5-0,50.0%,50.0%,+2.4
Okla City,5-5-0,50.0%,50.0%,-4.5
New Orleans,5-5-0,50.0%,50.0%,-0.4
San Antonio,6-6-0,50.0%,50.0%,0.0
Sacramento,4-5-0,44.4%,55.6%,+0.9
Portland,3-4-1,42.9%,57.1%,+0.1
Orlando,5-7-0,41.7%,58.3%,-6.8
Philadelphia,4-6-0,40.0%,60.0%,-2.1
Charlotte,4-6-0,40.0%,60.0%,-1.5
Boston,4-6-0,40.0%,60.0%,+1.2
LA Clippers,3-6-1,33.3%,66.7%,-2.6
Detroit,4-8-0,33.3%,66.7%,-6.0
Milwaukee,3-6-0,33.3%,66.7%,-7.6
Dallas,3-7-0,30.0%,70.0%,-9.2
