Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Orlando,411-405-13,50.4%,-3.6,-0.1,246-215-6,53.4%,-3.0,0.3,16-14-0,53.3%,-0.1,2.1,243-246-10,49.7%,-4.1,0.0,162-154-3,51.3%,-2.9,-0.5,214-193-5,52.6%,-5.7,0.0,294-303-10,49.3%,-6.7,-0.1,114-101-3,53.0%,4.7,-0.3,188-204-8,48.0%,-1.4,-0.4,75-72-4,51.0%,-5.9,-0.4,253-248-9,50.5%,-3.0,0.2,74-100-2,42.5%,-4.1,-1.7,91-90-5,50.3%,-4.8,0.3,67-71-0,48.6%,-4.1,-1.4
New York,412-406-14,50.4%,-2.4,0.4,226-212-9,51.6%,-2.2,0.6,10-14-1,41.7%,-7.0,-2.6,238-239-8,49.9%,-3.1,0.6,169-162-5,51.1%,-1.2,0.2,214-193-8,52.6%,-4.1,0.9,261-281-11,48.2%,-6.4,0.2,147-122-3,54.7%,5.5,0.8,197-212-6,48.2%,-0.7,-0.1,68-72-3,48.6%,-4.2,0.7,261-242-10,51.9%,-1.7,0.6,98-98-2,50.0%,-1.7,-0.3,88-96-3,47.8%,-3.7,0.9,73-78-0,48.3%,-2.4,0.1
Toronto,444-440-13,50.2%,2.3,0.2,243-247-6,49.6%,2.1,-0.2,16-14-0,53.3%,-0.6,-3.4,185-185-5,50.0%,1.3,0.3,252-251-8,50.1%,3.1,0.2,217-212-7,50.6%,0.0,0.4,167-161-9,50.9%,-4.2,0.7,275-277-4,49.8%,6.3,-0.1,216-219-6,49.7%,4.6,0.0,83-66-3,55.7%,0.9,1.4,272-275-8,49.7%,2.9,0.2,93-106-3,46.7%,3.3,-0.2,108-87-4,55.4%,1.9,1.6,73-85-2,46.2%,2.3,-0.5
New Orleans,413-415-11,49.9%,-0.4,0.4,210-211-5,49.9%,-0.1,0.6,10-15-1,40.0%,-1.9,-1.0,218-214-6,50.5%,-0.4,1.0,189-196-5,49.1%,-0.4,-0.3,205-202-7,50.4%,-2.1,0.9,231-224-7,50.8%,-4.2,1.3,179-185-4,49.2%,4.6,-0.6,206-206-4,50.0%,1.5,0.1,79-69-0,53.4%,-2.6,0.1,244-256-9,48.8%,-0.2,0.2,101-99-4,50.5%,1.5,0.9,102-105-2,49.3%,-2.6,-0.4,80-75-1,51.6%,1.6,1.6
Denver,434-437-20,49.8%,1.6,-0.1,233-224-7,51.0%,1.9,0.2,18-15-0,54.6%,2.3,0.4,194-176-8,52.4%,1.9,1.1,233-257-12,47.6%,1.3,-1.0,206-212-9,49.3%,-1.7,-0.6,179-164-8,52.2%,-4.4,1.1,251-270-12,48.2%,5.5,-0.8,211-215-10,49.5%,5.0,0.3,71-71-3,50.0%,-0.9,0.5,272-270-13,50.2%,2.0,-0.1,94-105-9,47.2%,2.6,-1.1,107-108-4,49.8%,0.0,0.3,73-81-4,47.4%,2.1,-0.4
Brooklyn,414-418-15,49.8%,-2.0,0.0,221-226-11,49.4%,-1.8,0.2,11-16-0,40.7%,-8.1,-5.6,226-232-10,49.3%,-2.9,0.3,183-180-5,50.4%,-0.7,-0.3,219-192-5,53.3%,-3.5,0.6,266-244-11,52.2%,-5.9,0.6,148-168-4,46.8%,4.5,-0.9,187-219-10,46.1%,-0.3,-0.6,63-82-2,43.5%,-7.2,-2.7,253-250-9,50.3%,-0.7,0.6,107-86-2,55.4%,1.1,1.3,86-106-2,44.8%,-5.5,-1.8,87-70-4,55.4%,-0.4,1.4
Milwaukee,437-445-19,49.6%,2.7,-0.5,241-250-9,49.1%,2.3,-0.5,16-16-0,50.0%,3.4,-0.3,187-169-5,52.5%,2.6,0.6,244-271-14,47.4%,2.8,-1.3,218-217-7,50.1%,0.1,-0.6,128-156-3,45.1%,-5.6,-0.7,303-286-16,51.4%,6.7,-0.4,210-216-12,49.3%,5.4,-0.1,81-72-2,52.9%,1.4,0.5,254-274-11,48.1%,2.9,-0.9,94-107-7,46.8%,3.9,-1.2,102-88-3,53.7%,2.4,0.3,86-83-6,50.9%,3.2,-0.2
Phoenix,418-433-10,49.1%,-1.3,-0.6,220-221-5,49.9%,-1.0,-0.6,12-17-1,41.4%,-1.7,-3.6,226-218-5,50.9%,-3.4,-0.4,187-209-5,47.2%,1.0,-0.8,206-209-7,49.6%,-3.6,-0.4,214-228-5,48.4%,-7.2,-0.3,201-205-5,49.5%,5.0,-1.0,203-223-2,47.7%,0.7,-1.1,76-67-0,53.2%,-3.3,-0.4,271-259-5,51.1%,-0.2,0.2,104-118-4,46.9%,0.7,-0.3,94-94-1,50.0%,-4.3,-1.1,59-90-4,39.6%,-3.3,-3.1
Portland,415-432-18,49.0%,-1.4,-0.4,203-233-12,46.6%,-2.3,-1.1,15-15-0,50.0%,-0.7,0.7,205-228-4,47.3%,-2.9,-0.9,204-199-14,50.6%,0.1,0.0,205-216-6,48.7%,-4.2,-0.6,205-237-10,46.4%,-7.5,-0.9,209-190-8,52.4%,5.5,0.2,203-210-10,49.2%,1.5,-0.3,77-73-5,51.3%,-0.4,1.2,241-276-10,46.6%,-2.4,-1.5,100-95-3,51.3%,0.6,0.3,112-104-3,51.9%,-1.2,0.3,82-68-3,54.7%,1.0,1.2
Detroit,388-404-21,49.0%,-3.6,-0.1,185-220-12,45.7%,-4.4,-0.9,13-14-0,48.2%,-2.2,0.6,257-244-12,51.3%,-3.7,0.6,126-154-9,45.0%,-3.5,-1.4,190-205-12,48.1%,-6.1,-0.3,272-283-18,49.0%,-6.7,0.3,113-119-3,48.7%,3.9,-1.0,198-197-9,50.1%,-1.0,0.2,80-75-2,51.6%,-4.8,0.6,223-244-16,47.8%,-3.7,-0.7,98-94-3,51.0%,-0.1,1.5,105-90-6,53.9%,-5.3,0.1,72-71-3,50.4%,-2.4,1.2
Chicago,400-418-13,48.9%,-1.9,-0.4,205-237-3,46.4%,-2.7,-1.3,13-16-0,44.8%,-1.2,-0.9,223-219-6,50.5%,-1.9,0.4,173-192-7,47.4%,-1.8,-1.4,203-203-8,50.0%,-3.2,0.5,240-256-9,48.4%,-5.8,-0.1,159-160-4,49.8%,4.3,-0.9,196-214-5,47.8%,-0.6,-1.4,72-81-3,47.1%,-3.7,-1.0,238-260-6,47.8%,-1.9,-0.9,105-91-4,53.6%,0.7,1.1,90-90-6,50.0%,-2.6,0.0,77-61-4,55.8%,0.1,2.0
Houston,425-445-14,48.9%,0.3,-0.3,242-249-9,49.3%,0.5,-0.1,14-17-0,45.2%,-0.9,-1.5,192-217-8,46.9%,-2.1,-0.3,229-221-6,50.9%,2.7,-0.1,208-215-5,49.2%,-2.2,-0.4,187-208-7,47.3%,-6.8,-0.1,234-236-7,49.8%,6.3,-0.4,208-218-9,48.8%,2.8,-0.1,68-77-3,46.9%,-1.2,0.1,263-280-10,48.4%,0.3,-0.5,92-99-1,48.2%,1.8,-0.4,91-97-4,48.4%,-1.8,-0.7,80-71-1,53.0%,1.9,0.3
Charlotte,385-409-18,48.5%,-2.6,-0.3,228-225-8,50.3%,-1.6,0.4,16-12-0,57.1%,2.3,3.1,214-232-13,48.0%,-3.5,-0.5,164-173-5,48.7%,-1.6,-0.2,194-201-13,49.1%,-4.8,-0.2,235-262-16,47.3%,-6.9,-0.5,150-145-2,50.9%,4.9,-0.1,190-208-5,47.7%,-0.4,-0.4,74-77-3,49.0%,-3.7,0.2,236-247-12,48.9%,-2.2,-0.2,76-98-4,43.7%,-3.2,-2.5,81-86-6,48.5%,-4.8,-0.1,59-73-3,44.7%,-3.8,-2.2
Atlanta,417-446-8,48.3%,-1.0,-0.6,233-256-5,47.7%,-0.8,-0.6,12-16-0,42.9%,-0.9,-2.0,210-227-4,48.1%,-1.8,-0.6,202-213-4,48.7%,-0.2,-0.6,201-228-6,46.9%,-3.7,-0.8,217-232-3,48.3%,-5.6,0.2,200-212-5,48.5%,4.1,-1.4,216-217-2,49.9%,1.8,-0.4,71-84-4,45.8%,-2.7,-1.8,260-266-4,49.4%,-0.7,-0.2,94-84-1,52.8%,1.1,0.4,90-106-2,45.9%,-3.2,-1.5,74-80-0,48.1%,0.1,-0.2
Washington,394-434-17,47.6%,-2.1,-0.5,202-242-12,45.5%,-2.4,-0.5,9-18-1,33.3%,-7.2,-4.2,214-237-11,47.5%,-2.7,-0.2,176-190-6,48.1%,-1.3,-0.9,190-219-10,46.5%,-5.0,-1.2,236-248-10,48.8%,-6.1,0.2,154-184-7,45.6%,3.5,-1.6,202-208-7,49.3%,0.9,0.2,78-76-2,50.7%,-2.6,0.6,239-256-13,48.3%,-1.4,-0.1,94-105-3,47.2%,-1.0,-1.2,98-87-2,53.0%,-2.5,0.2,68-84-1,44.7%,-3.1,-2.3
LA Lakers,403-446-12,47.5%,-1.8,-0.3,201-240-5,45.6%,-1.9,-0.8,13-19-0,40.6%,-1.5,-2.0,224-232-9,49.1%,-3.1,-0.1,177-205-3,46.3%,-0.1,-0.5,192-218-5,46.8%,-4.9,-0.9,233-252-6,48.0%,-6.4,0.4,165-192-6,46.2%,4.3,-1.5,197-212-6,48.2%,0.8,0.3,69-69-0,50.0%,-4.4,-0.4,248-289-10,46.2%,-1.6,-0.4,98-98-3,50.0%,0.4,0.1,104-108-4,49.1%,-3.7,0.2,73-69-2,51.4%,-0.3,0.3
Cleveland,418-466-21,47.3%,0.6,-0.4,225-251-12,47.3%,1.0,-0.2,18-18-0,50.0%,2.0,0.8,176-222-11,44.2%,-2.1,-1.3,236-239-10,49.7%,2.7,0.2,202-235-13,46.2%,-1.9,-0.5,177-201-6,46.8%,-6.9,-0.3,240-263-15,47.7%,6.1,-0.6,215-231-8,48.2%,2.9,-0.4,72-81-5,47.1%,-2.8,-1.7,241-277-14,46.5%,1.2,-0.2,96-111-4,46.4%,1.5,-0.7,97-104-5,48.3%,-1.5,-0.7,87-90-2,49.2%,1.3,-0.3
Minnesota,388-435-14,47.1%,-1.1,-0.1,213-243-7,46.7%,-1.1,0.2,12-15-0,44.4%,0.6,1.4,220-239-3,47.9%,-1.9,0.5,163-190-11,46.2%,-0.2,-0.7,203-207-7,49.5%,-3.1,0.5,229-242-7,48.6%,-5.8,0.4,156-188-7,45.4%,5.2,-0.7,184-227-7,44.8%,0.8,-0.7,67-70-6,48.9%,-3.3,0.2,242-271-7,47.2%,-1.0,-0.2,93-102-3,47.7%,1.0,-0.1,82-90-4,47.7%,-3.6,-0.6,67-79-1,45.9%,0.0,0.0
