Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
1,91.0,7:00 PM,Coleman Coliseum,105,Mcneese St,4,Alabama,McNeese,McNeese St.,Alabama,Alabama,N/A,N/A,False,N/A,N/A,False,Mcneese St,93-103-4,47.5%,-0.6,-0.4,51-49-3,51.0%,-8.3,0.8,Alabama,396-400-18,49.8%,4.5,0.2,184-177-8,51.0%,11.3,+1.2,Alabama,N/A,N/A,154-156-9,49.7%,-5.7,0.1,Mcneese St,N/A,N/A,36-42-0,46.2%,6.6,-0.8
2,88.9,8:00 PM,Mackey Arena,118,Yale,13,Purdue,Yale,Yale,Purdue,Purdue,N/A,N/A,False,N/A,N/A,False,Yale,308-248-16,55.4%,2.2,1.1,173-129-12,57.3%,-2.8,1.7,Purdue,417-416-21,50.1%,6.8,0.4,203-176-10,53.6%,13.9,+1.7,Purdue,N/A,N/A,115-133-6,46.4%,-6.1,-0.1,Yale,N/A,N/A,163-127-6,56.2%,7.8,0.8
3,84.0,6:00 PM,Value City Arena,155,Youngs St,32,Ohio St,Youngstown State,Youngstown St.,Ohio State,Ohio St.,N/A,N/A,False,N/A,N/A,False,Youngs St,290-305-20,48.7%,-1.4,-0.3,154-160-7,49.0%,-7.7,-0.3,Ohio St,433-411-14,51.3%,7.3,0.6,221-197-8,52.9%,13.8,+0.9,Ohio St,N/A,N/A,131-133-4,49.6%,-5.2,0.6,Youngs St,N/A,N/A,88-99-7,47.1%,4.8,-0.5
4,82.9,7:00 PM,Cassell Coliseum,134,Winthrop,81,Va Tech,,Winthrop,Virginia Tech,Virginia Tech,N/A,N/A,False,N/A,N/A,False,Winthrop,128-139-4,47.9%,4.6,0.0,59-57-0,50.9%,-1.4,0.9,Va Tech,374-381-10,49.5%,2.4,0.1,187-173-4,51.9%,8.7,+0.7,Va Tech,N/A,N/A,185-190-6,49.3%,-7.5,0.2,Winthrop,N/A,N/A,75-81-3,48.1%,8.3,-0.2
4,82.9,8:00 PM,Moody Coliseum,157,Nc-Grnsboro,48,S Methodist,,UNC Greensboro,SMU,Southern Methodist,N/A,N/A,False,N/A,N/A,False,Nc-Grnsboro,314-345-18,47.7%,0.0,0.3,156-164-3,48.8%,-5.7,0.9,S Methodist,342-356-18,49.0%,3.5,-0.4,160-175-11,47.8%,8.9,0.0,S Methodist,N/A,N/A,138-146-6,48.6%,-8.1,-0.7,Nc-Grnsboro,N/A,N/A,144-155-5,48.2%,7.4,-0.2
6,80.6,8:00 PM,James H. Hilton Coliseum,183,Kansas City,10,Iowa St,,Kansas City,Iowa State,Iowa State,N/A,N/A,False,N/A,N/A,False,Kansas City,168-156-4,51.9%,-2.0,0.0,81-69-3,54.0%,-8.2,0.1,Iowa St,406-362-17,52.9%,4.1,0.6,200-160-9,55.6%,11.0,+1.3,Iowa St,N/A,N/A,185-176-11,51.3%,-6.9,0.3,Kansas City,N/A,N/A,46-53-0,46.5%,3.0,-2.7
7,77.9,7:00 PM,Jersey Mike's Arena,189,St Peters,50,Rutgers,Saint Peters,Saint Peter'S,Rutgers,Rutgers,N/A,N/A,False,N/A,N/A,False,St Peters,326-298-14,52.2%,-2.5,0.5,180-133-7,57.5%,-5.7,1.4,Rutgers,359-380-10,48.6%,-0.7,-0.5,187-188-6,49.9%,5.2,0.0,Rutgers,N/A,N/A,229-237-4,49.1%,-8.5,-0.3,St Peters,N/A,N/A,116-114-3,50.4%,5.1,0.0
8,77.6,7:00 PM,Petersen Events Center,199,Gard-Webb,29,Pittsburgh,,Gardner-Webb,Pittsburgh,Pittsburgh,N/A,N/A,False,N/A,N/A,False,Gard-Webb,133-115-2,53.6%,0.4,1.1,79-49-2,61.7%,-6.0,2.2,Pittsburgh,391-392-21,49.9%,5.3,0.1,182-196-10,48.2%,10.2,-0.7,Pittsburgh,N/A,N/A,148-150-12,49.7%,-6.1,0.7,Gard-Webb,N/A,N/A,55-65-2,45.8%,5.8,-0.5
9,76.0,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,209,Grambling St,27,Florida,Grambling,Grambling State,Florida,Florida,N/A,N/A,False,N/A,N/A,False,Grambling St,101-102-2,49.8%,-6.8,0.8,57-56-1,50.4%,-13.6,1.0,Florida,417-405-17,50.7%,9.4,0.5,176-183-2,49.0%,15.9,+0.7,Florida,N/A,N/A,90-89-5,50.3%,-4.0,0.9,Grambling St,N/A,N/A,41-39-1,51.3%,6.5,-0.1
10,74.9,9:00 PM,Wintrust Arena,150,Mercer,142,Depaul,,Mercer,DePaul,DePaul,N/A,N/A,False,N/A,N/A,False,Mercer,172-169-5,50.4%,0.5,-0.1,83-73-2,53.2%,-5.3,0.4,Depaul,368-406-15,47.6%,-2.9,-0.7,177-214-6,45.3%,1.4,-1.3,Depaul,N/A,N/A,234-265-11,46.9%,-9.6,-0.5,Mercer,N/A,N/A,84-88-3,48.8%,6.0,-0.6
11,71.2,8:00 PM,Reed Arena,241,Lamar,24,Texas A&M,Lamar,Lamar,Texas A&M,Texas A&M-CC,N/A,N/A,False,N/A,N/A,False,Lamar,116-127-5,47.7%,0.1,0.0,55-73-2,43.0%,-8.1,-0.7,Texas A&M,381-350-11,52.1%,2.8,-0.1,175-166-4,51.3%,9.0,-0.3,Texas A&M,N/A,N/A,186-178-5,51.1%,-7.6,0.0,Lamar,N/A,N/A,38-43-0,46.9%,5.4,-0.4
12,67.5,9:00 PM,Fiserv Forum,265,Central Mich,12,Marquette,Central Michigan,Central Michigan,Marquette,Marquette,N/A,N/A,False,N/A,N/A,False,Central Mich,342-376-29,47.6%,-2.2,-0.6,170-188-18,47.5%,-8.6,-0.5,Marquette,416-376-13,52.5%,5.5,0.5,193-192-4,50.1%,11.2,+0.2,Marquette,N/A,N/A,171-136-5,55.7%,-4.9,0.8,Central Mich,N/A,N/A,116-123-7,48.5%,4.4,-1.0
13,65.7,7:00 PM,Mizzou Arena,264,E Washingtn,66,Missouri,Eastern Washington,Eastern Washington,Missouri,Missouri,N/A,N/A,False,N/A,N/A,False,E Washingtn,353-318-12,52.6%,1.2,0.7,192-176-7,52.2%,-5.7,0.4,Missouri,371-403-20,47.9%,3.2,-0.5,184-180-15,50.6%,10.4,+0.5,Missouri,N/A,N/A,166-189-10,46.8%,-7.8,-0.8,E Washingtn,N/A,N/A,167-145-5,53.5%,7.2,0.7
14,62.2,10:00 PM,Pauley Pavilion presented by Wescom,291,Boston U,28,Ucla,Boston University,Boston U,UCLA,UCLA,N/A,N/A,False,N/A,N/A,False,Boston U,147-144-6,50.5%,1.1,0.0,81-67-6,54.7%,-2.1,1.7,Ucla,436-429-16,50.4%,5.7,0.2,221-204-6,52.0%,11.0,+0.4,Ucla,N/A,N/A,138-133-3,50.9%,-5.2,0.6,Boston U,N/A,N/A,71-70-3,50.4%,4.5,-1.0
15,59.1,7:00 PM,Bon Secours Wellness Arena,253,Jacksonville,140,Furman,Jacksonville,Jacksonville,Furman,Furman,N/A,N/A,False,N/A,N/A,False,Jacksonville,124-124-5,50.0%,-1.0,0.2,73-64-2,53.3%,-7.3,-0.1,Furman,316-300-8,51.3%,2.1,0.2,134-110-4,54.9%,9.3,+0.6,Furman,N/A,N/A,145-168-3,46.3%,-8.9,-0.3,Jacksonville,N/A,N/A,41-48-3,46.1%,6.2,0.0
16,58.7,7:00 PM,EagleBank Arena,286,Stony Brook,95,Geo Mason,Stony Brook,Stony Brook,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,Stony Brook,135-124-7,52.1%,0.1,0.0,76-61-2,55.5%,-4.5,0.3,Geo Mason,385-378-20,50.5%,2.4,0.4,175-170-10,50.7%,7.0,+0.3,Geo Mason,N/A,N/A,171-163-3,51.2%,-5.6,0.8,Stony Brook,N/A,N/A,64-60-6,51.6%,5.9,-0.9
17,57.1,9:30 PM,Friel Court at Beasley Coliseum,294,Idaho,85,Wash State,Idaho,Idaho,Washington State,Washington St.,N/A,N/A,False,N/A,N/A,False,Idaho,341-339-13,50.2%,-2.6,0.1,180-158-8,53.3%,-7.8,1.1,Wash State,370-403-12,47.9%,-0.4,0.0,191-184-2,50.9%,5.0,+0.7,Wash State,N/A,N/A,211-238-10,47.0%,-8.6,-0.3,Idaho,N/A,N/A,90-110-3,45.0%,3.9,-1.2
18,55.6,8:00 PM,F&M Bank Arena,177,Chattanooga,246,Austin Peay,Chattanooga,Chattanooga,Austin Peay,Austin Peay,N/A,N/A,False,N/A,N/A,False,Chattanooga,318-332-15,48.9%,2.4,-0.4,160-154-6,51.0%,-4.6,0.1,Austin Peay,331-334-21,49.8%,0.7,0.0,136-130-8,51.1%,8.1,+0.5,Austin Peay,N/A,N/A,171-181-8,48.6%,-8.7,-0.5,Chattanooga,N/A,N/A,162-168-10,49.1%,6.0,-0.9
19,54.7,8:00 PM,Lloyd Noble Center,327,Nw State,38,Oklahoma,Northwestern State,Northwestern St.,Oklahoma,Oklahoma,N/A,N/A,False,N/A,N/A,False,Nw State,115-100-6,53.5%,-2.2,0.2,65-50-3,56.5%,-8.9,0.4,Oklahoma,391-396-14,49.7%,5.8,0.3,191-167-5,53.4%,12.8,+1.2,Oklahoma,N/A,N/A,148-147-5,50.2%,-5.4,0.4,Nw State,N/A,N/A,29-26-3,52.7%,5.7,0.7
20,52.9,7:00 PM,Hinkle Fieldhouse,311,W Michigan,101,Butler,Western Michigan,Western Michigan,Butler,Butler,N/A,N/A,False,N/A,N/A,False,W Michigan,366-388-19,48.5%,0.1,-0.2,169-185-10,47.7%,-5.8,-0.4,Butler,424-393-21,51.9%,5.7,0.6,194-178-10,52.2%,11.6,+1.0,Butler,N/A,N/A,141-128-7,52.4%,-5.4,0.3,W Michigan,N/A,N/A,160-170-12,48.5%,6.1,-0.6
21,51.8,11:59 PM,SimpliFi Arena at Stan Sheriff Center,263,Pacific,178,Hawaii,Pacific,Pacific,Hawaii,Hawaii,N/A,N/A,False,N/A,N/A,False,Pacific,355-386-19,47.9%,1.0,-0.3,165-181-9,47.7%,-4.1,-0.1,Hawaii,356-371-9,49.0%,2.6,0.0,199-206-4,49.1%,6.7,-0.1,Hawaii,N/A,N/A,162-157-3,50.8%,-5.8,0.9,Pacific,N/A,N/A,186-187-11,49.9%,6.9,-0.2
22,50.7,7:00 PM,Purcell Pavilion at the Joyce Center,342,Buffalo,57,Notre Dame,Buffalo,Buffalo,Notre Dame,Notre Dame,N/A,N/A,False,N/A,N/A,False,Buffalo,373-359-12,51.0%,0.9,0.4,170-168-6,50.3%,-4.4,0.4,Notre Dame,386-396-17,49.4%,5.1,0.1,176-196-11,47.3%,10.8,-0.6,Notre Dame,N/A,N/A,181-156-4,53.7%,-4.6,1.5,Buffalo,N/A,N/A,188-176-6,51.7%,7.3,0.2
23,48.6,7:00 PM,Xfinity Center,360,Florida A&M,31,Maryland,Florida A&M,Florida A&M,Maryland,Maryland,N/A,N/A,False,N/A,N/A,False,Florida A&M,122-102-0,54.5%,-6.8,1.0,63-54-0,53.9%,-13.0,0.5,Maryland,407-389-17,51.1%,7.1,0.0,198-181-9,52.2%,13.5,0.0,Maryland,N/A,N/A,138-136-6,50.4%,-4.9,0.6,Florida A&M,N/A,N/A,19-28-0,40.4%,2.8,-2.9
