Team,ATS Record,Cover %,MOV,ATS +/-
Detroit,4-0-0,100.0%,5.0,+10.3
Portland,2-0-1,100.0%,-6.0,+5.3
Utah,1-0-0,100.0%,9.0,+16.5
Brooklyn,3-0-0,100.0%,5.7,+10.5
LA Lakers,1-0-0,100.0%,4.0,+3.0
Memphis,4-0-0,100.0%,14.8,+16.5
San Antonio,3-0-0,100.0%,6.3,+8.5
Cleveland,3-0-0,100.0%,8.7,+7.2
Philadelphia,1-0-0,100.0%,-8.0,+3.0
Okla City,2-1-0,66.7%,14.3,+6.8
Toronto,2-1-0,66.7%,-12.0,-1.3
Minnesota,1-1-0,50.0%,-4.0,-6.3
Phoenix,2-2-0,50.0%,-2.5,-0.6
New Orleans,1-1-0,50.0%,-5.5,-5.0
Boston,2-2-0,50.0%,12.0,-1.4
Indiana,1-2-0,33.3%,-14.0,-12.2
Orlando,1-2-0,33.3%,-11.7,-5.7
Denver,1-2-0,33.3%,8.7,+0.7
LA Clippers,1-2-0,33.3%,1.3,+3.7
Houston,1-2-0,33.3%,1.0,-0.5
Dallas,1-3-0,25.0%,0.3,-4.4
Milwaukee,0-2-0,0.0%,-16.5,-8.8
Washington,0-1-0,0.0%,-12.0,-2.5
Charlotte,0-1-0,0.0%,-8.0,-2.0
Atlanta,0-4-0,0.0%,-13.0,-11.5
New York,0-1-0,0.0%,-1.0,-9.5
Chicago,0-2-0,0.0%,-17.5,-7.8
Sacramento,0-1-0,0.0%,-20.0,-22.5
