Team,ATS Record,Cover %,MOV,ATS +/-
Brooklyn,109-88-2,55.3%,0.9,+1.3
Chicago,109-91-4,54.5%,0.9,+1.3
Atlanta,98-85-1,53.6%,1.2,+0.5
Indiana,101-88-5,53.4%,2.6,+1.3
Boston,96-87-4,52.5%,7.6,+1.9
Miami,109-102-6,51.7%,2.6,+0.4
Portland,102-96-3,51.5%,0.5,+0.3
LA Clippers,110-106-2,50.9%,4.3,-0.6
Golden State,113-109-8,50.9%,6.8,-0.3
San Antonio,99-96-3,50.8%,3.3,+0.9
New Orleans,103-100-4,50.7%,1.2,+0.8
Detroit,98-96-3,50.5%,-0.1,+1.4
Memphis,102-100-4,50.5%,1.4,+0.1
New York,98-99-2,49.8%,-1.8,-0.4
LA Lakers,98-102-3,49.0%,0.3,-0.1
Okla City,91-95-5,48.9%,3.0,+0.4
Houston,94-99-1,48.7%,1.8,-0.4
Dallas,90-95-4,48.7%,2.5,-0.2
Minnesota,97-103-3,48.5%,1.3,+0.1
Sacramento,97-106-11,47.8%,-0.8,-0.3
Utah,95-104-5,47.7%,3.4,-0.6
Phoenix,106-118-4,47.3%,0.8,-0.1
Washington,95-106-3,47.3%,-1.2,-1.3
Denver,95-107-9,47.0%,2.6,-1.1
Toronto,94-107-3,46.8%,3.3,-0.1
Philadelphia,94-107-2,46.8%,-0.5,-0.8
Milwaukee,95-109-7,46.6%,3.9,-1.2
Cleveland,98-113-4,46.5%,1.6,-0.7
Charlotte,79-98-4,44.6%,-3.2,-2.4
Orlando,76-100-2,43.2%,-3.9,-1.7
