Rank,Hotness Score,Matchup,Time,Location
1,81.8,#10 Minnesota  at  #8 Golden State,10:00 PM,Chase Center
2,75.6,#16 Sacramento  at  #17 San Antonio,8:00 PM,Frost Bank Center
3,75.2,#13 Milwaukee  at  #2 Boston,7:30 PM,TD Garden
4,71.5,#9 Orlando  at  #19 Philadelphia,7:00 PM,Wells Fargo Center
5,68.7,#18 LA Lakers  at  #21 Atlanta,7:30 PM,State Farm Arena
6,59.4,#20 Indiana  at  #22 Chicago,8:00 PM,United Center
7,41.6,#29 Utah  at  #28 Portland,10:00 PM,Moda Center
