Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
SE Louisiana,3-0-0,1.0,0.4827586206896552,0.7390350877192982,0,0.0,0.5,0.475,2-0-0,1.0,0.47854545454545455,0.3818181818181819,2-0-0,1.0,0.3277310924369748,0.4488888888888889,1-0-0,1.0,0.5081967213114754,0.7698289269051322,3-0-0,1.0,0.5513888888888888,0.635897435897436,2-0-0,1.0,0.44999999999999996,0.6752136752136753,1-0-0,1.0,0.29069767441860467,0.36305732484076436,0-0-0,0.0,0.5321100917431193,0.4,0,0.0,0.5432098765432098,0.5,1-0-0,1.0,0.29239766081871343,0.6641791044776119,2-0-0,1.0,0.4767241379310345,0.49775280898876406,1-0-0,1.0,0.38532110091743127,0.5581395348837209,0,0.0,0.3789954337899543,0.5445544554455446,3.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,-0.019278797145769522,0.09140303701360325,3.0,-0.1593023255813953
LIU,2-0-1,1.0,0.5379310344827586,0.7850877192982455,0-0-1,0.0,0.2368421052631579,0.475,0-0-1,0.0,0.5127272727272727,0.31818181818181823,0-0-0,0.0,0.907563025210084,0.40740740740740744,2-0-0,1.0,0.5737704918032787,0.7744945567651633,2-0-1,1.0,0.523611111111111,0.6717948717948719,2-0-1,1.0,0.51,0.6717948717948719,0,0.0,0.2558139534883721,0.35031847133757965,0-0-0,0.0,0.7339449541284404,0.4,0,0.0,0.5432098765432098,0.5,1-0-0,1.0,0.4678362573099415,0.9029850746268656,1-0-0,1.0,0.5905172413793103,0.4606741573033708,1-0-0,1.0,0.6605504587155964,0.8062015503875969,1-0-0,1.0,0.2602739726027397,0.603960396039604,2.5,0.5,0.5,0.0,2.0,2.5,2.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.21033384301732938,-0.07003321733628609,2.75,-0.2541860465116279
Missouri St,3-0-0,1.0,0.576551724137931,0.8157894736842104,1-0-0,1.0,0.4385964912280702,0.6416666666666666,2-0-0,1.0,0.4690909090909091,0.4121212121212122,0-0-0,0.0,0.6470588235294118,0.40740740740740744,2-0-0,1.0,0.6516393442622951,0.7278382581648523,1-0-0,1.0,0.5833333333333333,0.7094017094017095,2-0-0,1.0,0.6571428571428571,0.6974358974358975,1-0-0,1.0,0.37209302325581395,0.46496815286624205,2-0-0,1.0,0.31834862385321105,0.5035294117647059,0,0.0,0.5432098765432098,0.5,0,0.0,0.4152046783625731,0.5970149253731343,1-0-0,1.0,0.5344827586206896,0.5224719101123595,1-0-0,1.0,0.6697247706422019,0.627906976744186,1-0-0,1.0,0.4703196347031963,0.7227722772277227,3.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,-0.2649847094801222,-0.13524201202151231,2.8333333333333335,-0.2850498338870432
St Peters,4-0-0,1.0,0.4027586206896552,0.7543859649122806,2-0-0,1.0,0.4517543859649123,0.5833333333333333,2-0-0,1.0,0.41818181818181815,0.39696969696969703,3-0-0,1.0,0.37815126050420167,0.485925925925926,0,0.0,0.5901639344262295,0.5909797822706065,4-0-0,1.0,0.6347222222222222,0.647863247863248,3-0-0,1.0,0.5714285714285714,0.6495726495726497,1-0-0,1.0,0.3488372093023256,0.4267515923566879,0,0.0,0.1834862385321101,0.4,0,0.0,0.5432098765432098,0.5,0,0.0,0.4152046783625731,0.5970149253731343,1-0-0,1.0,0.4568965517241379,0.4943820224719101,1-0-0,1.0,0.4862385321100918,0.5891472868217054,2-0-0,1.0,0.3013698630136986,0.6435643564356436,4.0,2.0,2.0,3.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-0.4512359836901121,-0.029341980385953925,3.125,-0.2225913621262458
Northeastrn,4-0-0,1.0,0.6041379310344828,0.888157894736842,2-0-0,1.0,0.631578947368421,0.73,2-0-0,1.0,0.4218181818181818,0.393939393939394,1-0-0,1.0,0.5882352941176471,0.7037037037037037,2-0-0,1.0,0.6516393442622951,0.7433903576982893,1-0-0,1.0,0.7916666666666665,0.7179487179487181,2-0-0,1.0,0.7071428571428571,0.6666666666666667,2-0-0,1.0,0.4883720930232558,0.5732484076433122,2-0-0,1.0,0.27064220183486243,0.5447058823529412,0,0.0,0.5432098765432098,0.5,0,0.0,0.4152046783625731,0.5970149253731343,1-0-0,1.0,0.3620689655172414,0.47752808988764045,1-0-0,1.0,0.743119266055046,0.7209302325581395,2-0-0,1.0,0.5616438356164384,0.8910891089108912,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,-0.5210244648318041,-0.3810503005378046,3.3,-0.21877076411960128
Alabama St,1-0-1,1.0,0.5586206896551724,0.6798245614035087,0-0-1,0.0,0.37719298245614036,0.475,1-0-1,1.0,0.4618181818181818,0.3484848484848485,1-0-0,1.0,0.5630252100840336,0.49629629629629635,0,0.0,0.5901639344262295,0.5909797822706065,1-0-1,1.0,0.49305555555555547,0.5897435897435899,1-0-1,1.0,0.47857142857142854,0.5897435897435899,0,0.0,0.2558139534883721,0.35031847133757965,0-0-0,0.0,0.6513761467889909,0.4,0,0.0,0.5432098765432098,0.5,0,0.0,0.4152046783625731,0.5970149253731343,1-0-0,1.0,0.5517241379310345,0.4943820224719101,0,0.0,0.5779816513761469,0.4883720930232558,0,0.0,0.3789954337899543,0.5445544554455446,1.5,0.5,1.5,1.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15832059123343545,-0.0262575134451124,3.0,-0.22275747508305643
Drexel,4-0-0,1.0,0.6248275862068966,0.7894736842105262,1-0-0,1.0,0.4736842105263158,0.5,1-0-0,1.0,0.6545454545454545,0.5252525252525253,2-0-0,1.0,0.41596638655462187,0.47111111111111115,2-0-0,1.0,0.6270491803278688,0.7744945567651633,2-0-0,1.0,0.6666666666666666,0.623931623931624,4-0-0,1.0,0.7142857142857142,0.6752136752136753,0,0.0,0.2558139534883721,0.35031847133757965,2-0-0,1.0,0.3853211009174312,0.5294117647058824,0,0.0,0.5432098765432098,0.5,0,0.0,0.4152046783625731,0.5970149253731343,1-0-0,1.0,0.6853448275862069,0.6573033707865168,2-0-0,1.0,0.5688073394495414,0.5658914728682171,3-0-0,1.0,0.36347031963470317,0.6198019801980198,4.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,-0.2813455657492354,0.11653748813666542,3.3,-0.4584717607973421
Oregon St,3-0-0,1.0,0.8137931034482759,0.925438596491228,2-0-0,1.0,0.7236842105263157,0.78,1-0-0,1.0,0.5709090909090909,0.4545454545454546,0,0.0,0.40336134453781514,0.40740740740740744,2-0-0,1.0,0.8172131147540984,0.8164852255054432,0,0.0,0.6805555555555555,0.5384615384615385,0,0.0,0.6714285714285714,0.5384615384615385,3-0-0,1.0,0.5267441860465116,0.5312101910828025,3-0-0,1.0,0.42660550458715596,0.5670588235294118,0,0.0,0.5432098765432098,0.5,0,0.0,0.4152046783625731,0.5970149253731343,1-0-0,1.0,0.625,0.4943820224719101,0,0.0,0.5779816513761469,0.4883720930232558,2-0-0,1.0,0.6319634703196346,0.8316831683168318,3.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,-0.2539500509683995,0.04701834862385312,3.3,-0.14468438538205974
Kennesaw St,2-0-0,1.0,0.7862068965517242,0.8333333333333333,1-0-0,1.0,0.6578947368421053,0.7,0-0-0,0.0,0.76,0.31818181818181823,0-0-0,0.0,0.6974789915966386,0.40740740740740744,2-0-0,1.0,0.6475409836065573,0.7465007776049767,1-0-0,1.0,0.6249999999999999,0.6495726495726497,1-0-0,1.0,0.6142857142857142,0.6495726495726497,1-0-0,1.0,0.46511627906976744,0.5222929936305734,1-0-0,1.0,0.4954128440366973,0.5588235294117647,0,0.0,0.5432098765432098,0.5,0,0.0,0.4152046783625731,0.5970149253731343,0-0-0,0.0,0.75,0.42696629213483145,1-0-0,1.0,0.5412844036697249,0.5891472868217054,2-0-0,1.0,0.5278538812785388,0.7425742574257426,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-0.1295871559633026,0.20871559633027514,2.9,-0.14916943521594678
Hsn Christian,2-0-0,1.0,0.3820689655172414,0.6469298245614035,1-0-0,1.0,0.22807017543859653,0.5166666666666666,1-0-0,1.0,0.3745454545454545,0.32323232323232326,1-0-0,1.0,0.3403361344537815,0.41481481481481486,1-0-0,1.0,0.3360655737704918,0.6298600311041991,2-0-0,1.0,0.22222222222222215,0.5641025641025642,2-0-0,1.0,0.19999999999999996,0.5641025641025642,0,0.0,0.2558139534883721,0.35031847133757965,0-0-0,0.0,0.3990825688073395,0.4,0,0.0,0.5432098765432098,0.5,0,0.0,0.4152046783625731,0.5970149253731343,1-0-0,1.0,0.4224137931034483,0.43258426966292135,0,0.0,0.5779816513761469,0.4883720930232558,1-0-0,1.0,0.3287671232876712,0.5940594059405941,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.17686034658511735,-0.1555678582726986,2.5,0.05581395348837215
