Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-,all_games_ATS Record_numeric,equal_rest_ATS Record_numeric,four_plus_days_off_ATS Record_numeric,is_after_loss_ATS Record_numeric,is_after_win_ATS Record_numeric,is_away_ATS Record_numeric,is_dog_ATS Record_numeric,is_fav_ATS Record_numeric,is_home_ATS Record_numeric,no_rest_ATS Record_numeric,one_day_off_ATS Record_numeric,rest_advantage_ATS Record_numeric,rest_disadvantage_ATS Record_numeric,two_three_days_off_ATS Record_numeric,Home_Away_Advantage,Rest_Days_Advantage,Momentum_all_games_ATS Record_numeric_Last5,Matchup_Strength_Diff
Brooklyn,10-3-1,1.0,0.42435424354243545,0.7318840579710145,5-2-1,0.8031496062992126,0.39372822299651566,0.5303030303030303,1-0-0,1.0,0.4444444444444444,0.543859649122807,6-1-1,0.8570000000000001,0.5192307692307694,0.6059479553903346,3-2-0,0.6,0.1594827586206896,0.482051282051282,6-1-1,1.0,0.4414715719063545,0.825910931174089,8-2-1,0.8,0.5052631578947369,0.6617647058823529,2-1-0,0.8573264781491003,0.34070796460176994,0.5708154506437768,4-2-0,0.7338935574229692,0.3465346534653465,0.5193370165745856,3-0-0,1.0,0.6278481012658228,0.738562091503268,5-3-1,0.7632575757575759,0.25110132158590315,0.5031847133757962,2-1-0,0.667,0.14388489208633093,0.4758620689655172,3-0-0,1.0,0.6724637681159421,0.795221843003413,1-0-0,1.0,0.4,0.7878787878787878,7.5,3.5,1.0,5.5,1.0,5.5,6.5,1.0,2.0,3.0,2.5,1.0,3.0,1.0,-0.09493691844100799,-0.5285788760296112,7.5,-0.16455519329296692
Cleveland,11-4-0,0.9330855018587358,1.0,0.8623188405797102,7-3-0,0.7874015748031495,0.9930313588850173,0.6717171717171717,1-0-0,1.0,0.9166666666666666,0.9122807017543859,0,0.0,0.528846153846154,0.31226765799256506,10-4-0,0.7140000000000001,0.978448275862069,0.846153846153846,5-2-0,0.8331388564760794,0.9230769230769231,0.825910931174089,2-0-0,1.0,0.6973684210526315,0.6764705882352942,9-4-0,0.8894601542416453,1.0,0.9356223175965666,6-2-0,0.8501400560224088,0.8943894389438942,0.7624309392265194,2-1-0,0.667,0.7544303797468355,0.37581699346405234,8-3-0,0.956439393939394,1.0,0.802547770700637,1-1-0,0.5,0.9460431654676259,0.5517241379310345,3-0-0,1.0,0.7594202898550725,0.6825938566552902,0,0.0,0.48888888888888893,0.5,7.0,4.0,1.0,0.0,6.0,3.0,2.0,5.0,4.0,1.0,5.0,0.0,3.0,0.0,-0.028687484133028907,0.18662287561255342,7.25,0.3026315789473685
Golden State,9-4-0,0.8568773234200744,0.896678966789668,1.0,8-1-0,1.0,1.0,1.0,1-0-0,1.0,1.0,1.0,2-0-0,1.0,0.9935897435897438,1.0,6-4-0,0.6,0.7586206896551724,0.7897435897435897,6-2-0,0.8751458576429405,0.9264214046822742,0.9999999999999999,4-1-0,0.8,0.7210526315789474,0.7676470588235293,5-3-0,0.8033419023136247,0.9646017699115044,0.9785407725321889,3-2-0,0.6400560224089635,0.6798679867986798,0.6353591160220995,1-0-0,1.0,0.9240506329113924,0.7124183006535949,6-2-0,1.0,0.841409691629956,0.9299363057324841,1-3-0,0.25,0.5503597122302158,0.3931034482758621,0,0.0,0.5072463768115942,0.4368600682593857,1-2-0,0.33299999999999996,0.548888888888889,0.5060606060606061,5.0,7.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,-2.0,0.0,-1.0,-0.24655341788359442,0.04311333541862161,6.5,0.24354913833255698
Toronto,10-5-0,0.8104089219330854,0.3210332103321034,0.6521739130434783,5-3-0,0.7030371203599549,0.26480836236933797,0.4494949494949495,0-1-0,0.0,0.08333333333333337,0.08771929824561409,8-4-0,0.667,0.3974358974358976,0.4609665427509294,2-0-0,1.0,0.2241379310344827,0.9692307692307691,5-3-0,0.7292882147024504,0.24414715719063546,0.6558704453441295,10-5-0,0.667,0.4447368421052632,0.5735294117647058,0,0.0,0.39823008849557523,0.7081545064377682,5-2-0,0.7997198879551821,0.3663366336633663,0.6795580110497238,3-1-0,0.75,0.3468354430379747,0.48692810457516345,6-2-0,1.0,0.3480176211453745,0.802547770700637,2-1-0,0.667,0.6115107913669064,0.7241379310344827,3-1-0,0.75,0.22318840579710147,0.5187713310580205,1-1-0,0.5,0.4222222222222223,0.5393939393939394,5.0,2.0,-1.0,4.0,2.0,2.0,5.0,0.0,3.0,2.0,4.0,1.0,2.0,0.0,0.12218947647273082,0.388322385569805,6.125,-0.04650675360968798
Houston,10-5-0,0.8104089219330854,0.8376383763837638,0.855072463768116,7-3-0,0.7874015748031495,0.9024390243902438,0.7070707070707071,0-1-0,0.0,0.4305555555555556,0.2719298245614035,3-1-0,0.75,0.8429487179487181,0.6022304832713754,7-3-0,0.7000000000000001,0.8663793103448276,0.9538461538461538,4-3-0,0.6662777129521587,0.6688963210702341,0.7611336032388664,3-1-0,0.75,0.5921052631578947,0.6294117647058823,7-4-0,0.8174807197943446,0.8805309734513275,0.9484978540772532,6-2-0,0.8501400560224088,0.8415841584158414,0.8287292817679558,2-1-0,0.667,0.6379746835443039,0.33006535947712423,7-3-0,0.9053030303030303,0.9515418502202644,1.0,1-0-0,1.0,0.7661870503597122,0.9655172413793103,2-2-0,0.5,0.5217391304347826,0.44709897610921506,1-0-0,1.0,0.6222222222222222,0.8787878787878788,5.0,4.0,-1.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,0.0,1.0,0.17268783734560733,0.24444791992492965,5.9,0.2884257102934328
Memphis,9-5-0,0.765799256505576,0.8302583025830259,0.9347826086956523,5-3-0,0.7030371203599549,0.7979094076655051,0.7222222222222223,0-1-0,0.0,0.5277777777777778,0.49122807017543857,5-1-0,0.833,0.794871794871795,0.5650557620817844,4-3-0,0.5710000000000001,0.8491379310344828,1.0,4-3-0,0.6662777129521587,0.6989966555183946,0.8299595141700404,4-1-0,0.8,0.6578947368421053,0.7058823529411764,5-4-0,0.7146529562982006,0.8805309734513275,0.9699570815450643,5-2-0,0.7997198879551821,0.8217821782178216,0.861878453038674,2-0-0,1.0,1.0,1.0,6-4-0,0.715909090909091,0.814977973568282,0.7961783439490446,0-2-0,0.0,0.28057553956834536,0.0,4-0-0,1.0,0.9362318840579711,1.0,1-0-0,1.0,0.3777777777777778,0.5606060606060606,4.0,2.0,-1.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,-2.0,4.0,1.0,0.122785522699427,-0.6556563444896257,5.2,0.22263623660922216
Okla City,9-5-0,0.765799256505576,0.985239852398524,0.7246376811594204,5-2-0,0.8031496062992126,0.9059233449477351,0.5606060606060607,1-0-0,1.0,0.7083333333333333,0.7982456140350878,1-1-0,0.5,0.9294871794871797,0.516728624535316,7-4-0,0.636,1.0,0.7333333333333333,4-1-0,0.9334889148191365,1.0,0.8785425101214575,1-0-0,1.0,1.0,1.0,8-5-0,0.7904884318766067,0.9115044247787611,0.8154506437768241,5-4-0,0.5784313725490197,0.8217821782178216,0.569060773480663,2-1-0,0.667,0.9063291139240506,0.542483660130719,6-3-0,0.8428030303030305,0.9559471365638768,0.5796178343949044,2-2-0,0.5,0.9568345323741008,0.5551724137931034,2-1-0,0.667,0.9217391304347826,0.6689419795221844,0-1-0,0.0,0.7555555555555555,0.48484848484848486,4.0,3.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,-1.0,-0.17821782178217838,0.03509540193931815,4.6,-0.08849557522123885
Portland,8-5-1,0.7137546468401486,0.29151291512915134,0.5217391304347826,4-4-0,0.562429696287964,0.13937282229965153,0.22222222222222224,0-1-0,0.0,0.0,0.0,6-2-0,0.75,0.435897435897436,0.4684014869888476,2-2-1,0.5,0.18534482758620685,0.6871794871794872,3-2-1,0.7001166861143524,0.33444816053511706,0.6680161943319838,8-5-1,0.615,0.4236842105263158,0.5205882352941177,0,0.0,0.39823008849557523,0.7081545064377682,5-3-0,0.6750700280112044,0.22112211221122108,0.47513812154696133,2-1-1,0.667,0.31645569620253167,0.4150326797385621,5-2-0,0.9318181818181821,0.39207048458149785,0.7515923566878981,2-1-0,0.667,0.658273381294964,0.7413793103448275,2-0-1,1.0,0.33333333333333337,0.6177474402730376,1-1-0,0.5,0.38888888888888895,0.48484848484848486,3.5,0.0,-1.0,4.0,0.5,1.5,3.5,0.0,2.0,1.5,3.0,1.0,2.5,0.0,-0.11332604832389598,0.3249400479616307,4.3,-0.025454122030740545
Detroit,9-6-1,0.6858736059479553,0.5018450184501846,0.6376811594202899,5-6-1,0.5118110236220472,0.4041811846689895,0.35353535353535354,0-1-0,0.0,0.4166666666666667,0.49122807017543857,6-2-0,0.75,0.5480769230769232,0.5018587360594795,3-3-1,0.5,0.3922413793103448,0.6102564102564102,5-2-1,0.8331388564760794,0.6287625418060201,0.8097165991902833,7-3-1,0.7000000000000001,0.5263157894736842,0.6,2-3-0,0.5141388174807198,0.5221238938053098,0.703862660944206,4-4-0,0.5,0.3003300330033003,0.43646408839779005,2-1-1,0.667,0.47341772151898737,0.4150326797385621,7-4-0,0.7840909090909092,0.4757709251101322,0.643312101910828,0,0.0,0.5503597122302158,0.5344827586206896,4-0-0,1.0,0.6521739130434783,0.7883959044368601,0,0.0,0.48888888888888893,0.5,3.5,-0.5,-1.0,4.0,0.5,3.5,4.5,-1.0,0.0,1.5,3.0,0.0,4.0,0.0,-0.3284325088027198,-0.10181420081326242,4.0,-0.004191895668374412
LA Clippers,9-6-0,0.6858736059479553,0.5498154981549815,0.6231884057971016,4-2-0,0.7502812148481439,0.5087108013937282,0.4898989898989899,1-0-0,1.0,0.4583333333333333,0.5350877192982456,3-4-0,0.429,0.4230769230769232,0.26022304832713755,5-2-0,0.7140000000000001,0.6724137931034483,0.923076923076923,4-2-0,0.7782963827304551,0.471571906354515,0.7611336032388664,6-4-0,0.6,0.5210526315789473,0.5823529411764706,3-2-0,0.7712082262210798,0.6902654867256637,0.7424892703862661,5-4-0,0.5784313725490197,0.5148514851485148,0.5248618784530387,2-2-0,0.5,0.589873417721519,0.48039215686274517,5-3-0,0.7632575757575759,0.44493392070484583,0.5477707006369427,3-2-0,0.6,0.5215827338129496,0.5206896551724137,2-2-0,0.5,0.5594202898550725,0.6040955631399318,1-1-0,0.5,0.5333333333333333,0.5545454545454546,3.0,2.0,1.0,-1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.04327957879399974,-0.03783755604212291,3.6,0.16921285514671636
