Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
48,63.2,7:00 PM,First Bank & Trust Arena,238,E Washingtn,125,S Dakota St,Eastern Washington,Eastern Washington,South Dakota State,South Dakota State,+10,−110,True,-10,−110,False,E Washingtn,3-6-0,33.3%,-7.6,2.0,2-3-0,40.0%,-12.4,2.8,S Dakota St,5-3-0,62.5%,11.4,6.0,1-1-0,50.0%,22.5,+5.0,E Washingtn,+10,−110,3-4-0,42.9%,-10.0,4.0,S Dakota St,-10,−110,3-3-0,50.0%,7.3,3.1,48,63.2,7:00 PM,First Bank & Trust Arena,238,E Washingtn,125,S Dakota St,Eastern Washington,Eastern Washington,South Dakota State,South Dakota State,+10,−110,True,-10,−110,False,E Washingtn,355-323-12,52.4%,1.1,0.7,194-178-7,52.2%,-5.7,0.4,S Dakota St,243-197-6,55.2%,3.8,1.3,98-66-1,59.8%,12.3,3.0,E Washingtn,+10,−110,181-173-7,51.1%,-8.2,0.6,S Dakota St,-10,−110,169-130-3,56.5%,10.3,1.5,48,63.2,7:00 PM,First Bank & Trust Arena,238,E Washingtn,125,S Dakota St,Eastern Washington,Eastern Washington,South Dakota State,South Dakota State,+10,−110,True,-10,−110,False,E Washingtn,172-136-3,55.8%,4.3,1.5,97-71-2,57.7%,-2.8,1.6,S Dakota St,171-137-4,55.5%,7.2,1.4,69-45-1,60.5%,16.4,3.4,E Washingtn,+10,−110,76-59-1,56.3%,-6.9,1.5,S Dakota St,-10,−110,120-99-2,54.8%,10.1,1.4
49,60.4,9:00 PM,Brick Breeden Fieldhouse,241,Kansas City,140,Montana St,,Kansas City,Montana State,Montana St.,N/A,N/A,False,-8.5,−108,False,Kansas City,1-5-0,16.7%,16.3,-7.3,1-2-0,33.3%,-23.3,-7.8,Montana St,5-3-0,62.5%,8.4,4.1,2-1-0,66.7%,25.3,+8.3,Montana St,-8.5,−108,2-1-0,66.7%,-11.7,2.2,Kansas City,N/A,N/A,0-4-0,0.0%,-8.0,-11.1,49,60.4,9:00 PM,Brick Breeden Fieldhouse,241,Kansas City,140,Montana St,,Kansas City,Montana State,Montana St.,N/A,N/A,False,-8.5,−108,False,Kansas City,169-161-4,51.2%,-1.9,-0.1,82-71-3,53.6%,-8.3,0.0,Montana St,317-328-16,49.2%,0.6,-0.5,123-143-6,46.2%,7.7,-0.7,Montana St,-8.5,−108,179-181-8,49.7%,-7.4,0.1,Kansas City,N/A,N/A,46-57-0,44.7%,2.6,-3.0,49,60.4,9:00 PM,Brick Breeden Fieldhouse,241,Kansas City,140,Montana St,,Kansas City,Montana State,Montana St.,N/A,N/A,False,-8.5,−108,False,Kansas City,116-108-4,51.8%,0.4,0.3,54-49-3,52.4%,-8.1,0.1,Montana St,146-147-9,49.8%,0.8,0.0,52-65-2,44.4%,7.4,-0.1,Montana St,-8.5,−108,81-76-5,51.6%,-7.2,0.2,Kansas City,N/A,N/A,39-42-0,48.2%,3.5,-2.1
50,60.2,7:00 PM,Leavey Center,277,Fresno St,89,Santa Clara,Fresno State,Fresno St.,Santa Clara,Santa Clara,+16,−110,True,-16,−110,False,Fresno St,4-3-1,57.1%,-5.0,-1.6,2-1-0,66.7%,-6.7,-1.0,Santa Clara,4-5-0,44.4%,2.6,0.5,1-2-0,33.3%,10.7,+2.0,Fresno St,+16,−110,4-2-0,66.7%,-9.7,-1.7,Santa Clara,-16,−110,2-4-0,33.3%,4.2,-1.8,50,60.2,7:00 PM,Leavey Center,277,Fresno St,89,Santa Clara,Fresno State,Fresno St.,Santa Clara,Santa Clara,+16,−110,True,-16,−110,False,Fresno St,371-405-14,47.8%,2.3,-0.2,178-162-6,52.4%,-3.6,0.3,Santa Clara,385-372-19,50.9%,0.4,-0.3,177-195-8,47.6%,4.7,-1.1,Fresno St,+16,−110,186-173-7,51.8%,-5.8,1.0,Santa Clara,-16,−110,163-179-6,47.7%,6.6,-1.0,50,60.2,7:00 PM,Leavey Center,277,Fresno St,89,Santa Clara,Fresno State,Fresno St.,Santa Clara,Santa Clara,+16,−110,True,-16,−110,False,Fresno St,147-154-5,48.8%,2.1,0.0,67-61-2,52.3%,-2.6,1.0,Santa Clara,153-144-8,51.5%,0.3,0.2,69-81-3,46.0%,4.1,-1.2,Fresno St,+16,−110,75-73-2,50.7%,-6.3,0.5,Santa Clara,-16,−110,65-74-2,46.8%,7.6,-0.3
51,59.8,8:00 PM,Mott Athletics Center,159,Cal St Nrdge,236,Cal Poly,CSUN,CSU Northridge,Cal Poly,Cal Poly SLO,-2.5,−105,False,+2.5,−115,True,Cal St Nrdge,5-3-0,62.5%,10.7,4.1,3-2-0,60.0%,2.6,3.6,Cal Poly,6-3-0,66.7%,-0.4,6.3,1-1-0,50.0%,13.3,+2.8,Cal Poly,+2.5,−115,6-2-0,75.0%,-5.0,7.4,Cal St Nrdge,-2.5,−105,4-2-0,66.7%,9.8,5.2,51,59.8,8:00 PM,Mott Athletics Center,159,Cal St Nrdge,236,Cal Poly,CSUN,CSU Northridge,Cal Poly,Cal Poly SLO,-2.5,−105,False,+2.5,−115,True,Cal St Nrdge,329-331-9,49.9%,-0.9,-0.4,172-157-6,52.3%,-5.9,0.5,Cal Poly,320-365-21,46.7%,-3.4,-0.6,127-155-6,45.0%,2.3,-1.2,Cal Poly,+2.5,−115,231-249-16,48.1%,-8.7,0.0,Cal St Nrdge,-2.5,−105,108-114-6,48.7%,4.6,-1.2,51,59.8,8:00 PM,Mott Athletics Center,159,Cal St Nrdge,236,Cal Poly,CSUN,CSU Northridge,Cal Poly,Cal Poly SLO,-2.5,−105,False,+2.5,−115,True,Cal St Nrdge,144-149-5,49.2%,-3.9,-0.9,78-64-4,54.9%,-8.1,0.5,Cal Poly,122-155-8,44.0%,-5.9,-1.4,42-66-2,38.9%,-0.7,-2.9,Cal Poly,+2.5,−115,106-118-7,47.3%,-9.6,-0.5,Cal St Nrdge,-2.5,−105,38-36-3,51.4%,3.6,-1.6
52,58.5,5:00 PM,Gill Coliseum,287,Idaho,83,Oregon St,Idaho,Idaho,Oregon State,Oregon St.,+14,−110,True,-14,−110,False,Idaho,3-4-0,42.9%,2.3,0.6,2-2-0,50.0%,-12.3,0.6,Oregon St,6-0-0,100.0%,19.0,11.7,5-0-0,100.0%,22.7,+13.6,Idaho,+14,−110,3-4-0,42.9%,-8.0,0.6,Oregon St,-14,−110,4-0-0,100.0%,25.8,16.1,52,58.5,5:00 PM,Gill Coliseum,287,Idaho,83,Oregon St,Idaho,Idaho,Oregon State,Oregon St.,+14,−110,True,-14,−110,False,Idaho,344-342-13,50.2%,-2.6,0.1,182-160-8,53.2%,-7.9,1.0,Oregon St,373-385-14,49.2%,-1.3,-0.3,187-187-5,50.0%,3.9,-0.3,Idaho,+14,−110,253-223-10,53.2%,-8.3,0.8,Oregon St,-14,−110,128-139-4,47.9%,6.4,-1.2,52,58.5,5:00 PM,Gill Coliseum,287,Idaho,83,Oregon St,Idaho,Idaho,Oregon State,Oregon St.,+14,−110,True,-14,−110,False,Idaho,139-147-3,48.6%,-2.2,-0.2,68-70-0,49.3%,-7.3,0.8,Oregon St,160-151-6,51.5%,-0.8,0.4,88-72-1,55.0%,4.9,1.4,Idaho,+14,−110,106-106-3,50.0%,-8.1,0.2,Oregon St,-14,−110,59-64-1,48.0%,7.8,-0.5
53,58.0,2:00 PM,Zidian Family Arena at Beeghly Center,191,Oakland,219,Youngs St,Oakland,Oakland,Youngstown State,Youngstown St.,+1.5,−110,True,-1.5,−110,False,Oakland,4-2-0,66.7%,-3.3,3.8,3-1-0,75.0%,-11.0,8.3,Youngs St,4-4-0,50.0%,2.9,-4.0,0-1-0,0.0%,28.5,-20.5,Oakland,+1.5,−110,3-1-0,75.0%,-11.0,8.3,Youngs St,-1.5,−110,2-2-0,50.0%,-1.5,-7.9,53,58.0,2:00 PM,Zidian Family Arena at Beeghly Center,191,Oakland,219,Youngs St,Oakland,Oakland,Youngstown State,Youngstown St.,+1.5,−110,True,-1.5,−110,False,Oakland,249-221-6,53.0%,1.0,-0.1,129-100-3,56.3%,-4.4,0.8,Youngs St,293-309-20,48.7%,-1.3,-0.4,122-130-13,48.4%,5.4,-0.3,Oakland,+1.5,−110,116-87-3,57.1%,-8.0,0.6,Youngs St,-1.5,−110,89-101-7,46.8%,4.6,-0.7,53,58.0,2:00 PM,Zidian Family Arena at Beeghly Center,191,Oakland,219,Youngs St,Oakland,Oakland,Youngstown State,Youngstown St.,+1.5,−110,True,-1.5,−110,False,Oakland,172-145-4,54.3%,1.6,0.0,88-67-3,56.8%,-2.8,1.1,Youngs St,144-148-4,49.3%,0.0,-0.3,57-64-3,47.1%,7.1,-0.1,Oakland,+1.5,−110,84-54-2,60.9%,-7.2,1.3,Youngs St,-1.5,−110,54-61-2,47.0%,5.5,-0.6
54,57.3,9:00 PM,Dee Glen Smith Spectrum,310,Utah Tech,45,Utah St,Utah Tech,Utah Tech,Utah State,Utah St.,+24,−108,True,-24,−112,False,Utah Tech,4-5-0,44.4%,-7.7,-1.4,3-3-0,50.0%,-16.7,-2.3,Utah St,3-4-0,42.9%,22.5,4.4,2-2-0,50.0%,32.6,+5.6,Utah Tech,+24,−108,3-5-0,37.5%,-15.3,-3.0,Utah St,-24,−112,2-4-0,33.3%,18.0,3.4,54,57.3,9:00 PM,Dee Glen Smith Spectrum,310,Utah Tech,45,Utah St,Utah Tech,Utah Tech,Utah State,Utah St.,+24,−108,True,-24,−112,False,Utah Tech,59-53-3,52.7%,-3.4,0.0,28-31-3,47.5%,-11.2,-0.9,Utah St,408-364-13,52.9%,7.7,1.2,197-154-9,56.1%,13.9,1.9,Utah Tech,+24,−108,43-46-2,48.3%,-10.2,-0.8,Utah St,-24,−112,299-246-11,54.9%,10.9,1.4,54,57.3,9:00 PM,Dee Glen Smith Spectrum,310,Utah Tech,45,Utah St,Utah Tech,Utah Tech,Utah State,Utah St.,+24,−108,True,-24,−112,False,Utah Tech,59-53-3,52.7%,-3.1,0.0,28-31-3,47.5%,-10.8,-0.9,Utah St,161-151-5,51.6%,6.9,1.2,81-56-2,59.1%,13.7,2.4,Utah Tech,+24,−108,43-46-2,48.3%,-10.2,-0.8,Utah St,-24,−112,117-87-3,57.4%,11.2,1.9
55,56.9,7:00 PM,Winthrop Coliseum,267,Coastal Car,138,Winthrop,Coastal Carolina,Coastal Carolina,,Winthrop,+11.5,−108,True,N/A,N/A,False,Coastal Car,5-2-1,71.4%,0.0,2.5,3-1-0,75.0%,-5.5,2.4,Winthrop,5-3-0,62.5%,12.8,0.6,2-0-0,100.0%,35.0,+6.5,Coastal Car,+11.5,−108,3-1-0,75.0%,-8.3,0.9,Winthrop,N/A,N/A,3-3-0,50.0%,7.7,-0.7,55,56.9,7:00 PM,Winthrop Coliseum,267,Coastal Car,138,Winthrop,Coastal Carolina,Coastal Carolina,,Winthrop,+11.5,−108,True,N/A,N/A,False,Coastal Car,148-139-7,51.6%,1.8,0.1,61-56-3,52.1%,-6.3,-0.1,Winthrop,132-142-4,48.2%,4.6,0.0,42-54-4,43.8%,11.8,-0.5,Coastal Car,+11.5,−108,90-72-5,55.6%,-5.5,1.0,Winthrop,N/A,N/A,77-84-3,47.8%,8.2,-0.2,55,56.9,7:00 PM,Winthrop Coliseum,267,Coastal Car,138,Winthrop,Coastal Carolina,Coastal Carolina,,Winthrop,+11.5,−108,True,N/A,N/A,False,Coastal Car,128-126-7,50.4%,3.3,0.0,55-53-3,50.9%,-4.1,-0.3,Winthrop,104-116-3,47.3%,6.7,0.0,40-47-3,46.0%,13.6,-0.2,Coastal Car,+11.5,−108,80-68-5,54.1%,-5.5,0.6,Winthrop,N/A,N/A,70-78-2,47.3%,8.5,-0.2
56,56.4,1:00 PM,TU Arena,264,Maryland Bc,143,Towson,UMBC,UMBC,Towson,Towson,+8.5,−110,True,-8.5,−110,False,Maryland Bc,3-5-0,37.5%,5.9,-1.8,0-2-0,0.0%,-36.5,-16.8,Towson,4-4-0,50.0%,1.6,-3.6,1-0-0,100.0%,29.5,+2.0,Maryland Bc,+8.5,−110,1-3-0,25.0%,-15.8,-4.9,Towson,-8.5,−110,2-2-0,50.0%,2.5,-1.9,56,56.4,1:00 PM,TU Arena,264,Maryland Bc,143,Towson,UMBC,UMBC,Towson,Towson,+8.5,−110,True,-8.5,−110,False,Maryland Bc,125-116-3,51.9%,-2.3,1.1,64-60-2,51.6%,-6.7,1.1,Towson,313-300-13,51.1%,-2.5,0.1,129-124-4,51.0%,2.4,-0.1,Maryland Bc,+8.5,−110,69-65-2,51.5%,-7.4,1.5,Towson,-8.5,−110,108-107-3,50.2%,5.8,-0.2,56,56.4,1:00 PM,TU Arena,264,Maryland Bc,143,Towson,UMBC,UMBC,Towson,Towson,+8.5,−110,True,-8.5,−110,False,Maryland Bc,113-101-2,52.8%,0.2,1.4,57-53-2,51.8%,-5.1,1.4,Towson,145-139-7,51.1%,2.8,0.3,57-53-2,51.8%,8.5,0.3,Maryland Bc,+8.5,−110,59-51-1,53.6%,-6.1,2.2,Towson,-8.5,−110,73-75-3,49.3%,6.1,0.0
57,53.9,10:00 PM,Viejas Arena,329,San Diego,43,San Diego St,UC San Diego,UC San Diego,San Diego State,San Diego St.,-11,−112,False,-24,−108,False,San Diego,2-5-0,28.6%,-4.8,-4.6,0-1-0,0.0%,-37.0,-16.5,San Diego St,3-3-0,50.0%,10.9,5.7,0-2-0,0.0%,14.3,-3.8,San Diego St,-24,−108,2-2-0,50.0%,-0.5,7.6,San Diego,-11,−112,2-2-0,50.0%,2.0,-1.3,57,53.9,10:00 PM,Viejas Arena,329,San Diego,43,San Diego St,UC San Diego,UC San Diego,San Diego State,San Diego St.,-11,−112,False,-24,−108,False,San Diego,357-374-11,48.8%,-0.7,0.1,174-142-4,55.1%,-5.3,1.6,San Diego St,415-374-20,52.6%,5.4,0.6,190-167-9,53.2%,10.9,0.5,San Diego St,-24,−108,132-131-8,50.2%,-6.5,0.3,San Diego,-11,−112,132-162-5,44.9%,5.6,-1.0,57,53.9,10:00 PM,Viejas Arena,329,San Diego,43,San Diego St,UC San Diego,UC San Diego,San Diego State,San Diego St.,-11,−112,False,-24,−108,False,San Diego,132-156-4,45.8%,-2.7,-0.8,62-57-1,52.1%,-7.3,0.5,San Diego St,166-154-11,51.9%,8.5,0.7,77-64-5,54.6%,14.4,1.1,San Diego St,-24,−108,29-33-2,46.8%,-4.5,0.3,San Diego,-11,−112,45-61-3,42.5%,4.5,-1.6
58,53.6,3:00 PM,Reynolds Center,201,Southern,240,Tulsa,Southern University,Southern,Tulsa,Tulsa,+7,−112,True,-7,−108,False,Southern,3-2-0,60.0%,15.3,4.4,3-2-0,60.0%,-9.0,4.4,Tulsa,2-6-0,25.0%,-1.6,-9.4,1-3-0,25.0%,2.2,-10.4,Southern,+7,−112,3-1-0,75.0%,-10.8,6.8,Tulsa,-7,−108,2-4-0,33.3%,4.8,-5.5,58,53.6,3:00 PM,Reynolds Center,201,Southern,240,Tulsa,Southern University,Southern,Tulsa,Tulsa,+7,−112,True,-7,−108,False,Southern,116-106-4,52.3%,-0.9,0.4,60-62-4,49.2%,-8.1,0.2,Tulsa,390-371-18,51.3%,3.2,0.0,191-163-9,54.0%,9.0,0.5,Southern,+7,−112,61-54-4,53.0%,-12.7,0.6,Tulsa,-7,−108,222-195-9,53.2%,8.4,0.1,58,53.6,3:00 PM,Reynolds Center,201,Southern,240,Tulsa,Southern University,Southern,Tulsa,Tulsa,+7,−112,True,-7,−108,False,Southern,103-96-3,51.8%,0.5,0.6,54-59-3,47.8%,-7.9,-0.1,Tulsa,139-159-8,46.6%,0.1,-0.8,82-64-6,56.2%,6.4,1.0,Southern,+7,−112,51-47-3,52.0%,-12.0,0.7,Tulsa,-7,−108,69-66-5,51.1%,7.9,-0.4
59,53.1,5:30 PM,UTRGV Fieldhouse,259,Lamar,171,Tx-Pan Am,Lamar,Lamar,UTRGV,Texas Rio Grande Valley,+7,−112,True,N/A,N/A,False,Lamar,2-4-0,33.3%,6.9,0.6,2-1-0,66.7%,-9.7,4.8,Tx-Pan Am,6-1-0,85.7%,9.0,9.2,1-1-0,50.0%,24.3,+2.0,Lamar,+7,−112,2-4-0,33.3%,-8.3,0.6,Tx-Pan Am,N/A,N/A,3-1-0,75.0%,14.5,6.9,59,53.1,5:30 PM,UTRGV Fieldhouse,259,Lamar,171,Tx-Pan Am,Lamar,Lamar,UTRGV,Texas Rio Grande Valley,+7,−112,True,N/A,N/A,False,Lamar,118-131-5,47.4%,0.1,0.0,57-74-2,43.5%,-8.2,-0.5,Tx-Pan Am,116-118-6,49.6%,-4.0,-0.3,41-40-3,50.6%,5.3,0.2,Lamar,+7,−112,78-86-5,47.6%,-9.8,0.2,Tx-Pan Am,N/A,N/A,24-24-1,50.0%,5.8,-0.2,59,53.1,5:30 PM,UTRGV Fieldhouse,259,Lamar,171,Tx-Pan Am,Lamar,Lamar,UTRGV,Texas Rio Grande Valley,+7,−112,True,N/A,N/A,False,Lamar,89-100-4,47.1%,0.7,0.1,42-61-1,40.8%,-8.1,-0.7,Tx-Pan Am,92-100-5,47.9%,-3.6,-0.5,33-37-3,47.1%,4.2,-0.3,Lamar,+7,−112,55-71-4,43.7%,-9.6,-0.4,Tx-Pan Am,N/A,N/A,22-24-1,47.8%,5.4,-0.6
60,52.8,7:00 PM,Hanner Fieldhouse,183,N Florida,257,Ga Southern,North Florida,North Florida,Georgia Southern,Georgia Southern,-1,−105,False,+1,−115,True,N Florida,5-2-0,71.4%,7.4,4.9,4-1-0,80.0%,-4.8,7.7,Ga Southern,3-5-1,37.5%,-3.3,-3.8,1-2-0,33.3%,11.7,-1.8,Ga Southern,+1,−115,2-2-0,50.0%,-13.8,-2.8,N Florida,-1,−105,2-1-0,66.7%,5.0,-0.5,60,52.8,7:00 PM,Hanner Fieldhouse,183,N Florida,257,Ga Southern,North Florida,North Florida,Georgia Southern,Georgia Southern,-1,−105,False,+1,−115,True,N Florida,142-117-2,54.8%,-3.1,1.1,77-67-1,53.5%,-10.5,0.1,Ga Southern,310-317-15,49.4%,0.7,-0.2,119-120-8,49.8%,8.8,0.4,Ga Southern,+1,−115,180-184-5,49.5%,-7.9,0.0,N Florida,-1,−105,48-48-0,50.0%,6.9,-0.1,60,52.8,7:00 PM,Hanner Fieldhouse,183,N Florida,257,Ga Southern,North Florida,North Florida,Georgia Southern,Georgia Southern,-1,−105,False,+1,−115,True,N Florida,124-100-2,55.4%,0.6,1.2,67-59-1,53.2%,-8.3,0.1,Ga Southern,143-138-9,50.9%,2.8,0.3,56-50-7,52.8%,11.1,1.0,Ga Southern,+1,−115,77-73-1,51.3%,-6.0,0.6,N Florida,-1,−105,46-43-0,51.7%,7.1,-0.1
61,51.6,8:00 PM,The Sandy and John Black Pavilion at Ole Miss,345,Lindenwood,28,Mississippi,,Lindenwood,Ole Miss,Mississippi,N/A,N/A,False,-31,−112,False,Lindenwood,2-4-0,33.3%,4.8,-1.5,1-3-0,25.0%,-20.0,-1.6,Mississippi,5-2-1,71.4%,15.1,3.9,1-2-1,33.3%,18.5,-4.8,Mississippi,-31,−112,3-0-0,100.0%,10.7,13.7,Lindenwood,N/A,N/A,0,0,0.0,0.0,61,51.6,8:00 PM,The Sandy and John Black Pavilion at Ole Miss,345,Lindenwood,28,Mississippi,,Lindenwood,Ole Miss,Mississippi,N/A,N/A,False,-31,−112,False,Lindenwood,28-34-1,45.2%,-5.7,-1.0,13-21-1,38.2%,-16.4,-1.4,Mississippi,392-387-14,50.3%,3.4,-0.6,189-179-9,51.4%,9.6,-0.2,Mississippi,-31,−112,177-174-4,50.4%,-6.3,-0.2,Lindenwood,N/A,N/A,2-3-0,40.0%,-1.0,-3.0,61,51.6,8:00 PM,The Sandy and John Black Pavilion at Ole Miss,345,Lindenwood,28,Mississippi,,Lindenwood,Ole Miss,Mississippi,N/A,N/A,False,-31,−112,False,Lindenwood,28-34-1,45.2%,-5.7,-1.0,13-21-1,38.2%,-16.4,-1.4,Mississippi,165-160-5,50.8%,1.9,-0.9,79-87-3,47.6%,6.1,-1.4,Mississippi,-31,−112,77-65-1,54.2%,-4.9,1.0,Lindenwood,N/A,N/A,2-3-0,40.0%,-1.0,-3.0
61,51.6,2:00 PM,Paul Porter Arena,239,Nc Central,210,Gard-Webb,North Carolina Central,North Carolina Central,,Gardner-Webb,N/A,N/A,False,N/A,N/A,False,Nc Central,3-3-2,50.0%,7.4,-0.5,1-2-0,33.3%,-15.7,-3.7,Gard-Webb,6-3-0,66.7%,-5.3,1.3,0-1-0,0.0%,1.0,-2.5,Gard-Webb,N/A,N/A,4-2-0,66.7%,-11.3,0.3,Nc Central,N/A,N/A,0-1-0,0.0%,-6.0,-7.5,61,51.6,2:00 PM,Paul Porter Arena,239,Nc Central,210,Gard-Webb,North Carolina Central,North Carolina Central,,Gardner-Webb,N/A,N/A,False,N/A,N/A,False,Nc Central,133-98-5,57.6%,2.5,1.4,62-50-2,55.4%,-8.3,0.4,Gard-Webb,137-118-2,53.7%,0.3,1.0,30-47-0,39.0%,8.4,-0.7,Gard-Webb,N/A,N/A,80-52-0,60.6%,-7.1,2.4,Nc Central,N/A,N/A,69-51-2,57.5%,9.3,1.8,61,51.6,2:00 PM,Paul Porter Arena,239,Nc Central,210,Gard-Webb,North Carolina Central,North Carolina Central,,Gardner-Webb,N/A,N/A,False,N/A,N/A,False,Nc Central,114-82-5,58.2%,6.0,1.0,54-44-2,55.1%,-5.4,0.0,Gard-Webb,118-105-2,52.9%,2.6,0.8,28-44-0,38.9%,11.4,-0.9,Gard-Webb,N/A,N/A,67-43-0,60.9%,-6.8,2.1,Nc Central,N/A,N/A,61-41-2,59.8%,8.8,1.8
