,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,13,89.1,2:15 PM,Moody Coliseum,106,Virginia,48,S Methodist,Virginia,Southern Methodist,10.0,0.5283,True,-10.0,0.5192,False,0,0.25,0.8,-2.8,0,0.0,-18.0,-0.5,0,0.444,16.6,2.2,0,0.5,23.5,+4.8,Virginia,10.0,0.5283,0,0.25,-13.8,-2.6,S Methodist,-10.0,0.5192,0,0.5,19.3,2.9,Virginia,Southern Methodist,10.0,-10.0,0,0.503,5.2,-0.3,0,0.497,-2.7,-0.7,0,0.489,3.5,-0.4,0,0.478,9.0,0.0,10.0,0,0.481,-8.4,-1.1,-10.0,0,0.493,8.4,-0.2,Virginia,Southern Methodist,10.0,-10.0,0,0.529,8.8,-0.2,0,0.591,3.3,0.3,0,0.485,6.8,-0.2,0,0.503,13.0,0.8,10.0,0,0.482,-6.1,-1.9,-10.0,0,0.502,10.8,0.5,338.0,257.0,257.0,338.0,Virginia,Southern Methodist,True
11,15,88.2,12:00 PM,Thomas M. Ryan Center,79,Providence,93,Rhode Island,Providence,Rhode Island,-2.0,0.5238,False,2.0,0.5238,True,0,0.444,8.2,-2.9,0,0.0,0.0,0.0,0,0.429,19.1,6.0,0,0.6,23.7,+11.4,Rhode Island,2.0,0.5238,0,0.0,0.0,0.0,Providence,-2.0,0.5238,0,0.333,12.2,-6.4,Providence,Rhode Island,-2.0,2.0,0,0.495,2.6,0.4,0,0.555,-3.1,1.4,0,0.467,0.8,-0.5,0,0.438,4.8,-1.3,2.0,0,0.482,-7.5,-0.2,-2.0,0,0.456,7.7,-0.7,Providence,Rhode Island,-2.0,2.0,0,0.529,3.6,0.8,0,0.594,-1.7,1.9,0,0.465,3.3,-0.4,0,0.5,7.7,-0.5,2.0,0,0.412,-6.0,-0.7,-2.0,0,0.467,8.6,-0.6,239.0,244.0,239.0,244.0,Providence,Rhode Island,True
12,16,88.1,12:00 PM,Purcell Pavilion at the Joyce Center,97,Syracuse,73,Notre Dame,Syracuse,Notre Dame,4.5,0.5192,True,-4.5,0.5283,False,0,0.429,-1.4,-3.0,0,0.0,-26.0,-3.5,0,0.5,3.6,-2.3,0,0.25,12.0,-9.0,Syracuse,4.5,0.5192,0,0.667,-11.7,3.2,Notre Dame,-4.5,0.5283,0,0.4,13.8,-3.6,Syracuse,Notre Dame,4.5,-4.5,0,0.5,6.6,0.1,0,0.517,-0.1,0.4,0,0.493,5.0,0.0,0,0.469,10.8,-0.7,4.5,0,0.51,-4.0,1.4,-4.5,0,0.453,8.1,-1.1,Syracuse,Notre Dame,4.5,-4.5,0,0.485,3.4,0.2,0,0.447,-4.1,-0.4,0,0.492,3.8,-0.4,0,0.461,9.4,-1.3,4.5,0,0.481,-5.5,0.9,-4.5,0,0.445,8.0,-1.7,291.0,219.0,219.0,291.0,Syracuse,Notre Dame,False
13,16,88.1,8:00 PM,CU Events Center,87,Colorado St,85,Colorado,Colorado St.,Colorado,2.5,0.5283,True,-2.5,0.5192,False,0,0.375,6.6,-2.1,0,0.0,0.0,0.0,0,0.5,5.0,0.1,0,0.6,16.6,+1.7,Colorado St,2.5,0.5283,0,0.333,-5.7,-1.7,Colorado,-2.5,0.5192,0,0.6,16.6,1.7,Colorado St.,Colorado,2.5,-2.5,0,0.484,2.7,0.2,0,0.488,-4.7,-0.3,0,0.486,2.8,0.0,0,0.536,9.6,1.1,2.5,0,0.438,-7.4,-0.5,-2.5,0,0.512,8.8,0.4,Colorado St.,Colorado,2.5,-2.5,0,0.476,3.5,0.1,0,0.514,-2.4,0.3,0,0.475,4.5,0.3,0,0.566,10.9,1.7,2.5,0,0.423,-7.0,-0.6,-2.5,0,0.516,9.4,0.4,57.0,56.0,56.0,57.0,Colorado St.,Colorado,True
14,18,87.8,4:30 PM,Wells Fargo Center,57,Villanova,118,Temple,Villanova,Temple,-9.5,0.5238,False,9.5,0.5238,True,0,0.556,10.8,0.7,0,0.0,-7.0,-10.5,0,0.286,5.0,1.2,0,0.0,9.5,-3.0,Temple,9.5,0.5238,0,0.5,-1.0,2.3,Villanova,-9.5,0.5238,0,0.429,12.9,-1.5,Villanova,Temple,-9.5,9.5,0,0.539,7.0,0.6,0,0.515,1.4,0.0,0,0.523,3.1,0.3,0,0.497,6.6,-0.3,9.5,0,0.539,-5.2,1.0,-9.5,0,0.544,10.2,0.3,Villanova,Temple,-9.5,9.5,0,0.561,10.1,0.7,0,0.535,4.0,-0.7,0,0.516,0.6,0.0,0,0.493,4.4,-0.2,9.5,0,0.579,-5.5,1.3,-9.5,0,0.564,12.3,0.8,337.0,293.0,337.0,293.0,,,
15,21,84.8,4:00 PM,Haas Pavilion,86,Stanford,119,California,Stanford,California,2.0,0.5122,True,-2.0,0.5349,False,0,0.667,11.0,-1.4,0,1.0,2.0,3.5,0,0.571,7.0,0.1,0,0.5,14.4,-1.5,Stanford,2.0,0.5122,0,1.0,2.0,3.5,California,-2.0,0.5349,0,0.5,14.4,-1.5,Stanford,California,2.0,-2.0,0,0.522,5.2,0.3,0,0.512,-0.7,0.2,0,0.495,0.9,-0.5,0,0.499,6.3,-0.2,2.0,0,0.495,-6.2,0.0,-2.0,0,0.502,8.0,-0.3,Stanford,California,2.0,-2.0,0,0.492,1.5,-0.3,0,0.426,-5.7,-1.8,0,0.477,-3.1,-1.2,0,0.491,2.3,-0.6,2.0,0,0.454,-7.3,-0.5,-2.0,0,0.451,7.1,-1.8,286.0,39.0,39.0,286.0,Stanford,California,False
16,22,83.1,12:00 PM,Bon Secours Wellness Arena,110,Princeton,109,Furman,Princeton,Furman,-1.5,0.5192,False,1.5,0.5283,True,0,0.5,6.7,-1.0,0,0.667,7.3,5.0,0,0.857,16.3,1.5,0,1.0,37.8,+2.0,Furman,1.5,0.5283,0,0.5,-16.5,-4.8,Princeton,-1.5,0.5192,0,0.444,6.6,-2.6,Princeton,Furman,-1.5,1.5,0,0.524,4.7,0.3,0,0.571,0.7,1.0,0,0.516,2.2,0.2,0,0.553,9.5,0.6,1.5,0,0.462,-8.9,-0.3,-1.5,0,0.502,7.9,-0.2,Princeton,Furman,-1.5,1.5,0,0.513,6.1,0.9,0,0.55,2.3,2.0,0,0.569,7.5,1.3,0,0.624,15.1,2.0,1.5,0,0.529,-7.1,0.5,-1.5,0,0.525,8.3,1.1,238.0,95.0,238.0,95.0,Princeton,Furman,True
17,23,81.8,2:00 PM,Colonial Life Arena,153,E Carolina,65,S Carolina,East Carolina,South Carolina,10.5,0.5122,True,-10.5,0.5349,False,0,0.429,10.6,-2.3,0,0.0,0.0,0.0,0,0.5,8.0,0.4,0,0.5,14.3,-1.8,E Carolina,10.5,0.5122,0,1.0,1.0,4.5,S Carolina,-10.5,0.5349,0,0.667,14.8,2.5,East Carolina,South Carolina,10.5,-10.5,0,0.461,-1.9,-0.8,0,0.438,-9.6,-1.4,0,0.494,1.4,-0.3,0,0.459,6.6,-0.9,10.5,0,0.473,-8.9,-0.3,-10.5,0,0.477,7.0,-1.0,East Carolina,South Carolina,10.5,-10.5,0,0.491,-2.9,-0.6,0,0.427,-11.8,-2.1,0,0.522,1.9,0.1,0,0.51,6.8,-0.1,10.5,0,0.492,-9.5,-0.5,-10.5,0,0.525,7.9,-0.4,77.0,252.0,252.0,77.0,East Carolina,South Carolina,False
18,24,81.3,12:00 PM,Lawrence Joel Veterans Memorial Coliseum,141,Boston Col,90,Wake Forest,Boston College,Wake Forest,10.0,0.5122,True,-10.0,0.5349,False,0,0.444,1.7,-2.0,0,0.0,0.0,0.0,0,0.2,2.2,-9.2,0,0.0,11.8,-15.7,Boston Col,10.0,0.5122,0,0.5,-10.5,-3.9,Wake Forest,-10.0,0.5349,0,0.167,10.8,-12.6,Boston College,Wake Forest,10.0,-10.0,0,0.503,0.0,-0.1,0,0.569,-5.0,1.8,0,0.476,1.8,-0.2,0,0.519,8.1,0.8,10.0,0,0.517,-7.1,0.7,-10.0,0,0.495,8.9,0.2,Boston College,Wake Forest,10.0,-10.0,0,0.474,-2.9,-0.3,0,0.485,-9.1,0.0,0,0.485,0.4,0.0,0,0.52,5.8,0.5,10.0,0,0.472,-8.1,0.2,-10.0,0,0.522,10.2,0.9,26.0,346.0,346.0,26.0,Boston College,Wake Forest,False
19,25,80.9,7:00 PM,Wells Fargo Center,139,La Salle,104,St Josephs,La Salle,Saint Joseph'S,6.5,0.5238,True,-6.5,0.5238,False,0,0.556,4.9,1.3,0,0.0,-5.5,-7.3,0,0.375,4.8,-2.0,0,0.2,5.8,-7.2,La Salle,6.5,0.5238,0,0.0,-14.0,-13.0,St Josephs,-6.5,0.5238,0,0.2,7.8,-7.3,La Salle,Saint Joseph'S,6.5,-6.5,0,0.475,-1.6,-0.3,0,0.479,-6.0,-0.4,0,0.51,1.6,0.3,0,0.477,5.1,-0.4,6.5,0,0.469,-7.7,0.0,-6.5,0,0.506,7.5,0.0,La Salle,Saint Joseph'S,6.5,-6.5,0,0.463,-2.7,-0.7,0,0.463,-7.4,-1.2,0,0.513,-1.0,0.0,0,0.5,3.2,-0.5,6.5,0,0.469,-7.8,0.1,-6.5,0,0.496,6.1,-0.9,139.0,282.0,282.0,139.0,La Salle,Saint Joseph'S,False
20,26,79.2,7:00 PM,Charles Koch Arena,150,E Tenn St,98,Wichita St,East Tennesee St.,Wichita St.,8.0,0.5238,True,-8.0,0.5238,False,0,0.429,10.8,2.8,0,0.333,1.3,5.5,0,0.5,6.4,-0.4,0,0.333,13.5,-1.1,E Tenn St,8.0,0.5238,0,0.333,1.3,5.5,Wichita St,-8.0,0.5238,0,0.6,12.6,3.4,East Tennesee St.,Wichita St.,8.0,-8.0,0,0.533,4.0,0.5,0,0.538,-2.5,0.9,0,0.519,5.9,0.5,0,0.504,10.9,0.3,8.0,0,0.55,-6.6,1.1,-8.0,0,0.527,9.8,0.6,East Tennesee St.,Wichita St.,8.0,-8.0,0,0.52,5.6,0.5,0,0.534,-0.4,1.2,0,0.516,7.7,0.2,0,0.51,12.7,0.4,8.0,0,0.549,-4.8,1.7,-8.0,0,0.509,11.2,0.3,81.0,352.0,352.0,81.0,,,
21,27,78.2,12:30 PM,Joseph J. Gentile Arena,172,S Florida,75,Loyola-Chi,South Florida,Loyola-Chicago,10.0,0.5283,True,-10.0,0.5192,False,0,0.125,0.9,-5.6,0,0.0,-15.0,-10.0,0,0.5,21.1,1.7,0,0.4,23.8,+0.6,S Florida,10.0,0.5283,0,0.0,-15.0,-7.0,Loyola-Chi,-10.0,0.5192,0,0.4,18.2,0.6,South Florida,Loyola-Chicago,10.0,-10.0,0,0.493,-1.4,-0.4,0,0.536,-6.4,0.6,0,0.501,1.3,0.0,0,0.499,7.0,0.0,10.0,0,0.5,-8.2,0.1,-10.0,0,0.508,7.4,-0.2,South Florida,Loyola-Chicago,10.0,-10.0,0,0.507,-2.9,-0.1,0,0.587,-8.0,1.0,0,0.517,5.9,0.5,0,0.49,11.7,0.4,10.0,0,0.528,-8.3,0.6,-10.0,0,0.505,9.3,0.3,254.0,154.0,154.0,254.0,South Florida,Loyola-Chicago,False
