Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
Atlanta,Charlotte,Charlotte,5.5,223.5.,211,True
Philadelphia,Detroit,Philadelphia,2.0,216.5.,207,False
Washington,Milwaukee,Washington,14.5,229.5.,238,False
Golden State,Phoenix,Phoenix,-1.0,234.5.,218,True
Dallas,Utah,Dallas,-6.5,229.5.,200,False
