Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
LA Lakers,926-936-18,49.7%,50.3%,-0.1,458-477-8,49.0%,51.0%,-0.2,36-40-1,47.4%,52.6%,0.4,448-419-6,51.7%,48.3%,0.4,468-505-12,48.1%,51.9%,-0.4,472-441-10,51.7%,48.3%,0.8,421-412-8,50.5%,49.5%,-0.1,498-519-10,49.0%,51.0%,0.0,441-477-8,48.0%,52.0%,-0.9,174-160-5,52.1%,47.9%,1.3,563-570-9,49.7%,50.3%,-0.2,213-212-5,50.1%,49.9%,-0.3,255-247-5,50.8%,49.2%,0.3,153-166-3,48.0%,52.0%,-1.1
Charlotte,800-809-22,49.7%,50.3%,0.4,425-455-13,48.3%,51.7%,0.0,29-22-0,56.9%,43.1%,1.0,475-485-18,49.5%,50.5%,0.6,311-317-4,49.5%,50.5%,0.0,412-396-10,51.0%,49.0%,0.8,553-573-16,49.1%,50.9%,0.0,244-232-5,51.3%,48.7%,1.4,388-412-12,48.5%,51.5%,-0.1,200-172-4,53.8%,46.2%,1.5,420-458-13,47.8%,52.2%,-0.1,195-195-5,50.0%,50.0%,0.0,180-159-4,53.1%,46.9%,1.7,151-157-5,49.0%,51.0%,0.5
San Antonio,935-949-27,49.6%,50.4%,0.3,518-501-13,50.8%,49.2%,0.5,46-25-0,64.8%,35.2%,5.3,364-337-13,51.9%,48.1%,1.2,553-608-14,47.6%,52.4%,-0.4,463-466-19,49.8%,50.2%,-0.1,308-276-11,52.7%,47.3%,0.3,620-670-16,48.1%,51.9%,0.2,463-478-8,49.2%,50.8%,0.5,170-175-6,49.3%,50.7%,0.3,562-559-14,50.1%,49.9%,0.2,195-220-9,47.0%,53.0%,0.0,222-228-5,49.3%,50.7%,0.1,157-190-7,45.2%,54.8%,-0.3
Indiana,898-912-29,49.6%,50.4%,0.2,485-510-16,48.7%,51.3%,0.1,33-27-2,55.0%,45.0%,4.7,454-406-16,52.8%,47.2%,0.7,430-498-13,46.3%,53.7%,-0.5,454-447-13,50.4%,49.6%,0.2,448-424-14,51.4%,48.6%,0.7,446-476-15,48.4%,51.6%,-0.1,439-455-16,49.1%,50.9%,0.3,187-195-7,49.0%,51.1%,0.1,504-514-13,49.5%,50.5%,-0.1,205-209-7,49.5%,50.5%,-0.1,208-193-6,51.9%,48.1%,1.0,174-176-7,49.7%,50.3%,0.4
Golden State,914-932-23,49.5%,50.5%,0.3,467-468-13,50.0%,50.1%,-0.4,40-28-0,58.8%,41.2%,1.1,399-401-4,49.9%,50.1%,0.7,502-522-19,49.0%,51.0%,-0.1,439-483-9,47.6%,52.4%,0.2,384-372-7,50.8%,49.2%,0.6,527-555-16,48.7%,51.3%,0.0,474-449-14,51.4%,48.7%,0.3,175-184-6,48.8%,51.3%,0.9,512-544-13,48.5%,51.5%,-0.4,226-241-4,48.4%,51.6%,1.0,221-223-6,49.8%,50.2%,0.9,187-176-4,51.5%,48.5%,1.3
New York,858-877-16,49.5%,50.6%,0.4,466-450-9,50.9%,49.1%,1.2,33-18-3,64.7%,35.3%,5.5,482-516-7,48.3%,51.7%,0.1,363-354-7,50.6%,49.4%,0.7,439-426-10,50.8%,49.3%,0.2,551-544-9,50.3%,49.7%,0.5,301-326-5,48.0%,52.0%,0.2,419-449-6,48.3%,51.7%,0.7,182-175-1,51.0%,49.0%,0.9,496-513-8,49.2%,50.8%,0.4,190-214-5,47.0%,53.0%,-0.5,202-213-2,48.7%,51.3%,-0.5,147-171-4,46.2%,53.8%,-1.0
LA Clippers,887-907-31,49.4%,50.6%,0.2,419-446-15,48.4%,51.6%,-0.5,32-30-2,51.6%,48.4%,3.0,418-422-11,49.8%,50.2%,0.5,457-475-20,49.0%,51.0%,-0.1,465-420-14,52.5%,47.5%,0.8,397-393-19,50.3%,49.8%,0.7,485-506-12,48.9%,51.1%,-0.2,411-476-16,46.3%,53.7%,-0.5,200-185-2,52.0%,48.1%,0.0,494-508-23,49.3%,50.7%,0.2,220-234-9,48.5%,51.5%,1.1,248-227-7,52.2%,47.8%,0.6,161-184-4,46.7%,53.3%,-0.2
Philadelphia,880-901-25,49.4%,50.6%,-0.1,441-501-12,46.8%,53.2%,-0.9,37-21-1,63.8%,36.2%,4.2,456-476-15,48.9%,51.1%,-0.1,412-415-10,49.8%,50.2%,-0.1,441-442-16,49.9%,50.1%,0.2,481-495-16,49.3%,50.7%,-0.1,395-399-9,49.8%,50.3%,0.0,432-453-9,48.8%,51.2%,-0.5,195-178-2,52.3%,47.7%,1.2,456-544-19,45.6%,54.4%,-1.4,219-193-5,53.2%,46.8%,0.5,220-207-8,51.5%,48.5%,1.3,192-158-3,54.9%,45.1%,1.6
Detroit,877-902-31,49.3%,50.7%,0.0,467-483-19,49.2%,50.8%,0.0,30-33-2,47.6%,52.4%,-3.2,475-491-10,49.2%,50.8%,0.1,392-399-21,49.6%,50.4%,0.0,417-476-11,46.7%,53.3%,-0.3,474-508-14,48.3%,51.7%,-0.2,400-385-17,51.0%,49.0%,0.3,459-425-20,51.9%,48.1%,0.3,176-203-9,46.4%,53.6%,-0.3,498-500-15,49.9%,50.1%,-0.3,203-201-4,50.3%,49.8%,-0.3,207-218-8,48.7%,51.3%,0.2,173-166-5,51.0%,49.0%,1.5
New Orleans,855-883-24,49.2%,50.8%,0.1,443-443-13,50.0%,50.0%,0.7,32-24-0,57.1%,42.9%,1.4,467-458-8,50.5%,49.5%,0.4,378-413-16,47.8%,52.2%,-0.1,407-456-13,47.2%,52.8%,-0.3,470-525-14,47.2%,52.8%,-0.1,376-351-10,51.7%,48.3%,0.4,446-420-11,51.5%,48.5%,0.6,174-183-8,48.7%,51.3%,0.1,488-506-10,49.1%,50.9%,0.3,211-227-5,48.2%,51.8%,-0.2,201-213-6,48.6%,51.5%,-0.9,161-170-6,48.6%,51.4%,-0.5
Miami,949-981-19,49.2%,50.8%,-0.3,530-529-13,50.1%,50.0%,0.1,45-26-0,63.4%,36.6%,4.5,405-406-9,49.9%,50.1%,-0.5,529-568-10,48.2%,51.8%,-0.2,456-491-9,48.2%,51.9%,-1.1,346-392-5,46.9%,53.1%,-1.2,603-583-14,50.8%,49.2%,0.4,479-474-9,50.3%,49.7%,0.6,169-168-5,50.2%,49.9%,0.0,569-577-11,49.7%,50.4%,-0.4,194-232-1,45.5%,54.5%,-1.2,225-220-5,50.6%,49.4%,-0.2,166-210-3,44.2%,55.9%,-1.2
Dallas,907-938-25,49.2%,50.8%,0.2,479-502-11,48.8%,51.2%,0.2,31-34-0,47.7%,52.3%,0.0,382-388-10,49.6%,50.4%,0.5,512-541-15,48.6%,51.4%,-0.1,450-469-12,49.0%,51.0%,-0.3,355-352-8,50.2%,49.8%,0.7,545-581-17,48.4%,51.6%,-0.1,446-464-13,49.0%,51.0%,0.5,168-176-5,48.8%,51.2%,-0.6,531-560-16,48.7%,51.3%,0.1,205-206-7,49.9%,50.1%,0.9,223-230-7,49.2%,50.8%,-0.4,177-168-4,51.3%,48.7%,1.4
Cleveland,907-943-18,49.0%,51.0%,0.2,464-520-7,47.2%,52.9%,-0.3,27-37-2,42.2%,57.8%,-1.2,425-438-9,49.3%,50.8%,0.0,472-493-9,48.9%,51.1%,0.4,461-464-6,49.8%,50.2%,0.3,412-449-5,47.9%,52.2%,-0.3,490-490-13,50.0%,50.0%,0.7,446-478-12,48.3%,51.7%,0.2,185-198-3,48.3%,51.7%,0.2,501-519-10,49.1%,50.9%,0.2,225-208-6,52.0%,48.0%,1.1,218-215-5,50.4%,49.7%,0.6,194-189-3,50.7%,49.4%,0.6
Brooklyn,870-907-20,49.0%,51.0%,0.5,449-494-14,47.6%,52.4%,0.1,36-23-0,61.0%,39.0%,6.0,473-492-15,49.0%,51.0%,0.4,384-406-5,48.6%,51.4%,0.5,429-451-13,48.8%,51.3%,1.0,518-547-14,48.6%,51.4%,0.6,347-353-6,49.6%,50.4%,0.3,433-448-7,49.2%,50.9%,-0.1,185-191-3,49.2%,50.8%,1.9,493-499-14,49.7%,50.3%,-0.1,202-208-3,49.3%,50.7%,0.4,219-205-3,51.7%,48.4%,1.6,156-194-3,44.6%,55.4%,-0.3
Chicago,866-913-18,48.7%,51.3%,0.4,457-486-10,48.5%,51.5%,0.0,32-23-1,58.2%,41.8%,2.5,432-447-11,49.2%,50.9%,0.5,422-457-6,48.0%,52.0%,0.3,459-427-12,51.8%,48.2%,1.6,476-476-12,50.0%,50.0%,0.6,390-432-5,47.5%,52.6%,0.3,407-484-6,45.7%,54.3%,-0.7,188-198-2,48.7%,51.3%,0.4,463-507-12,47.7%,52.3%,0.0,219-233-6,48.5%,51.6%,0.3,190-194-2,49.5%,50.5%,1.6,183-185-3,49.7%,50.3%,1.3
Houston,875-925-27,48.6%,51.4%,0.2,458-497-14,48.0%,52.0%,-0.1,24-31-1,43.6%,56.4%,0.8,412-390-15,51.4%,48.6%,1.0,455-522-11,46.6%,53.4%,-0.4,437-450-12,49.3%,50.7%,1.2,370-397-8,48.2%,51.8%,1.0,499-525-19,48.7%,51.3%,-0.4,431-461-15,48.3%,51.7%,-0.6,181-182-4,49.9%,50.1%,0.7,506-529-15,48.9%,51.1%,0.1,208-209-9,49.9%,50.1%,0.6,209-219-4,48.8%,51.2%,0.5,164-183-7,47.3%,52.7%,-0.1
Orlando,843-915-28,48.0%,52.1%,-0.4,449-501-14,47.3%,52.7%,-0.3,32-29-0,52.5%,47.5%,0.1,462-493-18,48.4%,51.6%,-0.4,372-409-10,47.6%,52.4%,-0.2,416-460-15,47.5%,52.5%,-0.6,497-522-16,48.8%,51.2%,0.0,341-390-12,46.7%,53.4%,-1.0,417-448-13,48.2%,51.8%,-0.2,186-168-8,52.5%,47.5%,0.6,461-558-14,45.2%,54.8%,-0.8,212-213-6,49.9%,50.1%,-0.1,182-201-8,47.5%,52.5%,-0.7,164-160-6,50.6%,49.4%,-0.2
Memphis,855-929-22,47.9%,52.1%,-0.2,476-487-7,49.4%,50.6%,0.4,27-23-1,54.0%,46.0%,3.3,419-463-9,47.5%,52.5%,-0.4,424-457-12,48.1%,51.9%,0.0,439-449-10,49.4%,50.6%,0.1,469-470-6,50.0%,50.1%,0.1,382-450-15,45.9%,54.1%,-0.3,413-474-12,46.6%,53.4%,-0.4,173-201-7,46.3%,53.7%,-0.6,470-521-10,47.4%,52.6%,-0.2,189-229-6,45.2%,54.8%,-1.4,190-213-9,47.2%,52.9%,-0.2,185-184-4,50.1%,49.9%,0.0
