Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
12,66.2,7:00 PM,Williams Arena,249,Cleveland St,79,Minnesota,Cleveland State,Cleveland St.,Minnesota,Minnesota,+14.5,−112,True,-14.5,−108,False,Cleveland St,358-383-20,48.3%,-0.5,-0.4,177-186-11,48.8%,-6.3,-0.5,Minnesota,383-411-16,48.2%,2.0,-0.4,210-191-10,52.4%,8.3,0.2,Cleveland St,+14.5,−112,208-227-9,47.8%,-8.4,-0.4,Minnesota,-14.5,−108,193-188-9,50.7%,8.5,-0.7
13,65.1,8:00 PM,Great Southern Bank Arena,184,Tx-Arlington,180,Missouri St,UT Arlington,Texas-Arlington,Missouri State,Missouri St.,+2,−108,True,-2,−112,False,Tx-Arlington,198-163-9,54.9%,1.7,0.7,100-82-3,55.0%,-4.5,1.6,Missouri St,389-393-18,49.7%,2.9,0.2,181-178-9,50.4%,8.5,0.6,Tx-Arlington,+2,−108,102-70-4,59.3%,-6.1,2.5,Missouri St,-2,−112,216-225-10,49.0%,7.1,-0.1
14,63.7,7:00 PM,Value City Arena,280,Evansville,30,Ohio St,Evansville,Evansville,Ohio State,Ohio St.,+27,−112,True,-27,−108,False,Evansville,368-375-23,49.5%,-1.8,-0.9,168-174-9,49.1%,-8.7,-1.7,Ohio St,434-412-14,51.3%,7.3,0.6,222-197-8,53.0%,13.8,0.9,Evansville,+27,−112,228-239-12,48.8%,-9.2,-1.2,Ohio St,-27,−108,298-277-10,51.8%,11.4,0.5
15,63.5,7:00 PM,Purcell Pavilion at the Joyce Center,276,North Dakota,55,Notre Dame,North Dakota,North Dakota,Notre Dame,Notre Dame,+19,−110,True,-19,−110,False,North Dakota,170-187-6,47.6%,-1.7,-0.2,83-102-2,44.9%,-9.2,-0.4,Notre Dame,387-397-17,49.4%,5.1,0.1,176-197-11,47.2%,10.8,-0.6,North Dakota,+19,−110,120-124-4,49.2%,-8.4,0.0,Notre Dame,-19,−110,201-241-13,45.5%,8.1,-1.1
16,63.0,7:00 PM,William B. Finneran Pavilion,267,U Penn,78,Villanova,,Pensylvania,Villanova,Villanova,N/A,N/A,False,-15,−105,False,U Penn,321-329-16,49.4%,1.5,-0.1,166-141-7,54.1%,-1.5,0.6,Villanova,457-394-12,53.7%,7.0,0.6,194-161-5,54.7%,11.5,0.7,Villanova,-15,−105,123-112-5,52.3%,-3.8,1.4,U Penn,N/A,N/A,172-170-11,50.3%,8.4,0.0
17,61.6,7:00 PM,UPMC Cooper Fieldhouse,220,Wi-Milwkee,163,Duquesne,Milwaukee,Milwaukee,Duquesne,Duquesne,+5.5,−108,True,-5.5,−112,False,Wi-Milwkee,374-358-22,51.1%,0.1,0.0,193-163-13,54.2%,-4.9,0.4,Duquesne,339-376-11,47.4%,-1.9,-0.6,151-185-4,44.9%,2.8,-1.1,Wi-Milwkee,+5.5,−108,206-184-11,52.8%,-7.6,0.7,Duquesne,-5.5,−112,126-143-2,46.8%,6.0,-1.3
18,60.2,7:00 PM,Lawrence Joel Veterans Memorial Coliseum,285,W Carolina,72,Wake Forest,,Western Carolina,Wake Forest,Wake Forest,N/A,N/A,False,-22,−110,False,W Carolina,304-331-11,47.9%,-1.8,-0.4,169-164-7,50.8%,-9.4,-0.2,Wake Forest,371-405-16,47.8%,1.9,-0.2,194-178-13,52.2%,8.1,0.9,Wake Forest,-22,−110,181-209-4,46.4%,-8.3,-0.4,W Carolina,N/A,N/A,104-111-5,48.4%,5.6,-0.2
19,56.7,7:30 PM,Curb Event Center,243,Oral Roberts,165,Belmont,,Oral Roberts,Belmont,Belmont,N/A,N/A,False,-10,−112,False,Oral Roberts,189-217-9,46.6%,3.6,0.1,93-107-4,46.5%,-2.9,0.0,Belmont,217-199-6,52.2%,5.7,0.6,87-66-3,56.9%,12.1,1.5,Belmont,-10,−112,51-48-2,51.5%,-6.4,0.6,Oral Roberts,N/A,N/A,97-108-4,47.3%,8.0,0.2
20,56.4,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,260,Beth-Cook,153,Tulane,Bethune-Cookman,Bethune-Cookman,Tulane,Tulane,+12,−110,True,-12,−110,False,Beth-Cook,93-101-6,47.9%,-3.6,-0.5,40-62-3,39.2%,-10.0,-2.0,Tulane,316-361-13,46.7%,-1.7,-0.8,138-170-3,44.8%,3.9,-1.1,Beth-Cook,+12,−110,60-68-4,46.9%,-11.0,-0.7,Tulane,-12,−110,109-110-2,49.8%,6.0,-0.6
21,56.2,8:30 PM,Cajundome,209,Rice,215,Louisiana,Rice,Rice,Louisiana-Lafayette,Lafayette,+4.5,−108,True,N/A,N/A,False,Rice,328-367-16,47.2%,-2.1,-0.4,146-171-3,46.1%,-9.0,-0.6,Louisiana,352-351-23,50.1%,2.6,0.2,140-140-14,50.0%,9.6,0.5,Rice,+4.5,−108,221-253-11,46.6%,-9.4,-0.5,Louisiana,N/A,N/A,201-183-12,52.3%,7.1,0.5
22,55.1,7:00 PM,Stegeman Coliseum,312,Alab A&M,69,Georgia,Alabama A&M,Alabama A&M,Georgia,Georgia,+25.5,−108,True,-25.5,−112,False,Alab A&M,103-112-3,47.9%,-4.5,-0.6,47-63-1,42.7%,-11.4,-2.3,Georgia,392-389-11,50.2%,0.2,0.1,186-199-4,48.3%,5.6,0.0,Alab A&M,+25.5,−108,82-88-3,48.2%,-11.7,-0.6,Georgia,-25.5,−112,163-165-6,49.7%,6.9,-0.4
23,54.9,8:00 PM,Pete Maravich Assembly Center,325,Charl South,37,Lsu,,Charleston Southern,LSU,Louisiana State,N/A,N/A,False,-26.5,−110,False,Charl South,96-116-4,45.3%,-1.7,-0.7,57-57-2,50.0%,-10.0,-0.3,Lsu,358-394-16,47.6%,3.2,-0.5,175-186-9,48.5%,9.8,-0.1,Lsu,-26.5,−110,169-182-7,48.2%,-7.3,-0.5,Charl South,N/A,N/A,24-26-0,48.0%,7.1,0.2
24,53.9,7:00 PM,Harry A. Gampel Pavilion,338,Tx A&M-Com,5,Connecticut,Texas A&M-Commerce,Texas A&M Commerce,UConn,Connecticut,N/A,N/A,False,-37.5,−112,False,Tx A&M-Com,31-33-2,48.4%,-3.8,-1.0,18-19-2,48.7%,-10.8,0.0,Connecticut,441-403-11,52.3%,8.7,0.5,196-179-7,52.3%,14.8,0.3,Connecticut,-37.5,−112,104-93-3,52.8%,-4.4,1.0,Tx A&M-Com,N/A,N/A,5-12-0,29.4%,1.5,-4.1
25,53.4,7:00 PM,Leo D. Mahoney Arena,157,Drexel,273,Fairfield,Drexel,Drexel,Fairfield,Fairfield,-1,−105,False,+1,−115,True,Drexel,319-322-21,49.8%,1.0,-0.1,156-150-6,51.0%,-2.9,0.1,Fairfield,334-350-18,48.8%,-0.7,-0.5,131-154-5,46.0%,2.8,-1.4,Fairfield,+1,−115,180-182-9,49.7%,-6.7,0.2,Drexel,-1,−105,152-159-11,48.9%,6.2,-0.4
26,52.1,7:00 PM,KFC Yum! Center,331,Bellarmine,63,Louisville,,Bellarmine,Louisville,Louisville,N/A,N/A,False,-25.5,−110,False,Bellarmine,52-56-3,48.2%,-0.3,-0.7,34-28-1,54.8%,-7.1,0.8,Louisville,420-409-23,50.7%,7.2,0.3,207-212-15,49.4%,12.1,0.0,Louisville,-25.5,−110,111-121-7,47.8%,-7.1,-0.4,Bellarmine,N/A,N/A,18-23-2,43.9%,2.0,-2.9
27,50.7,7:00 PM,Xfinity Center,347,Canisius,36,Maryland,Canisius,Canisius,Maryland,Maryland,+30.5,−110,True,-30.5,−110,False,Canisius,328-323-21,50.4%,-2.0,-0.5,172-144-15,54.4%,-5.4,0.2,Maryland,407-391-17,51.0%,7.1,0.0,198-183-9,52.0%,13.5,0.0,Canisius,+30.5,−110,210-176-18,54.4%,-6.7,0.7,Maryland,-30.5,−110,268-251-11,51.6%,9.8,-0.2
28,50.3,7:00 PM,Addition Financial Arena,344,Tn Tech,51,Ucf,,Tennessee Tech,UCF,Central Florida,N/A,N/A,False,-25.5,−108,False,Tn Tech,308-317-19,49.3%,0.2,-0.6,161-171-8,48.5%,-7.6,-0.8,Ucf,275-253-8,52.1%,2.6,0.2,131-118-7,52.6%,7.8,0.5,Ucf,-25.5,−108,131-133-2,49.6%,-7.2,-0.1,Tn Tech,N/A,N/A,124-115-7,51.9%,5.9,-0.4
29,50.0,9:00 PM,Wintrust Arena,333,E Illinois,93,Depaul,Eastern Illinois,Eastern Illinois,DePaul,DePaul,+18,−110,True,-18,−110,False,E Illinois,284-350-10,44.8%,-2.3,-0.8,171-167-6,50.6%,-7.6,0.5,Depaul,370-406-15,47.7%,-2.8,-0.6,179-214-6,45.6%,1.5,-1.2,E Illinois,+18,−110,201-238-8,45.8%,-9.3,-0.4,Depaul,-18,−110,132-137-4,49.1%,6.9,-0.8
30,48.7,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,360,Florida A&M,27,Florida,Florida A&M,Florida A&M,Florida,Florida,+35.5,−110,True,-35.5,−110,False,Florida A&M,123-102-0,54.7%,-6.9,1.0,64-54-0,54.2%,-13.0,0.5,Florida,418-406-17,50.7%,9.4,0.5,176-184-2,48.9%,15.9,0.7,Florida A&M,+35.5,−110,103-74-0,58.2%,-10.8,1.9,Florida,-35.5,−110,324-311-12,51.0%,10.3,0.5
31,48.0,6:00 PM,Conte Forum,311,Loyola-Md,143,Boston Col,,Loyola MD,Boston College,Boston College,N/A,N/A,False,-12.5,−108,False,Loyola-Md,254-273-7,48.2%,-3.8,-0.4,156-126-4,55.3%,-7.4,0.8,Boston Col,375-371-22,50.3%,0.0,-0.1,162-193-8,45.6%,3.9,-1.4,Boston Col,-12.5,−108,231-216-15,51.7%,-7.1,0.7,Loyola-Md,N/A,N/A,75-101-2,42.6%,4.3,-1.5
32,47.9,7:00 PM,Amica Mutual Pavilion,341,Delaware St,88,Providence,Delaware State,Delaware State,Providence,Providence,+21.5,−108,True,-21.5,−112,False,Delaware St,101-121-1,45.5%,-4.9,-1.4,50-69-0,42.0%,-11.5,-2.2,Providence,391-400-15,49.4%,2.6,0.4,188-209-6,47.4%,7.8,0.2,Delaware St,+21.5,−108,91-98-1,48.2%,-14.2,-0.9,Providence,-21.5,−112,182-217-10,45.6%,7.6,-0.7
33,46.7,8:00 PM,McLeod Center,322,W Illinois,134,N Iowa,Western Illinois,Western Illinois,,Northern Iowa,+15,−112,True,N/A,N/A,False,W Illinois,170-199-5,46.1%,-3.2,-0.9,93-101-2,47.9%,-10.0,-0.7,N Iowa,387-383-18,50.3%,2.6,-0.1,163-172-10,48.7%,7.8,-0.5,W Illinois,+15,−112,119-134-3,47.0%,-9.3,-0.5,N Iowa,N/A,N/A,201-217-12,48.1%,5.9,-1.0
34,46.3,8:00 PM,Ed and Rae Schollmaier Arena,363,Alcorn St,57,Tx Christian,Alcorn,Alcorn St.,TCU,Texas Christian,+31,−110,True,-31,−110,False,Alcorn St,106-119-4,47.1%,-5.6,-1.2,68-76-1,47.2%,-12.9,-1.8,Tx Christian,351-402-12,46.6%,1.5,-0.3,159-206-5,43.6%,7.5,-0.3,Alcorn St,+31,−110,71-85-2,45.5%,-17.1,-1.9,Tx Christian,-31,−110,161-178-4,47.5%,9.0,0.1
35,44.5,8:00 PM,Bramlage Coliseum,364,Miss Val St,73,Kansas St,Mississippi Valley,Mississippi Valley State,Kansas State,Kansas State,+37.5,−110,True,-37.5,−110,False,Miss Val St,123-124-1,49.8%,-8.9,-1.4,76-85-1,47.2%,-15.8,-2.6,Kansas St,386-372-16,50.9%,3.5,0.4,185-170-6,52.1%,10.0,0.9,Miss Val St,+37.5,−110,119-117-1,50.4%,-19.9,-1.3,Kansas St,-37.5,−110,203-195-9,51.0%,8.4,0.1
36,42.8,7:00 PM,Resch Center,216,Siu Edward,286,Wi-Grn Bay,SIUE,SIU Edwardsville,Green Bay,Green Bay,N/A,N/A,False,-2,−112,False,Siu Edward,168-182-5,48.0%,-5.8,-0.3,84-100-3,45.7%,-12.3,-0.6,Wi-Grn Bay,379-359-20,51.4%,0.2,0.1,170-154-7,52.5%,6.8,0.3,Wi-Grn Bay,-2,−112,201-203-12,49.8%,-8.2,0.0,Siu Edward,N/A,N/A,34-43-1,44.2%,3.2,-1.5
37,41.6,7:00 PM,Patrick Gymnasium,340,Buffalo,148,Vermont,Buffalo,Buffalo,Vermont,Vermont,+15,−110,True,-15,−110,False,Buffalo,374-360-12,51.0%,0.8,0.4,171-168-6,50.4%,-4.4,0.4,Vermont,152-135-7,53.0%,6.1,0.9,63-46-3,57.8%,11.9,1.8,Buffalo,+15,−110,183-181-6,50.3%,-7.8,0.5,Vermont,-15,−110,116-90-6,56.3%,11.7,1.2
38,41.0,7:00 PM,The Coliseum,133,Troy,352,W Georgia,,Troy,0,0,N/A,N/A,False,N/A,N/A,False,Troy,254-266-11,48.9%,0.3,0.0,128-129-6,49.8%,-5.9,0.3,W Georgia,2-2-0,50.0%,-16.6,-1.4,0,0,0.0,0.0,W Georgia,N/A,N/A,2-2-0,50.0%,-20.0,-1.4,Troy,N/A,N/A,76-101-3,42.9%,3.2,-1.9
39,40.0,6:30 PM,Holmes Convocation Center,306,Queens,210,App State,Queens NC,Queens University Of Charlotte,Appalachian State,Appalachian St.,+9,−112,True,-9,−108,False,Queens,32-29-3,52.5%,0.4,-0.3,14-21-2,40.0%,-8.9,-2.0,App State,327-317-16,50.8%,1.8,0.0,132-130-3,50.4%,9.3,-0.1,Queens,+9,−112,17-21-1,44.7%,-9.0,-1.3,App State,-9,−108,142-143-4,49.8%,5.4,-0.9
40,36.9,6:07 PM,Events Center,198,Longwood,330,Binghamton,Longwood,Longwood,Binghamton,Binghamton,-6.5,−108,False,+6.5,−112,True,Longwood,114-101-3,53.0%,-4.6,1.2,50-59-1,45.9%,-12.8,0.1,Binghamton,110-111-4,49.8%,-4.6,0.2,38-49-1,43.7%,0.4,-0.9,Binghamton,+6.5,−112,87-91-4,48.9%,-10.4,0.2,Longwood,-6.5,−108,56-44-1,56.0%,6.7,0.2
41,34.4,7:00 PM,Case Gym,289,Wagner,265,Boston U,Wagner,Wagner,Boston University,Boston U,+5.5,−112,True,-5.5,−108,False,Wagner,107-119-3,47.4%,0.4,-0.8,54-71-1,43.2%,-4.3,-0.8,Boston U,148-145-6,50.5%,1.1,0.0,49-65-0,43.0%,5.1,-2.5,Wagner,+5.5,−112,52-62-1,45.6%,-8.0,0.0,Boston U,-5.5,−108,72-70-3,50.7%,4.7,-0.9
42,33.8,7:00 PM,Stroh Center,324,Niagara,228,Bowling Grn,Niagara,Niagara,Bowling Green,Bowling Green,+9.5,−112,True,-9.5,−108,False,Niagara,349-341-11,50.6%,-0.7,0.0,178-156-3,53.3%,-4.6,0.4,Bowling Grn,364-384-13,48.7%,0.4,-0.5,160-171-7,48.3%,5.7,-0.8,Niagara,+9.5,−112,203-180-4,53.0%,-6.3,0.8,Bowling Grn,-9.5,−108,156-163-8,48.9%,5.3,-0.9
43,31.9,5:30 PM,Alumni Hall,261,Quinnipiac,307,Navy,Quinnipiac,Quinnipiac,Navy,Navy,-1,−112,False,+1,−108,True,Quinnipiac,153-170-9,47.4%,-0.4,-0.3,72-69-6,51.1%,-3.9,-0.3,Navy,124-120-3,50.8%,-0.5,0.2,52-53-1,49.5%,4.0,-1.0,Navy,+1,−108,61-72-1,45.9%,-7.9,0.6,Quinnipiac,-1,−112,64-85-5,43.0%,3.6,-1.6
44,28.9,7:00 PM,Chesapeake Employers Insurance Arena,319,Hampton,264,Maryland Bc,,Hampton,UMBC,UMBC,N/A,N/A,False,-7,−110,False,Hampton,129-124-2,51.0%,0.2,0.3,59-56-0,51.3%,-3.9,0.1,Maryland Bc,123-113-3,52.1%,-2.3,1.1,51-46-0,52.6%,2.5,1.0,Maryland Bc,-7,−110,68-64-2,51.5%,-7.4,1.4,Hampton,N/A,N/A,32-28-1,53.3%,5.4,0.7
45,26.9,7:00 PM,McCann Arena,346,Dartmouth,240,Marist,Dartmouth,Dartmouth,Marist,Marist,+9,−108,True,-9,−112,False,Dartmouth,230-263-19,46.7%,-4.8,-0.6,134-138-9,49.3%,-9.4,0.1,Marist,319-324-13,49.6%,-3.1,0.0,132-148-5,47.1%,0.7,-0.5,Dartmouth,+9,−108,189-202-15,48.3%,-9.9,-0.3,Marist,-9,−112,99-108-3,47.8%,4.5,-0.7
46,25.4,7:00 PM,Emil and Patricia Jones Convocation Center,238,E Kentucky,357,Chicago St,Eastern Kentucky,Eastern Kentucky,Chicago State,Chicago St.,-7.5,−110,False,+7.5,−110,True,E Kentucky,315-304-14,50.9%,0.7,-0.2,172-148-5,53.8%,-6.7,0.2,Chicago St,105-123-4,46.1%,-10.9,-1.8,30-38-0,44.1%,-1.1,-1.8,Chicago St,+7.5,−110,98-113-3,46.5%,-18.3,-1.6,E Kentucky,-7.5,−110,137-165-7,45.4%,4.7,-1.6
47,--,9:00 PM,Idaho Central Credit Union Arena,0,Evergreen State,299,Idaho,0,0,Idaho,Idaho,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Idaho,342-340-13,50.2%,-2.7,0.1,139-160-4,46.5%,2.8,-0.8,Idaho,N/A,N/A,251-221-10,53.2%,-8.3,0.8,Evergreen State,N/A,N/A,0,0,0.0,0.0
47,--,2:00 PM,Joseph C. Rolle Activity Center,0,Embry-Riddle (Az),248,N Arizona,0,0,Northern Arizona,Northern Arizona,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Arizona,316-323-14,49.5%,-1.0,-0.5,117-136-5,46.3%,6.9,-0.9,N Arizona,N/A,N/A,201-207-12,49.3%,-9.7,-0.6,Embry-Riddle (Az),N/A,N/A,0,0,0.0,0.0
47,--,7:30 PM,Prather Coliseum,0,John Melvin University,301,Nw State,0,0,Northwestern State,Northwestern St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Nw State,117-100-6,53.9%,-2.2,0.2,34-33-1,50.8%,5.9,0.7,Nw State,N/A,N/A,87-74-3,54.0%,-12.5,0.0,John Melvin University,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,Owen McCormick Court at the Mercyhurst Athletic,0,Mt. Aloysius,350,Mercyhurst,0,0,0,0,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mercyhurst,3-0-1,100.0%,-4.1,6.6,1-0-0,100.0%,18.0,12.0,Mercyhurst,N/A,N/A,3-0-1,100.0%,-4.0,6.6,Mt. Aloysius,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,Gentry Center,0,East-West University,287,Tn State,0,0,Tennessee State,Tennessee St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tn State,315-315-11,50.0%,-2.7,-0.3,118-130-2,47.6%,4.0,-0.6,Tn State,N/A,N/A,200-190-9,51.3%,-9.8,0.0,East-West University,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,G.B. Hodge Center,0,Southern Wesleyan,320,Sc Upstate,0,0,,South Carolina Upstate,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Sc Upstate,124-113-8,52.3%,-2.8,0.3,43-45-2,48.9%,5.0,-0.2,Sc Upstate,N/A,N/A,103-85-3,54.8%,-9.2,0.9,Southern Wesleyan,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,Chartway Arena at the Ted Constant Convocation Cen,0,Randolph-Macon,321,Old Dominion,0,0,Old Dominion,Old Dominion,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Old Dominion,357-422-19,45.8%,3.2,-0.4,168-185-7,47.6%,8.4,0.1,Old Dominion,N/A,N/A,124-166-6,42.8%,-6.1,-0.3,Randolph-Macon,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,Rose Hill Gymnasium,0,Georgian Court,178,Fordham,0,0,Fordham,Fordham,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Fordham,320-377-15,45.9%,-5.1,-0.7,154-175-3,46.8%,0.1,-0.8,Fordham,N/A,N/A,232-276-14,45.7%,-10.5,-0.6,Georgian Court,N/A,N/A,0,0,0.0,0.0
