Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,68.0,7:00 PM,Dale F. Halton Arena,200,Gard-Webb,141,Charlotte,,Gardner-Webb,Charlotte,Charlotte,N/A,N/A,False,-7,−110,False,Gard-Webb,3-1-0,75.0%,-7.0,4.4,3-0-0,100.0%,-9.7,6.7,Charlotte,1-2-0,33.3%,-1.0,-0.8,1-1-0,50.0%,13.0,+6.3,Charlotte,-7,−110,0-1-0,0.0%,-29.0,-15.0,Gard-Webb,N/A,N/A,0-1-0,0.0%,1.0,-2.5,11,68.0,7:00 PM,Dale F. Halton Arena,200,Gard-Webb,141,Charlotte,,Gardner-Webb,Charlotte,Charlotte,N/A,N/A,False,-7,−110,False,Gard-Webb,134-116-2,53.6%,0.4,1.1,80-49-2,62.0%,-6.1,2.2,Charlotte,364-386-21,48.5%,0.7,-0.4,172-158-7,52.1%,6.3,0.5,Charlotte,-7,−110,180-190-15,48.7%,-7.0,-0.5,Gard-Webb,N/A,N/A,55-66-2,45.5%,5.7,-0.5,11,68.0,7:00 PM,Dale F. Halton Arena,200,Gard-Webb,141,Charlotte,,Gardner-Webb,Charlotte,Charlotte,N/A,N/A,False,-7,−110,False,Gard-Webb,115-103-2,52.8%,2.7,0.9,71-43-2,62.3%,-3.8,2.0,Charlotte,142-150-5,48.6%,-1.3,-0.4,78-57-3,57.8%,4.5,1.5,Charlotte,-7,−110,78-84-3,48.2%,-8.0,-0.7,Gard-Webb,N/A,N/A,49-62-2,44.1%,5.8,-0.5
12,66.2,7:00 PM,Williams Arena,249,Cleveland St,79,Minnesota,Cleveland State,Cleveland St.,Minnesota,Minnesota,+14.5,−112,True,-14.5,−108,False,Cleveland St,3-1-0,75.0%,-1.4,-1.0,2-1-0,66.7%,-17.7,-1.7,Minnesota,1-3-0,25.0%,6.8,-4.0,1-3-0,25.0%,6.8,-4.0,Cleveland St,+14.5,−112,2-1-0,66.7%,-17.7,-1.7,Minnesota,-14.5,−108,1-3-0,25.0%,6.8,-4.0,12,66.2,7:00 PM,Williams Arena,249,Cleveland St,79,Minnesota,Cleveland State,Cleveland St.,Minnesota,Minnesota,+14.5,−112,True,-14.5,−108,False,Cleveland St,358-383-20,48.3%,-0.5,-0.4,177-186-11,48.8%,-6.3,-0.5,Minnesota,383-411-16,48.2%,2.0,-0.4,210-191-10,52.4%,8.3,0.2,Cleveland St,+14.5,−112,208-227-9,47.8%,-8.4,-0.4,Minnesota,-14.5,−108,193-188-9,50.7%,8.5,-0.7,12,66.2,7:00 PM,Williams Arena,249,Cleveland St,79,Minnesota,Cleveland State,Cleveland St.,Minnesota,Minnesota,+14.5,−112,True,-14.5,−108,False,Cleveland St,152-151-8,50.2%,-1.2,0.0,75-74-3,50.3%,-7.3,-0.2,Minnesota,151-160-6,48.6%,0.7,-0.2,89-77-4,53.6%,6.8,0.5,Cleveland St,+14.5,−112,96-87-4,52.5%,-8.3,0.2,Minnesota,-14.5,−108,74-63-3,54.0%,10.1,0.4
13,65.1,8:00 PM,Great Southern Bank Arena,184,Tx-Arlington,180,Missouri St,UT Arlington,Texas-Arlington,Missouri State,Missouri St.,+2,−108,True,-2,−112,False,Tx-Arlington,1-1-0,50.0%,10.8,-1.8,1-0-0,100.0%,-3.0,13.0,Missouri St,2-0-0,100.0%,9.0,9.3,1-0-0,100.0%,17.0,+8.5,Tx-Arlington,+2,−108,1-0-0,100.0%,-3.0,13.0,Missouri St,-2,−112,0,0,0.0,0.0,13,65.1,8:00 PM,Great Southern Bank Arena,184,Tx-Arlington,180,Missouri St,UT Arlington,Texas-Arlington,Missouri State,Missouri St.,+2,−108,True,-2,−112,False,Tx-Arlington,198-163-9,54.9%,1.7,0.7,100-82-3,55.0%,-4.5,1.6,Missouri St,389-393-18,49.7%,2.9,0.2,181-178-9,50.4%,8.5,0.6,Tx-Arlington,+2,−108,102-70-4,59.3%,-6.1,2.5,Missouri St,-2,−112,216-225-10,49.0%,7.1,-0.1,13,65.1,8:00 PM,Great Southern Bank Arena,184,Tx-Arlington,180,Missouri St,UT Arlington,Texas-Arlington,Missouri State,Missouri St.,+2,−108,True,-2,−112,False,Tx-Arlington,158-133-7,54.3%,3.1,0.8,78-72-3,52.0%,-3.0,1.3,Missouri St,144-153-10,48.5%,2.0,-0.3,65-68-4,48.9%,7.3,-0.5,Tx-Arlington,+2,−108,75-56-3,57.3%,-5.6,2.7,Missouri St,-2,−112,77-82-5,48.4%,6.8,-0.3
14,63.7,7:00 PM,Value City Arena,280,Evansville,30,Ohio St,Evansville,Evansville,Ohio State,Ohio St.,+27,−112,True,-27,−108,False,Evansville,0-3-0,0.0%,0.5,-8.0,0-2-0,0.0%,-17.0,-4.8,Ohio St,2-1-0,66.7%,9.3,5.3,1-0-0,100.0%,34.0,+15.0,Evansville,+27,−112,0-2-0,0.0%,-17.0,-4.8,Ohio St,-27,−108,1-0-0,100.0%,34.0,15.0,14,63.7,7:00 PM,Value City Arena,280,Evansville,30,Ohio St,Evansville,Evansville,Ohio State,Ohio St.,+27,−112,True,-27,−108,False,Evansville,368-375-23,49.5%,-1.8,-0.9,168-174-9,49.1%,-8.7,-1.7,Ohio St,434-412-14,51.3%,7.3,0.6,222-197-8,53.0%,13.8,0.9,Evansville,+27,−112,228-239-12,48.8%,-9.2,-1.2,Ohio St,-27,−108,298-277-10,51.8%,11.4,0.5,14,63.7,7:00 PM,Value City Arena,280,Evansville,30,Ohio St,Evansville,Evansville,Ohio State,Ohio St.,+27,−112,True,-27,−108,False,Evansville,140-156-6,47.3%,-2.2,-1.0,60-71-1,45.8%,-9.9,-2.4,Ohio St,159-171-5,48.2%,5.8,0.2,89-83-3,51.7%,12.5,0.8,Evansville,+27,−112,90-101-3,47.1%,-9.7,-1.5,Ohio St,-27,−108,108-108-3,50.0%,11.5,0.4
15,63.5,7:00 PM,Purcell Pavilion at the Joyce Center,276,North Dakota,55,Notre Dame,North Dakota,North Dakota,Notre Dame,Notre Dame,+19,−110,True,-19,−110,False,North Dakota,1-1-0,50.0%,3.7,1.3,0-1-0,0.0%,-26.0,-9.0,Notre Dame,2-1-0,66.7%,19.7,2.0,1-1-0,50.0%,19.0,-6.0,North Dakota,+19,−110,1-1-0,50.0%,-10.0,1.3,Notre Dame,-19,−110,2-1-0,66.7%,19.7,2.0,15,63.5,7:00 PM,Purcell Pavilion at the Joyce Center,276,North Dakota,55,Notre Dame,North Dakota,North Dakota,Notre Dame,Notre Dame,+19,−110,True,-19,−110,False,North Dakota,170-187-6,47.6%,-1.7,-0.2,83-102-2,44.9%,-9.2,-0.4,Notre Dame,387-397-17,49.4%,5.1,0.1,176-197-11,47.2%,10.8,-0.6,North Dakota,+19,−110,120-124-4,49.2%,-8.4,0.0,Notre Dame,-19,−110,201-241-13,45.5%,8.1,-1.1,15,63.5,7:00 PM,Purcell Pavilion at the Joyce Center,276,North Dakota,55,Notre Dame,North Dakota,North Dakota,Notre Dame,Notre Dame,+19,−110,True,-19,−110,False,North Dakota,137-149-4,47.9%,-1.2,0.0,66-82-1,44.6%,-8.3,-0.3,Notre Dame,155-159-7,49.4%,3.9,-0.3,70-80-3,46.7%,9.4,-1.2,North Dakota,+19,−110,98-101-3,49.3%,-8.2,0.0,Notre Dame,-19,−110,77-94-4,45.0%,8.0,-1.6
16,63.0,7:00 PM,William B. Finneran Pavilion,267,U Penn,78,Villanova,,Pensylvania,Villanova,Villanova,N/A,N/A,False,-15,−105,False,U Penn,0-4-0,0.0%,-3.8,-9.4,0-2-0,0.0%,-0.5,-5.5,Villanova,1-4-0,20.0%,4.4,-8.7,1-2-0,33.3%,13.0,-6.3,Villanova,-15,−105,0,0,0.0,0.0,U Penn,N/A,N/A,0-3-0,0.0%,0.7,-9.2,16,63.0,7:00 PM,William B. Finneran Pavilion,267,U Penn,78,Villanova,,Pensylvania,Villanova,Villanova,N/A,N/A,False,-15,−105,False,U Penn,321-329-16,49.4%,1.5,-0.1,166-141-7,54.1%,-1.5,0.6,Villanova,457-394-12,53.7%,7.0,0.6,194-161-5,54.7%,11.5,0.7,Villanova,-15,−105,123-112-5,52.3%,-3.8,1.4,U Penn,N/A,N/A,172-170-11,50.3%,8.4,0.0,16,63.0,7:00 PM,William B. Finneran Pavilion,267,U Penn,78,Villanova,,Pensylvania,Villanova,Villanova,N/A,N/A,False,-15,−105,False,U Penn,120-118-4,50.4%,0.6,-0.5,55-58-3,48.7%,-3.4,-0.8,Villanova,194-155-5,55.6%,10.0,0.5,78-63-1,55.3%,14.6,0.5,Villanova,-15,−105,23-21-2,52.3%,-4.1,-0.2,U Penn,N/A,N/A,64-52-1,55.2%,6.3,-0.1
17,61.6,7:00 PM,UPMC Cooper Fieldhouse,220,Wi-Milwkee,163,Duquesne,Milwaukee,Milwaukee,Duquesne,Duquesne,+5.5,−108,True,-5.5,−112,False,Wi-Milwkee,0-2-0,0.0%,7.7,-11.5,0-2-0,0.0%,-16.5,-11.5,Duquesne,0-3-0,0.0%,-12.7,-10.3,0-1-0,0.0%,-5.0,-9.0,Wi-Milwkee,+5.5,−108,0-2-0,0.0%,-16.5,-11.5,Duquesne,-5.5,−112,0-1-0,0.0%,-5.0,-9.0,17,61.6,7:00 PM,UPMC Cooper Fieldhouse,220,Wi-Milwkee,163,Duquesne,Milwaukee,Milwaukee,Duquesne,Duquesne,+5.5,−108,True,-5.5,−112,False,Wi-Milwkee,374-358-22,51.1%,0.1,0.0,193-163-13,54.2%,-4.9,0.4,Duquesne,339-376-11,47.4%,-1.9,-0.6,151-185-4,44.9%,2.8,-1.1,Wi-Milwkee,+5.5,−108,206-184-11,52.8%,-7.6,0.7,Duquesne,-5.5,−112,126-143-2,46.8%,6.0,-1.3,17,61.6,7:00 PM,UPMC Cooper Fieldhouse,220,Wi-Milwkee,163,Duquesne,Milwaukee,Milwaukee,Duquesne,Duquesne,+5.5,−108,True,-5.5,−112,False,Wi-Milwkee,138-158-5,46.6%,-0.8,-0.7,72-65-3,52.6%,-5.8,-0.2,Duquesne,141-152-3,48.1%,0.2,-0.7,68-79-1,46.3%,4.3,-1.1,Wi-Milwkee,+5.5,−108,83-80-3,50.9%,-7.0,0.4,Duquesne,-5.5,−112,68-81-1,45.6%,5.6,-1.8
18,60.2,7:00 PM,Lawrence Joel Veterans Memorial Coliseum,285,W Carolina,72,Wake Forest,,Western Carolina,Wake Forest,Wake Forest,N/A,N/A,False,-22,−110,False,W Carolina,0-1-0,0.0%,20.3,-8.5,0-1-0,0.0%,-13.0,-8.5,Wake Forest,1-4-0,20.0%,4.6,-11.6,0-3-0,0.0%,12.0,-18.2,Wake Forest,-22,−110,1-1-0,50.0%,-6.5,-1.8,W Carolina,N/A,N/A,0,0,0.0,0.0,18,60.2,7:00 PM,Lawrence Joel Veterans Memorial Coliseum,285,W Carolina,72,Wake Forest,,Western Carolina,Wake Forest,Wake Forest,N/A,N/A,False,-22,−110,False,W Carolina,304-331-11,47.9%,-1.8,-0.4,169-164-7,50.8%,-9.4,-0.2,Wake Forest,371-405-16,47.8%,1.9,-0.2,194-178-13,52.2%,8.1,0.9,Wake Forest,-22,−110,181-209-4,46.4%,-8.3,-0.4,W Carolina,N/A,N/A,104-111-5,48.4%,5.6,-0.2,18,60.2,7:00 PM,Lawrence Joel Veterans Memorial Coliseum,285,W Carolina,72,Wake Forest,,Western Carolina,Wake Forest,Wake Forest,N/A,N/A,False,-22,−110,False,W Carolina,141-143-5,49.7%,-2.0,-0.2,79-72-2,52.3%,-8.4,-0.2,Wake Forest,149-155-6,49.0%,0.4,0.1,78-70-5,52.7%,5.8,0.7,Wake Forest,-22,−110,78-90-1,46.4%,-8.1,-0.5,W Carolina,N/A,N/A,45-43-3,51.1%,6.6,1.2
19,56.7,7:30 PM,Curb Event Center,243,Oral Roberts,165,Belmont,,Oral Roberts,Belmont,Belmont,N/A,N/A,False,-10,−112,False,Oral Roberts,1-1-0,50.0%,14.8,-3.0,1-1-0,50.0%,-16.0,-3.0,Belmont,2-1-0,66.7%,7.5,2.7,0-1-0,0.0%,10.5,-4.5,Belmont,-10,−112,1-0-0,100.0%,1.0,7.5,Oral Roberts,N/A,N/A,0,0,0.0,0.0,19,56.7,7:30 PM,Curb Event Center,243,Oral Roberts,165,Belmont,,Oral Roberts,Belmont,Belmont,N/A,N/A,False,-10,−112,False,Oral Roberts,189-217-9,46.6%,3.6,0.1,93-107-4,46.5%,-2.9,0.0,Belmont,217-199-6,52.2%,5.7,0.6,87-66-3,56.9%,12.1,1.5,Belmont,-10,−112,51-48-2,51.5%,-6.4,0.6,Oral Roberts,N/A,N/A,97-108-4,47.3%,8.0,0.2,19,56.7,7:30 PM,Curb Event Center,243,Oral Roberts,165,Belmont,,Oral Roberts,Belmont,Belmont,N/A,N/A,False,-10,−112,False,Oral Roberts,133-147-6,47.5%,2.0,0.1,64-83-4,43.5%,-6.0,-0.7,Belmont,163-143-6,53.3%,7.7,0.4,72-53-3,57.6%,13.8,1.3,Belmont,-10,−112,34-30-2,53.1%,-5.5,0.6,Oral Roberts,N/A,N/A,63-63-2,50.0%,8.0,0.7
20,56.4,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,260,Beth-Cook,153,Tulane,Bethune-Cookman,Bethune-Cookman,Tulane,Tulane,+12,−110,True,-12,−110,False,Beth-Cook,2-2-0,50.0%,-11.8,4.4,1-2-0,33.3%,-20.0,2.8,Tulane,2-1-0,66.7%,18.8,4.5,2-0-0,100.0%,27.7,+8.3,Beth-Cook,+12,−110,1-2-0,33.3%,-20.0,2.8,Tulane,-12,−110,2-0-0,100.0%,24.5,8.3,20,56.4,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,260,Beth-Cook,153,Tulane,Bethune-Cookman,Bethune-Cookman,Tulane,Tulane,+12,−110,True,-12,−110,False,Beth-Cook,93-101-6,47.9%,-3.6,-0.5,40-62-3,39.2%,-10.0,-2.0,Tulane,316-361-13,46.7%,-1.7,-0.8,138-170-3,44.8%,3.9,-1.1,Beth-Cook,+12,−110,60-68-4,46.9%,-11.0,-0.7,Tulane,-12,−110,109-110-2,49.8%,6.0,-0.6,20,56.4,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,260,Beth-Cook,153,Tulane,Bethune-Cookman,Bethune-Cookman,Tulane,Tulane,+12,−110,True,-12,−110,False,Beth-Cook,80-90-4,47.1%,-2.2,-0.6,36-58-3,38.3%,-9.9,-2.1,Tulane,129-149-6,46.4%,-2.1,-0.5,57-75-2,43.2%,2.4,-1.1,Beth-Cook,+12,−110,52-58-3,47.3%,-11.1,-0.6,Tulane,-12,−110,48-57-1,45.7%,5.9,-1.5
21,56.2,8:30 PM,Cajundome,209,Rice,215,Louisiana,Rice,Rice,Louisiana-Lafayette,Lafayette,+4.5,−108,True,N/A,N/A,False,Rice,3-1-0,75.0%,4.3,0.4,0,0,0.0,0.0,Louisiana,0-2-0,0.0%,-11.0,-8.3,0-1-0,0.0%,6.5,-2.0,Rice,+4.5,−108,1-0-0,100.0%,-8.0,2.0,Louisiana,N/A,N/A,0,0,0.0,0.0,21,56.2,8:30 PM,Cajundome,209,Rice,215,Louisiana,Rice,Rice,Louisiana-Lafayette,Lafayette,+4.5,−108,True,N/A,N/A,False,Rice,328-367-16,47.2%,-2.1,-0.4,146-171-3,46.1%,-9.0,-0.6,Louisiana,352-351-23,50.1%,2.6,0.2,140-140-14,50.0%,9.6,0.5,Rice,+4.5,−108,221-253-11,46.6%,-9.4,-0.5,Louisiana,N/A,N/A,201-183-12,52.3%,7.1,0.5,21,56.2,8:30 PM,Cajundome,209,Rice,215,Louisiana,Rice,Rice,Louisiana-Lafayette,Lafayette,+4.5,−108,True,N/A,N/A,False,Rice,136-146-8,48.2%,-1.3,-0.1,61-65-2,48.4%,-6.9,0.1,Louisiana,143-142-7,50.2%,4.6,-0.1,58-54-5,51.8%,11.6,0.2,Rice,+4.5,−108,88-96-5,47.8%,-8.0,0.0,Louisiana,N/A,N/A,95-80-4,54.3%,7.1,0.3
22,55.1,7:00 PM,Stegeman Coliseum,312,Alab A&M,69,Georgia,Alabama A&M,Alabama A&M,Georgia,Georgia,+25.5,−108,True,-25.5,−112,False,Alab A&M,0-1-0,0.0%,28.3,-1.5,0-1-0,0.0%,-10.0,-1.5,Georgia,2-2-0,50.0%,13.5,-1.5,1-2-0,33.3%,15.3,-4.0,Alab A&M,+25.5,−108,0-1-0,0.0%,-10.0,-1.5,Georgia,-25.5,−112,2-2-0,50.0%,13.5,-1.5,22,55.1,7:00 PM,Stegeman Coliseum,312,Alab A&M,69,Georgia,Alabama A&M,Alabama A&M,Georgia,Georgia,+25.5,−108,True,-25.5,−112,False,Alab A&M,103-112-3,47.9%,-4.5,-0.6,47-63-1,42.7%,-11.4,-2.3,Georgia,392-389-11,50.2%,0.2,0.1,186-199-4,48.3%,5.6,0.0,Alab A&M,+25.5,−108,82-88-3,48.2%,-11.7,-0.6,Georgia,-25.5,−112,163-165-6,49.7%,6.9,-0.4,22,55.1,7:00 PM,Stegeman Coliseum,312,Alab A&M,69,Georgia,Alabama A&M,Alabama A&M,Georgia,Georgia,+25.5,−108,True,-25.5,−112,False,Alab A&M,98-95-2,50.8%,-7.6,-0.3,46-60-1,43.4%,-14.1,-2.3,Georgia,159-160-5,49.8%,-0.5,-0.6,78-92-2,45.9%,4.6,-0.8,Alab A&M,+25.5,−108,80-76-2,51.3%,-11.4,-0.2,Georgia,-25.5,−112,65-76-2,46.1%,7.4,-1.2
23,54.9,8:00 PM,Pete Maravich Assembly Center,325,Charl South,37,Lsu,,Charleston Southern,LSU,Louisiana State,N/A,N/A,False,-26.5,−110,False,Charl South,1-4-0,20.0%,-2.8,-2.1,0-2-0,0.0%,-25.5,-10.8,Lsu,2-1-0,66.7%,19.7,8.8,1-1-0,50.0%,24.0,+3.3,Lsu,-26.5,−110,1-0-0,100.0%,11.0,20.0,Charl South,N/A,N/A,1-1-0,50.0%,23.5,8.3,23,54.9,8:00 PM,Pete Maravich Assembly Center,325,Charl South,37,Lsu,,Charleston Southern,LSU,Louisiana State,N/A,N/A,False,-26.5,−110,False,Charl South,96-116-4,45.3%,-1.7,-0.7,57-57-2,50.0%,-10.0,-0.3,Lsu,358-394-16,47.6%,3.2,-0.5,175-186-9,48.5%,9.8,-0.1,Lsu,-26.5,−110,169-182-7,48.2%,-7.3,-0.5,Charl South,N/A,N/A,24-26-0,48.0%,7.1,0.2,23,54.9,8:00 PM,Pete Maravich Assembly Center,325,Charl South,37,Lsu,,Charleston Southern,LSU,Louisiana State,N/A,N/A,False,-26.5,−110,False,Charl South,85-106-4,44.5%,-1.5,-0.9,50-53-2,48.5%,-10.1,-0.6,Lsu,148-170-6,46.5%,3.3,-0.3,78-86-3,47.6%,9.4,0.4,Lsu,-26.5,−110,59-76-2,43.7%,-6.7,-0.8,Charl South,N/A,N/A,20-22-0,47.6%,6.8,-0.1
24,53.9,7:00 PM,Harry A. Gampel Pavilion,338,Tx A&M-Com,5,Connecticut,Texas A&M-Commerce,Texas A&M Commerce,UConn,Connecticut,N/A,N/A,False,-37.5,−112,False,Tx A&M-Com,3-1-0,75.0%,-15.0,3.6,2-1-0,66.7%,-20.7,3.2,Connecticut,3-0-0,100.0%,38.7,2.2,3-0-0,100.0%,38.7,+2.2,Connecticut,-37.5,−112,0,0,0.0,0.0,Tx A&M-Com,N/A,N/A,0,0,0.0,0.0,24,53.9,7:00 PM,Harry A. Gampel Pavilion,338,Tx A&M-Com,5,Connecticut,Texas A&M-Commerce,Texas A&M Commerce,UConn,Connecticut,N/A,N/A,False,-37.5,−112,False,Tx A&M-Com,31-33-2,48.4%,-3.8,-1.0,18-19-2,48.7%,-10.8,0.0,Connecticut,441-403-11,52.3%,8.7,0.5,196-179-7,52.3%,14.8,0.3,Connecticut,-37.5,−112,104-93-3,52.8%,-4.4,1.0,Tx A&M-Com,N/A,N/A,5-12-0,29.4%,1.5,-4.1,24,53.9,7:00 PM,Harry A. Gampel Pavilion,338,Tx A&M-Com,5,Connecticut,Texas A&M-Commerce,Texas A&M Commerce,UConn,Connecticut,N/A,N/A,False,-37.5,−112,False,Tx A&M-Com,31-33-2,48.4%,-3.7,-1.0,18-19-2,48.7%,-10.8,0.0,Connecticut,177-150-5,54.1%,7.4,0.9,80-70-4,53.3%,13.4,0.6,Connecticut,-37.5,−112,43-49-2,46.7%,-7.1,-1.1,Tx A&M-Com,N/A,N/A,5-12-0,29.4%,1.5,-4.1
25,53.4,7:00 PM,Leo D. Mahoney Arena,157,Drexel,273,Fairfield,Drexel,Drexel,Fairfield,Fairfield,-1,−105,False,+1,−115,True,Drexel,3-0-0,100.0%,14.5,8.3,1-0-0,100.0%,-8.0,3.0,Fairfield,2-1-0,66.7%,1.3,-6.2,0-0-0,0.0%,49.0,--,Fairfield,+1,−115,1-1-0,50.0%,-25.0,-11.5,Drexel,-1,−105,0,0,0.0,0.0,25,53.4,7:00 PM,Leo D. Mahoney Arena,157,Drexel,273,Fairfield,Drexel,Drexel,Fairfield,Fairfield,-1,−105,False,+1,−115,True,Drexel,319-322-21,49.8%,1.0,-0.1,156-150-6,51.0%,-2.9,0.1,Fairfield,334-350-18,48.8%,-0.7,-0.5,131-154-5,46.0%,2.8,-1.4,Fairfield,+1,−115,180-182-9,49.7%,-6.7,0.2,Drexel,-1,−105,152-159-11,48.9%,6.2,-0.4,25,53.4,7:00 PM,Leo D. Mahoney Arena,157,Drexel,273,Fairfield,Drexel,Drexel,Fairfield,Fairfield,-1,−105,False,+1,−115,True,Drexel,139-146-8,48.8%,-0.6,0.1,61-70-1,46.6%,-5.5,-0.5,Fairfield,146-152-6,49.0%,-1.5,-0.5,56-67-2,45.5%,2.1,-1.0,Fairfield,+1,−115,87-83-3,51.2%,-6.5,-0.1,Drexel,-1,−105,49-49-4,50.0%,6.0,0.0
