Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,1-0-0,100.0%,29.0,+12.5
NC Central,48-28-3,63.2%,6.7,+2.3
SE Louisiana,62-37-2,62.6%,-2.2,+0.5
Miss State,80-50-3,61.5%,1.8,+1.6
Kansas,39-25-2,60.9%,10.0,+1.9
Michigan St,59-39-1,60.2%,7.9,+1.4
St Marys,42-28-1,60.0%,8.8,+1.5
Wofford,63-42-0,60.0%,5.6,+2.4
Stony Brook,54-36-3,60.0%,2.7,+1.6
Le Moyne,9-6-1,60.0%,5.2,+6.0
Sam Hous St,41-28-1,59.4%,6.1,+1.3
W Kentucky,68-48-1,58.6%,3.9,+1.1
BYU,55-39-3,58.5%,8.4,+2.3
Colgate,35-25-1,58.3%,3.4,+1.2
S Alabama,79-57-2,58.1%,1.0,+1.7
Florida A&M,72-52-0,58.1%,-9.3,+1.6
Cincinnati,54-39-1,58.1%,7.5,+1.3
Baylor,47-34-3,58.0%,6.5,+1.2
Utah Valley,51-37-1,58.0%,4.6,+2.7
E Washingtn,62-45-1,57.9%,3.1,+3.3
Boise St,56-41-2,57.7%,7.7,+1.9
Creighton,64-47-0,57.7%,5.8,+1.9
Syracuse,72-53-2,57.6%,4.1,+2.4
Dayton,48-36-4,57.1%,7.5,+1.6
UC Davis,64-48-2,57.1%,2.8,+1.2
Valparaiso,77-58-2,57.0%,0.7,+0.6
Cornell,66-50-1,56.9%,-1.3,+1.3
UAB,54-41-2,56.8%,6.7,+1.3
NC-Asheville,51-39-1,56.7%,1.6,+0.7
Presbyterian,64-49-4,56.6%,-3.1,+0.7
N Carolina,52-40-5,56.5%,8.6,+1.5
GA Tech,86-67-0,56.2%,-0.9,+0.5
Norfolk St,41-32-0,56.2%,3.5,+2.1
TX-Arlington,69-54-4,56.1%,1.4,+1.2
S Dakota St,46-36-0,56.1%,6.7,+2.0
Buffalo,60-47-2,56.1%,1.2,+0.3
Campbell,51-40-1,56.0%,3.2,+1.5
Montana,57-45-3,55.9%,5.4,+2.1
Maine,67-53-2,55.8%,-6.6,+0.8
TX A&M-CC,49-39-0,55.7%,1.4,+1.2
Duke,40-32-2,55.6%,12.6,+1.8
Arkansas St,77-62-4,55.4%,0.1,+0.2
Virginia,36-29-3,55.4%,7.5,-1.1
Stetson,57-46-5,55.3%,-2.8,+0.9
St. Thomas,21-17-2,55.3%,5.5,+2.3
Alabama,64-52-3,55.2%,5.2,+1.9
St Peters,75-61-2,55.2%,0.6,+1.0
E Tenn St,54-44-3,55.1%,5.8,+0.4
Mass Lowell,49-40-1,55.1%,1.4,+1.6
Loyola Mymt,82-67-5,55.0%,-1.9,-0.2
Hawaii,55-45-1,55.0%,5.0,+0.8
Central Ark,67-55-3,54.9%,-6.2,-0.4
Akron,51-42-0,54.8%,6.1,+0.1
Furman,51-42-2,54.8%,6.7,+1.1
Maryland ES,57-47-2,54.8%,-7.3,0.0
NW State,57-47-2,54.8%,-5.7,+0.5
Oregon,52-43-1,54.7%,6.6,+1.9
USC,64-53-0,54.7%,2.6,+0.6
St Bonavent,53-44-6,54.6%,3.7,+1.1
Penn St,77-64-1,54.6%,0.9,+1.4
Gonzaga,18-15-1,54.6%,20.1,+1.0
Lehigh,49-41-1,54.4%,-0.9,-0.5
San Diego St,38-32-5,54.3%,11.5,+2.2
Maryland BC,46-39-2,54.1%,-0.5,+1.6
N Kentucky,54-46-0,54.0%,4.7,+1.5
Purdue,41-35-4,54.0%,8.6,+1.2
Villanova,41-35-1,54.0%,7.9,-0.5
Wichita St,48-41-3,53.9%,4.8,+0.3
Hampton,62-53-2,53.9%,-2.8,+0.5
TX A&M-Com,21-18-0,53.9%,-2.5,+0.1
Liberty,35-30-0,53.9%,4.1,+0.3
Tennessee,57-49-1,53.8%,5.3,+0.7
Auburn,57-49-4,53.8%,2.3,+1.2
Houston,36-31-0,53.7%,10.2,+2.7
NC A&T,58-50-2,53.7%,-6.9,0.0
S Car State,66-57-3,53.7%,-6.9,+0.5
Austin Peay,74-64-3,53.6%,-0.8,-0.3
Morehead St,61-53-6,53.5%,2.7,+0.1
TX Southern,54-47-4,53.5%,-2.6,+1.7
N Florida,54-47-0,53.5%,0.1,+1.4
Miss Val St,93-81-1,53.5%,-16.6,0.0
Rob Morris,63-55-2,53.4%,-1.5,-0.1
Queens,16-14-3,53.3%,-1.3,-0.2
Siena,72-63-3,53.3%,-2.4,+0.4
Ohio,64-56-4,53.3%,3.5,+0.7
TX Christian,72-63-1,53.3%,0.1,+0.9
WI-Grn Bay,81-71-5,53.3%,-1.7,+0.8
Delaware,73-64-3,53.3%,-2.4,+0.3
Temple,66-58-5,53.2%,0.9,+0.1
