Team,ATS Record,Cover %,MOV,ATS +/-
Sacramento,109-87-5,55.6%,-3.5,+0.4
Toronto,108-87-4,55.4%,1.9,+1.6
Okla City,121-99-4,55.0%,0.0,+0.6
Memphis,103-86-1,54.5%,-2.9,+0.2
Boston,119-100-6,54.3%,3.1,+1.5
Detroit,105-90-6,53.9%,-5.3,+0.1
Milwaukee,102-88-3,53.7%,2.4,+0.3
Miami,96-85-7,53.0%,-1.5,+0.2
Washington,98-87-2,53.0%,-2.5,+0.2
Portland,112-104-3,51.9%,-1.2,+0.3
Golden State,101-96-4,51.3%,4.0,+0.3
Utah,99-95-7,51.0%,0.3,+0.4
Dallas,101-98-5,50.8%,-1.4,-0.1
Orlando,91-90-5,50.3%,-4.8,+0.3
Phoenix,94-94-1,50.0%,-4.3,-1.1
Chicago,90-90-6,50.0%,-2.6,0.0
Denver,107-108-4,49.8%,0.0,+0.3
Philadelphia,103-104-7,49.8%,-1.0,+0.9
Indiana,90-91-3,49.7%,-2.2,0.0
New Orleans,102-105-2,49.3%,-2.6,-0.4
San Antonio,95-98-5,49.2%,-0.4,+0.1
LA Lakers,104-108-4,49.1%,-3.7,+0.2
LA Clippers,111-117-1,48.7%,2.0,+0.3
Charlotte,81-86-6,48.5%,-4.8,-0.1
Houston,91-97-4,48.4%,-1.8,-0.7
Cleveland,97-104-5,48.3%,-1.5,-0.7
New York,88-96-3,47.8%,-3.7,+0.9
Minnesota,82-90-4,47.7%,-3.6,-0.6
Atlanta,90-106-2,45.9%,-3.2,-1.5
Brooklyn,86-106-2,44.8%,-5.5,-1.8
