Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
Miami,Boston,Boston,-9.5,220.0,197,True
New Orleans,Atlanta,Atlanta,-9.5,231.0,236,True
L.A. Lakers,Minnesota,Minnesota,-7.5,219.0,189,True
Brooklyn,Chicago,Chicago,-7.5,232.0,230,True
