Rank,Hotness Score,Matchup,Time,Location
1,80.7,#17 LA Lakers  at  #11 Minnesota,8:00 PM,Target Center
2,73.6,#15 Miami  at  #2 Boston,7:30 PM,TD Garden
3,59.9,#24 Brooklyn  at  #26 Chicago,8:00 PM,United Center
4,47.3,#28 New Orleans  at  #21 Atlanta,7:30 PM,State Farm Arena
