Team,Over Record,Over %,Under %,Total +/-
New Orleans,195-172-2,53.1%,46.9%,+0.6
Sacramento,162-143-5,53.1%,46.9%,+0.9
Phoenix,219-195-3,52.9%,47.1%,+0.3
Boston,362-325-7,52.7%,47.3%,+1.1
Philadelphia,230-208-4,52.5%,47.5%,+1.3
Toronto,287-263-6,52.2%,47.8%,+0.5
Cleveland,272-250-7,52.1%,47.9%,+0.8
Milwaukee,317-292-6,52.1%,48.0%,+1.0
Okla City,241-225-10,51.7%,48.3%,+1.3
Washington,174-166-5,51.2%,48.8%,+1.0
Miami,257-249-3,50.8%,49.2%,+0.2
Minnesota,181-178-3,50.4%,49.6%,-0.4
Detroit,119-117-4,50.4%,49.6%,+0.4
San Antonio,226-228-4,49.8%,50.2%,+0.5
Indiana,210-213-4,49.7%,50.4%,+0.5
Charlotte,146-149-2,49.5%,50.5%,+1.7
Houston,233-240-12,49.3%,50.7%,-0.3
Denver,262-273-5,49.0%,51.0%,+0.7
Atlanta,205-214-5,48.9%,51.1%,+0.1
Portland,196-206-6,48.8%,51.2%,+1.3
LA Clippers,281-300-9,48.4%,51.6%,-0.1
Utah,242-259-5,48.3%,51.7%,0.0
Brooklyn,153-164-4,48.3%,51.7%,-0.6
Golden State,342-371-10,48.0%,52.0%,-0.2
Dallas,211-229-6,48.0%,52.1%,0.0
Chicago,152-169-4,47.4%,52.7%,+0.4
LA Lakers,172-196-3,46.7%,53.3%,-0.9
Memphis,183-209-12,46.7%,53.3%,-0.4
Orlando,106-122-2,46.5%,53.5%,-1.8
New York,131-151-3,46.5%,53.6%,-0.4
