Team,Over Record,Over %,Under %,Total +/-
Denver,211-166-7,56.0%,44.0%,+2.5
Indiana,237-187-6,55.9%,44.1%,+2.0
Minnesota,254-207-8,55.1%,44.9%,+1.6
San Antonio,220-180-7,55.0%,45.0%,+2.2
Washington,250-218-6,53.4%,46.6%,+1.2
Atlanta,235-205-6,53.4%,46.6%,+2.2
Houston,220-192-8,53.4%,46.6%,+1.7
Sacramento,241-218-7,52.5%,47.5%,+1.4
Toronto,200-183-0,52.2%,47.8%,+0.6
Milwaukee,185-173-6,51.7%,48.3%,+0.1
Okla City,199-188-7,51.4%,48.6%,+0.9
Portland,226-214-4,51.4%,48.6%,+0.9
Boston,181-172-3,51.3%,48.7%,0.0
Philadelphia,222-211-3,51.3%,48.7%,+0.3
New Orleans,228-217-4,51.2%,48.8%,+0.1
Cleveland,207-202-3,50.6%,49.4%,-0.2
LA Lakers,236-232-3,50.4%,49.6%,-0.2
Utah,195-196-6,49.9%,50.1%,+0.7
Miami,203-206-3,49.6%,50.4%,-0.9
Dallas,207-216-6,48.9%,51.1%,+0.6
LA Clippers,173-182-5,48.7%,51.3%,+1.0
Chicago,218-231-6,48.6%,51.5%,+0.1
Detroit,251-266-5,48.6%,51.5%,+0.3
Charlotte,224-240-6,48.3%,51.7%,+0.1
Phoenix,217-235-5,48.0%,52.0%,-0.1
Brooklyn,222-245-8,47.5%,52.5%,-0.2
Orlando,228-267-6,46.1%,53.9%,-1.2
Golden State,145-173-2,45.6%,54.4%,-0.6
New York,220-263-6,45.6%,54.5%,-0.8
Memphis,191-231-5,45.3%,54.7%,-0.8
