Away Team,Home Team,Cover Team,Closing Spread,Closing Total Line,Actual Total Score,Home Cover
New York,Utah,Utah,8.5,233.5.,227,True
Detroit,Orlando,Orlando,-9.0,206.5.,211,True
Charlotte,Milwaukee,Charlotte,8.0,223.5.,244,False
Portland,Houston,Portland,12.5,226.,202,False
Memphis,Chicago,Memphis,-4.5,244.,273,False
Golden State,San Antonio,San Antonio,3.5,229.5.,198,True
Denver,L.A. Lakers,Denver,4.0,236.,229,False
